lens,layer,relative_depth,site,condition,sign_consistency_z,permutation_p,displacement,control_displacement,specificity,beats_random_lens
jlens,-1,,sink_arg,rename_cumulative,0.4861111111111111,0.32,0.013888888888888895,0.041666666666666685,0.3333333333333333,False
jlens,-1,,sink_arg,rename_only,0.4305555555555556,0.916,0.06944444444444442,0.09722222222222221,0.7142857142857141,False
jlens,-1,,sink_arg,rename_opaque,0.5416666666666666,0.266,0.04166666666666663,0.08333333333333337,0.49999999999999933,False
jlens,-1,,sink_arg,rename_opaque_encode,0.4583333333333333,0.428,0.041666666666666685,0.041666666666666685,1.0,False
jlens,-1,,sink_arg,rename_opaque_encode_flatten,0.4444444444444444,0.728,0.05555555555555558,0.05555555555555558,1.0,False
jlens,0,0.0,sink_arg,clean_heldout,0.4861111111111111,0.862,0.013888888888888895,0.08333333333333337,0.16666666666666666,False
jlens,0,0.0,sink_arg,encode_only,0.5138888888888888,0.82,0.01388888888888884,0.09722222222222221,0.14285714285714238,False
jlens,0,0.0,sink_arg,flatten_only,0.5138888888888888,0.946,0.01388888888888884,0.06944444444444442,0.19999999999999937,False
jlens,0,0.0,sink_arg,normalize,0.5,0.856,0.0,0.08333333333333337,0.0,False
jlens,0,0.0,sink_arg,opaque_only,0.5138888888888888,0.716,0.01388888888888884,0.09722222222222221,0.14285714285714238,False
jlens,0,0.0,sink_arg,rename_cumulative,0.4166666666666667,0.118,0.08333333333333331,0.06944444444444442,1.2000000000000002,True
jlens,0,0.0,sink_arg,rename_only,0.5555555555555556,0.776,0.05555555555555558,0.09722222222222221,0.5714285714285717,False
jlens,0,0.0,sink_arg,rename_opaque,0.4305555555555556,0.236,0.06944444444444442,0.08333333333333337,0.8333333333333327,False
jlens,0,0.0,sink_arg,rename_opaque_encode,0.5694444444444444,0.272,0.06944444444444442,0.06944444444444442,1.0,False
jlens,0,0.0,sink_arg,rename_opaque_encode_flatten,0.4583333333333333,0.668,0.041666666666666685,0.09722222222222221,0.4285714285714288,False
jlens,3,0.1034,sink_arg,clean_heldout,0.5,0.522,0.0,0.09722222222222221,0.0,False
jlens,3,0.1034,sink_arg,encode_only,0.4861111111111111,0.536,0.013888888888888895,0.05555555555555558,0.25,False
jlens,3,0.1034,sink_arg,flatten_only,0.5277777777777778,0.69,0.02777777777777779,0.08333333333333337,0.3333333333333333,False
jlens,3,0.1034,sink_arg,normalize,0.5,0.51,0.0,0.09722222222222221,0.0,False
jlens,3,0.1034,sink_arg,opaque_only,0.5416666666666666,0.926,0.04166666666666663,0.05555555555555558,0.749999999999999,False
jlens,3,0.1034,sink_arg,rename_cumulative,0.5416666666666666,0.086,0.04166666666666663,0.01388888888888884,3.000000000000008,True
jlens,3,0.1034,sink_arg,rename_only,0.625,0.07,0.125,0.041666666666666685,2.9999999999999987,True
jlens,3,0.1034,sink_arg,rename_opaque,0.5833333333333334,0.02,0.08333333333333337,0.1527777777777778,0.5454545454545456,False
jlens,3,0.1034,sink_arg,rename_opaque_encode,0.4583333333333333,0.646,0.041666666666666685,0.09722222222222221,0.4285714285714288,False
jlens,3,0.1034,sink_arg,rename_opaque_encode_flatten,0.5,0.778,0.0,0.02777777777777779,0.0,False
jlens,7,0.2414,sink_arg,clean_heldout,0.5833333333333334,0.252,0.08333333333333337,0.19444444444444442,0.4285714285714288,False
jlens,7,0.2414,sink_arg,encode_only,0.5555555555555556,0.104,0.05555555555555558,0.16666666666666663,0.33333333333333354,False
jlens,7,0.2414,sink_arg,flatten_only,0.4722222222222222,0.57,0.02777777777777779,0.11111111111111116,0.25,False
jlens,7,0.2414,sink_arg,normalize,0.5277777777777778,0.122,0.02777777777777779,0.1527777777777778,0.18181818181818188,False
jlens,7,0.2414,sink_arg,opaque_only,0.5694444444444444,0.07,0.06944444444444442,0.13888888888888884,0.5,False
jlens,7,0.2414,sink_arg,rename_cumulative,0.5277777777777778,0.362,0.02777777777777779,0.05555555555555558,0.5,False
jlens,7,0.2414,sink_arg,rename_only,0.5416666666666666,0.858,0.04166666666666663,0.02777777777777779,1.499999999999998,True
jlens,7,0.2414,sink_arg,rename_opaque,0.4722222222222222,0.982,0.02777777777777779,0.013888888888888895,2.0,True
jlens,7,0.2414,sink_arg,rename_opaque_encode,0.5972222222222222,0.254,0.09722222222222221,0.05555555555555558,1.7499999999999991,True
jlens,7,0.2414,sink_arg,rename_opaque_encode_flatten,0.4166666666666667,0.084,0.08333333333333331,0.013888888888888895,5.9999999999999964,True
jlens,11,0.3793,sink_arg,clean_heldout,0.6805555555555556,0.0,0.18055555555555558,0.20833333333333337,0.8666666666666666,False
jlens,11,0.3793,sink_arg,encode_only,0.6805555555555556,0.0,0.18055555555555558,0.16666666666666663,1.0833333333333337,True
jlens,11,0.3793,sink_arg,flatten_only,0.5,0.738,0.0,0.05555555555555558,0.0,False
jlens,11,0.3793,sink_arg,normalize,0.6666666666666666,0.0,0.16666666666666663,0.19444444444444442,0.8571428571428571,False
jlens,11,0.3793,sink_arg,opaque_only,0.6805555555555556,0.0,0.18055555555555558,0.11111111111111116,1.6249999999999996,True
jlens,11,0.3793,sink_arg,rename_cumulative,0.5,0.408,0.0,0.16666666666666669,0.0,False
jlens,11,0.3793,sink_arg,rename_only,0.5,0.92,0.0,0.1527777777777778,0.0,False
jlens,11,0.3793,sink_arg,rename_opaque,0.4861111111111111,0.912,0.013888888888888895,0.1527777777777778,0.09090909090909094,False
jlens,11,0.3793,sink_arg,rename_opaque_encode,0.5416666666666666,0.602,0.04166666666666663,0.16666666666666663,0.24999999999999983,False
jlens,11,0.3793,sink_arg,rename_opaque_encode_flatten,0.4861111111111111,0.852,0.013888888888888895,0.11111111111111116,0.125,False
jlens,15,0.5172,sink_arg,clean_heldout,0.6805555555555556,0.01,0.18055555555555558,0.13888888888888884,1.3000000000000007,True
jlens,15,0.5172,sink_arg,encode_only,0.625,0.058,0.125,0.09722222222222221,1.2857142857142858,True
jlens,15,0.5172,sink_arg,flatten_only,0.5138888888888888,0.76,0.01388888888888884,0.02777777777777779,0.499999999999998,False
jlens,15,0.5172,sink_arg,normalize,0.6666666666666666,0.01,0.16666666666666663,0.125,1.333333333333333,True
jlens,15,0.5172,sink_arg,opaque_only,0.6527777777777778,0.144,0.1527777777777778,0.08333333333333337,1.8333333333333326,True
jlens,15,0.5172,sink_arg,rename_cumulative,0.4722222222222222,0.582,0.02777777777777779,0.01388888888888884,2.000000000000008,True
jlens,15,0.5172,sink_arg,rename_only,0.5,0.876,0.0,0.02777777777777779,0.0,False
jlens,15,0.5172,sink_arg,rename_opaque,0.4722222222222222,0.29,0.02777777777777779,0.013888888888888895,2.0,True
jlens,15,0.5172,sink_arg,rename_opaque_encode,0.4166666666666667,0.124,0.08333333333333331,0.13888888888888884,0.6000000000000001,False
jlens,15,0.5172,sink_arg,rename_opaque_encode_flatten,0.4027777777777778,0.704,0.09722222222222221,0.02777777777777779,3.4999999999999982,True
jlens,19,0.6552,sink_arg,clean_heldout,0.3888888888888889,0.0,0.1111111111111111,0.19444444444444442,0.5714285714285715,False
jlens,19,0.6552,sink_arg,encode_only,0.3611111111111111,0.0,0.1388888888888889,0.1388888888888889,1.0,False
jlens,19,0.6552,sink_arg,flatten_only,0.5,0.716,0.0,0.041666666666666685,0.0,False
jlens,19,0.6552,sink_arg,normalize,0.3333333333333333,0.0,0.16666666666666669,0.1527777777777778,1.090909090909091,True
jlens,19,0.6552,sink_arg,opaque_only,0.4027777777777778,0.0,0.09722222222222221,0.16666666666666669,0.5833333333333331,False
jlens,19,0.6552,sink_arg,rename_cumulative,0.2083333333333333,0.0,0.29166666666666674,0.06944444444444442,4.200000000000003,True
jlens,19,0.6552,sink_arg,rename_only,0.1666666666666666,0.0,0.33333333333333337,0.013888888888888895,23.999999999999993,True
jlens,19,0.6552,sink_arg,rename_opaque,0.2222222222222222,0.0,0.2777777777777778,0.09722222222222221,2.8571428571428577,True
jlens,19,0.6552,sink_arg,rename_opaque_encode,0.1944444444444444,0.0,0.3055555555555556,0.08333333333333331,3.666666666666668,True
jlens,19,0.6552,sink_arg,rename_opaque_encode_flatten,0.3611111111111111,0.072,0.1388888888888889,0.041666666666666685,3.333333333333332,True
jlens,23,0.7931,sink_arg,clean_heldout,0.4027777777777778,0.288,0.09722222222222221,0.18055555555555558,0.5384615384615383,False
jlens,23,0.7931,sink_arg,encode_only,0.4444444444444444,0.384,0.05555555555555558,0.125,0.44444444444444464,False
jlens,23,0.7931,sink_arg,flatten_only,0.5416666666666666,0.778,0.04166666666666663,0.06944444444444442,0.5999999999999996,False
jlens,23,0.7931,sink_arg,normalize,0.3888888888888889,0.248,0.1111111111111111,0.1527777777777778,0.7272727272727272,False
jlens,23,0.7931,sink_arg,opaque_only,0.375,0.116,0.125,0.20833333333333337,0.5999999999999999,False
jlens,23,0.7931,sink_arg,rename_cumulative,0.2638888888888889,0.0,0.2361111111111111,0.08333333333333337,2.833333333333332,True
jlens,23,0.7931,sink_arg,rename_only,0.3333333333333333,0.0,0.16666666666666669,0.25,0.6666666666666667,False
jlens,23,0.7931,sink_arg,rename_opaque,0.2777777777777778,0.0,0.2222222222222222,0.11111111111111116,1.9999999999999991,True
