variant,site,layer,train_arm,held_out_arm,transfer_ratio,train_says_installed,held_says_installed,edit_fraction
answer_direction_jlens,use,6,0.09810267761349678,-0.01035156079701015,-0.10551761734570639,0.0,0.0,0.41606534478757984
answer_direction_rlens,use,6,0.09464285937803132,0.0428292416036129,0.4525353722940719,0.0,0.0,0.41606534478757984
answer_direction_unembedding,use,6,0.004101562606436866,0.07360491028853826,17.94557766179772,0.0,0.0,0.4160653447875792
das_binding,use,6,8.11855468611632,8.096456474278654,0.997278060850479,1.0,1.0,0.41606534478757917
mean_difference,use,6,3.7322823676679815,3.729464286086815,0.9992449441645737,0.6821428571428572,0.675,0.5788672602961563
random_norm,use,6,0.5417410700448921,0.531501116124647,0.9810980660569143,0.01607142857142857,0.017857142857142856,0.4435632278871744
random_rank,use,6,-0.0005859388836792538,-0.0011439766202654153,1.9523821547430096,0.0,0.0,0.013207747451953173
whole_state,use,6,4.025223213487438,4.017215400987438,0.9980105916926127,0.7375,0.7339285714285714,0.6967767909072117
