base_id,split,arm,binding,site,variant,layer,rank,own_answer,installed_answer,clean_logit_diff,patched_logit_diff,delta_ld,flipped,says_installed,says_own,says_other,edit_fraction,edit_norm,state_norm,effective_rank,degenerate,gates_required,gate_override,gate_override_reason
base_0294,calib,ab,source,use,das_binding,6,2,7,5,-2.5,6.25,8.75,1,1,0,0,0.48151713841979993,19.84813520182401,41.219997416831006,2,False,"H0,H1,H2,H3",False,
base_0294,calib,ab,source,use,whole_state,6,4096,7,5,-2.5,0.7500000596046448,3.2500000596046448,1,1,0,0,0.7893561574087953,32.53725876935019,41.219997416831006,4096,False,"H0,H1,H2,H3",False,
base_0294,calib,ab,target,use,das_binding,6,2,5,7,-3.625,4.25,7.875,1,1,0,0,0.4390827151193914,19.84813520182401,45.203635940046254,2,False,"H0,H1,H2,H3",False,
base_0294,calib,ab,target,use,whole_state,6,4096,5,7,-3.625,0.6250000596046448,4.250000059604645,1,1,0,0,0.7197929567547281,32.53725876935019,45.203635940046254,4096,False,"H0,H1,H2,H3",False,
base_0294,calib,ba,source,use,das_binding,6,2,5,7,-2.375,5.875,8.25,1,1,0,0,0.4753581770030313,19.49064397628388,41.00201683531699,2,False,"H0,H1,H2,H3",False,
base_0294,calib,ba,source,use,whole_state,6,4096,5,7,-2.375,1.9999998807907104,4.3749998807907104,1,1,0,0,0.7927940010941549,32.50615297980085,41.00201683531699,4096,False,"H0,H1,H2,H3",False,
base_0294,calib,ba,target,use,das_binding,6,2,7,5,-3.875,4.125,8.0,1,1,0,0,0.4379958259079933,19.49064397628388,44.49961123688458,2,False,"H0,H1,H2,H3",False,
base_0294,calib,ba,target,use,whole_state,6,4096,7,5,-3.875,0.75,4.625,1,1,0,0,0.7304817295315457,32.50615297980085,44.49961123688458,4096,False,"H0,H1,H2,H3",False,
base_0305,calib,ab,source,use,das_binding,6,2,2,4,-3.25,4.875,8.125,1,1,0,0,0.41567593810496445,19.906949237208018,47.89054985468322,2,False,"H0,H1,H2,H3",False,
base_0305,calib,ab,source,use,whole_state,6,4096,2,4,-3.25,2.375,5.625,1,1,0,0,0.8174779326805238,39.14946769014,47.89054985468322,4096,False,"H0,H1,H2,H3",False,
base_0305,calib,ab,target,use,das_binding,6,2,4,2,-3.375,5.125,8.5,1,1,0,0,0.4307585343333748,19.906949237208018,46.21370826236848,2,False,"H0,H1,H2,H3",False,
base_0305,calib,ab,target,use,whole_state,6,4096,4,2,-3.375,1.75,5.125,1,1,0,0,0.8471397159448284,39.14946769014,46.21370826236848,4096,False,"H0,H1,H2,H3",False,
base_0305,calib,ba,source,use,das_binding,6,2,4,2,-2.625,5.5,8.125,1,1,0,0,0.42131082818207555,20.169064179344044,47.87217139984755,2,False,"H0,H1,H2,H3",False,
base_0305,calib,ba,source,use,whole_state,6,4096,4,2,-2.625,1.875,4.5,1,1,0,0,0.8206942199090737,39.288414362351354,47.87217139984755,4096,False,"H0,H1,H2,H3",False,
base_0305,calib,ba,target,use,das_binding,6,2,2,4,-4.375,4.875,9.25,1,1,0,0,0.43635430506920014,20.169064179344044,46.22176049379298,2,False,"H0,H1,H2,H3",False,
base_0305,calib,ba,target,use,whole_state,6,4096,2,4,-4.375,0.5,4.875,1,1,0,0,0.8499982247025687,39.288414362351354,46.22176049379298,4096,False,"H0,H1,H2,H3",False,
base_0318,calib,ab,source,use,das_binding,6,2,2,3,-3.0,5.375,8.375,1,1,0,0,0.45377406340607396,19.391184908253702,42.73312750116547,2,False,"H0,H1,H2,H3",False,
base_0318,calib,ab,source,use,whole_state,6,4096,2,3,-3.0,-0.5,2.5,0,0,1,0,0.7370970218438023,31.498461015180553,42.73312750116547,4096,False,"H0,H1,H2,H3",False,
base_0318,calib,ab,target,use,das_binding,6,2,3,2,-3.5,4.75,8.25,1,1,0,0,0.4283946567457266,19.391184908253702,45.26476836932943,2,False,"H0,H1,H2,H3",False,
base_0318,calib,ab,target,use,whole_state,6,4096,3,2,-3.5,1.5,5.0,1,1,0,0,0.6958714724479476,31.498461015180553,45.26476836932943,4096,False,"H0,H1,H2,H3",False,
base_0318,calib,ba,source,use,das_binding,6,2,3,2,-1.625,4.875,6.5,1,1,0,0,0.4685631994874701,19.90408364960001,42.478973319654116,2,False,"H0,H1,H2,H3",False,
base_0318,calib,ba,source,use,whole_state,6,4096,3,2,-1.625,0.5,2.125,1,1,0,0,0.7611410016688733,32.33248830238688,42.478973319654116,4096,False,"H0,H1,H2,H3",False,
base_0318,calib,ba,target,use,das_binding,6,2,2,3,-3.625,4.5,8.125,1,1,0,0,0.4393945436542649,19.90408364960001,45.298886700016524,2,False,"H0,H1,H2,H3",False,
base_0318,calib,ba,target,use,whole_state,6,4096,2,3,-3.625,0.125,3.75,1,1,0,0,0.7137590050833431,32.33248830238688,45.298886700016524,4096,False,"H0,H1,H2,H3",False,
base_0320,calib,ab,source,use,das_binding,6,2,3,6,-3.125,4.75,7.875,1,1,0,0,0.40770879442967395,18.34692243382186,45.0000654498674,2,False,"H0,H1,H2,H3",False,
base_0320,calib,ab,source,use,whole_state,6,4096,3,6,-3.125,0.6250000596046448,3.7500000596046448,1,1,0,0,0.6690925959665259,30.10921061051535,45.0000654498674,4096,False,"H0,H1,H2,H3",False,
base_0320,calib,ab,target,use,das_binding,6,2,6,3,-3.375,4.625,8.0,1,1,0,0,0.3964552204136395,18.34692243382186,46.27741416717806,2,False,"H0,H1,H2,H3",False,
base_0320,calib,ab,target,use,whole_state,6,4096,6,3,-3.375,1.25,4.625,1,1,0,0,0.6506243089068297,30.10921061051535,46.27741416717806,4096,False,"H0,H1,H2,H3",False,
base_0320,calib,ba,source,use,das_binding,6,2,6,3,-2.875,5.125,8.0,1,1,0,0,0.41168551141042536,18.956482900221047,46.04602876422967,2,False,"H0,H1,H2,H3",False,
base_0320,calib,ba,source,use,whole_state,6,4096,6,3,-2.875,0.8750000596046448,3.7500000596046448,1,1,0,0,0.6690478485482925,30.80699647890065,46.04602876422967,4096,False,"H0,H1,H2,H3",False,
base_0320,calib,ba,target,use,das_binding,6,2,3,6,-4.375,5.0,9.375,1,1,0,0,0.40218249473093715,18.956482900221047,47.134032804941114,2,False,"H0,H1,H2,H3",False,
base_0320,calib,ba,target,use,whole_state,6,4096,3,6,-4.375,0.6249999403953552,4.999999940395355,1,1,0,0,0.653604087016953,30.80699647890065,47.134032804941114,4096,False,"H0,H1,H2,H3",False,
base_0322,calib,ab,source,use,das_binding,6,2,6,3,-2.75,5.5,8.25,1,1,0,0,0.4489969273351661,18.974427848095463,42.25959398143382,2,False,"H0,H1,H2,H3",False,
base_0322,calib,ab,source,use,whole_state,6,4096,6,3,-2.75,2.0,4.75,1,1,0,0,0.7800231013888205,32.96345956083034,42.25959398143382,4096,False,"H0,H1,H2,H3",False,
base_0322,calib,ab,target,use,das_binding,6,2,3,6,-4.125,4.875,9.0,1,1,0,0,0.41997131323543524,18.974427848095463,45.18029505853041,2,False,"H0,H1,H2,H3",False,
base_0322,calib,ab,target,use,whole_state,6,4096,3,6,-4.125,1.375,5.5,1,1,0,0,0.7295981471153886,32.96345956083034,45.18029505853041,4096,False,"H0,H1,H2,H3",False,
base_0322,calib,ba,source,use,das_binding,6,2,3,6,-3.875,5.375,9.25,1,1,0,0,0.4529960325384032,18.862702289939776,41.63988409399738,2,False,"H0,H1,H2,H3",False,
base_0322,calib,ba,source,use,whole_state,6,4096,3,6,-3.875,-1.0,2.875,0,0,1,0,0.787801305128362,32.80395503464486,41.63988409399738,4096,False,"H0,H1,H2,H3",False,
base_0322,calib,ba,target,use,das_binding,6,2,6,3,-3.5,5.5,9.0,1,1,0,0,0.42395866650441033,18.862702289939776,44.49184267293084,2,False,"H0,H1,H2,H3",False,
base_0322,calib,ba,target,use,whole_state,6,4096,6,3,-3.5,2.125,5.625,1,1,0,0,0.737302684354834,32.80395503464486,44.49184267293084,4096,False,"H0,H1,H2,H3",False,
base_0326,calib,ab,source,use,das_binding,6,2,7,4,-2.75,4.875,7.625,1,1,0,0,0.4087356684799835,18.719086757628403,45.797536650621694,2,False,"H0,H1,H2,H3",False,
base_0326,calib,ab,source,use,whole_state,6,4096,7,4,-2.75,0.0,2.75,0,1,0,0,0.6891312272491706,31.5605126370318,45.797536650621694,4096,False,"H0,H1,H2,H3",False,
base_0326,calib,ab,target,use,das_binding,6,2,4,7,-3.75,5.875,9.625,1,1,0,0,0.40273008769881213,18.719086757628403,46.480477444803576,2,False,"H0,H1,H2,H3",False,
base_0326,calib,ab,target,use,whole_state,6,4096,4,7,-3.75,0.5,4.25,1,1,0,0,0.6790057755863306,31.5605126370318,46.480477444803576,4096,False,"H0,H1,H2,H3",False,
base_0326,calib,ba,source,use,das_binding,6,2,4,7,-1.8749998807907104,5.0,6.8749998807907104,1,1,0,0,0.41239413504406863,18.71158579824712,45.37306476545209,2,False,"H0,H1,H2,H3",False,
base_0326,calib,ba,source,use,whole_state,6,4096,4,7,-1.8749998807907104,1.125,2.9999998807907104,1,1,0,0,0.6894679424531486,31.283273606629706,45.37306476545209,4096,False,"H0,H1,H2,H3",False,
base_0326,calib,ba,target,use,das_binding,6,2,7,4,-4.5,5.0,9.5,1,1,0,0,0.40414090017253645,18.71158579824712,46.299658832498125,2,False,"H0,H1,H2,H3",False,
base_0326,calib,ba,target,use,whole_state,6,4096,7,4,-4.5,0.875,5.375,1,1,0,0,0.6756696354892298,31.283273606629706,46.299658832498125,4096,False,"H0,H1,H2,H3",False,
base_0330,calib,ab,source,use,das_binding,6,2,4,3,-3.125,-1.0,2.125,0,0,1,0,0.2879924349944709,14.012444152253014,48.65559802819833,2,False,"H0,H1,H2,H3",False,
base_0330,calib,ab,source,use,whole_state,6,4096,4,3,-3.125,0.125,3.25,1,1,0,0,0.5488312034951295,26.703710422591335,48.65559802819833,4096,False,"H0,H1,H2,H3",False,
base_0330,calib,ab,target,use,das_binding,6,2,3,4,-4.25,3.25,7.5,1,1,0,0,0.30435594544850636,14.012444152253016,46.03965968729126,2,False,"H0,H1,H2,H3",False,
base_0330,calib,ab,target,use,whole_state,6,4096,3,4,-4.25,0.5,4.75,1,1,0,0,0.5800153737878866,26.703710422591335,46.03965968729126,4096,False,"H0,H1,H2,H3",False,
base_0330,calib,ba,source,use,das_binding,6,2,3,4,-3.25,0.375,3.625,1,1,0,0,0.29081196969033807,14.020263247638882,48.21075027471502,2,False,"H0,H1,H2,H3",False,
base_0330,calib,ba,source,use,whole_state,6,4096,3,4,-3.25,2.25,5.5,1,1,0,0,0.5530907415087416,26.6649196181349,48.21075027471502,4096,False,"H0,H1,H2,H3",False,
base_0330,calib,ba,target,use,das_binding,6,2,4,3,-4.25,3.125,7.375,1,1,0,0,0.30560318400207354,14.020263247638884,45.87734677379459,2,False,"H0,H1,H2,H3",False,
base_0330,calib,ba,target,use,whole_state,6,4096,4,3,-4.25,1.0,5.25,1,1,0,0,0.5812219209103447,26.6649196181349,45.87734677379459,4096,False,"H0,H1,H2,H3",False,
base_0331,calib,ab,source,use,das_binding,6,2,3,2,-2.75,5.5,8.25,1,1,0,0,0.4382204547598602,18.565749097502867,42.36623118762606,2,False,"H0,H1,H2,H3",False,
base_0331,calib,ab,source,use,whole_state,6,4096,3,2,-2.75,-0.5,2.25,0,0,1,0,0.7916271561576798,33.53825911217922,42.36623118762606,4096,False,"H0,H1,H2,H3",False,
base_0331,calib,ab,target,use,das_binding,6,2,2,3,-4.125,4.875,9.0,1,1,0,0,0.41634884313722176,18.565749097502867,44.5918114185414,2,False,"H0,H1,H2,H3",False,
base_0331,calib,ab,target,use,whole_state,6,4096,2,3,-4.125,-0.125,4.0,0,0,1,0,0.752116992902287,33.53825911217922,44.5918114185414,4096,False,"H0,H1,H2,H3",False,
base_0331,calib,ba,source,use,das_binding,6,2,2,3,-3.5,5.875,9.375,1,1,0,0,0.4174952180743943,17.872899941616677,42.80983150909256,2,False,"H0,H1,H2,H3",False,
base_0331,calib,ba,source,use,whole_state,6,4096,2,3,-3.5,0.25,3.75,1,1,0,0,0.7674299999116042,32.853548991238696,42.80983150909256,4096,False,"H0,H1,H2,H3",False,
base_0331,calib,ba,target,use,das_binding,6,2,3,2,-4.375,4.875,9.25,1,1,0,0,0.4011962404972561,17.872899941616677,44.54902149497813,2,False,"H0,H1,H2,H3",False,
base_0331,calib,ba,target,use,whole_state,6,4096,3,2,-4.375,0.875,5.25,1,1,0,0,0.7374695984050329,32.853548991238696,44.54902149497813,4096,False,"H0,H1,H2,H3",False,
base_0333,calib,ab,source,use,das_binding,6,2,3,6,-1.5,4.625,6.125,1,1,0,0,0.43158965288613704,18.90146646525842,43.79499447880658,2,False,"H0,H1,H2,H3",False,
base_0333,calib,ab,source,use,whole_state,6,4096,3,6,-1.5,-0.125,1.375,0,0,1,0,0.6630381316514113,29.03775131491179,43.79499447880658,4096,False,"H0,H1,H2,H3",False,
base_0333,calib,ab,target,use,das_binding,6,2,6,3,-3.999999761581421,4.125,8.124999761581421,1,1,0,0,0.4117987702409844,18.90146646525842,45.89976423241209,2,False,"H0,H1,H2,H3",False,
base_0333,calib,ab,target,use,whole_state,6,4096,6,3,-3.999999761581421,0.5,4.499999761581421,1,1,0,0,0.6326339971569354,29.03775131491179,45.89976423241209,4096,False,"H0,H1,H2,H3",False,
base_0333,calib,ba,source,use,das_binding,6,2,6,3,-1.8750001192092896,4.75,6.6250001192092896,1,1,0,0,0.4386057676698094,19.319560482397396,44.047666279075294,2,False,"H0,H1,H2,H3",False,
base_0333,calib,ba,source,use,whole_state,6,4096,6,3,-1.8750001192092896,-1.125,0.7500001192092896,0,0,1,0,0.673600055189736,29.67051043656419,44.047666279075294,4096,False,"H0,H1,H2,H3",False,
base_0333,calib,ba,target,use,das_binding,6,2,3,6,-4.25,5.375,9.625,1,1,0,0,0.41447006293833916,19.319560482397396,46.61268016665313,2,False,"H0,H1,H2,H3",False,
base_0333,calib,ba,target,use,whole_state,6,4096,3,6,-4.25,0.5,4.75,1,1,0,0,0.6365330277187231,29.67051043656419,46.61268016665313,4096,False,"H0,H1,H2,H3",False,
base_0335,calib,ab,source,use,das_binding,6,2,3,2,-2.125,5.125,7.25,1,1,0,0,0.44921129062705856,19.517572017939244,43.44853396426094,2,False,"H0,H1,H2,H3",False,
base_0335,calib,ab,source,use,whole_state,6,4096,3,2,-2.125,1.375,3.5,1,1,0,0,0.8054048547090116,34.99366018480514,43.44853396426094,4096,False,"H0,H1,H2,H3",False,
base_0335,calib,ab,target,use,das_binding,6,2,2,3,-3.75,4.875,8.625,1,1,0,0,0.432514164990006,19.517572017939244,45.12585620956537,2,False,"H0,H1,H2,H3",False,
base_0335,calib,ab,target,use,whole_state,6,4096,2,3,-3.75,1.25,5.0,1,1,0,0,0.7754680603132246,34.99366018480514,45.12585620956537,4096,False,"H0,H1,H2,H3",False,
base_0335,calib,ba,source,use,das_binding,6,2,2,3,-3.25,5.625,8.875,1,1,0,0,0.44427507984330444,19.298663578651976,43.43854619408003,2,False,"H0,H1,H2,H3",False,
base_0335,calib,ba,source,use,whole_state,6,4096,2,3,-3.25,1.75,5.0,1,1,0,0,0.7997582385746147,34.74033519041948,43.43854619408003,4096,False,"H0,H1,H2,H3",False,
base_0335,calib,ba,target,use,das_binding,6,2,3,2,-4.125,5.0,9.125,1,1,0,0,0.4311550841236623,19.29866357865198,44.76037576566488,2,False,"H0,H1,H2,H3",False,
base_0335,calib,ba,target,use,whole_state,6,4096,3,2,-4.125,2.125,6.25,1,1,0,0,0.7761403830096607,34.74033519041948,44.76037576566488,4096,False,"H0,H1,H2,H3",False,
base_0336,calib,ab,source,use,das_binding,6,2,2,4,-4.125,1.375,5.5,1,1,0,0,0.3890600556837383,17.982089109763773,46.21931459440589,2,False,"H0,H1,H2,H3",False,
base_0336,calib,ab,source,use,whole_state,6,4096,2,4,-4.125,-1.75,2.375,0,0,1,0,0.6557168558892591,30.306783647200373,46.21931459440589,4096,False,"H0,H1,H2,H3",False,
base_0336,calib,ab,target,use,das_binding,6,2,4,2,-3.875,4.625,8.5,1,1,0,0,0.39318645286030274,17.982089109763773,45.734254013458404,2,False,"H0,H1,H2,H3",False,
base_0336,calib,ab,target,use,whole_state,6,4096,4,2,-3.875,2.25,6.125,1,1,0,0,0.6626714330637573,30.306783647200373,45.734254013458404,4096,False,"H0,H1,H2,H3",False,
base_0336,calib,ba,source,use,das_binding,6,2,4,2,-1.8749998807907104,3.125,4.9999998807907104,1,1,0,0,0.3827552760365491,17.98609427224952,46.99110736890806,2,False,"H0,H1,H2,H3",False,
base_0336,calib,ba,source,use,whole_state,6,4096,4,2,-1.8749998807907104,0.375,2.2499998807907104,1,1,0,0,0.6511149093840486,30.59661061636267,46.99110736890806,4096,False,"H0,H1,H2,H3",False,
base_0336,calib,ba,target,use,das_binding,6,2,2,4,-4.875,3.75,8.625,1,1,0,0,0.39071079796048414,17.98609427224952,46.0342902375291,2,False,"H0,H1,H2,H3",False,
base_0336,calib,ba,target,use,whole_state,6,4096,2,4,-4.875,-0.6250000596046448,4.249999940395355,0,0,1,0,0.6646482536928314,30.59661061636267,46.0342902375291,4096,False,"H0,H1,H2,H3",False,
base_0338,calib,ab,source,use,das_binding,6,2,2,3,-3.875,5.875,9.75,1,1,0,0,0.47163281533333223,20.12290688766533,42.666468984867436,2,False,"H0,H1,H2,H3",False,
base_0338,calib,ab,source,use,whole_state,6,4096,2,3,-3.875,-2.25,1.625,0,0,1,0,0.7373231797338605,31.458976579938597,42.666468984867436,4096,False,"H0,H1,H2,H3",False,
base_0338,calib,ab,target,use,das_binding,6,2,3,2,-3.875,5.125,9.0,1,1,0,0,0.453021620560031,20.12290688766533,44.41930798532119,2,False,"H0,H1,H2,H3",False,
base_0338,calib,ab,target,use,whole_state,6,4096,3,2,-3.875,1.5,5.375,1,1,0,0,0.7082275255241377,31.458976579938597,44.41930798532119,4096,False,"H0,H1,H2,H3",False,
base_0338,calib,ba,source,use,das_binding,6,2,3,2,-2.5,5.375,7.875,1,1,0,0,0.4740334085251923,20.22954662127689,42.675360549406925,2,False,"H0,H1,H2,H3",False,
base_0338,calib,ba,source,use,whole_state,6,4096,3,2,-2.5,0.75,3.25,1,1,0,0,0.7418389050810102,31.658242743909373,42.675360549406925,4096,False,"H0,H1,H2,H3",False,
base_0338,calib,ba,target,use,das_binding,6,2,2,3,-4.25,4.625,8.875,1,1,0,0,0.45368694799937065,20.22954662127689,44.58921886662905,2,False,"H0,H1,H2,H3",False,
base_0338,calib,ba,target,use,whole_state,6,4096,2,3,-4.25,0.125,4.375,1,1,0,0,0.7099976978426655,31.658242743909373,44.58921886662905,4096,False,"H0,H1,H2,H3",False,
base_0345,calib,ab,source,use,das_binding,6,2,7,5,-2.875,5.375,8.25,1,1,0,0,0.4501342852453665,19.527544627554636,43.38159804226031,2,False,"H0,H1,H2,H3",False,
base_0345,calib,ab,source,use,whole_state,6,4096,7,5,-2.875,-1.125,1.75,0,0,1,0,0.7381110690734229,32.020437709086266,43.38159804226031,4096,False,"H0,H1,H2,H3",False,
base_0345,calib,ab,target,use,das_binding,6,2,5,7,-4.0,4.75,8.75,1,1,0,0,0.4127327720796267,19.527544627554636,47.312803703863075,2,False,"H0,H1,H2,H3",False,
base_0345,calib,ab,target,use,whole_state,6,4096,5,7,-4.0,0.25,4.25,1,1,0,0,0.6767816574453356,32.020437709086266,47.312803703863075,4096,False,"H0,H1,H2,H3",False,
base_0345,calib,ba,source,use,das_binding,6,2,5,7,-3.375,4.875,8.25,1,1,0,0,0.4454673017240032,19.254330646887357,43.2227698247911,2,False,"H0,H1,H2,H3",False,
base_0345,calib,ba,source,use,whole_state,6,4096,5,7,-3.375,-0.4999999701976776,2.8750000298023224,0,0,1,0,0.7305008898767076,31.574271819946006,43.2227698247911,4096,False,"H0,H1,H2,H3",False,
base_0345,calib,ba,target,use,das_binding,6,2,7,5,-3.625,4.375,8.0,1,1,0,0,0.41221029603730525,19.254330646887357,46.70997020691795,2,False,"H0,H1,H2,H3",False,
base_0345,calib,ba,target,use,whole_state,6,4096,7,5,-3.625,1.25,4.875,1,1,0,0,0.6759642894242248,31.574271819946006,46.70997020691795,4096,False,"H0,H1,H2,H3",False,
base_0347,calib,ab,source,use,das_binding,6,2,3,4,-2.75,6.25,9.0,1,1,0,0,0.3902403776766884,17.36484832910693,44.49782575675343,2,False,"H0,H1,H2,H3",False,
base_0347,calib,ab,source,use,whole_state,6,4096,3,4,-2.75,3.125,5.875,1,1,0,0,0.6529967275937759,29.056934604198023,44.49782575675343,4096,False,"H0,H1,H2,H3",False,
base_0347,calib,ab,target,use,das_binding,6,2,4,3,-4.625,5.0,9.625,1,1,0,0,0.39279235320802863,17.36484832910693,44.20872297356117,2,False,"H0,H1,H2,H3",False,
base_0347,calib,ab,target,use,whole_state,6,4096,4,3,-4.625,1.125,5.75,1,1,0,0,0.6572669973203115,29.056934604198023,44.20872297356117,4096,False,"H0,H1,H2,H3",False,
base_0347,calib,ba,source,use,das_binding,6,2,4,3,-3.75,5.0,8.75,1,1,0,0,0.39959488915589936,17.798074209566067,44.54029491508903,2,False,"H0,H1,H2,H3",False,
base_0347,calib,ba,source,use,whole_state,6,4096,4,3,-3.75,-0.75,3.0,0,0,1,0,0.6600429513307479,29.398507708897263,44.54029491508903,4096,False,"H0,H1,H2,H3",False,
base_0347,calib,ba,target,use,das_binding,6,2,3,4,-4.5,5.125,9.625,1,1,0,0,0.40021856146695317,17.798074209566067,44.47088646845703,2,False,"H0,H1,H2,H3",False,
base_0347,calib,ba,target,use,whole_state,6,4096,3,4,-4.5,0.875,5.375,1,1,0,0,0.6610731209450811,29.398507708897263,44.47088646845703,4096,False,"H0,H1,H2,H3",False,
base_0349,calib,ab,source,use,das_binding,6,2,6,4,-2.875,4.75,7.625,1,1,0,0,0.41290080422516373,18.45666879522924,44.700006893579264,2,False,"H0,H1,H2,H3",False,
base_0349,calib,ab,source,use,whole_state,6,4096,6,4,-2.875,-2.5,0.375,0,0,1,0,0.6691143120371003,29.909414360650928,44.700006893579264,4096,False,"H0,H1,H2,H3",False,
base_0349,calib,ab,target,use,das_binding,6,2,4,6,-3.5,5.125,8.625,1,1,0,0,0.40849401096197596,18.45666879522924,45.18222617698856,2,False,"H0,H1,H2,H3",False,
base_0349,calib,ab,target,use,whole_state,6,4096,4,6,-3.5,1.0,4.5,1,1,0,0,0.6619730122081475,29.909414360650928,45.18222617698856,4096,False,"H0,H1,H2,H3",False,
base_0349,calib,ba,source,use,das_binding,6,2,4,6,-3.5,4.625,8.125,1,1,0,0,0.39540957058725,17.622771115051073,44.56839800027673,2,False,"H0,H1,H2,H3",False,
base_0349,calib,ba,source,use,whole_state,6,4096,4,6,-3.5,-0.875,2.625,0,0,1,0,0.6460167302406944,28.791930748204678,44.56839800027673,4096,False,"H0,H1,H2,H3",False,
base_0349,calib,ba,target,use,das_binding,6,2,6,4,-3.875,5.125,9.0,1,1,0,0,0.39239585522387765,17.622771115051073,44.91069638081822,2,False,"H0,H1,H2,H3",False,
base_0349,calib,ba,target,use,whole_state,6,4096,6,4,-3.875,2.375,6.25,1,1,0,0,0.6410929481935618,28.791930748204678,44.91069638081822,4096,False,"H0,H1,H2,H3",False,
base_0351,calib,ab,source,use,das_binding,6,2,7,6,-3.125,5.25,8.375,1,1,0,0,0.406245340346396,18.431564853078797,45.370526188343796,2,False,"H0,H1,H2,H3",False,
base_0351,calib,ab,source,use,whole_state,6,4096,7,6,-3.125,1.625,4.75,1,1,0,0,0.6689882905659713,30.35235075681875,45.370526188343796,4096,False,"H0,H1,H2,H3",False,
base_0351,calib,ab,target,use,das_binding,6,2,6,7,-4.0,4.5,8.5,1,1,0,0,0.3951125136091227,18.431564853078797,46.64890181461778,2,False,"H0,H1,H2,H3",False,
base_0351,calib,ab,target,use,whole_state,6,4096,6,7,-4.0,0.25,4.25,1,1,0,0,0.6506552046485179,30.35235075681875,46.64890181461778,4096,False,"H0,H1,H2,H3",False,
base_0351,calib,ba,source,use,das_binding,6,2,6,7,-2.375,5.25,7.625,1,1,0,0,0.4036257692652072,18.29681487873744,45.33113659231033,2,False,"H0,H1,H2,H3",False,
base_0351,calib,ba,source,use,whole_state,6,4096,6,7,-2.375,3.0,5.375,1,1,0,0,0.6615916253496779,29.990700337054847,45.33113659231033,4096,False,"H0,H1,H2,H3",False,
base_0351,calib,ba,target,use,das_binding,6,2,7,6,-3.5,4.125,7.625,1,1,0,0,0.3925514635843122,18.29681487873744,46.609977483392186,2,False,"H0,H1,H2,H3",False,
base_0351,calib,ba,target,use,whole_state,6,4096,7,6,-3.5,0.75,4.25,1,1,0,0,0.643439494210032,29.990700337054847,46.609977483392186,4096,False,"H0,H1,H2,H3",False,
