lens,layer,read,family,concept,n_bases,binding_delta_ab,binding_delta_ab_lo,binding_delta_ab_hi,binding_delta_ba,binding_delta_ba_lo,binding_delta_ba_hi,value_delta,value_delta_lo,value_delta_hi,crossed_agreement
j-lens,5,post_use,binding_concept,binding,56,0.1319155011858259,0.09076486315046038,0.16955370221819194,0.13352230616978236,0.09362002781459264,0.17023682594299314,-0.0016068049839564732,-0.018856613976614818,0.015605436052594858,True
j-lens,5,post_use,binding_concept,bound,56,0.3599330357142857,0.32003348214285715,0.3978864397321428,0.36300223214285715,0.3242117745535714,0.3984375,-0.0030691964285714285,-0.021763392857142856,0.014787946428571428,True
j-lens,5,post_use,binding_concept,definition,56,0.22279575892857142,0.17200753348214284,0.27455357142857145,0.21986607142857142,0.16754673549107144,0.2710693359375,0.0029296875,-0.013814871651785713,0.017717633928571428,True
j-lens,5,post_use,binding_concept,global,56,0.04491152082170759,0.0009906905038016187,0.08348158427647175,0.039799554007393975,-0.004462943758283343,0.0781224727630615,0.0051119668143136164,-0.011733007431030272,0.02192801748003278,True
j-lens,5,post_use,binding_concept,inner,56,0.2734375,0.23381696428571427,0.31222098214285715,0.26674107142857145,0.2240443638392857,0.3066476004464285,0.006696428571428571,-0.007261439732142857,0.01953125,True
j-lens,5,post_use,binding_concept,local,56,0.34263392857142855,0.30523158482142854,0.3794642857142857,0.33872767857142855,0.30078125,0.37611607142857145,0.00390625,-0.010602678571428572,0.017299107142857144,True
j-lens,5,post_use,binding_concept,outer,56,0.14174107142857142,0.107421875,0.17438616071428573,0.13588169642857142,0.0979282924107143,0.17103794642857142,0.005859375,-0.010609654017857142,0.022321428571428572,True
j-lens,5,post_use,binding_concept,scope,56,0.40185546875,0.35937282017299105,0.44405735560825893,0.4074009486607143,0.36784232003348216,0.447198486328125,-0.005545479910714286,-0.02167750767299107,0.010953630719866058,True
j-lens,5,post_use,binding_concept,shadow,56,0.2392578125,0.19656459263392856,0.2808314732142857,0.23423549107142858,0.19070521763392856,0.27651018415178574,0.005022321428571429,-0.011443219866071427,0.021069335937499982,True
j-lens,5,post_use,binding_concept,value,56,0.21791294642857142,0.17940673828125,0.255511474609375,0.21881975446428573,0.18309151785714287,0.25390625,-0.0009068080357142857,-0.01583775111607143,0.012486049107142858,True
j-lens,5,post_use,binding_concept,variable,56,0.32045200892857145,0.27943289620535716,0.3609130859375,0.3178013392857143,0.27525111607142855,0.3589634486607142,0.002650669642857143,-0.012137276785714286,0.016741071428571428,True
j-lens,5,post_use,generic_code,buffer,56,0.2981480189732143,0.24164646693638395,0.34956011090959815,0.28982979910714285,0.2368495396205357,0.33667079380580356,0.008318219866071428,-0.012050083705357142,0.02825142996651785,True
j-lens,5,post_use,generic_code,class,56,0.044921875,0.016462053571428572,0.07080252511160713,0.040806361607142856,0.012344796316964285,0.06724679129464284,0.004115513392857143,-0.014510672433035715,0.02197265625,True
j-lens,5,post_use,generic_code,count,56,0.2744838169642857,0.24086042131696428,0.30810546875,0.27525111607142855,0.2424560546875,0.3083286830357142,-0.0007672991071428571,-0.016671316964285716,0.0146536690848214,True
j-lens,5,post_use,generic_code,error,56,0.022686549595424106,-0.0075473785400390625,0.05135838644845144,0.023204258510044644,-0.007434191022600446,0.05173525129045757,-0.0005177089146205357,-0.01795654296875,0.01524491991315569,True
j-lens,5,post_use,generic_code,file,56,0.12482561383928571,0.08098318917410714,0.1645560128348214,0.13352748325892858,0.089276123046875,0.1732722691127232,-0.008701869419642858,-0.026995849609375,0.008301653180803567,True
j-lens,5,post_use,generic_code,import,56,-0.006040845598493304,-0.04215055193219866,0.02932675225394108,-0.013995579310825892,-0.05173203604561942,0.022900744846888917,0.007954733712332589,-0.011320931570870536,0.026076725551060262,True
j-lens,5,post_use,generic_code,index,56,-0.009974888392857142,-0.04548514229910714,0.023929268973214266,-0.019601004464285716,-0.05524553571428571,0.014861188616071408,0.009626116071428572,-0.011931501116071427,0.03069545200892855,True
j-lens,5,post_use,generic_code,number,56,0.053989955357142856,0.01171177455357143,0.09249441964285714,0.053013392857142856,0.0092041015625,0.09361049107142858,0.0009765625,-0.020654296875,0.022324916294642838,True
j-lens,5,post_use,generic_code,path,56,0.2578125,0.21595284598214284,0.29855259486607144,0.25948660714285715,0.22042061941964286,0.29701450892857145,-0.0016741071428571428,-0.017299107142857144,0.013811383928571428,True
j-lens,5,post_use,generic_code,print,56,0.04255022321428571,-0.007393973214285714,0.08734654017857135,0.04157366071428571,-0.007536969866071428,0.08413783482142849,0.0009765625,-0.016880580357142856,0.018139648437499982,True
j-lens,5,post_use,generic_code,range,56,0.3519810267857143,0.28416573660714284,0.42201450892857145,0.3540736607142857,0.28235909598214287,0.4232700892857143,-0.0020926339285714285,-0.029436383928571428,0.024417550223214266,True
j-lens,5,post_use,generic_code,result,56,0.14453125,0.11272321428571429,0.17299107142857142,0.14620535714285715,0.11607142857142858,0.17356305803571423,-0.0016741071428571428,-0.017857142857142856,0.013392857142857142,True
j-lens,5,post_use,generic_code,return,56,0.130859375,0.09542410714285714,0.16518554687499995,0.13058035714285715,0.09626116071428571,0.16491350446428565,0.00027901785714285713,-0.016748046875,0.016741071428571428,True
j-lens,5,post_use,generic_code,string,56,0.06549944196428571,0.03361990792410714,0.0952200753348214,0.06668526785714286,0.033689662388392855,0.09825265066964284,-0.0011858258928571428,-0.019287109375,0.014788818359374995,True
j-lens,5,post_use,generic_code,total,56,0.22474888392857142,0.19217006138392856,0.25711495535714285,0.22133091517857142,0.18944614955357142,0.2518851143973214,0.00341796875,-0.013047572544642857,0.01821114676339283,True
j-lens,5,post_use,positional,earlier,56,0.09835379464285714,0.06612723214285714,0.12766113281249994,0.10100446428571429,0.06514369419642857,0.13462960379464284,-0.002650669642857143,-0.020092773437500003,0.013671875,True
j-lens,5,post_use,positional,kept,56,-0.12974330357142858,-0.18122558593750002,-0.08161272321428571,-0.13058035714285715,-0.1826171875,-0.07881905691964287,0.0008370535714285714,-0.01800013950892857,0.019813755580357122,True
j-lens,5,post_use,positional,later,56,0.34402901785714285,0.30921979631696433,0.37918701171874997,0.3427734375,0.30775495256696433,0.3793962751116071,0.0012555803571428572,-0.01841866629464286,0.01883544921874999,True
j-lens,5,post_use,positional,replaced,56,0.15366908482142858,0.11320975167410714,0.19252406529017857,0.158935546875,0.11858171735491072,0.19842180524553568,-0.005266462053571429,-0.020300292968749998,0.008614676339285714,True
j-lens,5,post_use,random_concepts,random_0,56,0.29261997767857145,0.2534842354910714,0.33315778459821427,0.28076171875,0.24107142857142858,0.3209490094866071,0.011858258928571428,-0.006417410714285714,0.02950788225446428,True
j-lens,5,post_use,random_concepts,random_1,56,0.2646484375,0.22279575892857142,0.3035784040178571,0.2611607142857143,0.21944754464285715,0.30245535714285715,0.0034877232142857145,-0.0152099609375,0.021484375,True
j-lens,5,post_use,random_concepts,random_2,56,0.21875,0.16991489955357142,0.2645159040178571,0.22726004464285715,0.17829241071428573,0.27553362165178574,-0.008510044642857142,-0.03599679129464285,0.020511300223214266,True
j-lens,5,use,binding_concept,active,56,0.20591517857142858,0.08041294642857143,0.3428588867187499,0.20249720982142858,0.06919294084821428,0.34335065569196416,0.00341796875,-0.045980398995535715,0.05358014787946423,True
j-lens,5,use,binding_concept,binding,56,0.4087611607142857,0.26924525669642857,0.556117466517857,0.4126674107142857,0.25696847098214287,0.5764578683035715,-0.00390625,-0.151806640625,0.1392438616071428,True
j-lens,5,use,binding_concept,bound,56,1.6809888567243303,1.5482172284807476,1.8023093632289338,1.6699305943080358,1.5347828456333705,1.797691127232143,0.011058262416294642,-0.08722779410226005,0.10768841334751658,True
j-lens,5,use,binding_concept,definition,56,3.2645786830357144,3.1598545619419642,3.3740081787109375,3.251988002232143,3.1269714355468747,3.3715201241629464,0.012590680803571428,-0.06682390485491072,0.08634425571986605,True
j-lens,5,use,binding_concept,global,56,0.5412946428571429,0.44810267857142855,0.637841796875,0.5535714285714286,0.46400669642857145,0.6392368861607143,-0.012276785714285714,-0.0859375,0.06417410714285714,True
j-lens,5,use,binding_concept,inner,56,-0.6684766496930804,-0.7701631273542131,-0.5692529950823103,-0.6686815534319196,-0.7813185283115932,-0.565997041974749,0.00020490373883928572,-0.048535210745675225,0.047873660496302976,True
j-lens,5,use,binding_concept,local,56,-0.7220982142857143,-0.8434779575892857,-0.6090959821428571,-0.7176339285714286,-0.8532435825892857,-0.5845424107142857,-0.004464285714285714,-0.09850027901785714,0.08877650669642831,True
j-lens,5,use,binding_concept,outer,56,-1.294778551374163,-1.4181468418666294,-1.1710025242396764,-1.2998886108398438,-1.4307179042271205,-1.1741048812866213,0.005110059465680804,-0.063021114894322,0.07632187434605174,True
j-lens,5,use,binding_concept,scope,56,0.5206473214285714,0.3987060546875,0.6335170200892857,0.5299944196428571,0.4115478515625,0.6490025111607143,-0.009347098214285714,-0.11126708984375,0.09389299665178569,True
j-lens,5,use,binding_concept,shadow,56,-0.013811383928571428,-0.13743373325892858,0.11091308593749998,-0.010323660714285714,-0.14065987723214285,0.12054268973214283,-0.0034877232142857145,-0.08705705915178572,0.0749197823660714,True
j-lens,5,use,binding_concept,value,56,0.8948102678571429,0.7725655691964285,1.0093470982142858,0.8973214285714286,0.7755266462053572,1.0166015625,-0.0025111607142857145,-0.09933384486607143,0.0918282645089284,True
j-lens,5,use,binding_concept,variable,56,-0.9814304624285016,-1.1110530478613718,-0.8587440763201033,-0.9918027605329242,-1.1297674451555526,-0.8633152825491769,0.010372298104422433,-0.03799733093806675,0.061489231245858325,True
j-lens,5,use,generic_code,buffer,56,-2.8734654017857144,-2.993875558035714,-2.7585780552455357,-2.8836495535714284,-3.0138288225446432,-2.7606358119419645,0.010184151785714286,-0.05454799107142857,0.07840576171875,True
j-lens,5,use,generic_code,class,56,2.4751674107142856,2.370249720982143,2.581766183035714,2.4829799107142856,2.3720633370535715,2.592787388392857,-0.0078125,-0.1159423828125,0.1005859375,True
j-lens,5,use,generic_code,count,56,-0.08154296875,-0.19959978376116072,0.02916608537946424,-0.09436471121651786,-0.22809797014508928,0.029366084507533436,0.012821742466517858,-0.07947823660714286,0.10184249877929688,True
j-lens,5,use,generic_code,error,56,0.7310142517089844,0.6232089860098702,0.8371980530875068,0.7311711992536273,0.6314193725585937,0.8318492753165109,-0.00015694754464285715,-0.04984004156930106,0.04670175824846539,True
j-lens,5,use,generic_code,file,56,1.047659192766462,0.9339703559875489,1.1664525577000209,1.0522777012416296,0.9320358003888811,1.1759723118373326,-0.004618508475167411,-0.06775313786097935,0.06104001998901362,True
j-lens,5,use,generic_code,import,56,1.7854527064732142,1.6731547764369419,1.8976117815290177,1.7746407645089286,1.6547773088727677,1.8957144601004465,0.010811941964285714,-0.046968514578683035,0.06904187883649553,True
j-lens,5,use,generic_code,index,56,0.6077793666294643,0.4852011544363839,0.7176866803850447,0.6039167131696429,0.47766331263950895,0.7159628731863839,0.0038626534598214285,-0.026254272460937502,0.033728463309151774,True
j-lens,5,use,generic_code,number,56,2.626953125,2.506410435267857,2.751688058035714,2.6275111607142856,2.5016183035714286,2.746672712053571,-0.0005580357142857143,-0.05497349330357143,0.050509207589285676,True
j-lens,5,use,generic_code,path,56,0.4130303519112723,0.2998019627162388,0.5229152134486607,0.40985107421875,0.2967849731445313,0.5221612112862722,0.0031792776925223215,-0.05214950016566686,0.05670680999755859,True
j-lens,5,use,generic_code,print,56,-0.037388392857142856,-0.1353306361607143,0.06668526785714286,-0.025111607142857144,-0.12835518973214285,0.07756696428571429,-0.012276785714285714,-0.06250697544642857,0.0399065290178571,True
j-lens,5,use,generic_code,range,56,2.0660574776785716,1.9251482282366073,2.206375558035714,2.069056919642857,1.9227730887276784,2.2119175502232142,-0.0029994419642857145,-0.08206438337053572,0.07466517857142842,True
j-lens,5,use,generic_code,result,56,0.7801426478794643,0.6885543823242188,0.8688443865094866,0.7699781145368304,0.6793884822300502,0.8605451311383928,0.010164533342633928,-0.07199227469308035,0.09490628923688614,True
j-lens,5,use,generic_code,return,56,1.499117715018136,1.3626734597342356,1.625266899381365,1.495119367327009,1.3567637307303293,1.624232918875558,0.003998347691127232,-0.086355801991054,0.09390712465558729,True
j-lens,5,use,generic_code,string,56,2.5664454868861606,2.446332332066127,2.689614541190011,2.564385550362723,2.4365775517054966,2.6949214390345984,0.0020599365234375,-0.06397661481584821,0.06731823512486043,True
j-lens,5,use,generic_code,total,56,1.0846494947160994,0.9708564758300782,1.1902039800371442,1.0762590680803572,0.9610678536551339,1.1799854823521205,0.008390426635742188,-0.06339702606201171,0.08105415616716653,True
j-lens,5,use,positional,earlier,56,2.410306658063616,2.266418675013951,2.555941227504185,2.4086826869419644,2.268003409249442,2.5475121634347095,0.0016239711216517857,-0.0787179674421038,0.0831641605922153,True
j-lens,5,use,positional,kept,56,-0.18443080357142858,-0.3339913504464286,-0.03682338169642861,-0.16350446428571427,-0.31251395089285716,-0.0156040736607144,-0.020926339285714284,-0.0641810825892857,0.021484375,True
j-lens,5,use,positional,later,56,0.9202532087053571,0.7974993024553572,1.0380174909319195,0.917318616594587,0.7939282962254115,1.0362210818699427,0.0029345921107700895,-0.05873791830880302,0.06791088921683175,True
j-lens,5,use,positional,replaced,56,-0.6779665265764508,-0.8038072041102818,-0.5571395874023438,-0.6869027273995536,-0.8206632341657366,-0.567427498953683,0.008936200823102678,-0.06182441711425781,0.08031954084123881,True
j-lens,5,use,random_concepts,random_0,56,2.3013839721679688,2.1999855858939035,2.408478219168527,2.3079659598214284,2.2004381452287944,2.412250191824777,-0.006581987653459821,-0.07478572300502231,0.061773218427385576,True
j-lens,5,use,random_concepts,random_1,56,0.9328749520438058,0.8188385963439941,1.0611155782427106,0.9339071001325335,0.8170914377485003,1.0578302655901226,-0.0010321480887276785,-0.04105565207345145,0.041743986947195846,True
j-lens,5,use,random_concepts,random_2,56,1.4065638950892858,1.2566798618861608,1.5462986537388392,1.4104701450892858,1.2622759137834823,1.5442286900111606,-0.00390625,-0.05570329938616071,0.04848196847098213,True
j-lens,6,answer,binding_concept,active,56,0.09905133928571429,0.05719168526785714,0.14090401785714285,0.10463169642857142,0.06668526785714286,0.14146205357142858,-0.005580357142857143,-0.05022321428571429,0.03740234374999992,True
j-lens,6,answer,binding_concept,binding,56,0.16855512346540177,0.09437283107212611,0.24018592834472657,0.17636326381138392,0.10800189971923829,0.2436674390520368,-0.007808140345982143,-0.04933994838169643,0.03540935516357421,True
j-lens,6,answer,binding_concept,bound,56,0.08256748744419642,0.023576790945870535,0.13956282479422422,0.08651188441685267,0.024500192914690293,0.14614868164062497,-0.00394439697265625,-0.04380040849958147,0.03738833836146763,True
j-lens,6,answer,binding_concept,definition,56,0.016645159040178572,-0.04613255092075892,0.07642277308872764,0.010596139090401786,-0.051329313005719863,0.0703268323625837,0.006049019949776786,-0.0405707768031529,0.054898725237165144,True
j-lens,6,answer,binding_concept,global,56,-0.11336190359933036,-0.16807518005371092,-0.06053270612444202,-0.10372161865234375,-0.1592191423688616,-0.04719685145786833,-0.009640284946986608,-0.07059040069580078,0.04539495195661267,True
j-lens,6,answer,binding_concept,inner,56,0.20340401785714285,0.1537318638392857,0.253076171875,0.21233258928571427,0.16350446428571427,0.2575404575892857,-0.008928571428571428,-0.04966517857142857,0.032373046874999964,True
j-lens,6,answer,binding_concept,local,56,-0.033482142857142856,-0.09740513392857142,0.034884207589285676,-0.023158482142857144,-0.08677455357142858,0.046044921874999964,-0.010323660714285714,-0.059158761160714286,0.038532366071428424,True
j-lens,6,answer,binding_concept,outer,56,-0.0869140625,-0.14118652343750002,-0.032924107142857144,-0.07352120535714286,-0.12709263392857142,-0.021902901785714284,-0.013392857142857142,-0.06250348772321429,0.03501674107142857,True
j-lens,6,answer,binding_concept,scope,56,0.023646763392857144,-0.022399902343749997,0.07055315290178554,0.050990513392857144,-7.498604910714255e-05,0.10288783482142858,-0.02734375,-0.08364257812499999,0.026799665178571352,True
j-lens,6,answer,binding_concept,shadow,56,-0.17801339285714285,-0.23605608258928573,-0.1171875,-0.19029017857142858,-0.25112304687500003,-0.13280552455357147,0.012276785714285714,-0.044942801339285715,0.06754324776785703,True
j-lens,6,answer,binding_concept,value,56,-0.31556919642857145,-0.3881208147321429,-0.24636230468750006,-0.31138392857142855,-0.37953927176339286,-0.24609375,-0.004185267857142857,-0.038295200892857144,0.030831473214285716,True
j-lens,6,answer,binding_concept,variable,56,-0.3152776445661272,-0.354977103642055,-0.2757679530552456,-0.3307310513087681,-0.3703334927558899,-0.2931869779314314,0.015453406742640905,-0.01959118332181658,0.054385307856968386,True
j-lens,6,answer,generic_code,buffer,56,0.21559361049107142,0.11890302385602679,0.31349661690848213,0.23043223789760045,0.1251642635890416,0.3283770833696636,-0.014838627406529017,-0.07927146639142718,0.05229524884905128,True
j-lens,6,answer,generic_code,class,56,0.018131801060267856,-0.024007265908377512,0.0633619853428431,0.006630488804408482,-0.03777760096958705,0.04641554696219305,0.011501312255859375,-0.042310755593436104,0.06719450269426618,True
j-lens,6,answer,generic_code,count,56,-0.23074776785714285,-0.30050571986607144,-0.15945172991071432,-0.22635323660714285,-0.29896937779017857,-0.15958600725446434,-0.00439453125,-0.044102260044642856,0.03746337890624997,True
j-lens,6,answer,generic_code,error,56,-0.330413818359375,-0.3876189640590123,-0.26975440979003906,-0.3437912804739816,-0.3975749458585467,-0.2872172491891044,0.013377462114606584,-0.02107857295445033,0.05016523088727671,True
j-lens,6,answer,generic_code,file,56,-0.13560267857142858,-0.18764299665178572,-0.08369489397321433,-0.15555245535714285,-0.20034877232142856,-0.1083984375,0.019949776785714284,-0.014930943080357143,0.05161830357142857,True
j-lens,6,answer,generic_code,import,56,-0.1337890625,-0.18443080357142858,-0.08195975167410716,-0.15318080357142858,-0.19824741908482144,-0.10923374720982144,0.019391741071428572,-0.013675362723214285,0.05126953125,True
j-lens,6,answer,generic_code,index,56,-0.43672616141183035,-0.49140287126813614,-0.3782026018415179,-0.417670658656529,-0.4770895140511649,-0.36063592093331476,-0.01905550275530134,-0.06522978373936245,0.027115603855678003,True
j-lens,6,answer,generic_code,number,56,-0.34012276785714285,-0.3945382254464286,-0.28445521763392856,-0.33900669642857145,-0.3921595982142857,-0.2900390625,-0.0011160714285714285,-0.037956891741071426,0.03711635044642853,True
j-lens,6,answer,generic_code,path,56,0.06166294642857143,0.022042410714285716,0.09933035714285714,0.06166294642857143,0.020640345982142858,0.10186244419642847,0.0,-0.03236607142857143,0.032373046874999964,True
j-lens,6,answer,generic_code,print,56,-0.5431082589285714,-0.6164899553571429,-0.4672084263392858,-0.5505022321428571,-0.6191476004464286,-0.47850167410714295,0.007393973214285714,-0.030140904017857142,0.04436732700892856,True
j-lens,6,answer,generic_code,range,56,-0.3388671875,-0.3851946149553572,-0.29282924107142855,-0.3388671875,-0.3854910714285714,-0.29185267857142855,0.0,-0.04380580357142857,0.044921875,True
j-lens,6,answer,generic_code,result,56,-0.08705357142857142,-0.16856166294642858,-0.007533482142857143,-0.09430803571428571,-0.171875,-0.017285156250000076,0.007254464285714286,-0.028738839285714284,0.045200892857142856,True
j-lens,6,answer,generic_code,return,56,-0.41488211495535715,-0.4725214276994978,-0.3569418770926339,-0.4221278599330357,-0.479322760445731,-0.36757076808384487,0.007245744977678571,-0.030141013009207587,0.043975830078125,True
j-lens,6,answer,generic_code,string,56,6.975446428571428e-05,-0.05803571428571429,0.059361049107142856,-0.008021763392857142,-0.06396484375,0.04716099330357139,0.008091517857142858,-0.025957380022321428,0.04227643694196426,False
j-lens,6,answer,generic_code,total,56,-0.04942594255719866,-0.11976746150425502,0.022801113128662058,-0.046016148158482144,-0.11690117972237724,0.020099639892577997,-0.003409794398716518,-0.03862642560686384,0.030776773180280395,True
j-lens,6,answer,positional,earlier,56,-0.6774553571428571,-0.7555803571428571,-0.5982142857142857,-0.66015625,-0.7413504464285714,-0.5770089285714286,-0.017299107142857144,-0.06305803571428571,0.03208705357142857,True
j-lens,6,answer,positional,kept,56,-0.5581752232142857,-0.6018450055803571,-0.5143694196428571,-0.5411551339285714,-0.5877511160714286,-0.4937116350446429,-0.017020089285714284,-0.052319335937499996,0.01632603236607141,True
j-lens,6,answer,positional,later,56,-0.43215506417410715,-0.5070933478219168,-0.36528445652553015,-0.4455969674246652,-0.5114119938441685,-0.38371320452008933,0.013441903250558036,-0.0407402583530971,0.06829970223563055,True
j-lens,6,answer,positional,replaced,56,-0.45982142857142855,-0.5261614118303571,-0.3945940290178572,-0.4718540736607143,-0.5356549944196428,-0.41209716796875007,0.012032645089285714,-0.03139474051339286,0.055841064453124985,True
j-lens,6,answer,random_concepts,random_0,56,-0.39654489925929476,-0.43938672116824556,-0.3597092688083649,-0.4082249232700893,-0.44844796316964286,-0.37293853759765627,0.011680024010794503,-0.02378247380256653,0.04649589657783506,True
j-lens,6,answer,random_concepts,random_1,56,-0.3081752232142857,-0.38449009486607144,-0.23186383928571427,-0.31473214285714285,-0.38937290736607144,-0.24441964285714285,0.006556919642857143,-0.04227469308035714,0.05176130022321427,True
j-lens,6,answer,random_concepts,random_2,56,0.03670392717633929,-0.022844696044921873,0.09812556675502229,0.030490330287388394,-0.032687623160226005,0.08809931618826729,0.006213596888950893,-0.04385226113455636,0.05844274248395642,True
j-lens,6,call,binding_concept,active,56,0.4552525111607143,0.3726588657924107,0.5384129115513392,0.45884486607142855,0.37840576171875,0.5393519810267857,-0.0035923549107142855,-0.03662109375,0.028705705915178563,True
j-lens,6,call,binding_concept,binding,56,0.4203404017857143,0.37081473214285715,0.4736363002232143,0.43038504464285715,0.38504464285714285,0.4772739955357142,-0.010044642857142858,-0.04129813058035714,0.023158482142857144,True
j-lens,6,call,binding_concept,bound,56,0.10480390276227679,0.04706682477678571,0.16396538870675223,0.11246163504464286,0.062005615234375,0.16685616629464284,-0.007657732282366071,-0.03470458984375,0.02166224888392855,True
j-lens,6,call,binding_concept,definition,56,0.6819893973214286,0.6201154436383929,0.74400634765625,0.6976143973214286,0.6409162248883928,0.7540806361607143,-0.015625,-0.04112548828125,0.010743059430803567,True
j-lens,6,call,binding_concept,global,56,0.07127162388392858,0.02417820521763393,0.12267761230468742,0.07534354073660714,0.023434012276785716,0.12741524832589282,-0.004071916852678571,-0.04240439278738839,0.035054670061383915,True
j-lens,6,call,binding_concept,inner,56,0.3092280796595982,0.2500704084123884,0.36649965558733255,0.32154628208705355,0.2644000462123326,0.3757459368024553,-0.012318202427455358,-0.045185906546456475,0.021430587768554672,True
j-lens,6,call,binding_concept,local,56,0.38113839285714285,0.33984375,0.4253662109375,0.3822544642857143,0.34486258370535716,0.4185267857142857,-0.0011160714285714285,-0.032230050223214284,0.029296875,True
j-lens,6,call,binding_concept,outer,56,-0.036114283970424106,-0.0967428479875837,0.025436428615025094,-0.014591761997767858,-0.0738234383719308,0.04184395926339281,-0.02152252197265625,-0.058016368321010044,0.018909781319754453,True
j-lens,6,call,binding_concept,scope,56,0.3857421875,0.3217006138392857,0.44894321986607144,0.41141183035714285,0.34876883370535716,0.4705775669642856,-0.025669642857142856,-0.0640380859375,0.014927455357142858,True
j-lens,6,call,binding_concept,shadow,56,0.23427036830357142,0.19275774274553573,0.2796600341796875,0.24298313685825892,0.20367153712681363,0.2831020900181362,-0.0087127685546875,-0.039970506940569195,0.022985240391322527,True
j-lens,6,call,binding_concept,value,56,-0.37394496372767855,-0.4674300057547433,-0.28078024727957596,-0.36530957903180805,-0.45559414454868863,-0.28057530948093967,-0.008635384695870536,-0.03853491374424525,0.023170716421944713,True
j-lens,6,call,binding_concept,variable,56,-0.05578722272600446,-0.10589278084891182,-0.0052206039428711595,-0.06580679757254464,-0.11474298749651228,-0.018936620439801915,0.010019574846540178,-0.020820290701729912,0.041815158299037355,True
j-lens,6,call,generic_code,buffer,56,0.020368303571428572,-0.0514892578125,0.09169921874999977,0.04799107142857143,-0.017864118303571427,0.11370675223214283,-0.027622767857142856,-0.06096540178571429,0.006696428571428571,True
j-lens,6,call,generic_code,class,56,0.03194427490234375,-0.01380089351109096,0.08017757960728232,0.0342533929007394,-0.009806370735168457,0.07863733087267193,-0.0023091179983956473,-0.028131311280386786,0.023401938165937133,True
j-lens,6,call,generic_code,count,56,-0.26576450892857145,-0.33964320591517855,-0.19123011997767878,-0.25809151785714285,-0.3305733816964286,-0.1902186802455357,-0.007672991071428571,-0.052669852120535716,0.040609305245535646,True
j-lens,6,call,generic_code,error,56,-0.1671022687639509,-0.2674278259277344,-0.060987227303641235,-0.15308053152901785,-0.2541446140834263,-0.05239377702985496,-0.014021737234933036,-0.04246635437011719,0.014770426068987135,True
j-lens,6,call,generic_code,file,56,-0.057460239955357144,-0.11508336748395646,-0.001436941964285724,-0.05371454783848354,-0.10876024280275616,-0.0008664318493434813,-0.003745692116873605,-0.03971278837748936,0.03372484786169869,True
j-lens,6,call,generic_code,import,56,-0.20310871941702707,-0.2624915395464216,-0.14164574657167714,-0.1905719212123326,-0.24156558173043385,-0.13671568461826877,-0.012536798204694475,-0.06176949739456177,0.03899263824735368,True
j-lens,6,call,generic_code,index,56,-0.0764763695853097,-0.13726819583347866,-0.01570513589041577,-0.06139373779296875,-0.11763768877301897,-0.004678262983049694,-0.01508263179234096,-0.04146004404340472,0.01164509228297642,True
j-lens,6,call,generic_code,number,56,-0.30317905970982145,-0.3891346522739955,-0.21934694562639515,-0.30009678431919645,-0.3854582650320871,-0.21853572300502233,-0.003082275390625,-0.031172289167131696,0.026714760916573575,True
j-lens,6,call,generic_code,path,56,0.38584681919642855,0.33223528180803574,0.4423165457589286,0.3985072544642857,0.3437447684151786,0.45857805524553563,-0.012660435267857142,-0.043283517020089285,0.01863664899553565,True
j-lens,6,call,generic_code,print,56,0.030177525111607144,-0.02959376743861607,0.09419294084821425,0.04108537946428571,-0.015799604143415177,0.0975109645298549,-0.010907854352678572,-0.039614105224609376,0.018834795270647315,True
j-lens,6,call,generic_code,range,56,0.00397491455078125,-0.0652130126953125,0.07246548788888107,0.01255171639578683,-0.053017384665352954,0.07638735089983253,-0.00857680184500558,-0.04855215890066964,0.0300471918923514,True
j-lens,6,call,generic_code,result,56,0.33663504464285715,0.2865443638392857,0.38700125558035714,0.3379603794642857,0.29324602399553573,0.3842843191964285,-0.0013253348214285715,-0.02916957310267857,0.027907017299107117,True
j-lens,6,call,generic_code,return,56,0.2275390625,0.16294294084821428,0.2904680524553571,0.26143973214285715,0.19808523995535715,0.3240931919642856,-0.033900669642857144,-0.06292201450892858,-0.002232142857142857,True
j-lens,6,call,generic_code,string,56,0.23127092633928573,0.1714451381138393,0.29023786272321417,0.24295479910714285,0.18733433314732142,0.29638671875,-0.011683872767857142,-0.040842110770089285,0.017792619977678545,True
j-lens,6,call,generic_code,total,56,-0.04733058384486607,-0.13186127798897881,0.038922446114676205,-0.04034641810825893,-0.11516200474330357,0.03506213596888948,-0.006984165736607143,-0.05473992483956473,0.04303556169782363,True
j-lens,6,call,positional,earlier,56,0.5745893887111119,0.5205703599112375,0.6308350716318402,0.5965249879019601,0.5397753068378993,0.6532250114849635,-0.021935599190848216,-0.06855581658227103,0.02258358001708984,True
j-lens,6,call,positional,kept,56,-0.13560267857142858,-0.21486467633928572,-0.05161830357142857,-0.12053571428571429,-0.19880371093750002,-0.04212820870535716,-0.015066964285714286,-0.05817522321428571,0.026932198660714248,True
j-lens,6,call,positional,later,56,0.16831752232142858,0.10895647321428571,0.2259626116071427,0.19049944196428573,0.1334786551339286,0.24525669642857142,-0.022181919642857144,-0.061253138950892856,0.0205130440848214,True
j-lens,6,call,positional,replaced,56,-0.037388392857142856,-0.14313616071428573,0.05970982142857143,-0.022600446428571428,-0.12109375,0.07145647321428555,-0.014787946428571428,-0.06614118303571428,0.03711635044642853,True
