model,item_id,family,pair_id,arm,read,layer,direction,edit,clean_logit_diff,ablated_logit_diff,delta_logit_diff,edit_norm_ratio
starcoder2-3b,defuse-1-post_use,defuse,,,post_use,25,logit,erase,-0.25,-0.25,0.0,0.004149697626487984
starcoder2-3b,defuse-1-post_use,defuse,,,post_use,25,offtarget_j,erase,-0.25,-0.25,0.0,0.007893711831363446
starcoder2-3b,defuse-1-post_use,defuse,,,post_use,25,offtarget_r,erase,-0.25,-0.25,0.0,0.0012079984363537045
starcoder2-3b,defuse-1-post_use,defuse,,,post_use,25,random,erase,-0.25,-0.25,0.0,0.011984819006897431
starcoder2-3b,defuse-1-post_use,defuse,,,post_use,25,random_matched,erase,-0.25,-0.25,0.0,0.0018314629255043627
starcoder2-3b,defuse-1-post_use,defuse,,,post_use,26,jlens,erase,-0.25,-0.25,0.0,0.01580964547788597
starcoder2-3b,defuse-1-post_use,defuse,,,post_use,26,rlens,erase,-0.25,-0.25,0.0,0.012284335922851204
starcoder2-3b,defuse-1-post_use,defuse,,,post_use,26,logit,erase,-0.25,-0.25,0.0,0.00916933613887999
starcoder2-3b,defuse-1-post_use,defuse,,,post_use,26,offtarget_j,erase,-0.25,-0.25,0.0,0.0061857946484892385
starcoder2-3b,defuse-1-post_use,defuse,,,post_use,26,offtarget_r,erase,-0.25,-0.25,0.0,0.007027394413425684
starcoder2-3b,defuse-1-post_use,defuse,,,post_use,26,random,erase,-0.25,-0.25,0.0,0.011881873071179877
starcoder2-3b,defuse-1-post_use,defuse,,,post_use,26,random_matched,erase,-0.25,-0.25,0.0,0.01580964402138121
starcoder2-3b,defuse-1-call,defuse,,,call,24,jlens,erase,-0.25,-0.25,0.0,0.0191423006773209
starcoder2-3b,defuse-1-call,defuse,,,call,24,rlens,erase,-0.25,-0.25,0.0,0.024953919078320154
starcoder2-3b,defuse-1-call,defuse,,,call,24,logit,erase,-0.25,-0.25,0.0,0.014549309478510991
starcoder2-3b,defuse-1-call,defuse,,,call,24,offtarget_j,erase,-0.25,-0.25,0.0,0.016173782844603406
starcoder2-3b,defuse-1-call,defuse,,,call,24,offtarget_r,erase,-0.25,-0.25,0.0,0.02062956287020886
starcoder2-3b,defuse-1-call,defuse,,,call,24,random,erase,-0.25,-0.25,0.0,0.004564821610976885
starcoder2-3b,defuse-1-call,defuse,,,call,24,random_matched,erase,-0.25,-0.25,0.0,0.0191423006773209
starcoder2-3b,defuse-1-call,defuse,,,call,25,jlens,erase,-0.25,-0.25,0.0,0.017829990382334758
starcoder2-3b,defuse-1-call,defuse,,,call,25,rlens,erase,-0.25,-0.25,0.0,0.014200778557144331
starcoder2-3b,defuse-1-call,defuse,,,call,25,logit,erase,-0.25,-0.25,0.0,0.014905288489516052
starcoder2-3b,defuse-1-call,defuse,,,call,25,offtarget_j,erase,-0.25,-0.25,0.0,0.015714202177588153
starcoder2-3b,defuse-1-call,defuse,,,call,25,offtarget_r,erase,-0.25,-0.25,0.0,0.010986505640189236
starcoder2-3b,defuse-1-call,defuse,,,call,25,random,erase,-0.25,-0.25,0.0,0.019387047554291593
starcoder2-3b,defuse-1-call,defuse,,,call,25,random_matched,erase,-0.25,-0.25,0.0,0.017829990382334758
starcoder2-3b,defuse-1-call,defuse,,,call,26,jlens,erase,-0.25,-0.25,0.0,0.001712801263421036
starcoder2-3b,defuse-1-call,defuse,,,call,26,rlens,erase,-0.25,-0.25,0.0,0.0027996742332630476
starcoder2-3b,defuse-1-call,defuse,,,call,26,logit,erase,-0.25,-0.25,0.0,0.007600589721639755
starcoder2-3b,defuse-1-call,defuse,,,call,26,offtarget_j,erase,-0.25,-0.25,0.0,0.0016635079912734661
starcoder2-3b,defuse-1-call,defuse,,,call,26,offtarget_r,erase,-0.25,-0.25,0.0,0.0047807796544734014
starcoder2-3b,defuse-1-call,defuse,,,call,26,random,erase,-0.25,-0.25,0.0,0.013707541537869567
starcoder2-3b,defuse-1-call,defuse,,,call,26,random_matched,erase,-0.25,-0.25,0.0,0.0017128008764353269
starcoder2-3b,defuse-1-answer,defuse,,,answer,24,jlens,erase,-0.25,-0.5,-0.25,0.10431814585252337
starcoder2-3b,defuse-1-answer,defuse,,,answer,24,rlens,erase,-0.25,-0.75,-0.5,0.09339944480486524
starcoder2-3b,defuse-1-answer,defuse,,,answer,24,logit,erase,-0.25,-0.5,-0.25,0.09823369642313359
starcoder2-3b,defuse-1-answer,defuse,,,answer,24,offtarget_j,erase,-0.25,0.0,0.25,0.1183300926985472
starcoder2-3b,defuse-1-answer,defuse,,,answer,24,offtarget_r,erase,-0.25,-0.25,0.0,0.09615939856592454
starcoder2-3b,defuse-1-answer,defuse,,,answer,24,random,erase,-0.25,-0.25,0.0,0.0003808403745916107
starcoder2-3b,defuse-1-answer,defuse,,,answer,24,random_matched,erase,-0.25,-0.25,0.0,0.10431815373344455
starcoder2-3b,defuse-1-answer,defuse,,,answer,25,jlens,erase,-0.25,-0.5,-0.25,0.08495714244617635
starcoder2-3b,defuse-1-answer,defuse,,,answer,25,rlens,erase,-0.25,-0.625,-0.375,0.08665551436739753
starcoder2-3b,defuse-1-answer,defuse,,,answer,25,logit,erase,-0.25,-0.25,0.0,0.0717272328164138
starcoder2-3b,defuse-1-answer,defuse,,,answer,25,offtarget_j,erase,-0.25,0.5,0.75,0.09991542820769884
starcoder2-3b,defuse-1-answer,defuse,,,answer,25,offtarget_r,erase,-0.25,0.5,0.75,0.09329189568506761
starcoder2-3b,defuse-1-answer,defuse,,,answer,25,random,erase,-0.25,-0.25,0.0,0.016896510147875986
starcoder2-3b,defuse-1-answer,defuse,,,answer,25,random_matched,erase,-0.25,-0.25,0.0,0.08495714244617635
starcoder2-3b,defuse-1-answer,defuse,,,answer,26,jlens,erase,-0.25,-0.875,-0.625,0.09373557161067211
starcoder2-3b,defuse-1-answer,defuse,,,answer,26,rlens,erase,-0.25,-0.875,-0.625,0.083050597294519
starcoder2-3b,defuse-1-answer,defuse,,,answer,26,logit,erase,-0.25,-0.75,-0.5,0.08372867972956033
starcoder2-3b,defuse-1-answer,defuse,,,answer,26,offtarget_j,erase,-0.25,0.75,1.0,0.11658619868997831
starcoder2-3b,defuse-1-answer,defuse,,,answer,26,offtarget_r,erase,-0.25,0.75,1.0,0.101956994396322
starcoder2-3b,defuse-1-answer,defuse,,,answer,26,random,erase,-0.25,-0.25,0.0,0.00029502329036102824
starcoder2-3b,defuse-1-answer,defuse,,,answer,26,random_matched,erase,-0.25,0.0,0.25,0.09373557852578801
starcoder2-3b,alias-1-use,alias,,,use,24,jlens,erase,11.375,11.375,0.0,0.0037302934470940428
starcoder2-3b,alias-1-use,alias,,,use,24,rlens,erase,11.375,11.375,0.0,0.008866124305664894
starcoder2-3b,alias-1-use,alias,,,use,24,logit,erase,11.375,11.375,0.0,0.013108506266681641
starcoder2-3b,alias-1-use,alias,,,use,24,offtarget_j,erase,11.375,11.375,0.0,0.0025846130232063894
starcoder2-3b,alias-1-use,alias,,,use,24,offtarget_r,erase,11.375,11.125,-0.25,0.002465697556910357
starcoder2-3b,alias-1-use,alias,,,use,24,random,erase,11.375,11.125,-0.25,0.024127971998755476
starcoder2-3b,alias-1-use,alias,,,use,24,random_matched,erase,11.375,11.5,0.125,0.0037302942867176118
starcoder2-3b,alias-1-use,alias,,,use,25,jlens,erase,11.375,11.375,0.0,0.007713647698756771
starcoder2-3b,alias-1-use,alias,,,use,25,rlens,erase,11.375,11.375,0.0,0.0045612637556622015
starcoder2-3b,alias-1-use,alias,,,use,25,logit,erase,11.375,11.375,0.0,0.009194813555692537
starcoder2-3b,alias-1-use,alias,,,use,25,offtarget_j,erase,11.375,11.375,0.0,0.007924580360241937
starcoder2-3b,alias-1-use,alias,,,use,25,offtarget_r,erase,11.375,11.375,0.0,0.01041060244538084
starcoder2-3b,alias-1-use,alias,,,use,25,random,erase,11.375,11.375,0.0,0.010020842225465251
starcoder2-3b,alias-1-use,alias,,,use,25,random_matched,erase,11.375,11.125,-0.25,0.007713647698756771
starcoder2-3b,alias-1-use,alias,,,use,26,jlens,erase,11.375,11.375,0.0,0.0034270981095915055
starcoder2-3b,alias-1-use,alias,,,use,26,rlens,erase,11.375,11.375,0.0,0.0058393070065697935
starcoder2-3b,alias-1-use,alias,,,use,26,logit,erase,11.375,11.375,0.0,0.013047952256563002
starcoder2-3b,alias-1-use,alias,,,use,26,offtarget_j,erase,11.375,11.375,0.0,0.010654920898024845
starcoder2-3b,alias-1-use,alias,,,use,26,offtarget_r,erase,11.375,11.375,0.0,0.016343752722969635
starcoder2-3b,alias-1-use,alias,,,use,26,random,erase,11.375,11.375,0.0,0.025893379986489384
starcoder2-3b,alias-1-use,alias,,,use,26,random_matched,erase,11.375,11.375,0.0,0.003427098475582048
starcoder2-3b,alias-1-post_use,alias,,,post_use,24,jlens,erase,11.375,11.125,-0.25,0.009881208002072848
starcoder2-3b,alias-1-post_use,alias,,,post_use,24,rlens,erase,11.375,11.375,0.0,0.02066059706983209
starcoder2-3b,alias-1-post_use,alias,,,post_use,24,logit,erase,11.375,11.375,0.0,0.00024204497435889472
starcoder2-3b,alias-1-post_use,alias,,,post_use,24,offtarget_j,erase,11.375,11.5,0.125,0.02914270931815118
starcoder2-3b,alias-1-post_use,alias,,,post_use,24,offtarget_r,erase,11.375,11.375,0.0,0.021662044771719353
starcoder2-3b,alias-1-post_use,alias,,,post_use,24,random,erase,11.375,11.375,0.0,0.03415668036474246
starcoder2-3b,alias-1-post_use,alias,,,post_use,24,random_matched,erase,11.375,11.375,0.0,0.009881207183029398
starcoder2-3b,alias-1-post_use,alias,,,post_use,25,jlens,erase,11.375,11.375,0.0,0.007364616494247054
starcoder2-3b,alias-1-post_use,alias,,,post_use,25,rlens,erase,11.375,11.125,-0.25,0.004621304390305028
starcoder2-3b,alias-1-post_use,alias,,,post_use,25,logit,erase,11.375,11.125,-0.25,0.0002837208246570811
starcoder2-3b,alias-1-post_use,alias,,,post_use,25,offtarget_j,erase,11.375,11.375,0.0,0.030083451164446922
starcoder2-3b,alias-1-post_use,alias,,,post_use,25,offtarget_r,erase,11.375,11.375,0.0,0.02517940435857926
starcoder2-3b,alias-1-post_use,alias,,,post_use,25,random,erase,11.375,11.375,0.0,0.009365376132779914
starcoder2-3b,alias-1-post_use,alias,,,post_use,25,random_matched,erase,11.375,11.375,0.0,0.007364617259357657
starcoder2-3b,alias-1-post_use,alias,,,post_use,26,jlens,erase,11.375,11.375,0.0,0.005873288174748853
starcoder2-3b,alias-1-post_use,alias,,,post_use,26,rlens,erase,11.375,11.375,0.0,0.0038678924198067327
starcoder2-3b,alias-1-post_use,alias,,,post_use,26,logit,erase,11.375,11.375,0.0,0.004358581691627607
starcoder2-3b,alias-1-post_use,alias,,,post_use,26,offtarget_j,erase,11.375,11.125,-0.25,0.042177043620027506
starcoder2-3b,alias-1-post_use,alias,,,post_use,26,offtarget_r,erase,11.375,11.375,0.0,0.03323513608732914
starcoder2-3b,alias-1-post_use,alias,,,post_use,26,random,erase,11.375,11.375,0.0,0.04133317326064004
starcoder2-3b,alias-1-post_use,alias,,,post_use,26,random_matched,erase,11.375,11.375,0.0,0.005873287815235294
starcoder2-3b,alias-1-call,alias,,,call,24,jlens,erase,11.375,11.375,0.0,0.001248325176314222
starcoder2-3b,alias-1-call,alias,,,call,24,rlens,erase,11.375,11.375,0.0,0.0009707440641055214
starcoder2-3b,alias-1-call,alias,,,call,24,logit,erase,11.375,11.125,-0.25,0.009526672508301737
starcoder2-3b,alias-1-call,alias,,,call,24,offtarget_j,erase,11.375,11.5,0.125,0.012131063471459121
starcoder2-3b,alias-1-call,alias,,,call,24,offtarget_r,erase,11.375,11.125,-0.25,0.005504800948270204
starcoder2-3b,alias-1-call,alias,,,call,24,random,erase,11.375,11.375,0.0,0.02484501565856752
starcoder2-3b,alias-1-call,alias,,,call,24,random_matched,erase,11.375,11.375,0.0,0.001248323834114477
starcoder2-3b,alias-1-call,alias,,,call,25,jlens,erase,11.375,11.375,0.0,0.0030474915301313137
starcoder2-3b,alias-1-call,alias,,,call,25,rlens,erase,11.375,11.375,0.0,0.008122909421097734
starcoder2-3b,alias-1-call,alias,,,call,25,logit,erase,11.375,11.125,-0.25,0.009222366599951399
starcoder2-3b,alias-1-call,alias,,,call,25,offtarget_j,erase,11.375,11.375,0.0,0.002427562643344493
starcoder2-3b,alias-1-call,alias,,,call,25,offtarget_r,erase,11.375,11.375,0.0,0.0010483782490481681
starcoder2-3b,alias-1-call,alias,,,call,25,random,erase,11.375,11.375,0.0,0.020018776314738012
starcoder2-3b,alias-1-call,alias,,,call,25,random_matched,erase,11.375,11.375,0.0,0.0030474917297176355
starcoder2-3b,alias-1-call,alias,,,call,26,jlens,erase,11.375,11.375,0.0,0.017124224171302507
starcoder2-3b,alias-1-call,alias,,,call,26,rlens,erase,11.375,11.125,-0.25,0.019377826391723557
starcoder2-3b,alias-1-call,alias,,,call,26,logit,erase,11.375,11.375,0.0,0.017638798765155183
starcoder2-3b,alias-1-call,alias,,,call,26,offtarget_j,erase,11.375,11.375,0.0,0.010346110580942793
starcoder2-3b,alias-1-call,alias,,,call,26,offtarget_r,erase,11.375,11.125,-0.25,0.006367475890355791
starcoder2-3b,alias-1-call,alias,,,call,26,random,erase,11.375,11.125,-0.25,0.017280422714148144
starcoder2-3b,alias-1-call,alias,,,call,26,random_matched,erase,11.375,11.375,0.0,0.017124225696410818
starcoder2-3b,alias-1-answer,alias,,,answer,24,jlens,erase,11.375,11.125,-0.25,0.1487597520912091
starcoder2-3b,alias-1-answer,alias,,,answer,24,rlens,erase,11.375,11.0,-0.375,0.14968709564135416
starcoder2-3b,alias-1-answer,alias,,,answer,24,logit,erase,11.375,10.75,-0.625,0.14818093232236643
starcoder2-3b,alias-1-answer,alias,,,answer,24,offtarget_j,erase,11.375,12.25,0.875,0.04701979210636138
starcoder2-3b,alias-1-answer,alias,,,answer,24,offtarget_r,erase,11.375,12.0,0.625,0.03731650036964241
starcoder2-3b,alias-1-answer,alias,,,answer,24,random,erase,11.375,11.25,-0.125,0.025848176087655855
starcoder2-3b,alias-1-answer,alias,,,answer,24,random_matched,erase,11.375,10.875,-0.5,0.14875973548851373
starcoder2-3b,alias-1-answer,alias,,,answer,25,jlens,erase,11.375,11.0,-0.375,0.13094387402003238
starcoder2-3b,alias-1-answer,alias,,,answer,25,rlens,erase,11.375,10.875,-0.5,0.13777591826675253
starcoder2-3b,alias-1-answer,alias,,,answer,25,logit,erase,11.375,10.625,-0.75,0.12626327848523083
starcoder2-3b,alias-1-answer,alias,,,answer,25,offtarget_j,erase,11.375,13.125,1.75,0.054857111604578186
starcoder2-3b,alias-1-answer,alias,,,answer,25,offtarget_r,erase,11.375,12.875,1.5,0.046754490505790856
starcoder2-3b,alias-1-answer,alias,,,answer,25,random,erase,11.375,11.5,0.125,0.020243910267118734
starcoder2-3b,alias-1-answer,alias,,,answer,25,random_matched,erase,11.375,11.375,0.0,0.13094387402003238
starcoder2-3b,alias-1-answer,alias,,,answer,26,jlens,erase,11.375,10.9765625,-0.3984375,0.1561453484107843
starcoder2-3b,alias-1-answer,alias,,,answer,26,rlens,erase,11.375,10.953125,-0.421875,0.15679536933570914
starcoder2-3b,alias-1-answer,alias,,,answer,26,logit,erase,11.375,10.25,-1.125,0.15427632927202833
starcoder2-3b,alias-1-answer,alias,,,answer,26,offtarget_j,erase,11.375,13.375,2.0,0.07670441737027625
starcoder2-3b,alias-1-answer,alias,,,answer,26,offtarget_r,erase,11.375,13.0,1.625,0.06649465848149762
starcoder2-3b,alias-1-answer,alias,,,answer,26,random,erase,11.375,11.375,0.0,0.023764354201811194
starcoder2-3b,alias-1-answer,alias,,,answer,26,random_matched,erase,11.375,11.5,0.125,0.15614533492822966
starcoder2-3b,call-1-use,call,,,use,24,jlens,erase,13.875,13.875,0.0,0.005934794840822527
starcoder2-3b,call-1-use,call,,,use,24,rlens,erase,13.875,13.875,0.0,0.030373458846110753
starcoder2-3b,call-1-use,call,,,use,24,logit,erase,13.875,13.75,-0.125,0.009601546024516405
starcoder2-3b,call-1-use,call,,,use,24,offtarget_j,erase,13.875,13.875,0.0,0.023951009911320018
starcoder2-3b,call-1-use,call,,,use,24,offtarget_r,erase,13.875,13.875,0.0,0.021278742609410508
starcoder2-3b,call-1-use,call,,,use,24,random,erase,13.875,13.875,0.0,0.037487519848876716
starcoder2-3b,call-1-use,call,,,use,24,random_matched,erase,13.875,13.875,0.0,0.0059347962257824795
starcoder2-3b,call-1-use,call,,,use,25,jlens,erase,13.875,13.75,-0.125,0.010101869805852622
starcoder2-3b,call-1-use,call,,,use,25,rlens,erase,13.875,13.75,-0.125,0.016655137219458962
starcoder2-3b,call-1-use,call,,,use,25,logit,erase,13.875,14.0,0.125,0.007354129244106746
starcoder2-3b,call-1-use,call,,,use,25,offtarget_j,erase,13.875,13.875,0.0,0.011792663079209797
starcoder2-3b,call-1-use,call,,,use,25,offtarget_r,erase,13.875,14.125,0.25,0.009336147778936496
starcoder2-3b,call-1-use,call,,,use,25,random,erase,13.875,13.875,0.0,0.018419164773385503
starcoder2-3b,call-1-use,call,,,use,25,random_matched,erase,13.875,14.125,0.25,0.010101869805852622
starcoder2-3b,call-1-use,call,,,use,26,jlens,erase,13.875,13.875,0.0,0.006760378576369703
starcoder2-3b,call-1-use,call,,,use,26,rlens,erase,13.875,13.75,-0.125,0.01695240090393946
starcoder2-3b,call-1-use,call,,,use,26,logit,erase,13.875,13.875,0.0,0.0010469459640694838
starcoder2-3b,call-1-use,call,,,use,26,offtarget_j,erase,13.875,13.875,0.0,0.01378673904299403
starcoder2-3b,call-1-use,call,,,use,26,offtarget_r,erase,13.875,13.75,-0.125,0.006733708466169898
starcoder2-3b,call-1-use,call,,,use,26,random,erase,13.875,13.875,0.0,0.0033970492711701034
starcoder2-3b,call-1-use,call,,,use,26,random_matched,erase,13.875,13.875,0.0,0.006760378576369703
starcoder2-3b,call-1-post_use,call,,,post_use,24,jlens,erase,13.875,13.75,-0.125,0.0058343427133168944
starcoder2-3b,call-1-post_use,call,,,post_use,24,rlens,erase,13.875,13.875,0.0,0.013740285694694925
starcoder2-3b,call-1-post_use,call,,,post_use,24,logit,erase,13.875,13.875,0.0,0.022751504609564814
starcoder2-3b,call-1-post_use,call,,,post_use,24,offtarget_j,erase,13.875,14.25,0.375,0.06177098238196642
starcoder2-3b,call-1-post_use,call,,,post_use,24,offtarget_r,erase,13.875,14.0,0.125,0.0577939810442482
starcoder2-3b,call-1-post_use,call,,,post_use,24,random,erase,13.875,14.125,0.25,0.028988554358710304
starcoder2-3b,call-1-post_use,call,,,post_use,24,random_matched,erase,13.875,13.875,0.0,0.005834341904734798
starcoder2-3b,call-1-post_use,call,,,post_use,25,jlens,erase,13.875,13.875,0.0,0.009066860352420355
starcoder2-3b,call-1-post_use,call,,,post_use,25,rlens,erase,13.875,14.125,0.25,0.003754063984925563
starcoder2-3b,call-1-post_use,call,,,post_use,25,logit,erase,13.875,14.125,0.25,0.0223898026017295
starcoder2-3b,call-1-post_use,call,,,post_use,25,offtarget_j,erase,13.875,14.0,0.125,0.06583928756544255
starcoder2-3b,call-1-post_use,call,,,post_use,25,offtarget_r,erase,13.875,14.0,0.125,0.06344490188285082
starcoder2-3b,call-1-post_use,call,,,post_use,25,random,erase,13.875,13.875,0.0,0.0019816263570252178
starcoder2-3b,call-1-post_use,call,,,post_use,25,random_matched,erase,13.875,13.875,0.0,0.009066859610091191
starcoder2-3b,call-1-post_use,call,,,post_use,26,jlens,erase,13.875,13.875,0.0,0.020895516072111275
starcoder2-3b,call-1-post_use,call,,,post_use,26,rlens,erase,13.875,13.875,0.0,0.014617711576114868
starcoder2-3b,call-1-post_use,call,,,post_use,26,logit,erase,13.875,13.875,0.0,0.02471398338306064
starcoder2-3b,call-1-post_use,call,,,post_use,26,offtarget_j,erase,13.875,14.25,0.375,0.06746129146462587
starcoder2-3b,call-1-post_use,call,,,post_use,26,offtarget_r,erase,13.875,14.125,0.25,0.060602533772362105
starcoder2-3b,call-1-post_use,call,,,post_use,26,random,erase,13.875,14.125,0.25,0.018637158453699763
starcoder2-3b,call-1-post_use,call,,,post_use,26,random_matched,erase,13.875,14.125,0.25,0.020895516072111275
starcoder2-3b,call-1-call,call,,,call,24,jlens,erase,13.875,13.875,0.0,0.011596712434489816
starcoder2-3b,call-1-call,call,,,call,24,rlens,erase,13.875,13.875,0.0,0.001186170017581735
starcoder2-3b,call-1-call,call,,,call,24,logit,erase,13.875,13.875,0.0,0.015233211862932182
starcoder2-3b,call-1-call,call,,,call,24,offtarget_j,erase,13.875,13.875,0.0,0.016491457892565602
starcoder2-3b,call-1-call,call,,,call,24,offtarget_r,erase,13.875,13.875,0.0,0.012543156706468281
starcoder2-3b,call-1-call,call,,,call,24,random,erase,13.875,14.125,0.25,0.007954423428274127
starcoder2-3b,call-1-call,call,,,call,24,random_matched,erase,13.875,13.75,-0.125,0.011596713334750704
starcoder2-3b,call-1-call,call,,,call,25,jlens,erase,13.875,13.875,0.0,0.005208303835696886
starcoder2-3b,call-1-call,call,,,call,25,rlens,erase,13.875,13.875,0.0,0.008070851244832079
starcoder2-3b,call-1-call,call,,,call,25,logit,erase,13.875,13.875,0.0,0.006713076106938823
starcoder2-3b,call-1-call,call,,,call,25,offtarget_j,erase,13.875,13.875,0.0,0.010609100170654692
starcoder2-3b,call-1-call,call,,,call,25,offtarget_r,erase,13.875,13.875,0.0,0.009220672049974107
starcoder2-3b,call-1-call,call,,,call,25,random,erase,13.875,14.125,0.25,0.01522071153462933
starcoder2-3b,call-1-call,call,,,call,25,random_matched,erase,13.875,13.875,0.0,0.005208303835696886
starcoder2-3b,call-1-call,call,,,call,26,jlens,erase,13.875,13.875,0.0,0.01914772960591416
starcoder2-3b,call-1-call,call,,,call,26,rlens,erase,13.875,13.875,0.0,0.014763914571514231
starcoder2-3b,call-1-call,call,,,call,26,logit,erase,13.875,13.75,-0.125,0.01111920601026466
starcoder2-3b,call-1-call,call,,,call,26,offtarget_j,erase,13.875,13.875,0.0,0.0176172453946186
starcoder2-3b,call-1-call,call,,,call,26,offtarget_r,erase,13.875,13.875,0.0,0.013861045884838195
starcoder2-3b,call-1-call,call,,,call,26,random,erase,13.875,13.875,0.0,0.03096766918185835
starcoder2-3b,call-1-call,call,,,call,26,random_matched,erase,13.875,13.75,-0.125,0.01914772808547247
starcoder2-3b,call-1-answer,call,,,answer,24,jlens,erase,13.875,13.875,0.0,0.16721937758868524
starcoder2-3b,call-1-answer,call,,,answer,24,rlens,erase,13.875,14.25,0.375,0.151735810500683
starcoder2-3b,call-1-answer,call,,,answer,24,logit,erase,13.875,13.875,0.0,0.1458843512174207
starcoder2-3b,call-1-answer,call,,,answer,24,offtarget_j,erase,13.875,13.875,0.0,0.000996322066304182
starcoder2-3b,call-1-answer,call,,,answer,24,offtarget_r,erase,13.875,13.75,-0.125,0.004525081259293157
starcoder2-3b,call-1-answer,call,,,answer,24,random,erase,13.875,13.875,0.0,0.005649657355645155
starcoder2-3b,call-1-answer,call,,,answer,24,random_matched,erase,13.875,14.125,0.25,0.16721936041094648
starcoder2-3b,call-1-answer,call,,,answer,25,jlens,erase,13.875,13.875,0.0,0.1675089020335574
starcoder2-3b,call-1-answer,call,,,answer,25,rlens,erase,13.875,13.625,-0.25,0.16846417450600104
starcoder2-3b,call-1-answer,call,,,answer,25,logit,erase,13.875,13.5,-0.375,0.14227569142732607
starcoder2-3b,call-1-answer,call,,,answer,25,offtarget_j,erase,13.875,14.375,0.5,0.010679077460763612
starcoder2-3b,call-1-answer,call,,,answer,25,offtarget_r,erase,13.875,14.25,0.375,0.00796569710164224
starcoder2-3b,call-1-answer,call,,,answer,25,random,erase,13.875,13.875,0.0,0.0040280724906688
starcoder2-3b,call-1-answer,call,,,answer,25,random_matched,erase,13.875,14.25,0.375,0.16750888757375368
starcoder2-3b,call-1-answer,call,,,answer,26,jlens,erase,13.875,13.40625,-0.46875,0.1541686539732612
starcoder2-3b,call-1-answer,call,,,answer,26,rlens,erase,13.875,13.453125,-0.421875,0.14220854641130856
starcoder2-3b,call-1-answer,call,,,answer,26,logit,erase,13.875,13.375,-0.5,0.13354647021250407
starcoder2-3b,call-1-answer,call,,,answer,26,offtarget_j,erase,13.875,15.25,1.375,0.03316884128777692
starcoder2-3b,call-1-answer,call,,,answer,26,offtarget_r,erase,13.875,14.875,1.0,0.02791089891949986
starcoder2-3b,call-1-answer,call,,,answer,26,random,erase,13.875,13.875,0.0,0.006407594675173966
starcoder2-3b,call-1-answer,call,,,answer,26,random_matched,erase,13.875,13.75,-0.125,0.1541686539732612
starcoder2-3b,arith-1-use,arith,,,use,24,jlens,erase,4.25,4.25,0.0,0.0053703859350666934
starcoder2-3b,arith-1-use,arith,,,use,24,rlens,erase,4.25,4.25,0.0,0.027130008123333688
starcoder2-3b,arith-1-use,arith,,,use,24,logit,erase,4.25,4.25,0.0,0.011503460889534307
starcoder2-3b,arith-1-use,arith,,,use,24,offtarget_j,erase,4.25,4.25,0.0,0.005085594783862202
starcoder2-3b,arith-1-use,arith,,,use,24,offtarget_r,erase,4.25,4.25,0.0,0.021119675890508824
starcoder2-3b,arith-1-use,arith,,,use,24,random,erase,4.25,4.25,0.0,0.0027269254351233525
starcoder2-3b,arith-1-use,arith,,,use,24,random_matched,erase,4.25,4.25,0.0,0.0053703859350666934
starcoder2-3b,arith-1-use,arith,,,use,25,jlens,erase,4.25,4.5,0.25,0.01570562813980481
starcoder2-3b,arith-1-use,arith,,,use,25,rlens,erase,4.25,4.25,0.0,0.023016589098390286
starcoder2-3b,arith-1-use,arith,,,use,25,logit,erase,4.25,4.25,0.0,0.0016023965395887904
starcoder2-3b,arith-1-use,arith,,,use,25,offtarget_j,erase,4.25,4.25,0.0,0.009225469210070825
starcoder2-3b,arith-1-use,arith,,,use,25,offtarget_r,erase,4.25,4.25,0.0,0.016770163642351364
starcoder2-3b,arith-1-use,arith,,,use,25,random,erase,4.25,4.25,0.0,0.025290445834292807
starcoder2-3b,arith-1-use,arith,,,use,25,random_matched,erase,4.25,4.25,0.0,0.015705626486301267
starcoder2-3b,arith-1-use,arith,,,use,26,jlens,erase,4.25,4.25,0.0,0.007455634456420868
starcoder2-3b,arith-1-use,arith,,,use,26,rlens,erase,4.25,4.25,0.0,0.01996052952679826
starcoder2-3b,arith-1-use,arith,,,use,26,logit,erase,4.25,4.25,0.0,0.0010061174154699175
starcoder2-3b,arith-1-use,arith,,,use,26,offtarget_j,erase,4.25,4.25,0.0,0.0027481737076783786
starcoder2-3b,arith-1-use,arith,,,use,26,offtarget_r,erase,4.25,4.25,0.0,0.007210753728446073
starcoder2-3b,arith-1-use,arith,,,use,26,random,erase,4.25,4.25,0.0,9.519724524034091e-05
starcoder2-3b,arith-1-use,arith,,,use,26,random_matched,erase,4.25,4.25,0.0,0.007455633656363602
starcoder2-3b,arith-1-post_use,arith,,,post_use,24,jlens,erase,4.25,4.25,0.0,0.009219107623591318
starcoder2-3b,arith-1-post_use,arith,,,post_use,24,rlens,erase,4.25,4.25,0.0,0.009749827237030663
starcoder2-3b,arith-1-post_use,arith,,,post_use,24,logit,erase,4.25,4.25,0.0,0.017594786822707775
starcoder2-3b,arith-1-post_use,arith,,,post_use,24,offtarget_j,erase,4.25,4.25,0.0,0.008374603308010873
starcoder2-3b,arith-1-post_use,arith,,,post_use,24,offtarget_r,erase,4.25,4.25,0.0,0.01259911095803744
starcoder2-3b,arith-1-post_use,arith,,,post_use,24,random,erase,4.25,4.25,0.0,0.007760370708647513
starcoder2-3b,arith-1-post_use,arith,,,post_use,24,random_matched,erase,4.25,4.25,0.0,0.00921910680728547
