split,subset,layer,position,lens,accuracy,accuracy_ci_lo,accuracy_ci_hi,n_rows,n_bases,mean_bound_rank,reversal_rate,reversal_ci_lo,reversal_ci_hi,paired_gap,paired_gap_ci_lo,paired_gap_ci_hi,n_pairs
calib,both_correct,24,mutation,jlens,0.42857142857142855,0.3148148148148148,0.5401029411764701,56,23,3.517857142857143,0.07142857142857142,0.0,0.21428571428571427,-0.07613603344985417,-0.15748606225946446,0.0054538609229382645,28
calib,both_correct,31,mutation,jlens,0.5,0.44642857142857145,0.5535714285714286,56,23,4.464285714285714,0.03571428571428571,0.0,0.11538461538461539,-0.004628385816301618,-0.20317571418625968,0.1873893253008521,28
calib,both_correct,8,mutation,logit,0.44642857142857145,0.3333333333333333,0.5666666666666667,56,23,4.089285714285714,0.10714285714285714,0.0,0.26666666666666666,-0.18447973153420857,-0.5327988708913326,0.14272486455904104,28
calib,both_correct,16,mutation,logit,0.5357142857142857,0.4166666666666667,0.6551724137931034,56,23,3.892857142857143,0.17857142857142858,0.0,0.3793103448275862,-0.3094249538012913,-1.6722460303987776,1.0751149460966951,28
calib,both_correct,24,mutation,logit,0.44642857142857145,0.3448275862068966,0.54,56,23,4.214285714285714,0.07142857142857142,0.0,0.18518518518518517,-1.3848981176103865,-3.5452649124207034,0.7758307766255138,28
calib,both_correct,31,mutation,logit,0.5,0.44642857142857145,0.5535714285714286,56,23,4.464285714285714,0.03571428571428571,0.0,0.11538461538461539,-0.13980974469866073,-6.1629444621858145,5.684174931844065,28
calib,both_correct,8,mutation,probe,1.0,1.0,1.0,56,23,0.0,1.0,1.0,1.0,1.8904867129666465,1.8622422471025895,1.9163787243089507,28
calib,both_correct,16,mutation,probe,1.0,1.0,1.0,56,23,0.0,1.0,1.0,1.0,1.9062896519899368,1.8902478643501248,1.9215007419749681,28
calib,both_correct,24,mutation,probe,1.0,1.0,1.0,56,23,0.0,1.0,1.0,1.0,1.9048633021967751,1.8888354358764794,1.9194454328822237,28
calib,both_correct,31,mutation,probe,1.0,1.0,1.0,56,23,0.0,1.0,1.0,1.0,1.888378028358732,1.8691587288081646,1.906268318908082,28
calib,both_correct,8,pre_def,gram_random,0.5,0.5,0.5,56,23,4.910714285714286,0.0,0.0,0.0,0.0,0.0,0.0,28
calib,both_correct,16,pre_def,gram_random,0.5,0.5,0.5,56,23,5.089285714285714,0.0,0.0,0.0,0.0,0.0,0.0,28
calib,both_correct,24,pre_def,gram_random,0.5,0.5,0.5,56,23,5.767857142857143,0.0,0.0,0.0,0.0,0.0,0.0,28
calib,both_correct,31,pre_def,gram_random,0.5,0.5,0.5,56,23,5.339285714285714,0.0,0.0,0.0,0.0,0.0,0.0,28
calib,both_correct,8,pre_def,jlens,0.5,0.5,0.5,56,23,4.910714285714286,0.0,0.0,0.0,0.0,0.0,0.0,28
calib,both_correct,16,pre_def,jlens,0.5,0.5,0.5,56,23,3.8035714285714284,0.0,0.0,0.0,0.0,0.0,0.0,28
calib,both_correct,24,pre_def,jlens,0.5,0.5,0.5,56,23,3.982142857142857,0.0,0.0,0.0,0.0,0.0,0.0,28
calib,both_correct,31,pre_def,jlens,0.5,0.5,0.5,56,23,4.446428571428571,0.0,0.0,0.0,0.0,0.0,0.0,28
calib,both_correct,8,pre_def,logit,0.5,0.5,0.5,56,23,4.875,0.0,0.0,0.0,0.0,0.0,0.0,28
calib,both_correct,16,pre_def,logit,0.5,0.5,0.5,56,23,5.160714285714286,0.0,0.0,0.0,0.0,0.0,0.0,28
calib,both_correct,24,pre_def,logit,0.5,0.5,0.5,56,23,4.732142857142857,0.0,0.0,0.0,0.0,0.0,0.0,28
calib,both_correct,31,pre_def,logit,0.5,0.5,0.5,56,23,4.446428571428571,0.0,0.0,0.0,0.0,0.0,0.0,28
calib,both_correct,8,pre_def,probe,0.5,0.5,0.5,56,23,0.5,0.0,0.0,0.0,0.0,0.0,0.0,28
calib,both_correct,16,pre_def,probe,0.5,0.5,0.5,56,23,0.5,0.0,0.0,0.0,0.0,0.0,0.0,28
calib,both_correct,24,pre_def,probe,0.5,0.5,0.5,56,23,0.5,0.0,0.0,0.0,0.0,0.0,0.0,28
calib,both_correct,31,pre_def,probe,0.5,0.5,0.5,56,23,0.5,0.0,0.0,0.0,0.0,0.0,0.0,28
calib,both_correct,8,use,gram_random,0.48214285714285715,0.40383064516129036,0.5576923076923077,56,23,4.196428571428571,0.07142857142857142,0.0,0.19230769230769232,0.003368996416351625,-0.006290549638301686,0.0133400721768676,28
calib,both_correct,16,use,gram_random,0.5,0.44642857142857145,0.5535714285714286,56,23,4.678571428571429,0.03571428571428571,0.0,0.11538461538461539,0.0026122194581798147,-0.018682593039222182,0.023461964036499503,28
calib,both_correct,24,use,gram_random,0.4642857142857143,0.41379310344827586,0.5,56,23,5.321428571428571,0.0,0.0,0.0,-0.07333558412002665,-0.12200097342775691,-0.026347091725495257,28
calib,both_correct,31,use,gram_random,0.5178571428571429,0.5,0.5576923076923077,56,23,4.446428571428571,0.03571428571428571,0.0,0.11538461538461539,-0.006092001284871783,-0.10092023500742821,0.09066059398536486,28
calib,both_correct,8,use,jlens,0.5,0.4482758620689655,0.5555555555555556,56,23,5.875,0.03571428571428571,0.0,0.11538461538461539,0.014373218241546835,-0.0007254528093796509,0.02745398991100954,28
calib,both_correct,16,use,jlens,0.5535714285714286,0.46,0.6563616071428565,56,23,1.6428571428571428,0.17857142857142858,0.037003968253968254,0.3448275862068966,0.046714210882782936,0.02135081007025945,0.07173773336576089,28
calib,both_correct,24,use,jlens,0.4642857142857143,0.36,0.5606534090909088,56,23,2.6607142857142856,0.10714285714285714,0.0,0.23076923076923078,0.04898132277386529,-0.030946319301923115,0.12173719047790464,28
calib,both_correct,31,use,jlens,0.5178571428571429,0.5,0.5576923076923077,56,23,4.160714285714286,0.03571428571428571,0.0,0.11538461538461539,0.023661255836486816,-0.048489316688186825,0.0992151731582281,28
calib,both_correct,8,use,logit,0.5535714285714286,0.42,0.6964285714285714,56,23,3.142857142857143,0.2857142857142857,0.09984375000000001,0.48484848484848486,0.5246684721537999,-0.029542787211281913,1.1286216329269367,28
calib,both_correct,16,use,logit,0.5357142857142857,0.4444444444444444,0.6333333333333333,56,23,2.7142857142857144,0.14285714285714285,0.0,0.3,0.8239668692861285,0.08013139737063442,1.5546187969003145,28
calib,both_correct,24,use,logit,0.48214285714285715,0.40383064516129036,0.56,56,23,3.1785714285714284,0.07142857142857142,0.0,0.18536324786324687,1.3928100637027196,-0.48119932169623336,3.058414654729002,28
calib,both_correct,31,use,logit,0.5178571428571429,0.5,0.5576923076923077,56,23,4.160714285714286,0.03571428571428571,0.0,0.11538461538461539,0.7175892421177456,-1.4722908559338799,3.0088342534781596,28
calib,both_correct,8,use,probe,1.0,1.0,1.0,56,23,0.0,1.0,1.0,1.0,1.8976394512823649,1.8816548117940073,1.912315923968951,28
calib,both_correct,16,use,probe,1.0,1.0,1.0,56,23,0.0,1.0,1.0,1.0,1.920071350676673,1.9082075689544624,1.9308726558397555,28
calib,both_correct,24,use,probe,1.0,1.0,1.0,56,23,0.0,1.0,1.0,1.0,1.9085117727518082,1.8940763626937513,1.9215627519790028,28
calib,both_correct,31,use,probe,1.0,1.0,1.0,56,23,0.0,1.0,1.0,1.0,1.8940389305353165,1.8782721703158958,1.9086781677325992,28
test,all,8,answer,gram_random,0.5071428571428571,0.4928571428571429,0.5214285714285715,280,70,3.982142857142857,0.02142857142857143,0.0,0.05,-0.0003395977962229933,-0.0008938623010180891,0.00021776830378387644,140
test,all,16,answer,gram_random,0.5178571428571429,0.4857142857142857,0.55,280,70,6.189285714285714,0.1,0.05,0.15,0.006252620076494558,-0.002105551091954112,0.014911125458976516,140
test,all,24,answer,gram_random,0.5107142857142857,0.4785714285714286,0.5428571428571428,280,70,5.367857142857143,0.07857142857142857,0.03571428571428571,0.12142857142857143,-0.003592618741095066,-0.019226547507569195,0.01313730846092636,140
test,all,31,answer,gram_random,0.5,0.48214285714285715,0.5178571428571429,280,70,5.260714285714286,0.02142857142857143,0.0,0.05,-0.017187153654439107,-0.04893249930015632,0.01045731791960339,140
test,all,8,answer,jlens,0.5,0.5,0.5,280,70,6.332142857142857,0.0,0.0,0.0,3.191807440349034e-05,-0.0005264703330716916,0.0005846115507717642,140
test,all,16,answer,jlens,0.6071428571428571,0.575,0.6428571428571429,280,70,3.3142857142857145,0.21428571428571427,0.15,0.2857142857142857,0.050798788187759264,0.04203932282248778,0.05979806315286882,140
test,all,24,answer,jlens,0.6714285714285714,0.6321428571428571,0.7107142857142857,280,70,2.7357142857142858,0.35714285714285715,0.2857142857142857,0.4357142857142857,0.8593136141342776,0.7611044816087399,0.9641392323694059,140
test,all,31,answer,jlens,0.7178571428571429,0.6821428571428572,0.7535714285714286,280,70,2.717857142857143,0.45,0.38571428571428573,0.5142857142857142,0.8808571134294783,0.7681929991926466,0.9975424638816288,140
test,all,8,answer,logit,0.5,0.4857142857142857,0.5142857142857142,280,70,5.260714285714286,0.014285714285714285,0.0,0.03571428571428571,0.014168901102883475,-0.004562611367021288,0.032756892144679986,140
test,all,16,answer,logit,0.5821428571428572,0.5535714285714286,0.6142857142857143,280,70,3.375,0.16428571428571428,0.10714285714285714,0.22857142857142856,1.364544859954289,1.1694266812929084,1.5572857875696249,140
test,all,24,answer,logit,0.6857142857142857,0.6464285714285715,0.725,280,70,2.942857142857143,0.38571428571428573,0.3142857142857143,0.45714285714285713,17.446561023167202,15.375563228811536,19.683000512634003,140
test,all,31,answer,logit,0.7178571428571429,0.6821428571428572,0.7535714285714286,280,70,2.717857142857143,0.45,0.38571428571428573,0.5142857142857142,26.721987915039062,23.304032145908902,30.262323597499304,140
test,all,8,answer,probe,0.5464285714285714,0.48919642857142853,0.6035714285714285,280,70,2.092857142857143,0.20714285714285716,0.1355357142857143,0.29285714285714287,0.16303310874544488,0.048446640618805895,0.28258869706224743,140
test,all,16,answer,probe,0.725,0.6642857142857143,0.7857142857142857,280,70,1.125,0.5142857142857142,0.42142857142857143,0.6142857142857143,0.5727480864759334,0.4371716272794999,0.7061528418658832,140
test,all,24,answer,probe,0.7857142857142857,0.7357142857142858,0.8285714285714286,280,70,0.36428571428571427,0.6071428571428571,0.5357142857142857,0.6785714285714286,1.039279430625694,0.9256773832041237,1.1440365094491944,140
test,all,31,answer,probe,0.7857142857142857,0.7428571428571429,0.825,280,70,0.3464285714285714,0.5857142857142857,0.5071428571428571,0.6571428571428571,0.9752071408022728,0.8582372302329168,1.0842421441372216,140
test,all,8,def_source,gram_random,0.5,0.5,0.5,280,70,5.642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,16,def_source,gram_random,0.5,0.5,0.5,280,70,5.771428571428571,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,24,def_source,gram_random,0.5,0.5,0.5,280,70,5.878571428571429,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,31,def_source,gram_random,0.5,0.5,0.5,280,70,5.171428571428572,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,8,def_source,jlens,0.5,0.5,0.5,280,70,4.135714285714286,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,16,def_source,jlens,0.5,0.5,0.5,280,70,2.0142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,24,def_source,jlens,0.5,0.5,0.5,280,70,3.157142857142857,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,31,def_source,jlens,0.5,0.5,0.5,280,70,4.35,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,8,def_source,logit,0.5,0.5,0.5,280,70,5.707142857142857,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,16,def_source,logit,0.5,0.5,0.5,280,70,4.942857142857143,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,24,def_source,logit,0.5,0.5,0.5,280,70,4.271428571428571,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,31,def_source,logit,0.5,0.5,0.5,280,70,4.35,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,8,def_source,probe,0.5,0.5,0.5,280,70,1.7571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,16,def_source,probe,0.5,0.5,0.5,280,70,1.6857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,24,def_source,probe,0.5,0.5,0.5,280,70,1.6928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,31,def_source,probe,0.5,0.5,0.5,280,70,1.7428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,8,def_target,gram_random,0.5035714285714286,0.4785714285714286,0.5321428571428571,280,70,5.160714285714286,0.03571428571428571,0.007142857142857143,0.07857142857142857,0.00554995850792953,0.0015298082679510118,0.009707204509260397,140
test,all,16,def_target,gram_random,0.5071428571428571,0.4714285714285714,0.5428571428571428,280,70,5.65,0.05714285714285714,0.014285714285714285,0.11428571428571428,-0.0005152543208428792,-0.017249233950860796,0.01514761197779859,140
test,all,24,def_target,gram_random,0.5071428571428571,0.4642857142857143,0.55,280,70,5.203571428571428,0.07142857142857142,0.014285714285714285,0.14285714285714285,0.03600346850497382,-0.003328088516635554,0.07692329844459891,140
test,all,31,def_target,gram_random,0.5035714285714286,0.4714285714285714,0.5357142857142857,280,70,4.575,0.05,0.007142857142857143,0.1,-0.00933638938835689,-0.04784495741661106,0.030726593615753306,140
test,all,8,def_target,jlens,0.4714285714285714,0.44285714285714284,0.4928571428571429,280,70,4.7821428571428575,0.0,0.0,0.0,-0.0034500038783465115,-0.007304121150768229,0.0005478629616222153,140
test,all,16,def_target,jlens,0.45714285714285713,0.42142857142857143,0.4857142857142857,280,70,2.117857142857143,0.0,0.0,0.0,-0.009312938792364937,-0.021699270656598466,0.0024423993166003887,140
test,all,24,def_target,jlens,0.5285714285714286,0.4928571428571429,0.5642857142857143,280,70,2.067857142857143,0.07857142857142857,0.02142857142857143,0.14285714285714285,0.21831556814057487,0.1544385285462652,0.2822043703283582,140
test,all,31,def_target,jlens,0.5571428571428572,0.5178571428571429,0.6,280,70,2.592857142857143,0.12857142857142856,0.05714285714285714,0.20714285714285716,0.33240790367126466,0.25596412215914044,0.41229908585548375,140
test,all,8,def_target,logit,0.48214285714285715,0.4392857142857143,0.525,280,70,6.0,0.05,0.014107142857142867,0.1,-0.016833233833312988,-0.13451421562582255,0.10426772579550742,140
test,all,16,def_target,logit,0.45714285714285713,0.4142857142857143,0.49642857142857144,280,70,4.885714285714286,0.02142857142857143,0.0,0.05714285714285714,-0.3774163808141436,-0.6301577636173794,-0.10156297125986646,140
test,all,24,def_target,logit,0.5357142857142857,0.5035714285714286,0.5714285714285714,280,70,2.45,0.09285714285714286,0.03571428571428571,0.15714285714285714,5.227382952826364,3.7802666362694333,6.729805059603282,140
test,all,31,def_target,logit,0.5571428571428572,0.5178571428571429,0.6,280,70,2.592857142857143,0.12857142857142856,0.05714285714285714,0.20714285714285716,10.084207807268415,7.7642978777204235,12.507948886326375,140
test,all,8,def_target,probe,0.5678571428571428,0.5,0.6285714285714286,280,70,1.4821428571428572,0.22857142857142856,0.1357142857142857,0.32142857142857145,0.26489209686405957,0.11796473135706037,0.4107795546632925,140
test,all,16,def_target,probe,0.6,0.5392857142857143,0.6571428571428571,280,70,1.4821428571428572,0.25,0.15,0.35,0.4947502871542903,0.3513399503886467,0.6351055308777304,140
test,all,24,def_target,probe,0.5892857142857143,0.5428571428571428,0.6357142857142857,280,70,1.3678571428571429,0.18571428571428572,0.09285714285714286,0.2785714285714286,0.5234011194136526,0.39747287725530833,0.6461469777803202,140
test,all,31,def_target,probe,0.5964285714285714,0.5464285714285714,0.6464285714285715,280,70,1.3142857142857143,0.20714285714285716,0.11428571428571428,0.3,0.5736328218864011,0.4558701877427354,0.6868126196163107,140
test,all,8,mutation,gram_random,0.5321428571428571,0.4642857142857143,0.6035714285714285,280,70,4.460714285714285,0.22857142857142856,0.14285714285714285,0.32857142857142857,0.0028859065180378302,-0.006979655199018972,0.013210692606932872,140
test,all,16,mutation,gram_random,0.4857142857142857,0.42857142857142855,0.5428571428571428,280,70,4.735714285714286,0.1,0.02857142857142857,0.17142857142857143,-0.0002499988568680627,-0.027105353441355482,0.025760961362559866,140
test,all,24,mutation,gram_random,0.5035714285714286,0.44285714285714284,0.5678571428571428,280,70,4.378571428571429,0.15714285714285714,0.0855357142857143,0.25,0.04099124893546104,-0.026531542957361254,0.1072358920212303,140
test,all,31,mutation,gram_random,0.5071428571428571,0.4714285714285714,0.5428571428571428,280,70,4.589285714285714,0.05714285714285714,0.014285714285714285,0.11428571428571428,0.04793533416731017,-0.035687014300908364,0.12905707000621713,140
test,all,8,mutation,jlens,0.5071428571428571,0.4642857142857143,0.5571428571428572,280,70,5.567857142857143,0.08571428571428572,0.02857142857142857,0.15714285714285714,0.0025401084018605094,-0.007170255104345934,0.012323099106018032,140
test,all,16,mutation,jlens,0.46785714285714286,0.4,0.5357142857142857,280,70,3.142857142857143,0.15,0.07857142857142857,0.228749999999999,-0.020048073147024427,-0.05125747188925743,0.012155739313789743,140
test,all,24,mutation,jlens,0.46785714285714286,0.4035714285714286,0.5322321428571424,280,70,3.475,0.12857142857142856,0.05714285714285714,0.21428571428571427,-0.04634837337902614,-0.11240118618522373,0.020536309033632204,140
test,all,31,mutation,jlens,0.49642857142857144,0.475,0.5178571428571429,280,70,4.525,0.014285714285714285,0.0,0.04285714285714286,-0.028628444671630858,-0.14224395947796958,0.09171204575470512,140
test,all,8,mutation,logit,0.4714285714285714,0.39285714285714285,0.55,280,70,4.196428571428571,0.21428571428571427,0.12857142857142856,0.30714285714285716,-0.06907491683959961,-0.36722031584807807,0.23182286922952958,140
test,all,16,mutation,logit,0.48214285714285715,0.42857142857142855,0.5321428571428571,280,70,4.2785714285714285,0.09285714285714286,0.03571428571428571,0.16428571428571428,-0.35216323137283323,-0.9764349384393011,0.30262977204152514,140
test,all,24,mutation,logit,0.4857142857142857,0.42857142857142855,0.5428571428571428,280,70,3.882142857142857,0.10714285714285714,0.04285714285714286,0.18571428571428572,-0.5175931181226457,-1.904187135015215,0.8907218015193935,140
test,all,31,mutation,logit,0.49642857142857144,0.475,0.5178571428571429,280,70,4.525,0.014285714285714285,0.0,0.04285714285714286,-0.8686026436941964,-4.3136195455278665,2.781643941061836,140
test,all,8,mutation,probe,0.4357142857142857,0.35,0.5178571428571429,280,70,2.7,0.22142857142857142,0.12857142857142856,0.3142857142857143,-0.03846891724699942,-0.2047773957579089,0.13062182300970432,140
test,all,16,mutation,probe,0.4642857142857143,0.3820535714285714,0.55,280,70,2.6535714285714285,0.25,0.15714285714285714,0.34285714285714286,-0.03497990287308182,-0.19118075610866073,0.1298241740789152,140
test,all,24,mutation,probe,0.4107142857142857,0.32857142857142857,0.48928571428571427,280,70,2.8142857142857145,0.17857142857142858,0.09285714285714286,0.2642857142857143,-0.04911226796123499,-0.20550945750027624,0.11464149260849284,140
test,all,31,mutation,probe,0.44642857142857145,0.36428571428571427,0.5214285714285715,280,70,2.710714285714286,0.18571428571428572,0.1,0.2714285714285714,-0.045450070032685676,-0.2031776326277486,0.1141435076372454,140
test,all,8,pre_def,gram_random,0.5,0.5,0.5,280,70,3.9571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,16,pre_def,gram_random,0.5,0.5,0.5,280,70,4.635714285714286,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,24,pre_def,gram_random,0.5,0.5,0.5,280,70,5.014285714285714,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,31,pre_def,gram_random,0.5,0.5,0.5,280,70,5.1571428571428575,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,8,pre_def,jlens,0.5,0.5,0.5,280,70,4.9071428571428575,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,16,pre_def,jlens,0.5,0.5,0.5,280,70,4.078571428571428,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,24,pre_def,jlens,0.5,0.5,0.5,280,70,4.057142857142857,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,31,pre_def,jlens,0.5,0.5,0.5,280,70,4.478571428571429,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,8,pre_def,logit,0.5,0.5,0.5,280,70,4.5,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,16,pre_def,logit,0.5,0.5,0.5,280,70,5.064285714285714,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,24,pre_def,logit,0.5,0.5,0.5,280,70,4.635714285714286,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,31,pre_def,logit,0.5,0.5,0.5,280,70,4.485714285714286,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,8,pre_def,probe,0.5,0.5,0.5,280,70,2.607142857142857,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,16,pre_def,probe,0.5,0.5,0.5,280,70,2.642857142857143,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,24,pre_def,probe,0.5,0.5,0.5,280,70,2.6714285714285713,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,31,pre_def,probe,0.5,0.5,0.5,280,70,2.692857142857143,0.0,0.0,0.0,0.0,0.0,0.0,140
test,all,8,use,gram_random,0.4785714285714286,0.425,0.5357142857142857,280,70,4.785714285714286,0.12142857142857143,0.06428571428571428,0.18571428571428572,-0.0014675461421055453,-0.008264017729753895,0.00499690469969728,140
test,all,16,use,gram_random,0.48928571428571427,0.45714285714285713,0.525,280,70,4.803571428571429,0.07142857142857142,0.02857142857142857,0.12142857142857143,-0.012177613537226404,-0.025063357057182916,0.0007286186915423157,140
test,all,24,use,gram_random,0.4857142857142857,0.45714285714285713,0.5107142857142857,280,70,4.671428571428572,0.03571428571428571,0.007142857142857143,0.07142857142857142,-0.02718962359109095,-0.04959737755823881,-0.004382520476356149,140
test,all,31,use,gram_random,0.5035714285714286,0.4857142857142857,0.5214285714285715,280,70,4.689285714285714,0.02857142857142857,0.007142857142857143,0.05714285714285714,0.0044771594660622735,-0.023892609612750155,0.03321772952164922,140
test,all,8,use,jlens,0.5142857142857142,0.4714285714285714,0.5607142857142857,280,70,5.4071428571428575,0.11428571428571428,0.05714285714285714,0.17857142857142858,-0.002345644762473447,-0.012972164337656326,0.008830499798724686,140
test,all,16,use,jlens,0.6071428571428571,0.5607142857142857,0.6535714285714286,280,70,2.210714285714286,0.2571428571428571,0.17857142857142858,0.33589285714285616,0.0431507622557027,0.024937948653740542,0.06126493343019059,140
test,all,24,use,jlens,0.5392857142857143,0.49642857142857144,0.5821428571428572,280,70,2.632142857142857,0.12857142857142856,0.06428571428571428,0.19285714285714287,0.09847456834145955,0.047990217693150046,0.14783003974705936,140
test,all,31,use,jlens,0.4857142857142857,0.4714285714285714,0.49642857142857144,280,70,4.189285714285714,0.0,0.0,0.0,0.06193692002977644,0.008045248304094588,0.11586268578256875,140
test,all,8,use,logit,0.5142857142857142,0.44285714285714284,0.5857142857142857,280,70,3.585714285714286,0.2357142857142857,0.14285714285714285,0.32857142857142857,0.1269882883344378,-0.15264239380934408,0.40875630988606376,140
test,all,16,use,logit,0.5035714285714286,0.46785714285714286,0.5428571428571428,280,70,2.9857142857142858,0.07857142857142857,0.02857142857142857,0.14285714285714285,0.7014079621859959,0.373161183233772,1.0260424493466103,140
test,all,24,use,logit,0.5392857142857143,0.5,0.5785714285714286,280,70,3.1035714285714286,0.11428571428571428,0.05714285714285714,0.17857142857142858,2.1809162327221463,1.1068266812818393,3.2224115113275382,140
test,all,31,use,logit,0.4857142857142857,0.4714285714285714,0.49642857142857144,280,70,4.189285714285714,0.0,0.0,0.0,1.8786709376743862,0.2439379174368722,3.515207178933279,140
test,all,8,use,probe,0.6142857142857143,0.55,0.6785714285714286,280,70,2.0285714285714285,0.3142857142857143,0.20714285714285716,0.4142857142857143,0.24528354295803834,0.1188197519939422,0.3777619353461029,140
test,all,16,use,probe,0.6785714285714286,0.6107142857142858,0.7428571428571429,280,70,1.7035714285714285,0.42857142857142855,0.32142857142857145,0.5357142857142857,0.4064537961794745,0.2638990583832908,0.5429386017313403,140
test,all,24,use,probe,0.6035714285714285,0.5285714285714286,0.6714285714285714,280,70,1.9,0.32142857142857145,0.21428571428571427,0.4216071428571419,0.24933192236889487,0.10458575523199605,0.3924077573400739,140
test,all,31,use,probe,0.5857142857142857,0.5213392857142858,0.65,280,70,2.0607142857142855,0.2785714285714286,0.18571428571428572,0.37142857142857144,0.15400712795573263,0.014353747192213372,0.2966231229752052,140
test,both_correct,8,answer,gram_random,0.5,0.5,0.5,152,61,3.9671052631578947,0.0,0.0,0.0,-0.00034265663768900066,-0.0010553347373551808,0.0003977920609417671,76
test,both_correct,16,answer,gram_random,0.5328947368421053,0.474025974025974,0.5909090909090909,152,61,6.026315789473684,0.17105263157894737,0.09210526315789473,0.2631578947368421,0.007308690367560638,-0.004501801460800278,0.019866655584152026,76
test,both_correct,24,answer,gram_random,0.5197368421052632,0.47297297297297297,0.5684931506849316,152,61,5.473684210526316,0.10526315789473684,0.04052702702702703,0.18055555555555555,-0.015312354374480875,-0.04597781700959528,0.016807363172722824,76
test,both_correct,31,answer,gram_random,0.5131578947368421,0.487012987012987,0.5394736842105263,152,61,5.019736842105263,0.039473684210526314,0.0,0.08450704225352113,-0.016960138553067258,-0.07022235605127916,0.034325824000999705,76
test,both_correct,8,answer,jlens,0.5,0.5,0.5,152,61,6.230263157894737,0.0,0.0,0.0,0.00028134872646708235,-0.0003370511887242665,0.0009006083554898694,76
test,both_correct,16,answer,jlens,0.6644736842105263,0.6081081081081081,0.72,152,61,2.2302631578947367,0.32894736842105265,0.21621621621621623,0.44,0.07604034588133034,0.06322665339708329,0.08918399383347615,76
test,both_correct,24,answer,jlens,0.7105263157894737,0.6538461538461539,0.7702702702702703,152,61,2.4078947368421053,0.4342105263157895,0.32499188311688315,0.546698630136986,1.3186773026460095,1.1344490763417592,1.5173924856070757,76
test,both_correct,31,answer,jlens,0.7960526315789473,0.75,0.8445945945945946,152,61,2.5065789473684212,0.6052631578947368,0.5138795045045045,0.6986301369863014,1.1919066780491878,1.0307993790599295,1.360468832624925,76
test,both_correct,8,answer,logit,0.5,0.4807692307692308,0.52,152,61,5.1644736842105265,0.013157894736842105,0.0,0.04225352112676056,0.0304522106522008,0.003350329480593718,0.0574279390372239,76
test,both_correct,16,answer,logit,0.618421052631579,0.574983108108108,0.6690140845070423,152,61,2.4276315789473686,0.23684210526315788,0.14996621621621622,0.3380281690140845,2.0216265540373954,1.7745520743043908,2.277051890528172,76
test,both_correct,24,answer,logit,0.743421052631579,0.6867449799196788,0.8040540540540541,152,61,2.5789473684210527,0.5,0.39473684210526316,0.6143131868131867,26.414485831009713,22.56684263660952,30.70524438567057,76
test,both_correct,31,answer,logit,0.7960526315789473,0.75,0.8445945945945946,152,61,2.5065789473684212,0.6052631578947368,0.5138795045045045,0.6986301369863014,36.15801921643709,31.270173436498695,41.27121761253289,76
test,both_correct,8,answer,probe,0.5394736842105263,0.4695121951219512,0.6111111111111112,152,61,2.1776315789473686,0.21052631578947367,0.11534810126582279,0.3157894736842105,0.11569570510968524,-0.004760088292631634,0.24664470037405023,76
test,both_correct,16,answer,probe,0.75,0.6710526315789473,0.8214408023483365,152,61,1.0460526315789473,0.5657894736842105,0.4473684210526316,0.6800138888888888,0.6147458979884457,0.46808442455336546,0.7668281532188714,76
test,both_correct,24,answer,probe,0.8618421052631579,0.8051868862844473,0.9156114718614717,152,61,0.21710526315789475,0.7368421052631579,0.6428350970017637,0.8333333333333334,1.376138334799754,1.2139280509159924,1.5325722218031272,76
