variant,site,layer,train_arm,held_out_arm,transfer_ratio,train_says_installed,held_says_installed,edit_fraction
answer_direction,use,7,0.9192243293459926,-0.4051339294229235,-0.44073455900712194,0.325,0.06785714285714285,0.4334857592930356
answer_direction_unembedding,use,7,0.17193080240062306,0.12678571471146174,0.7374229221360412,0.055357142857142855,0.026785714285714284,0.4334857592930355
das_binding,use,7,0.7635881700153861,0.7638113838221345,1.0002923222432112,0.2392857142857143,0.2392857142857143,0.4334857592930355
mean_difference,use,7,1.2279296873935632,1.231640623775976,1.0030221082041675,0.5071428571428571,0.5071428571428571,0.6373488796944446
noop,use,7,-0.12985491220440185,-0.1294921867017235,0.99720668631998,0.030357142857142857,0.01607142857142857,0.0
random_norm,use,7,0.5241908473095723,0.5327287926737752,1.0162878566232587,0.2839285714285714,0.2892857142857143,0.45873388012239646
random_rank,use,7,-0.013504466786980628,-0.012416295228259901,0.9194213606589925,0.023214285714285715,0.014285714285714285,0.006061748941665376
whole_state,use,7,1.669587053624647,1.686411832326225,1.0100772096100359,0.6125,0.6196428571428572,0.7107355845731997
