base_id,split,arm,binding,site,variant,layer,rank,own_answer,installed_answer,clean_logit_diff,patched_logit_diff,delta_ld,clean_logit_diff_unbatched,clean_path_shift,flipped,says_installed,says_own,says_other,edit_fraction,edit_norm,state_norm,effective_rank,degenerate,gates_required,gate_override,gate_override_reason
base_0268,calib,ab,target,use,whole_state,12,3072,7,6,-1.03125,0.03125,1.0625,-1.03125,0.0,1,1,0,0,0.7576196869279317,24.029847923861844,31.717560061434458,3072,False,"H0,H1,H2,H3",False,
base_0268,calib,ba,source,use,das_binding,12,1,7,6,-2.3125,4.59375,6.90625,-2.34375,0.03125,1,1,0,0,0.4460007922780298,14.000393631288096,31.390961347352214,1,False,"H0,H1,H2,H3",False,
base_0268,calib,ba,source,use,whole_state,12,3072,7,6,-2.34375,-1.5625,0.78125,-2.34375,0.0,0,0,1,0,0.7585786381118899,23.81251270789742,31.390961347352214,3072,False,"H0,H1,H2,H3",False,
base_0268,calib,ba,target,use,das_binding,12,1,6,7,-0.65625,6.296875,6.953125,-0.65625,0.0,1,1,0,0,0.4376227012725993,14.000393631288096,31.9919272710835,1,False,"H0,H1,H2,H3",False,
base_0268,calib,ba,target,use,whole_state,12,3072,6,7,-0.65625,0.3125,0.96875,-0.65625,0.0,1,1,0,0,0.7443287960153874,23.81251270789742,31.9919272710835,3072,False,"H0,H1,H2,H3",False,
base_0271,calib,ab,source,use,das_binding,12,1,4,5,-2.4375,7.03125,9.46875,-2.4375,0.0,1,1,0,0,0.4540655725543552,14.618757206011495,32.19525568470954,1,False,"H0,H1,H2,H3",False,
base_0271,calib,ab,source,use,whole_state,12,3072,4,5,-2.4375,-0.125,2.3125,-2.4375,0.0,0,0,1,0,0.7484324218660869,24.095973184705063,32.19525568470954,3072,False,"H0,H1,H2,H3",False,
base_0271,calib,ab,target,use,das_binding,12,1,5,4,-1.4375,6.578125,8.015625,-1.4375,0.0,1,1,0,0,0.457082571234481,14.618757206011495,31.982749126770244,1,False,"H0,H1,H2,H3",False,
base_0271,calib,ab,target,use,whole_state,12,3072,5,4,-1.40625,-0.015625,1.390625,-1.4375,0.03125,0,0,1,0,0.7534053151339707,24.095973184705063,31.982749126770244,3072,False,"H0,H1,H2,H3",False,
base_0271,calib,ba,source,use,das_binding,12,1,5,4,-3.5,5.9375,9.4375,-3.5,0.0,1,1,0,0,0.43571141425966586,13.982742999012178,32.09175280103873,1,False,"H0,H1,H2,H3",False,
base_0271,calib,ba,source,use,whole_state,12,3072,5,4,-3.5,-2.0625,1.4375,-3.5,0.0,0,0,1,0,0.7238013319229539,23.22805342113402,32.09175280103873,3072,False,"H0,H1,H2,H3",False,
base_0271,calib,ba,target,use,das_binding,12,1,4,5,-1.34375,7.078125,8.421875,-1.328125,-0.015625,1,1,0,0,0.43689666800477356,13.982742999012178,32.00469132179191,1,False,"H0,H1,H2,H3",False,
base_0271,calib,ba,target,use,whole_state,12,3072,4,5,-1.328125,0.125,1.453125,-1.328125,0.0,1,1,0,0,0.7257702687267632,23.22805342113402,32.00469132179191,3072,False,"H0,H1,H2,H3",False,
