model,split,correct_only,layer,target_condition,statistic,role,token_identical,mean_delta_ab,mean_delta_ba,median_delta_ab,median_delta_ba,sign_consistency_ab,sign_consistency_ba,signs_agree,arm_ratio,both_significant_sign
deepseek-coder-6.7b,test,0,0,bound,delta_frac_outer_def_value,outer_def_value,1,-0.042803246726657855,-0.04386135862255725,-0.042389030263020606,-0.043087082039310595,0.0,0.0,1,1.0247203653184656,1
deepseek-coder-6.7b,test,0,0,bound,delta_frac_return_kw,return_kw,1,-0.0025571540849473307,-0.002275826712496312,-0.0023554841309419757,-0.002184785245710228,0.225,0.2714285714285714,1,0.8899841921505433,1
deepseek-coder-6.7b,test,0,0,bound,delta_frac_signature,signature,1,0.011775292614829715,0.011768579515202953,0.011857623777469774,0.011416215476013708,0.975,0.975,1,0.9994298995493065,1
deepseek-coder-6.7b,test,0,0,bound,delta_frac_suffix,suffix,1,-0.00029312351381371576,0.00038675016146184806,-0.0002371086624302493,0.0007283585577780166,0.49642857142857144,0.5178571428571429,0,-1.319410225505257,0
deepseek-coder-6.7b,test,0,0,bound,delta_frac_use_site,use_site,1,-0.0226088427749922,-0.023025834566484965,-0.021971424401316768,-0.022841234923500278,0.0,0.0,1,1.01844374768062,1
deepseek-coder-6.7b,test,0,0,fixed_a,binding_shift,binding_shift,0,0.039417497704275495,0.03584923481914468,0.039127137728979244,0.034611040827490586,0.9785714285714285,0.975,1,0.9094751546153126,1
deepseek-coder-6.7b,test,0,0,fixed_a,binding_shift_identical,binding_shift_identical,1,0.03696042616086562,0.03734281345525086,0.037335865130822224,0.036298599997601724,0.975,0.9928571428571429,1,1.0103458572885753,1
deepseek-coder-6.7b,test,0,0,fixed_a,delta_frac_both_defs,both_defs,0,-0.015395348704271054,0.013508653386706903,-0.015995796999517226,0.014694055610321055,0.07142857142857142,0.8607142857142858,0,-0.8774503030879233,1
deepseek-coder-6.7b,test,0,0,fixed_a,delta_frac_inner_def,inner_def,0,0.012011074500002222,0.024678944102925794,0.011118365571538835,0.0238548240320891,0.8857142857142857,0.9964285714285714,1,2.0546824601680083,1
deepseek-coder-6.7b,test,0,0,fixed_a,delta_frac_inner_def_identical,inner_def_identical,1,0.009554002956592337,0.026172522739031968,0.009515873544741727,0.02593353324689284,0.8535714285714285,1.0,1,2.7394300439244392,1
deepseek-coder-6.7b,test,0,0,fixed_a,delta_frac_inner_def_name,inner_def_name,0,0.0024570715434098856,-0.0014935786361061712,0.002358984373911528,-0.0014075912779416178,0.7035714285714286,0.38571428571428573,0,-0.60786941272105,1
deepseek-coder-6.7b,test,0,0,fixed_a,delta_frac_inner_def_value,inner_def_value,1,0.009554002956592337,0.026172522739031968,0.009515873544741727,0.02593353324689284,0.8535714285714285,1.0,1,2.7394300439244392,1
deepseek-coder-6.7b,test,0,0,fixed_a,delta_frac_other,other,1,0.02041168305993212,0.02026238188316986,0.020400158075303126,0.020307246619255204,1.0,1.0,1,0.9926855038693336,1
deepseek-coder-6.7b,test,0,0,fixed_a,delta_frac_outer_def,outer_def,1,-0.027406423204273275,-0.01117029071621889,-0.027375538217900147,-0.010525211585850958,0.017857142857142856,0.23214285714285715,1,0.4075792974866268,1
deepseek-coder-6.7b,test,0,0,fixed_a,delta_frac_outer_def_name,outer_def_name,1,-0.004072845070221515,-0.0008104006221939074,-0.004720151104176312,-0.0005246601298416476,0.2714285714285714,0.45,1,0.198976540531612,0
deepseek-coder-6.7b,test,0,0,fixed_a,delta_frac_outer_def_value,outer_def_value,1,-0.023333578134051763,-0.010359890094024984,-0.022802593354678807,-0.009732759166853669,0.0,0.10714285714285714,1,0.4439906316342593,1
deepseek-coder-6.7b,test,0,0,fixed_a,delta_frac_return_kw,return_kw,1,-0.0029157199349012495,-0.002232477641769306,-0.002781424361405849,-0.002014470670191287,0.20357142857142857,0.29285714285714287,1,0.7656694372619558,1
deepseek-coder-6.7b,test,0,0,fixed_a,delta_frac_signature,signature,1,0.006007608357413084,0.007430465122951947,0.005741345442795379,0.006869484714835082,0.875,0.8857142857142857,1,1.2368424639038147,1
deepseek-coder-6.7b,test,0,0,fixed_a,delta_frac_suffix,suffix,1,0.013016473191895514,-0.010544223768454798,0.013036464120172689,-0.011269485846791688,0.9571428571428572,0.16071428571428573,0,-0.8100676437470006,1
deepseek-coder-6.7b,test,0,0,fixed_a,delta_frac_use_site,use_site,1,-0.02112467514679443,-0.028424824281176646,-0.020603227225316306,-0.027671377942233143,0.0,0.0,1,1.3455745039227256,1
deepseek-coder-6.7b,test,0,0,fixed_b,binding_shift,binding_shift,0,0.03505658273480336,0.040004135739021826,0.0337180075680687,0.039207161163401075,0.9857142857142858,0.975,1,1.1411304987039323,1
deepseek-coder-6.7b,test,0,0,fixed_b,binding_shift_identical,binding_shift_identical,1,0.03649815145428553,0.03741507801212376,0.03555759832075084,0.03618410862948427,0.9928571428571429,0.9714285714285714,1,1.025122547890862,1
deepseek-coder-6.7b,test,0,0,fixed_b,delta_frac_both_defs,both_defs,0,0.014578626666788733,-0.016357808509901726,0.01679909439589361,-0.01622094280219949,0.875,0.04285714285714286,0,-1.1220404283461152,1
deepseek-coder-6.7b,test,0,0,fixed_b,delta_frac_inner_def,inner_def,0,0.02481760470079605,0.011823163614560048,0.024272746889000156,0.01191860289518475,1.0,0.8428571428571429,1,0.4764022860828631,1
deepseek-coder-6.7b,test,0,0,fixed_b,delta_frac_inner_def_identical,inner_def_identical,1,0.026259173420278222,0.009234105887661982,0.02640357530453065,0.009248625038669451,1.0,0.8321428571428572,1,0.3516525726027268,1
deepseek-coder-6.7b,test,0,0,fixed_b,delta_frac_inner_def_name,inner_def_name,0,-0.0014415687194821733,0.0025890577268980687,-0.00086177984269796,0.0024018534034437474,0.41785714285714287,0.7142857142857143,0,-1.7960002127599477,1
deepseek-coder-6.7b,test,0,0,fixed_b,delta_frac_inner_def_value,inner_def_value,1,0.026259173420278222,0.009234105887661982,0.02640357530453065,0.009248625038669451,1.0,0.8321428571428572,1,0.3516525726027268,1
deepseek-coder-6.7b,test,0,0,fixed_b,delta_frac_other,other,1,0.01963288776829795,0.020962447241342455,0.01949508092875113,0.020612497953209102,1.0,1.0,1,1.0677210346605963,1
deepseek-coder-6.7b,test,0,0,fixed_b,delta_frac_outer_def,outer_def,1,-0.010238978034007312,-0.028180972124461776,-0.008090639372638347,-0.02818584143672448,0.23214285714285715,0.017857142857142856,1,2.7523227446003573,1
deepseek-coder-6.7b,test,0,0,fixed_b,delta_frac_outer_def_name,outer_def_name,1,-0.0007015630488034443,-0.0040606606449148375,-0.00036981413081416115,-0.004867786637700794,0.4785714285714286,0.28214285714285714,1,5.788019554109249,0
deepseek-coder-6.7b,test,0,0,fixed_b,delta_frac_outer_def_value,outer_def_value,1,-0.009537414985203867,-0.02412031147954694,-0.008984538849901379,-0.023823733266831737,0.11428571428571428,0.0,1,2.5290198147995713,1
deepseek-coder-6.7b,test,0,0,fixed_b,delta_frac_return_kw,return_kw,1,-0.0021356121553827148,-0.002958610849823442,-0.002018653238801532,-0.002580388995865538,0.2642857142857143,0.20357142857142857,1,1.3853689877005035,1
deepseek-coder-6.7b,test,0,0,fixed_b,delta_frac_signature,signature,1,0.007480612775481326,0.006248221341014351,0.007648845549660773,0.006008975044090908,0.8857142857142857,0.8821428571428571,1,0.8352552830289122,1
deepseek-coder-6.7b,test,0,0,fixed_b,delta_frac_suffix,suffix,1,-0.011221809231954684,0.013572129713693523,-0.012277498633174844,0.013675082861752993,0.125,0.9392857142857143,0,-1.20944220607905,1
deepseek-coder-6.7b,test,0,0,fixed_b,delta_frac_use_site,use_site,1,-0.028334761953166216,-0.021466359348392354,-0.02811690760026296,-0.020943754223031134,0.0,0.0,1,0.7575980127827979,1
deepseek-coder-6.7b,test,0,0,other,binding_shift,binding_shift,0,-0.053702917698352275,-0.053026806579737795,-0.054033106224917735,-0.05418975852797943,0.03571428571428571,0.03571428571428571,1,0.9874101604234583,1
deepseek-coder-6.7b,test,0,0,other,binding_shift_identical,binding_shift_identical,1,-0.052880766755113176,-0.05228737453874686,-0.052706317090074103,-0.05307968072035053,0.02857142857142857,0.02857142857142857,1,0.9887786760143953,1
deepseek-coder-6.7b,test,0,0,other,delta_frac_both_defs,both_defs,0,0.026322484773875422,0.025661050055954808,0.026869284228257295,0.024943542141828562,0.9285714285714286,0.9321428571428572,1,0.9748718738522332,1
deepseek-coder-6.7b,test,0,0,other,delta_frac_inner_def,inner_def,0,-0.013690216462238424,-0.013682878261891492,-0.014727170356206309,-0.014354007034759687,0.19285714285714287,0.18928571428571428,1,0.9994639821534471,1
deepseek-coder-6.7b,test,0,0,other,delta_frac_inner_def_identical,inner_def_identical,1,-0.012868065518999328,-0.012943446220900563,-0.013143329964565052,-0.012860641562562457,0.17857142857142858,0.17857142857142858,1,1.0058579669018577,1
deepseek-coder-6.7b,test,0,0,other,delta_frac_inner_def_name,inner_def_name,0,-0.0008221509432390985,-0.0007394320409909289,-0.00101776364750044,-0.0007378473890984538,0.4142857142857143,0.45357142857142857,1,0.8993872075092746,0
deepseek-coder-6.7b,test,0,0,other,delta_frac_inner_def_value,inner_def_value,1,-0.012868065518999328,-0.012943446220900563,-0.013143329964565052,-0.012860641562562457,0.17857142857142858,0.17857142857142858,1,1.0058579669018577,1
deepseek-coder-6.7b,test,0,0,other,delta_frac_other,other,1,-0.000778423893016717,-0.0004316743157088217,-0.0013588591305904174,-0.0004629754601912506,0.45714285714285713,0.4785714285714286,1,0.5545491596306272,0
deepseek-coder-6.7b,test,0,0,other,delta_frac_outer_def,outer_def,1,0.04001270123611385,0.039343928317846305,0.0395293981970988,0.03837663506657096,0.975,0.9785714285714285,1,0.9832859842598196,1
deepseek-coder-6.7b,test,0,0,other,delta_frac_outer_def_name,outer_def_name,1,0.03008044762871162,0.029962771268860967,0.02903411226953151,0.029227330033765653,0.9964285714285714,1.0,1,0.9960879451894082,1
deepseek-coder-6.7b,test,0,0,other,delta_frac_outer_def_value,outer_def_value,1,0.009932253607402224,0.009381157048985329,0.010793576712436623,0.010069327962538475,0.825,0.7857142857142857,1,0.9445144495700172,1
deepseek-coder-6.7b,test,0,0,other,delta_frac_return_kw,return_kw,1,-0.0024941780053366336,-0.0029152617790964364,-0.002408202981966704,-0.0025592746643129747,0.2571428571428571,0.2392857142857143,1,1.1688266726989158,1
deepseek-coder-6.7b,test,0,0,other,delta_frac_signature,signature,1,0.0017129285180646956,0.0019101069487633456,0.0014507846673998022,0.001402843645796105,0.5964285714285714,0.625,1,1.1151118850665331,1
deepseek-coder-6.7b,test,0,0,other,delta_frac_suffix,suffix,1,0.0020877874737545462,0.0026411557837768755,0.0015181655998985633,0.0022192277516344255,0.5714285714285714,0.5678571428571428,1,1.2650501150038929,1
deepseek-coder-6.7b,test,0,0,other,delta_frac_use_site,use_site,1,-0.026850594324968446,-0.026865349063084038,-0.026414301305009658,-0.026025829927918798,0.0,0.0,1,1.0005495125335782,1
deepseek-coder-6.7b,test,0,3,bound,binding_shift,binding_shift,0,0.14262858018115304,0.14334101519648199,0.14164634737241805,0.14234156870225287,1.0,1.0,1,1.0049950368602427,1
deepseek-coder-6.7b,test,0,3,bound,binding_shift_identical,binding_shift_identical,1,0.13666208166726507,0.13742532632619814,0.13592359478238353,0.13567799293790694,1.0,1.0,1,1.0055849043832903,1
deepseek-coder-6.7b,test,0,3,bound,delta_frac_both_defs,both_defs,0,-0.022889539331572818,-0.02465172900553781,-0.021364490781766693,-0.02325735181394295,0.075,0.06428571428571428,1,1.0769866814896665,1
deepseek-coder-6.7b,test,0,3,bound,delta_frac_inner_def,inner_def,0,0.05986952042479011,0.05934464309547209,0.06036894426760067,0.0591706116524405,1.0,1.0,1,0.9912329792255914,1
deepseek-coder-6.7b,test,0,3,bound,delta_frac_inner_def_identical,inner_def_identical,1,0.05390302191090213,0.05342895422518824,0.05315900359668139,0.05241467641204617,1.0,1.0,1,0.9912051742387006,1
deepseek-coder-6.7b,test,0,3,bound,delta_frac_inner_def_name,inner_def_name,0,0.0059664985138879875,0.0059156888702838525,0.005719730991272192,0.005789474074461676,0.875,0.8821428571428571,1,0.991484177279879,1
deepseek-coder-6.7b,test,0,3,bound,delta_frac_inner_def_value,inner_def_value,1,0.05390302191090213,0.05342895422518824,0.05315900359668139,0.05241467641204617,1.0,1.0,1,0.9912051742387006,1
deepseek-coder-6.7b,test,0,3,bound,delta_frac_other,other,1,0.04653522274120181,0.0477613725526084,0.04570951727820555,0.047021718943745794,1.0,1.0,1,1.0263488544629007,1
deepseek-coder-6.7b,test,0,3,bound,delta_frac_outer_def,outer_def,1,-0.08275905975636293,-0.0839963721010099,-0.0815378682184835,-0.08244732239119953,0.0,0.0,1,1.0149507781781177,1
deepseek-coder-6.7b,test,0,3,bound,delta_frac_outer_def_name,outer_def_name,1,-0.027538472234728464,-0.027598530313775117,-0.02719395258206364,-0.027140225442410765,0.0,0.0,1,1.0021808791183018,1
deepseek-coder-6.7b,test,0,3,bound,delta_frac_outer_def_value,outer_def_value,1,-0.055220587521634466,-0.05639784178723478,-0.05504466248500048,-0.055024139600237304,0.0,0.0,1,1.0213191188003765,1
deepseek-coder-6.7b,test,0,3,bound,delta_frac_return_kw,return_kw,1,-0.00046338624506622956,-0.00017525074369440297,-0.0002951046168120017,-0.00012684832001960862,0.44285714285714284,0.48214285714285715,1,0.3781958259666409,0
deepseek-coder-6.7b,test,0,3,bound,delta_frac_signature,signature,1,0.005451016378610393,0.005330571337304088,0.005494155969437397,0.005336328981002581,0.8428571428571429,0.7892857142857143,1,0.9779041131156884,1
deepseek-coder-6.7b,test,0,3,bound,delta_frac_suffix,suffix,1,-0.0001911629028983512,0.0005260416554784435,0.0004667860918229766,0.0011754483386848813,0.5142857142857142,0.5464285714285714,0,-2.751797799169018,0
deepseek-coder-6.7b,test,0,3,bound,delta_frac_use_site,use_site,1,-0.028442144833382595,-0.028791011184611477,-0.027544686480327204,-0.0282953195881251,0.0,0.0,1,1.012265824299559,1
deepseek-coder-6.7b,test,0,3,fixed_a,binding_shift,binding_shift,0,0.04863322646976441,0.04151526495061549,0.048587232275563275,0.039440224230410194,0.9928571428571429,0.9821428571428571,1,0.8536399487380464,1
deepseek-coder-6.7b,test,0,3,fixed_a,binding_shift_identical,binding_shift_identical,1,0.041588747084339295,0.03808389443422662,0.04145221928970946,0.03747900789505183,0.975,0.9821428571428571,1,0.915725938004214,1
deepseek-coder-6.7b,test,0,3,fixed_a,delta_frac_both_defs,both_defs,0,-0.015464340007911798,0.020468885045654663,-0.015834223174833212,0.02151279199010303,0.09285714285714286,0.9321428571428572,0,-1.323618404353659,1
deepseek-coder-6.7b,test,0,3,fixed_a,delta_frac_inner_def,inner_def,0,0.016584443230926307,0.030992074998135076,0.015805473048285387,0.030041293585332963,0.9428571428571428,0.9964285714285714,1,1.8687437718947195,1
deepseek-coder-6.7b,test,0,3,fixed_a,delta_frac_inner_def_identical,inner_def_identical,1,0.009539963845501192,0.027560704481746204,0.009507984085654113,0.02755051948990809,0.8357142857142857,1.0,1,2.888973682509619,1
deepseek-coder-6.7b,test,0,3,fixed_a,delta_frac_inner_def_name,inner_def_name,0,0.007044479385425115,0.0034313705163888705,0.0072132987670919715,0.003282934462635829,0.9142857142857143,0.7285714285714285,1,0.48710065409351705,1
deepseek-coder-6.7b,test,0,3,fixed_a,delta_frac_inner_def_value,inner_def_value,1,0.009539963845501192,0.027560704481746204,0.009507984085654113,0.02755051948990809,0.8357142857142857,1.0,1,2.888973682509619,1
deepseek-coder-6.7b,test,0,3,fixed_a,delta_frac_other,other,1,0.0274410106605799,0.022510336871160032,0.027506833293646588,0.022606419294637442,1.0,1.0,1,0.820317339969443,1
deepseek-coder-6.7b,test,0,3,fixed_a,delta_frac_outer_def,outer_def,1,-0.032048783238838106,-0.010523189952480418,-0.031285565506008056,-0.0097318123696645,0.014285714285714285,0.2857142857142857,1,0.32834912558327517,1
deepseek-coder-6.7b,test,0,3,fixed_a,delta_frac_outer_def_name,outer_def_name,1,-0.0036356204468574143,0.001803200785193224,-0.004338616114980959,0.0013388060011555736,0.29285714285714287,0.5821428571428572,0,-0.4959815832128155,1
deepseek-coder-6.7b,test,0,3,fixed_a,delta_frac_outer_def_value,outer_def_value,1,-0.02841316279198069,-0.01232639073767364,-0.027647119276955893,-0.011321602972538262,0.0,0.11785714285714285,1,0.43382677345419046,1
deepseek-coder-6.7b,test,0,3,fixed_a,delta_frac_return_kw,return_kw,1,-0.0007141470688031403,0.0006682312306476195,-0.0008357648729266434,0.0007151675573824068,0.40714285714285714,0.5714285714285714,0,-0.9357053467537542,1
deepseek-coder-6.7b,test,0,3,fixed_a,delta_frac_signature,signature,1,0.0008356528190890543,0.0025372679402494084,0.0009415459807860221,0.0019603917158760344,0.5714285714285714,0.6678571428571428,1,3.0362704250974537,1
deepseek-coder-6.7b,test,0,3,fixed_a,delta_frac_suffix,suffix,1,0.014370950826417594,-0.011091698895903442,0.014287447602038664,-0.011710584131874424,0.9571428571428572,0.15714285714285714,0,-0.7718138507240576,1
deepseek-coder-6.7b,test,0,3,fixed_a,delta_frac_use_site,use_site,1,-0.02646910942869291,-0.03509303261589183,-0.026029270334986497,-0.034600651019918285,0.0,0.0,1,1.325810855496727,1
deepseek-coder-6.7b,test,0,3,fixed_b,binding_shift,binding_shift,0,0.04099217838159742,0.049085154213731705,0.03886896354082375,0.04998642433732525,0.9892857142857143,0.9821428571428571,1,1.1974273178848056,1
deepseek-coder-6.7b,test,0,3,fixed_b,binding_shift_identical,binding_shift_identical,1,0.03749680666867847,0.041960123754357655,0.03577896298307785,0.0415038554743417,0.9892857142857143,0.9642857142857143,1,1.1190319251747762,1
deepseek-coder-6.7b,test,0,3,fixed_b,delta_frac_both_defs,both_defs,0,0.021735073999453666,-0.016564961969446217,0.023175505811343894,-0.016867816549559267,0.9571428571428572,0.04642857142857143,0,-0.7621304611092005,1
deepseek-coder-6.7b,test,0,3,fixed_b,delta_frac_inner_def,inner_def,0,0.03136362619052554,0.016260096122142745,0.030943666386943756,0.01696020858432712,1.0,0.8928571428571429,1,0.5184380155332506,1
deepseek-coder-6.7b,test,0,3,fixed_b,delta_frac_inner_def_identical,inner_def_identical,1,0.027868254477606602,0.009135065662768692,0.02783269578148805,0.009267582113970774,1.0,0.8142857142857143,1,0.32779468373626086,1
deepseek-coder-6.7b,test,0,3,fixed_b,delta_frac_inner_def_name,inner_def_name,0,0.0034953717129189432,0.007125030459374052,0.0033796614135362915,0.007168313945237806,0.7464285714285714,0.8821428571428571,1,2.0384185272884823,1
deepseek-coder-6.7b,test,0,3,fixed_b,delta_frac_inner_def_value,inner_def_value,1,0.027868254477606602,0.009135065662768692,0.02783269578148805,0.009267582113970774,1.0,0.8142857142857143,1,0.32779468373626086,1
deepseek-coder-6.7b,test,0,3,fixed_b,delta_frac_other,other,1,0.02147654062953226,0.028186361225556223,0.02138010865272355,0.027965753231751406,1.0,1.0,1,1.3124255769012134,1
deepseek-coder-6.7b,test,0,3,fixed_b,delta_frac_outer_def,outer_def,1,-0.009628552191071874,-0.032825058091588956,-0.0074533174985878525,-0.03327990754540608,0.28214285714285714,0.017857142857142856,1,3.409137473651144,1
deepseek-coder-6.7b,test,0,3,fixed_b,delta_frac_outer_def_name,outer_def_name,1,0.0016795611888288983,-0.003464583250807815,0.0018682860221074793,-0.004049707273668074,0.5714285714285714,0.28214285714285714,0,-2.062790730014161,1
deepseek-coder-6.7b,test,0,3,fixed_b,delta_frac_outer_def_value,outer_def_value,1,-0.011308113379900772,-0.029360474840781147,-0.010744505138551219,-0.029201266833279043,0.12857142857142856,0.0,1,2.5964078935542814,1
deepseek-coder-6.7b,test,0,3,fixed_b,delta_frac_return_kw,return_kw,1,0.0007000991839230054,-0.0006831679799660457,0.0005213733407937928,-0.00038342639666619563,0.6,0.44285714285714284,0,-0.9758159924396916,0
deepseek-coder-6.7b,test,0,3,fixed_b,delta_frac_signature,signature,1,0.002745539334085112,0.0010601673927403132,0.0028825235682127977,0.0013097588147661134,0.6821428571428572,0.5642857142857143,1,0.3861417607748788,1
deepseek-coder-6.7b,test,0,3,fixed_b,delta_frac_suffix,suffix,1,-0.01177910138331253,0.014882964909236206,-0.012489606139741594,0.014824590064299717,0.11428571428571428,0.9392857142857143,0,-1.2635059691667927,1
deepseek-coder-6.7b,test,0,3,fixed_b,delta_frac_use_site,use_site,1,-0.03487816554305299,-0.026881359316113202,-0.03433619382042951,-0.026407421517369023,0.0,0.0,1,0.7707217079101059,1
deepseek-coder-6.7b,test,0,3,other,binding_shift,binding_shift,0,-0.05300317532979121,-0.052740596032134796,-0.05290078136124242,-0.053759237604141814,0.05714285714285714,0.07142857142857142,1,0.9950459704343633,1
deepseek-coder-6.7b,test,0,3,other,binding_shift_identical,binding_shift_identical,1,-0.05757652791424727,-0.05738130813761386,-0.057418578242112724,-0.056686527994949956,0.025,0.025,1,0.9966093860865635,1
deepseek-coder-6.7b,test,0,3,other,delta_frac_both_defs,both_defs,0,0.02916027332311469,0.028555652081746256,0.02818713796771674,0.028055832502612427,0.9357142857142857,0.9464285714285714,1,0.9792655838760892,1
deepseek-coder-6.7b,test,0,3,other,delta_frac_inner_def,inner_def,0,-0.01192145100333826,-0.012092471975194266,-0.012473004559457542,-0.012153636954872971,0.24285714285714285,0.2357142857142857,1,1.0143456506937047,1
deepseek-coder-6.7b,test,0,3,other,delta_frac_inner_def_identical,inner_def_identical,1,-0.01649480358779433,-0.016733184080673338,-0.016595895665566865,-0.016795241623154995,0.1357142857142857,0.11785714285714285,1,1.0144518539799652,1
deepseek-coder-6.7b,test,0,3,other,delta_frac_inner_def_name,inner_def_name,0,0.00457335258445607,0.004640712105479069,0.004276717502889113,0.004546073682087509,0.7928571428571428,0.7785714285714286,1,1.014728696241777,1
deepseek-coder-6.7b,test,0,3,other,delta_frac_inner_def_value,inner_def_value,1,-0.01649480358779433,-0.016733184080673338,-0.016595895665566865,-0.016795241623154995,0.1357142857142857,0.11785714285714285,1,1.0144518539799652,1
deepseek-coder-6.7b,test,0,3,other,delta_frac_other,other,1,0.0023823285489103577,0.0029353255441078494,0.002357445362315025,0.0025662158909256216,0.6071428571428571,0.5857142857142857,1,1.232124572175582,1
deepseek-coder-6.7b,test,0,3,other,delta_frac_outer_def,outer_def,1,0.04108172432645294,0.04064812405694052,0.040789393953574615,0.03940706435477334,0.9785714285714285,0.9785714285714285,1,0.9894454218604155,1
deepseek-coder-6.7b,test,0,3,other,delta_frac_outer_def_name,outer_def_name,1,0.02558241297669995,0.025937147848160525,0.024363346977524375,0.02522507199815427,1.0,1.0,1,1.0138663570079829,1
deepseek-coder-6.7b,test,0,3,other,delta_frac_outer_def_value,outer_def_value,1,0.015499311349753,0.014710976208779994,0.015796944255935606,0.014966294210195089,0.8821428571428571,0.8392857142857143,1,0.9491374085477953,1
deepseek-coder-6.7b,test,0,3,other,delta_frac_return_kw,return_kw,1,0.00044933836018609474,0.0001603139943759768,0.0004873626349757316,0.00038682344367071617,0.5285714285714286,0.5107142857142857,1,0.3567778951914595,0
deepseek-coder-6.7b,test,0,3,other,delta_frac_signature,signature,1,-0.001869824225436227,-0.0017331360043143665,-0.001597960828291443,-0.001410056668220491,0.3964285714285714,0.375,1,0.9268978231951341,1
deepseek-coder-6.7b,test,0,3,other,delta_frac_suffix,suffix,1,0.0027830123460034183,0.0032652243578543197,0.002663780200355098,0.0031575479009643276,0.6035714285714285,0.6178571428571429,1,1.1732698069210468,1
deepseek-coder-6.7b,test,0,3,other,delta_frac_use_site,use_site,1,-0.032905130138363305,-0.03318338074739354,-0.032460183528695244,-0.03285013373841115,0.0,0.0,1,1.008456146742475,1
deepseek-coder-6.7b,test,0,7,bound,binding_shift,binding_shift,0,0.17993933716061236,0.18026402852603252,0.18053276864756707,0.18024420594773852,1.0,1.0,1,1.0018044490467937,1
deepseek-coder-6.7b,test,0,7,bound,binding_shift_identical,binding_shift_identical,1,0.17181031296630644,0.1721254012275774,0.17304569093721647,0.17158748054454098,1.0,1.0,1,1.0018339310128186,1
deepseek-coder-6.7b,test,0,7,bound,delta_frac_both_defs,both_defs,0,-0.015329573181289614,-0.017260499906936226,-0.013199765123457052,-0.014896817622704117,0.24285714285714285,0.21071428571428572,1,1.1259608928970957,1
deepseek-coder-6.7b,test,0,7,bound,delta_frac_inner_def,inner_def,0,0.08230488198966138,0.08150176430954814,0.08288707205844338,0.08298910282946696,1.0,1.0,1,0.9902421623031533,1
deepseek-coder-6.7b,test,0,7,bound,delta_frac_inner_def_identical,inner_def_identical,1,0.07417585779535545,0.07336313701109304,0.07525839803110092,0.07431557282927381,1.0,1.0,1,0.9890433247633666,1
deepseek-coder-6.7b,test,0,7,bound,delta_frac_inner_def_name,inner_def_name,0,0.008129024194305917,0.008138627298455102,0.008186771471621938,0.00833628459070982,0.9464285714285714,0.9678571428571429,1,1.001181335412424,1
deepseek-coder-6.7b,test,0,7,bound,delta_frac_inner_def_value,inner_def_value,1,0.07417585779535545,0.07336313701109304,0.07525839803110092,0.07431557282927381,1.0,1.0,1,0.9890433247633666,1
deepseek-coder-6.7b,test,0,7,bound,delta_frac_other,other,1,0.032341751926717385,0.033673286617141036,0.031432256542987036,0.03324718110089783,1.0,1.0,1,1.041170765685197,1
deepseek-coder-6.7b,test,0,7,bound,delta_frac_outer_def,outer_def,1,-0.09763445517095098,-0.09876226421648437,-0.09610800360210747,-0.09790702339565366,0.0,0.0,1,1.011551342643933,1
deepseek-coder-6.7b,test,0,7,bound,delta_frac_outer_def_name,outer_def_name,1,-0.024800825001955965,-0.024293825606511804,-0.02430777815500544,-0.023894783218396914,0.0,0.0,1,0.9795571560460519,1
deepseek-coder-6.7b,test,0,7,bound,delta_frac_outer_def_value,outer_def_value,1,-0.07283363016899501,-0.07446843860997257,-0.07275857190082904,-0.07481608309160812,0.0,0.0,1,1.022445791005945,1
deepseek-coder-6.7b,test,0,7,bound,delta_frac_return_kw,return_kw,1,-0.00048264609529372553,-0.0002309348033991488,-0.0005929103541230211,-5.7294663284192596e-05,0.4607142857142857,0.49642857142857144,1,0.47847647717652836,0
deepseek-coder-6.7b,test,0,7,bound,delta_frac_signature,signature,1,0.0059240271841035684,0.005702854195968937,0.005743611257986128,0.005352830239741823,0.8607142857142858,0.85,1,0.9626650956754346,1
deepseek-coder-6.7b,test,0,7,bound,delta_frac_suffix,suffix,1,0.005507354484239815,0.0064133415997989955,0.006033982351547215,0.0059139519865379075,0.6857142857142857,0.6607142857142857,1,1.1645049575348398,1
deepseek-coder-6.7b,test,0,7,bound,delta_frac_use_site,use_site,1,-0.027960904600701848,-0.028298046073482137,-0.02801401892175806,-0.028006125370441892,0.0,0.0,1,1.0120576024844286,1
deepseek-coder-6.7b,test,0,7,fixed_a,binding_shift,binding_shift,0,0.056163983344193244,0.06887067038443377,0.05522611586073255,0.06776861704244333,0.9964285714285714,1.0,1,1.2262426253203826,1
deepseek-coder-6.7b,test,0,7,fixed_a,binding_shift_identical,binding_shift_identical,1,0.047745553834056896,0.06342726285002441,0.04634222067959137,0.06234616817929785,0.9821428571428571,1.0,1,1.3284433367444102,1
deepseek-coder-6.7b,test,0,7,fixed_a,delta_frac_both_defs,both_defs,0,-0.0149587236640386,0.0207538702670188,-0.01573467646834331,0.022160392993673977,0.11071428571428571,0.9107142857142857,0,-1.3874091622477107,1
deepseek-coder-6.7b,test,0,7,fixed_a,delta_frac_inner_def,inner_def,0,0.02060262984007732,0.04481227032572629,0.019839571971806032,0.04578591823164879,0.9607142857142857,1.0,1,2.175075253672475,1
deepseek-coder-6.7b,test,0,7,fixed_a,delta_frac_inner_def_identical,inner_def_identical,1,0.012184200329940977,0.039368862791316926,0.010941300805742267,0.04019459421827239,0.825,1.0,1,3.2311404708746805,1
