model,split,correct_only,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,statistic,role,token_identical,n_pairs,n_bases,mean_delta,median_delta,sd_delta,cohens_d,ci_lo,ci_hi,sign_consistency,n_nonzero,degenerate,sign_test_p,permutation_p,permutation_effect_size,mean_frac_from,mean_frac_to,same_target_token,median_abs_rho_minus_one
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,19,other,delta_frac_use_site,use_site,1,280,280,-0.013539363738984076,-0.01424463938478631,0.008741606854020405,-1.5488415305198844,-0.014577846116152192,-0.012543248363440099,0.05,280,0,1.6302604349859704e-61,0.0,-13.585005147458737,0.044310667088346516,0.030771303349362445,0,7.541299740232432e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,bound,binding_shift,binding_shift,0,280,280,0.07807224853516,0.08033307265955417,0.01742926675876412,4.479376534638337,0.07602293669641177,0.080183761152013,1.0,280,0,1.0295115178936058e-84,0.0,16.232508642318273,,,0,6.140439545720966e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,bound,binding_shift_identical,binding_shift_identical,1,280,280,0.07198051072934555,0.07503053113240782,0.017687209867258535,4.06963626651999,0.06994239735654921,0.07403895556056324,1.0,280,0,1.0295115178936058e-84,0.0,16.164140055585626,,,0,6.140439545720966e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,bound,delta_frac_both_defs,both_defs,0,280,280,0.010558951005179033,0.013040204713279303,0.014360280350048068,0.735288639761388,0.008853547873251518,0.012370051989909744,0.775,280,0,5.614918092323849e-21,0.0,10.034094139731417,0.11319090235238506,0.12374985335756407,0,6.140439545720966e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,bound,delta_frac_inner_def,inner_def,0,280,280,0.044315599770169516,0.045745001055715016,0.013589058296090199,3.2611236779313737,0.04266233361943653,0.045930335779612745,0.9964285714285714,280,0,2.892927365281032e-82,0.0,15.919558850208594,0.036258831576815496,0.08057443134698501,0,6.140439545720966e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,bound,delta_frac_inner_def_identical,inner_def_identical,1,280,280,0.03822386196435508,0.04002722851145726,0.013551489257123121,2.8206392108722165,0.03657222071928312,0.03983627854804498,0.9857142857142858,280,0,2.6181860636954078e-76,0.0,15.725501591859107,0.025730506580212635,0.06395436854456771,0,6.140439545720966e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,bound,delta_frac_inner_def_name,inner_def_name,0,280,280,0.0060917378058144315,0.00599381737095903,0.004890845533400185,1.2455387855153481,0.005531544547126638,0.0066651655934733,0.9,280,0,3.112413195507917e-46,0.0,12.9642916518542,0.010528324996602861,0.01662006280241729,0,6.140439545720966e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,bound,delta_frac_inner_def_value,inner_def_value,1,280,280,0.03822386196435508,0.04002722851145726,0.013551489257123121,2.8206392108722165,0.03657222071928312,0.03983627854804498,0.9857142857142858,280,0,2.6181860636954078e-76,0.0,15.725501591859107,0.025730506580212635,0.06395436854456771,0,6.140439545720966e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,bound,delta_frac_other,other,1,280,280,0.0038865952440318,0.004423893507921002,0.013818592832512145,0.28125839520269286,0.002367668910643257,0.005572600649682626,0.6571428571428571,280,0,1.597047080404402e-07,0.0,4.520232724180055,0.10288762920981079,0.10677422445384259,0,6.140439545720966e-08
deepseek-coder-6.7b,test,1,flip_ab,binding_flip,0,1,shift,23,bound,delta_frac_outer_def,outer_def,1,280,280,-0.03375664876499048,-0.03409321894378002,0.008386655493433034,-4.025042973497934,-0.034749368969449454,-0.032808813786317045,0.0,280,0,1.0295115178936058e-84,0.0,-16.135853261660692,0.07693207077556956,0.04317542201057908,0,6.140439545720966e-08
