model,base_id,split,arm,binding,cell,layer,target_mode,target_token,score,rho,n_tokens,frac_inner_def_name,frac_inner_def_value,frac_outer_def_name,frac_outer_def_value,frac_use_site,frac_return_kw,frac_signature,frac_suffix,frac_other,frac_outer_def,frac_inner_def,frac_inner_def_identical,frac_both_defs,ntok_inner_def_name,ntok_inner_def_value,ntok_outer_def_name,ntok_outer_def_value,ntok_use_site,ntok_return_kw,ntok_signature,ntok_suffix,ntok_other
deepseek-coder-6.7b,base_0110,test,ba,source,ba_source,15,other,20,485.5693054199219,0.9999999840422289,21,0.01496503863489311,0.09196985318772043,0.08463249164814453,0.07087127976728247,0.07612040247285942,0.017185527619494146,0.05370440653668013,0.42608386457817116,0.1644671195969835,0.15550377141542698,0.10693489182261354,0.09196985318772043,0.26243866323804055,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0110,test,ba,source,ba_source,19,bound,18,538.197998046875,1.000000160363892,21,0.014194628506359157,0.04484370513354977,0.03360646676803696,0.0634285724978328,0.051031873069537693,0.020226640995024175,0.05339340060305045,0.6044085355806119,0.11486633720988913,0.09703503926586976,0.05903833363990893,0.04484370513354977,0.1560733729057787,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0110,test,ba,source,ba_source,19,other,20,485.5693054199219,1.0000000254096817,21,0.015872007638047192,0.08392966623688379,0.03521878703184908,0.03056164362253227,0.053185540346430346,0.021615569850925154,0.05493542140456982,0.5869282148947891,0.1177531743836549,0.06578043065438136,0.09980167387493098,0.08392966623688379,0.16558210452931232,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0110,test,ba,source,ba_source,23,bound,18,538.197998046875,1.0000001984613913,21,0.013948217425454499,0.037864278718724186,0.02017991574123175,0.04458354351339716,0.03199858927972804,0.017684409048886823,0.04860015222272222,0.6853606039225497,0.09978048858869681,0.06476345925462891,0.05181249614417868,0.037864278718724186,0.1165759553988076,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0110,test,ba,source,ba_source,23,other,20,485.5693054199219,1.0000000149757544,21,0.015374766437152347,0.07000066305766371,0.02227774762768338,0.01744650640887655,0.03420219550648021,0.019007196061123232,0.050163250453220336,0.6696393143072447,0.10188837511631006,0.039724254036559936,0.08537542949481605,0.07000066305766371,0.125099683531376,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0110,test,ba,source,ba_source,27,bound,18,538.197998046875,1.0000000903708122,21,0.010142982501602433,0.016364895962002468,0.002940127543764706,0.020114997602586393,0.012735085846175864,0.00878843211928641,0.03805076021840846,0.8008384387762485,0.09002436980073683,0.0230551251463511,0.026507878463604903,0.016364895962002468,0.049563003609956004,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0110,test,ba,source,ba_source,27,other,20,485.5693054199219,1.0000000643220925,21,0.011553449832460098,0.028294901652207716,0.0036005268480218413,0.011797884586800375,0.013128732252601716,0.00948317011954207,0.039066792394917144,0.7905468167418603,0.09252778989368138,0.015398411434822217,0.03984835148466781,0.028294901652207716,0.05524676291949003,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0110,test,ba,target,ba_target,0,bound,20,468.1195068359375,1.0000006310367655,21,0.008677744609611626,0.0707386530320079,0.3417650303076925,0.023127302902210916,-0.0036119281370645675,0.016653081635194213,0.03713035506253855,0.18123728758864463,0.32428310403592975,0.36489233320990344,0.07941639764161952,0.0707386530320079,0.44430873085152295,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0110,test,ba,target,ba_target,0,other,18,421.65911865234375,1.0000007016982286,21,0.010571489228139457,0.03815747439046862,0.36762858829814965,0.04210480681448247,-0.002218616850358032,0.015103169474888987,0.03205806261872214,0.18736068717455678,0.30923504054917855,0.4097333951126321,0.048728963618608075,0.03815747439046862,0.4584623587312402,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0110,test,ba,target,ba_target,3,bound,20,468.1195068359375,0.999999851281085,21,0.011800890716288967,0.07900996718242115,0.30620440644773506,0.027738797350472705,0.004287122196913296,0.019045420956833866,0.02713838573114945,0.19558963871652887,0.32918522198274175,0.33394320379820774,0.09081085789871012,0.07900996718242115,0.4247540616969179,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0110,test,ba,target,ba_target,3,other,18,421.65911865234375,0.9999998984346943,21,0.014106164289003213,0.042058880354429055,0.3271995522014086,0.053574362343693525,0.006077740265816,0.01767317627307261,0.023140981892426724,0.20152094385900307,0.31464809695584145,0.3807739145451021,0.05616504464343227,0.042058880354429055,0.43693895918853437,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0110,test,ba,target,ba_target,7,bound,20,468.1195068359375,0.9999999155816434,21,0.016282296858926133,0.11006193063065295,0.22934519998904776,0.029676800387109223,0.01681179527606794,0.016257982334963565,0.04091893987942115,0.264797442393219,0.2758475278322356,0.25902200037615697,0.12634422748957908,0.11006193063065295,0.38536622786573604,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0110,test,ba,target,ba_target,7,other,18,421.65911865234375,0.9999999592890634,21,0.018920620440465555,0.05558298568002753,0.2525001400456223,0.06340210459982198,0.016316080590212324,0.015130184573978321,0.04008498372982891,0.27025605790499274,0.2678068017241136,0.3159022446454443,0.07450360612049309,0.05558298568002753,0.39040585076593737,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0110,test,ba,target,ba_target,11,bound,20,468.1195068359375,0.9999997993313271,21,0.014713296008824369,0.132719839967039,0.13862757458925873,0.028305752561713866,0.03627021273405505,0.015120973262213368,0.0515464210406054,0.3612480902861531,0.22144763888146424,0.1669333271509726,0.14743313597586338,0.132719839967039,0.31436646312683597,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0110,test,ba,target,ba_target,11,other,18,421.65911865234375,1.0000000315227044,21,0.020616129177358264,0.05215033448829356,0.1550791579834762,0.07501802951684043,0.03625293082556858,0.01591159029331126,0.056436773748553035,0.3616797049321969,0.22685538055710622,0.23009718750031666,0.07276646366565181,0.05215033448829356,0.3028636511659685,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0110,test,ba,target,ba_target,15,bound,20,468.1195068359375,0.999999918255528,21,0.009807355425657166,0.14561027397528187,0.07991065782491294,0.0304506378696867,0.038106382021651515,0.014600626151451105,0.056580892964593,0.4542552352317636,0.1706778567905301,0.11036129569459964,0.15541762940093903,0.14561027397528187,0.2657789250955387,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0110,test,ba,target,ba_target,15,other,18,421.65911865234375,1.0000000243134761,21,0.01634186757604405,0.051531143758025484,0.08637377083730491,0.0880930751167083,0.03980642112435139,0.01593866193536826,0.06424148721647638,0.45747277876786774,0.18020081798132956,0.1744668459540132,0.06787301133406953,0.051531143758025484,0.24233985728808274,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0110,test,ba,target,ba_target,19,bound,20,468.1195068359375,0.9999999796275459,21,0.01110663618838881,0.0760784117830363,0.036787868643631344,0.02107016990300756,0.03195984556701918,0.019866551054347842,0.05722946990385505,0.6146482691725981,0.13125275741166179,0.0578580385466389,0.08718504797142511,0.0760784117830363,0.14504308651806402,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0110,test,ba,target,ba_target,19,other,18,421.65911865234375,1.0000000308159174,21,0.014447978967970156,0.04395196605236215,0.036620731521613416,0.08128580843524819,0.03553857601900741,0.021711420742211402,0.06354363164787884,0.5601953900599888,0.14270452736963707,0.1179065399568616,0.05839994502033231,0.04395196605236215,0.1763064849771939,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0110,test,ba,target,ba_target,23,bound,20,468.1195068359375,1.0000000152793405,21,0.015530434123958397,0.06099380335138278,0.021603545198163675,0.017646792903084487,0.02090315244984465,0.0178686183694996,0.05271380646103417,0.6830985374044777,0.10964132501789517,0.03925033810124816,0.07652423747534118,0.06099380335138278,0.11577457557658934,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0110,test,ba,target,ba_target,23,other,18,421.65911865234375,1.0000001152062965,21,0.018015973668817506,0.038717394520315154,0.02097799738523605,0.07539316270493161,0.023000367447867928,0.019397938079714693,0.05712035617582376,0.6260388594214081,0.12133806580218169,0.09637116009016766,0.05673336818913266,0.038717394520315154,0.15310452827930032,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0110,test,ba,target,ba_target,27,bound,20,468.1195068359375,1.000000014260718,21,0.012510057880586779,0.03306054685208099,0.0019703422702671692,0.0106337222624963,0.01429064703892084,0.007403436401109826,0.04168951522278663,0.7776548791375639,0.10078686719490539,0.01260406453276347,0.045570604732667774,0.03306054685208099,0.058174669265431245,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0110,test,ba,target,ba_target,27,other,18,421.65911865234375,1.0000001201538062,21,0.014172716492800207,0.02648295738864057,0.001283360260451565,0.019785859025372214,0.015664559721894726,0.00847389892476807,0.045160844523231866,0.7543501954143056,0.11462572840234143,0.021069219285823778,0.04065567388144078,0.02648295738864057,0.06172489316726455,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,source,ab_source,0,bound,19,467.66021728515625,1.0000004119277304,21,0.006509024541267491,0.022475853693711096,0.35606510970491945,0.0702578227115253,0.03294291693122487,0.02213732659066097,0.03220438149173632,0.17079955865818253,0.28660841760450245,0.42632293241644476,0.028984878234978587,0.022475853693711096,0.45530781065142334,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,source,ab_source,0,other,22,447.3875732421875,1.000000501737432,21,0.008024438367854943,0.0469290629410813,0.3350419058777369,0.04289447367516335,0.03445106030383637,0.022020226847265168,0.03509311848123969,0.1707874442803395,0.304758770962915,0.37793637955290027,0.05495350130893624,0.0469290629410813,0.4328898808618365,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,source,ab_source,3,bound,19,467.66021728515625,0.9999998982288698,21,0.004426895042935105,0.026858568977747094,0.3293456988871915,0.08325801717404199,0.04520175975526435,0.020334339307073932,0.030570832625035155,0.1863156007146171,0.2736881857449637,0.41260371606123347,0.0312854640206822,0.026858568977747094,0.44388918008191564,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,source,ab_source,3,other,22,447.3875732421875,1.0000000137225056,21,0.005403672176991044,0.054802773309078665,0.3111287683843843,0.04643444309261749,0.04614470051697149,0.019476821480715275,0.03195088482629872,0.18692081274698163,0.2977371371884669,0.35756321147700176,0.06020644548606971,0.054802773309078665,0.4177696569630715,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,source,ab_source,7,bound,19,467.66021728515625,0.9999999521733042,21,0.004845214280726872,0.033563730766645636,0.25442679562968334,0.10182904069291301,0.05946242044492763,0.01841624677228113,0.03688773337821646,0.24867133526251461,0.24189743494539553,0.3562558363225964,0.03840894504737251,0.033563730766645636,0.3946647813699689,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,source,ab_source,7,other,22,447.3875732421875,0.9999999794162417,21,0.0059162831626966336,0.07156849667626103,0.24638888032438755,0.05359183761032404,0.06085750722578642,0.016492144037760992,0.03778476580928126,0.24813613523496186,0.2592639293347821,0.2999807179347116,0.07748477983895766,0.07156849667626103,0.3774654977736693,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,source,ab_source,11,bound,19,467.66021728515625,0.9999999739996112,21,0.0041215648286152245,0.0398237455046857,0.15340549219572325,0.12452074451736427,0.0755850189470442,0.015760790344936045,0.05190766586902232,0.3442979209803521,0.19057703081186794,0.2779262367130875,0.04394531033330092,0.0398237455046857,0.32187154704638843,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,source,ab_source,11,other,22,447.3875732421875,1.0000000928600612,21,0.004717975366432569,0.09366501532469722,0.15361559443808853,0.05881267378926979,0.07610665446293437,0.015879904997927692,0.05349102755553276,0.34582949195552304,0.1978817549696552,0.21242826822735833,0.09838299069112978,0.09366501532469722,0.3108112589184881,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,source,ab_source,15,bound,19,467.66021728515625,0.9999999439207297,21,0.00898140917132213,0.039022085199379546,0.08231002871911194,0.14235233736766922,0.06337431049007818,0.015093058552794289,0.05484676002933904,0.44058421507619605,0.15343573931483936,0.22466236608678117,0.04800349437070167,0.039022085199379546,0.2726658604574828,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,source,ab_source,15,other,22,447.3875732421875,1.0000000911280944,21,0.00928225867183047,0.10596105380929162,0.08305964067111614,0.07022718918204343,0.06881566082964825,0.015299617279909217,0.05436124543451444,0.4368327078670417,0.15616071738269918,0.15328682985315956,0.11524331248112209,0.10596105380929162,0.26853014233428163,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,source,ab_source,19,bound,19,467.66021728515625,1.0000000132551001,21,0.009819853399407085,0.03224245217886114,0.034090796376210576,0.06343470072675471,0.05432550627141616,0.01803497502983825,0.05601340359814386,0.6189311625530448,0.11310716312142358,0.09752549710296529,0.042062305578268226,0.03224245217886114,0.1395878026812335,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,source,ab_source,19,other,22,447.3875732421875,1.0000001308301005,21,0.00993756772682612,0.08949383410472964,0.033271125210402513,0.03136978175164577,0.06028019209555037,0.01771594531812969,0.055410321650155976,0.5915169929105029,0.11100437006215759,0.06464090696204829,0.09943140183155576,0.08949383410472964,0.16407230879360404,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,source,ab_source,23,bound,19,467.66021728515625,0.9999999742226536,21,0.009498803655830059,0.026043294664875174,0.02033247543605609,0.05479338683880297,0.04081899552931979,0.01639158832970402,0.0517825642329922,0.6865195202355215,0.0938193452995518,0.07512586227485907,0.035542098320705234,0.026043294664875174,0.1106679605955643,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,source,ab_source,23,other,22,447.3875732421875,1.0000000995880858,21,0.009429614399280873,0.06847636162383673,0.018839082561823345,0.022744847611145324,0.042327616426361916,0.01632501617838095,0.05047242594745592,0.6808009510200412,0.09058418381975941,0.04158393017296867,0.0779059760231176,0.06847636162383673,0.11948990619608628,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,source,ab_source,27,bound,19,467.66021728515625,1.000000061942103,21,0.0037946550562048876,0.013009235460500944,0.00550171492447611,0.024150174738927544,0.014008266247571666,0.007451747662534447,0.038386508241164845,0.8032159442623442,0.09048181534837829,0.029651889663403652,0.016803890516705833,0.013009235460500944,0.046455780180109485,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,source,ab_source,27,other,22,447.3875732421875,1.0000000682128425,21,0.0038269866768722172,0.02410574498110368,0.004235301292033095,0.01328301117033047,0.014023582015302051,0.007374396090387746,0.03734657237031306,0.8083538891313476,0.08745058448515267,0.017518312462363565,0.0279327316579759,0.02410574498110368,0.04545104412033946,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,target,ab_target,0,bound,22,469.7395324707031,1.0000005153585083,21,0.003904110402519421,0.077360609195757,0.3357930605476395,0.029629399688483132,0.000514638224544703,0.016361474272247552,0.042303745795415605,0.15697771641326824,0.3371557608186332,0.3654224602361227,0.08126471959827643,0.077360609195757,0.4466871798343991,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,target,ab_target,0,other,19,395.1087646484375,1.000000489679537,21,0.010450281472263219,0.032950442514376385,0.3597900165321122,0.047200091697456474,0.00384926886156511,0.0158482986962772,0.03921613506903261,0.17828577588197783,0.31241017895447604,0.40699010822956866,0.043400723986639606,0.032950442514376385,0.4503908322162083,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,target,ab_target,3,bound,22,469.7395324707031,0.9999999799515832,21,0.011224630378254238,0.08477549833765635,0.31543622918416037,0.030510267225599606,0.005213102487912073,0.016754496326927045,0.03503816457202163,0.1712699103617526,0.3297776810772994,0.34594649640976,0.09600012871591058,0.08477549833765635,0.44194662512567057,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,target,ab_target,3,other,19,395.1087646484375,0.9999996841069161,21,0.01552117707650095,0.03663027169619595,0.33447249709660765,0.05455753428381908,0.009009896506112185,0.01646330843720099,0.031140993654168357,0.19493929238520286,0.307264712971108,0.38903003138042674,0.052151448772696896,0.03663027169619595,0.44118148015312364,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,target,ab_target,7,bound,22,469.7395324707031,0.9999999699273749,21,0.013298745161987147,0.12190756167400524,0.23671783360971388,0.028550723813824008,0.019517445269345148,0.014763744382382893,0.04569957807980224,0.23894620446420886,0.2805981334721056,0.2652685574235379,0.13520630683599238,0.12190756167400524,0.40047486425953027,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,target,ab_target,7,other,19,395.1087646484375,0.9999997301935145,21,0.016984519353786275,0.05071805086675414,0.25614537862429715,0.06571205156529844,0.020698195861040044,0.014120759977427844,0.043361537555175265,0.2645570146623244,0.26770222172741087,0.32185743018959556,0.06770257022054041,0.05071805086675414,0.38956000041013594,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,target,ab_target,11,bound,22,469.7395324707031,0.9999999969546709,21,0.022305884631563903,0.14422698177837476,0.14053867405558254,0.023179051546458728,0.03761280305085131,0.009127526405033644,0.062339620787497746,0.3430597802165676,0.21760967448274074,0.16371772560204126,0.16653286640993867,0.14422698177837476,0.3302505920119799,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,target,ab_target,11,other,19,395.1087646484375,0.9999997981542758,21,0.025100892208064246,0.04966079684255503,0.15633464365744326,0.0742697358075169,0.03445859997324461,0.00978268745050948,0.06598426149330915,0.3647952003406369,0.2196129803809963,0.23060437946496015,0.07476168905061928,0.04966079684255503,0.3053660685155794,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,target,ab_target,15,bound,22,469.7395324707031,1.0000000538008145,21,0.01917925538048748,0.1683892239202075,0.07924082787475008,0.026340172195089467,0.02629249046202921,0.007059197746618872,0.06380508188280924,0.44807405164390923,0.16161975269491327,0.10558100006983955,0.18756847930069498,0.1683892239202075,0.29314947937053454,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,target,ab_target,15,other,19,395.1087646484375,0.9999997553110876,21,0.022795404916256555,0.05451340700694621,0.0871525931564903,0.08567948263232256,0.028025566149921015,0.008452806531497365,0.07234430259264672,0.46759405216636785,0.1734421401586392,0.17283207578881285,0.07730881192320277,0.05451340700694621,0.2501408877120156,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,target,ab_target,19,bound,22,469.7395324707031,1.0000000466950465,21,0.017496794283551814,0.10486361798092243,0.03500935525104069,0.0219163565844888,0.021985250049943398,0.008292517463947364,0.0648397547819788,0.6026225481040187,0.12297385219515444,0.05692571183552948,0.12236041226447425,0.10486361798092243,0.17928612410000372,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,target,ab_target,19,other,19,395.1087646484375,0.99999983586835,21,0.01935037209417465,0.044592170117010034,0.037154211301464346,0.08807109318012525,0.02574474446594419,0.009929568984880115,0.07346014437483374,0.5671983722735996,0.13449915907631804,0.12522530448158958,0.06394254221118469,0.044592170117010034,0.18916784669277426,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,target,ab_target,23,bound,22,469.7395324707031,0.9999999799515832,21,0.01852343360451651,0.07579701541504993,0.02082200741598546,0.01842929639091956,0.015781113721522112,0.006290191238547532,0.05917197704390309,0.6811071324450175,0.10407781267612153,0.039251303806905016,0.09432044901956645,0.07579701541504993,0.13357175282647146,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,target,ab_target,23,other,19,395.1087646484375,0.9999998517836892,21,0.019898587494604898,0.03302847263180042,0.022315068814801105,0.08383448840821187,0.01815799306846939,0.007309031594106832,0.0668022019168414,0.6333852084286584,0.11526879942619478,0.10614955722301297,0.052927060126405315,0.03302847263180042,0.1590766173494183,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,target,ab_target,27,bound,22,469.7395324707031,1.0000001185140581,21,0.012378047765378099,0.021808478845925836,0.006506240082378183,0.01116320609000856,0.007869213671659924,0.005241313909276803,0.046369320055157,0.7864324690147914,0.10223182907948226,0.017669446172386742,0.03418652661130393,0.021808478845925836,0.051855972783690675,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ab,target,ab_target,27,other,19,395.1087646484375,1.0000000268524207,21,0.01429088122591899,0.01586714969903276,0.007461284819467543,0.02947180735748507,0.008953516680873387,0.006155957874627208,0.051803139687851725,0.7506417306149322,0.11535455889223184,0.03693309217695261,0.03015803092495175,0.01586714969903276,0.06709112310190436,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ba,source,ba_source,0,bound,22,498.75469970703125,1.0000004651209857,21,0.006360999378395679,0.025936817338153118,0.36224100380868024,0.06623842928132653,0.03393644320687866,0.02349213570187076,0.03515196926163882,0.16172009430959455,0.2849225728344472,0.4284794330900068,0.0322978167165488,0.025936817338153118,0.4607772498065556,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ba,source,ba_source,0,other,19,472.007568359375,1.0000003851509567,21,0.00895222254761571,0.0459021708124218,0.33063203218466664,0.03514346652404669,0.039176385475831244,0.022109129756075357,0.03947901765070916,0.17364577458497404,0.30496018561461613,0.36577549870871334,0.054854393360037515,0.0459021708124218,0.42062989206875084,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ba,source,ba_source,3,bound,22,498.75469970703125,1.0000000287414175,21,0.003920637200720985,0.029944881031210912,0.33277442585580275,0.08016557228654325,0.046281444434912784,0.020477384959145684,0.0308892143038258,0.17733800133407215,0.27820846733518323,0.412939998142346,0.033865518231931895,0.029944881031210912,0.4468055163742779,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ba,source,ba_source,3,other,19,472.007568359375,1.0000000445764878,21,0.0053419452730322555,0.05299975385898933,0.3065089846964558,0.039132484833265486,0.052464193497998024,0.018844219491187027,0.03406651474285732,0.18916946397218445,0.3014724842105181,0.3456414695297213,0.058341699132021585,0.05299975385898933,0.4039831686617429,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ba,source,ba_source,7,bound,22,498.75469970703125,0.9999999878102928,21,0.004081100116507214,0.03230824250143515,0.26153654542679966,0.10276533155024654,0.05780423031140669,0.017835358177232676,0.038319966254951446,0.2361214475579253,0.24922776591378804,0.3643018769770462,0.03638934261794237,0.03230824250143515,0.40069121959498855,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ba,source,ba_source,7,other,19,472.007568359375,1.0000000429980003,21,0.005088911954416521,0.06026796509336419,0.246299932293442,0.04958110446516733,0.06548207560686334,0.01619259077734784,0.03991641780745838,0.2506468535814649,0.26652419141847583,0.29588103675860933,0.06535687704778072,0.06026796509336419,0.36123791380639003,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ba,source,ba_source,11,bound,22,498.75469970703125,1.000000028801171,21,0.002725478473638629,0.03601695375457209,0.16057026551847822,0.1299077463071172,0.08049184724846319,0.014400140931754221,0.0534687415217001,0.3256719471420335,0.19674690790341381,0.2904780118255954,0.03874243222821072,0.03601695375457209,0.3292204440538061,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ba,source,ba_source,11,other,19,472.007568359375,1.000000052026949,21,0.00346875715446315,0.07464921188325092,0.1557870066253117,0.06107624364895417,0.08458040683934512,0.013934897997923804,0.0578087380980121,0.34347221650206405,0.2052225732776239,0.21686325027426587,0.07811796903771408,0.07464921188325092,0.29498121931197996,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ba,source,ba_source,15,bound,22,498.75469970703125,1.0000000243794143,21,0.008688420811439918,0.0418689654543659,0.08880614156571842,0.14181190653430412,0.06844635142922491,0.013625995093125615,0.05625386016956049,0.42401083365344616,0.15648754966822886,0.23061804810002254,0.05055738626580582,0.0418689654543659,0.28117543436582837,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ba,source,ba_source,15,other,19,472.007568359375,1.0000000252558003,21,0.009789907947011988,0.09075523587899302,0.08726654103798447,0.061696542271598986,0.0700370743835936,0.013694226383393945,0.05939667735659167,0.44759591732752546,0.15976790266910734,0.14896308330958347,0.100545143826005,0.09075523587899302,0.24950822713558846,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ba,source,ba_source,19,bound,22,498.75469970703125,1.0000000658483204,21,0.009489819967259765,0.03568547785090234,0.037379940848771664,0.064099366072507,0.05364378667352294,0.01642566777338628,0.05744765030323938,0.6140355772867898,0.1117927790719412,0.10147930692127867,0.04517529781816211,0.03568547785090234,0.14665460473944078,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ba,source,ba_source,19,other,19,472.007568359375,1.000000051774391,21,0.009944170376130879,0.06990266503408862,0.036105571088523865,0.028626878013239244,0.054036890375892946,0.016868050088628867,0.05929417315467302,0.6121764663267201,0.11304518731649336,0.06473244910176311,0.0798468354102195,0.06990266503408862,0.1445792845119826,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ba,source,ba_source,23,bound,22,498.75469970703125,1.0000000369276425,21,0.009288741425023775,0.0279683396036295,0.021639359478936613,0.05453403110799517,0.03714371101511736,0.015152519299471083,0.052379889948378514,0.6895288854644936,0.0923645595845968,0.07617339058693179,0.03725708102865327,0.0279683396036295,0.11343047161558506,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ba,source,ba_source,23,other,19,472.007568359375,1.0000001035487818,21,0.009591783264144024,0.061603398879557326,0.021132946598198043,0.022342897444995534,0.03876585142936354,0.015587742643183336,0.054403579342555866,0.6833621664327023,0.09320973751408182,0.04347584404319357,0.07119518214370135,0.061603398879557326,0.11467102618689493,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ba,source,ba_source,27,bound,22,498.75469970703125,1.0000000709871186,21,0.0033532048952609876,0.012751873578077822,0.005524122916242688,0.02917128492447682,0.011851082895730173,0.00691161705829962,0.03824928352055908,0.8022410984199295,0.08994650277854195,0.034695407840719505,0.01610507847333881,0.012751873578077822,0.05080048631405831,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ba,source,ba_source,27,other,19,472.007568359375,1.0000001386543445,21,0.0034820015487745837,0.01973947700304602,0.005282681021939718,0.01619216546966834,0.012430205898539473,0.007208303465486983,0.03924112215376423,0.8052888749564873,0.0911353071366378,0.02147484649160806,0.023221478551820603,0.01973947700304602,0.04469632504342866,1,1,1,1,1,1,3,5,7
deepseek-coder-6.7b,base_0111,test,ba,target,ba_target,0,bound,19,462.51727294921875,1.0000004809431933,21,0.009380579972005374,0.07482075633788488,0.32492254103157836,0.0253505085127337,0.0030461642865824137,0.01698808064204739,0.04718411502592479,0.17118015152203458,0.3271275836124021,0.35027304954431204,0.08420133630989025,0.07482075633788488,0.4344743858542023,1,1,1,1,1,1,3,5,7
