model,split,correct_only,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,statistic,role,token_identical,n_pairs,n_bases,mean_delta,median_delta,sd_delta,cohens_d,ci_lo,ci_hi,sign_consistency,n_nonzero,degenerate,sign_test_p,permutation_p,permutation_effect_size,mean_frac_from,mean_frac_to,same_target_token,median_abs_rho_minus_one
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,bound,delta_frac_use_site,use_site,1,120,120,-0.022926371820625565,-0.022324395392079276,0.005744804940843325,-3.990800742010924,-0.023991468742438925,-0.02188679845797345,0.0,120,0,1.504632769052528e-36,0.0,-10.717811779449317,0.02275192432690368,-0.00017444749372188224,0,1.9401475381819466e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_a,binding_shift,binding_shift,0,120,120,0.04204276807607377,0.04118702175429012,0.020443776579453486,2.0565069233992617,0.038473128287555884,0.045793786540806077,0.9666666666666667,120,0,1.2793397411072627e-29,0.0,9.888153373224593,,,1,2.4902756268208037e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_a,binding_shift_identical,binding_shift_identical,1,120,120,0.0387267140865954,0.03950504682372302,0.019545482798193004,1.981363903181543,0.035306840283645904,0.042284102042561424,0.9833333333333333,120,0,1.0925138536090406e-32,0.0,9.85397308772349,,,1,2.4902756268208037e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_a,delta_frac_both_defs,both_defs,0,120,120,-0.016866458977324417,-0.017692967966645268,0.00919486947212925,-1.834333704077983,-0.018443122990534407,-0.015219996231190504,0.041666666666666664,120,0,2.9954333738275177e-28,0.0,-9.793166838557301,0.47000879841972193,0.45314233944239746,1,2.4902756268208037e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_a,delta_frac_inner_def,inner_def,0,120,120,0.012588154549374668,0.011965168724972127,0.010540300001917594,1.1942880702716725,0.010713009136751429,0.014561982074924047,0.8916666666666667,120,0,1.4958728419663173e-19,0.0,8.319954383936768,0.026766858407048923,0.03935501295642359,1,2.4902756268208037e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_a,delta_frac_inner_def_identical,inner_def_identical,1,120,120,0.009272100559896301,0.009367366240321525,0.009529286821983412,0.9730109643154198,0.007572027701473981,0.011035330237874638,0.8083333333333333,120,0,5.263609792233503e-12,0.0,7.646007305175783,0.02229262129206695,0.03156472185196325,1,2.4902756268208037e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_a,delta_frac_inner_def_name,inner_def_name,0,120,120,0.0033160539894783662,0.003316224227750261,0.004983108070718015,0.6654589750851133,0.0024797828598940946,0.004192334250929598,0.7666666666666667,120,0,3.767158136686959e-09,0.0,5.925003140063954,0.004474237114981973,0.007790291104460342,1,2.4902756268208037e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_a,delta_frac_inner_def_value,inner_def_value,1,120,120,0.009272100559896301,0.009367366240321525,0.009529286821983412,0.9730109643154198,0.007572027701473981,0.011035330237874638,0.8083333333333333,120,0,5.263609792233503e-12,0.0,7.646007305175783,0.02229262129206695,0.03156472185196325,1,2.4902756268208037e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_a,delta_frac_other,other,1,120,120,0.021506396083546993,0.020831016781690526,0.0067543849305519744,3.1840643233505306,0.020282621777519022,0.02271139461206216,1.0,120,0,1.504632769052528e-36,0.0,10.708679782119805,0.29138847773438553,0.3128948738179325,1,2.4902756268208037e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_a,delta_frac_outer_def,outer_def,1,120,120,-0.02945461352669909,-0.030405872025876163,0.011838449585550831,-2.488046539696321,-0.0316014766340684,-0.027382731887492018,0.025,120,0,4.334862053968024e-31,0.0,-10.265831066946314,0.4432419400126729,0.4137873264859738,1,2.4902756268208037e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_a,delta_frac_outer_def_name,outer_def_name,1,120,120,-0.005157613450178486,-0.0055337517471850395,0.007628417725581726,-0.6761052731659603,-0.0064696970220001655,-0.003795386941237727,0.23333333333333334,120,0,3.767158136686959e-09,0.0,-6.400798105474896,0.37694117386532844,0.37178356041514987,1,2.4902756268208037e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_a,delta_frac_outer_def_value,outer_def_value,1,120,120,-0.024297000076520605,-0.02428993868714093,0.006867750470144735,-3.5378396728512116,-0.025505188242019992,-0.02308419270623467,0.0,120,0,1.504632769052528e-36,0.0,-10.558575039886655,0.06630076614734455,0.04200376607082394,1,2.4902756268208037e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_a,delta_frac_return_kw,return_kw,1,120,120,-0.0030556724326907952,-0.0030638709351362035,0.0033362190332135518,-0.9159088184169595,-0.0036694547576120082,-0.0024748562759951734,0.16666666666666666,120,0,5.50839085025408e-14,0.0,-7.642498615270192,0.020510376351991325,0.017454703919300533,1,2.4902756268208037e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_a,delta_frac_signature,signature,1,120,120,0.006256677746849173,0.006498683976708381,0.0057791271241020405,1.0826336940669625,0.005205578364384444,0.007241154306235256,0.9,120,0,1.780126472841153e-20,0.0,7.967921426018062,0.0304873047307057,0.03674398247755487,1,2.4902756268208037e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_a,delta_frac_suffix,suffix,1,120,120,0.01368246198235468,0.013215192879757837,0.008208616051474365,1.6668415109873664,0.01221324381907371,0.015147540670664239,0.95,120,0,5.795583853506602e-27,0.0,9.536372074849341,0.16485328203694774,0.17853574401930236,1,2.4902756268208037e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_a,delta_frac_use_site,use_site,1,120,120,-0.021523337192116444,-0.02094238442159244,0.005699944942439585,-3.776060542596123,-0.02260577092233587,-0.02050404403923764,0.0,120,0,1.504632769052528e-36,0.0,-10.686212014698322,0.02275192432690368,0.0012285871347872364,1,2.4902756268208037e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_b,binding_shift,binding_shift,0,120,120,0.036189714796395614,0.03398975517219059,0.017937897589270835,2.0175003573463206,0.0329086670280515,0.03941737650380993,0.975,120,0,4.334862053968024e-31,0.0,9.718665344727935,,,1,1.9249856020309153e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_b,binding_shift_identical,binding_shift_identical,1,120,120,0.03682154218949821,0.03553329780289754,0.01671612728577323,2.2027555521688513,0.033723484947398005,0.03990168794841123,0.9916666666666667,120,0,1.8206056505535589e-34,0.0,9.86434132364628,,,1,1.9249856020309153e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_b,delta_frac_both_defs,both_defs,0,120,120,0.01547137476824364,0.015174567746503831,0.010060659939546537,1.5378091359025678,0.01370605819349717,0.01730052209105648,0.95,120,0,5.795583853506602e-27,0.0,9.457170407911718,0.4266624712104747,0.4421338459787183,1,1.9249856020309153e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_b,delta_frac_inner_def,inner_def,0,120,120,0.02583054478231962,0.025779576733524417,0.00825084695114832,3.130653729884618,0.024340617102603056,0.027283829857990535,1.0,120,0,1.504632769052528e-36,0.0,10.451540369611408,0.052278367751216664,0.0781089125335363,1,1.9249856020309153e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_b,delta_frac_inner_def_identical,inner_def_identical,1,120,120,0.02646237217542223,0.026050994007544116,0.006620380679572,3.9971073350925486,0.02523499882403569,0.027653986752624145,1.0,120,0,1.504632769052528e-36,0.0,10.660606157299108,0.04454338589898854,0.07100575807441076,1,1.9249856020309153e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_b,delta_frac_inner_def_name,inner_def_name,0,120,120,-0.0006318273931026026,-0.0008436356208101044,0.005324966914335842,-0.1186537687964973,-0.0015701510580199173,0.00035660902908370265,0.45,120,0,0.3153033008322579,0.196,-1.355517921408867,0.0077349818522281346,0.007103154459125532,1,1.9249856020309153e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_b,delta_frac_inner_def_value,inner_def_value,1,120,120,0.02646237217542223,0.026050994007544116,0.006620380679572,3.9971073350925486,0.02523499882403569,0.027653986752624145,1.0,120,0,1.504632769052528e-36,0.0,10.660606157299108,0.04454338589898854,0.07100575807441076,1,1.9249856020309153e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_b,delta_frac_other,other,1,120,120,0.01968553974266554,0.020286260407468143,0.007627688548106174,2.580800149155687,0.018415841578083982,0.021043803969716952,1.0,120,0,1.504632769052528e-36,0.0,10.251209247616144,0.31252906915377576,0.3322146088964413,1,1.9249856020309153e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_b,delta_frac_outer_def,outer_def,1,120,120,-0.010359170014075991,-0.009287919029354053,0.011975643981010331,-0.8650198712071294,-0.012492038925234454,-0.00815545401134214,0.16666666666666666,120,0,5.50839085025408e-14,0.0,-7.029599811909952,0.374384103459258,0.364024933445182,1,1.9249856020309153e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_b,delta_frac_outer_def_name,outer_def_name,1,120,120,-0.0006356376799508785,0.0002631754026438393,0.007803218981364228,-0.08145839319246563,-0.0020161822318663434,0.0008251404310655458,0.5166666666666667,120,0,0.7843281773322767,0.362,-0.8101472886129977,0.3421081971429337,0.3414725594629828,1,1.9249856020309153e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_b,delta_frac_outer_def_value,outer_def_value,1,120,120,-0.009723532334125113,-0.009280332680994506,0.007863313479636548,-1.2365693367441009,-0.011144949410280621,-0.008340550400432292,0.1,120,0,1.780126472841153e-20,0.0,-8.372270784284003,0.032275906316324314,0.022552373982199204,1,1.9249856020309153e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_b,delta_frac_return_kw,return_kw,1,120,120,-0.002369115148787527,-0.00202655585088966,0.0036511401881618366,-0.6488699493021264,-0.003030125342159336,-0.0017505259516314789,0.2833333333333333,120,0,2.2752579045643957e-06,0.0,-6.121440038178021,0.02069351077770122,0.018324395628913696,1,1.9249856020309153e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_b,delta_frac_signature,signature,1,120,120,0.007363543166381309,0.007787793803968355,0.0059803329045225555,1.2312931878445625,0.006329007492206333,0.00841565932409641,0.9,120,0,1.780126472841153e-20,0.0,8.229260156430975,0.03448731046468279,0.041850853631064104,1,1.9249856020309153e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_b,delta_frac_suffix,suffix,1,120,120,-0.011266044932798314,-0.011804652317461486,0.00889220106522515,-1.2669579612697452,-0.01283622845355033,-0.009715506060825135,0.09166666666666666,120,0,1.938132755385024e-21,0.0,-8.514056588226868,0.17691694286732437,0.16565089793452606,1,1.9249856020309153e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_b,delta_frac_use_site,use_site,1,120,120,-0.02888535718053568,-0.029318511965041923,0.007291081911818974,-3.961738124723575,-0.03022409327250498,-0.027541838743852878,0.0,120,0,1.504632769052528e-36,0.0,-10.693664983849986,0.028710909686813797,-0.00017444749372188224,1,1.9249856020309153e-07
