model,arm,binding,layer,target_mode,position,role,mean_frac,median_frac,n
deepseek-coder-6.7b,ab,target,3,other,12,other,0.008276453572533001,0.008294985277425069,400
deepseek-coder-6.7b,ab,target,3,other,13,other,0.0041196328646017685,0.0041074970919372155,400
deepseek-coder-6.7b,ab,target,3,other,14,return_kw,0.01920078922668654,0.0192594018047994,400
deepseek-coder-6.7b,ab,target,3,other,15,use_site,0.00850789061933168,0.008502302109483785,400
deepseek-coder-6.7b,ab,target,3,other,16,suffix,0.008577022720930918,0.008529865386815515,400
deepseek-coder-6.7b,ab,target,3,other,17,suffix,0.0403646874562817,0.040287961611297496,400
deepseek-coder-6.7b,ab,target,3,other,18,suffix,0.010957141807752415,0.010934112721285088,400
deepseek-coder-6.7b,ab,target,3,other,19,suffix,0.030029032218058874,0.02999489830759529,400
deepseek-coder-6.7b,ab,target,3,other,20,suffix,0.10500786986812266,0.10447163889359556,400
deepseek-coder-6.7b,ba,source,3,other,0,outer_def_name,0.3122320150075921,0.3113609894597836,400
deepseek-coder-6.7b,ba,source,3,other,1,other,0.022031134112344742,0.02274043984902392,400
deepseek-coder-6.7b,ba,source,3,other,2,outer_def_value,0.03820768867925851,0.03833146013367543,400
deepseek-coder-6.7b,ba,source,3,other,3,other,0.2573621516350751,0.257510689950302,400
deepseek-coder-6.7b,ba,source,3,other,4,signature,0.018338121684130022,0.018091118428751198,400
deepseek-coder-6.7b,ba,source,3,other,5,signature,0.00532159196249184,0.005193321534090799,400
deepseek-coder-6.7b,ba,source,3,other,6,signature,0.006829206125376777,0.007106812044581354,400
deepseek-coder-6.7b,ba,source,3,other,7,other,0.009222211400900937,0.009293076022075276,400
deepseek-coder-6.7b,ba,source,3,other,8,other,0.0007471606224549542,0.0008259449065961597,400
deepseek-coder-6.7b,ba,source,3,other,9,inner_def_name,0.007474831276789162,0.00762611036865455,400
deepseek-coder-6.7b,ba,source,3,other,10,other,0.008793069807940845,0.008770989147848948,400
deepseek-coder-6.7b,ba,source,3,other,11,inner_def_value,0.05101909635541291,0.0506887075306717,400
deepseek-coder-6.7b,ba,source,3,other,12,other,0.0063184421097331155,0.0063437449365496106,400
deepseek-coder-6.7b,ba,source,3,other,13,other,0.00318911175450436,0.003248127837438563,400
deepseek-coder-6.7b,ba,source,3,other,14,return_kw,0.018993353311532096,0.018692111166072486,400
deepseek-coder-6.7b,ba,source,3,other,15,use_site,0.04179587301879248,0.04160697734192846,400
deepseek-coder-6.7b,ba,source,3,other,16,suffix,0.012849259113356661,0.012634197463477513,400
deepseek-coder-6.7b,ba,source,3,other,17,suffix,0.0384970858421658,0.0384391612183253,400
deepseek-coder-6.7b,ba,source,3,other,18,suffix,0.008423494709909728,0.00840251063940589,400
deepseek-coder-6.7b,ba,source,3,other,19,suffix,0.024950708879809946,0.024922351666999167,400
deepseek-coder-6.7b,ba,source,3,other,20,suffix,0.10740442207821424,0.10737047641647268,400
deepseek-coder-6.7b,ba,target,3,other,0,outer_def_name,0.3383939515763564,0.3377469998253654,400
deepseek-coder-6.7b,ba,target,3,other,1,other,0.027599915639945842,0.028031337342023115,400
deepseek-coder-6.7b,ba,target,3,other,2,outer_def_value,0.05344669125051599,0.05269571738423283,400
deepseek-coder-6.7b,ba,target,3,other,3,other,0.25313517687017695,0.2526308320229044,400
deepseek-coder-6.7b,ba,target,3,other,4,signature,0.018203550354541312,0.018077937969572085,400
deepseek-coder-6.7b,ba,target,3,other,5,signature,0.004511303907712026,0.004512412082924973,400
deepseek-coder-6.7b,ba,target,3,other,6,signature,0.006028730513521392,0.006079050146760362,400
deepseek-coder-6.7b,ba,target,3,other,7,other,0.008977769617317881,0.008988760383169772,400
deepseek-coder-6.7b,ba,target,3,other,8,other,0.00045616962343094286,0.0007031356608351901,400
deepseek-coder-6.7b,ba,target,3,other,9,inner_def_name,0.012123175910027031,0.012008520995743654,400
deepseek-coder-6.7b,ba,target,3,other,10,other,0.0077386407203374466,0.008068002392090415,400
deepseek-coder-6.7b,ba,target,3,other,11,inner_def_value,0.034193584005093494,0.03315884271565113,400
deepseek-coder-6.7b,ba,target,3,other,12,other,0.00826073230354936,0.008223832031088802,400
deepseek-coder-6.7b,ba,target,3,other,13,other,0.004119347625292171,0.004119400838076071,400
deepseek-coder-6.7b,ba,target,3,other,14,return_kw,0.01924386355311214,0.019315061811534508,400
deepseek-coder-6.7b,ba,target,3,other,15,use_site,0.00846936010117629,0.008684933535802556,400
deepseek-coder-6.7b,ba,target,3,other,16,suffix,0.008545718899136358,0.00843848898720221,400
deepseek-coder-6.7b,ba,target,3,other,17,suffix,0.04049516763624738,0.04063181906703647,400
deepseek-coder-6.7b,ba,target,3,other,18,suffix,0.010957132666624386,0.010989821266670799,400
deepseek-coder-6.7b,ba,target,3,other,19,suffix,0.030009218146086755,0.030081162127018713,400
deepseek-coder-6.7b,ba,target,3,other,20,suffix,0.10509083003606859,0.10496962750871537,400
deepseek-coder-6.7b,ab,source,7,bound,0,outer_def_name,0.2616137142130405,0.2614755915614664,400
deepseek-coder-6.7b,ab,source,7,bound,1,other,0.030856342328534226,0.03071046271675388,400
deepseek-coder-6.7b,ab,source,7,bound,2,outer_def_value,0.10127114611767002,0.10285674669508452,400
deepseek-coder-6.7b,ab,source,7,bound,3,other,0.18565976080981117,0.1847120371764882,400
deepseek-coder-6.7b,ab,source,7,bound,4,signature,0.029612189398641017,0.0295949140378544,400
deepseek-coder-6.7b,ab,source,7,bound,5,signature,0.006464426059078748,0.006415438099549562,400
deepseek-coder-6.7b,ab,source,7,bound,6,signature,0.0023263165045101074,0.0028893333225903945,400
deepseek-coder-6.7b,ab,source,7,bound,7,other,0.01326892470058382,0.013475412209910512,400
deepseek-coder-6.7b,ab,source,7,bound,8,other,0.0005232953638085742,0.0006020180206373295,400
deepseek-coder-6.7b,ab,source,7,bound,9,inner_def_name,0.007924491597311066,0.008327294616915294,400
deepseek-coder-6.7b,ab,source,7,bound,10,other,0.005455585276055136,0.0054901572179166264,400
deepseek-coder-6.7b,ab,source,7,bound,11,inner_def_value,0.0315859136535562,0.031114209357559576,400
deepseek-coder-6.7b,ab,source,7,bound,12,other,0.008262610252654621,0.008328885857732768,400
deepseek-coder-6.7b,ab,source,7,bound,13,other,0.003846637798792405,0.003872791903651929,400
deepseek-coder-6.7b,ab,source,7,bound,14,return_kw,0.01817182711686881,0.017920374657644164,400
deepseek-coder-6.7b,ab,source,7,bound,15,use_site,0.04913825484853454,0.04847197460453211,400
deepseek-coder-6.7b,ab,source,7,bound,16,suffix,0.017596307008881963,0.017572147409150134,400
deepseek-coder-6.7b,ab,source,7,bound,17,suffix,0.04139188440042114,0.04134134696989209,400
deepseek-coder-6.7b,ab,source,7,bound,18,suffix,0.01368300930907212,0.013626464389056235,400
deepseek-coder-6.7b,ab,source,7,bound,19,suffix,0.026539042496928084,0.026530913738147685,400
deepseek-coder-6.7b,ab,source,7,bound,20,suffix,0.14480833557169898,0.14486131899682664,400
deepseek-coder-6.7b,ab,target,7,bound,0,outer_def_name,0.2368121650367899,0.23614936501468872,400
deepseek-coder-6.7b,ab,target,7,bound,1,other,0.0229998108700333,0.02248987773749462,400
deepseek-coder-6.7b,ab,target,7,bound,2,outer_def_value,0.028114722455843164,0.028479920024845333,400
deepseek-coder-6.7b,ab,target,7,bound,3,other,0.20585677860700127,0.20642954178147044,400
deepseek-coder-6.7b,ab,target,7,bound,4,signature,0.02881820154506611,0.028964157765204626,400
deepseek-coder-6.7b,ab,target,7,bound,5,signature,0.007450523883389999,0.00746162372256029,400
deepseek-coder-6.7b,ab,target,7,bound,6,signature,0.007979575521731957,0.007999335687847414,400
deepseek-coder-6.7b,ab,target,7,bound,7,other,0.014798178777276343,0.014916058187213841,400
deepseek-coder-6.7b,ab,target,7,bound,8,other,0.0006943542453035637,0.0008342113338929241,400
deepseek-coder-6.7b,ab,target,7,bound,9,inner_def_name,0.01599479804064422,0.01629271041555963,400
deepseek-coder-6.7b,ab,target,7,bound,10,other,0.017794359183448884,0.01785245632686447,400
deepseek-coder-6.7b,ab,target,7,bound,11,inner_def_value,0.10550235602161911,0.10764529797937239,400
deepseek-coder-6.7b,ab,target,7,bound,12,other,0.012295057297760544,0.01205570991374147,400
deepseek-coder-6.7b,ab,target,7,bound,13,other,0.006025196242382203,0.0060401703922423325,400
deepseek-coder-6.7b,ab,target,7,bound,14,return_kw,0.017691903057575585,0.017887969155933124,400
deepseek-coder-6.7b,ab,target,7,bound,15,use_site,0.021239191316137957,0.0208311454816154,400
deepseek-coder-6.7b,ab,target,7,bound,16,suffix,0.01175834610570594,0.011741064295466175,400
deepseek-coder-6.7b,ab,target,7,bound,17,suffix,0.042548826212303395,0.04261328500982548,400
deepseek-coder-6.7b,ab,target,7,bound,18,suffix,0.018505158150863753,0.018217124688555394,400
deepseek-coder-6.7b,ab,target,7,bound,19,suffix,0.032532521626556093,0.032909140370636206,400
deepseek-coder-6.7b,ab,target,7,bound,20,suffix,0.14458800000142513,0.14510419586295187,400
deepseek-coder-6.7b,ba,source,7,bound,0,outer_def_name,0.2616448733722867,0.26108395671483564,400
deepseek-coder-6.7b,ba,source,7,bound,1,other,0.030749307106798754,0.03045887316161925,400
deepseek-coder-6.7b,ba,source,7,bound,2,outer_def_value,0.10243295367405084,0.10371647656297821,400
deepseek-coder-6.7b,ba,source,7,bound,3,other,0.18518853363228316,0.18458073389440294,400
deepseek-coder-6.7b,ba,source,7,bound,4,signature,0.02960212314550648,0.029600837079314192,400
deepseek-coder-6.7b,ba,source,7,bound,5,signature,0.006389477955018683,0.006297752604985897,400
deepseek-coder-6.7b,ba,source,7,bound,6,signature,0.002196934101272434,0.002471899176010832,400
deepseek-coder-6.7b,ba,source,7,bound,7,other,0.013236001470465468,0.013385419128856269,400
deepseek-coder-6.7b,ba,source,7,bound,8,other,0.0004998651549754102,0.0005080334415230216,400
deepseek-coder-6.7b,ba,source,7,bound,9,inner_def_name,0.007789931611476289,0.008024887864973754,400
deepseek-coder-6.7b,ba,source,7,bound,10,other,0.005350275490664452,0.005298170265581247,400
deepseek-coder-6.7b,ba,source,7,bound,11,inner_def_value,0.031476730104195515,0.030497276946468588,400
deepseek-coder-6.7b,ba,source,7,bound,12,other,0.008155117766668045,0.008354744020242126,400
deepseek-coder-6.7b,ba,source,7,bound,13,other,0.0038157395430297187,0.0038574861913047097,400
deepseek-coder-6.7b,ba,source,7,bound,14,return_kw,0.018110882023697664,0.01764668135271217,400
deepseek-coder-6.7b,ba,source,7,bound,15,use_site,0.04941750824043796,0.04890867362330832,400
deepseek-coder-6.7b,ba,source,7,bound,16,suffix,0.01753177306301493,0.017545349116329587,400
deepseek-coder-6.7b,ba,source,7,bound,17,suffix,0.041343836378837144,0.04130667160945155,400
deepseek-coder-6.7b,ba,source,7,bound,18,suffix,0.013633617651474337,0.013574857293665421,400
deepseek-coder-6.7b,ba,source,7,bound,19,suffix,0.026639381853141658,0.026640446855313797,400
deepseek-coder-6.7b,ba,source,7,bound,20,suffix,0.14479515908404575,0.14449121142246477,400
deepseek-coder-6.7b,ba,target,7,bound,0,outer_def_name,0.23738036839503238,0.2375970715198408,400
deepseek-coder-6.7b,ba,target,7,bound,1,other,0.02293458737460443,0.022410398220587095,400
deepseek-coder-6.7b,ba,target,7,bound,2,outer_def_value,0.02810230053027575,0.028796066315646535,400
deepseek-coder-6.7b,ba,target,7,bound,3,other,0.20614618428646453,0.2063824990436214,400
deepseek-coder-6.7b,ba,target,7,bound,4,signature,0.0287425770897205,0.028778569341618907,400
deepseek-coder-6.7b,ba,target,7,bound,5,signature,0.00740829837677309,0.007495583742787774,400
deepseek-coder-6.7b,ba,target,7,bound,6,signature,0.007976327879426847,0.008090922575428892,400
deepseek-coder-6.7b,ba,target,7,bound,7,other,0.014780287615773031,0.014952796211281611,400
deepseek-coder-6.7b,ba,target,7,bound,8,other,0.0006752180851956761,0.0007659988277582664,400
deepseek-coder-6.7b,ba,target,7,bound,9,inner_def_name,0.015942168290146233,0.01628778145126014,400
deepseek-coder-6.7b,ba,target,7,bound,10,other,0.017735999178058345,0.01772252239515626,400
deepseek-coder-6.7b,ba,target,7,bound,11,inner_def_value,0.10483281679217686,0.10757925090572909,400
deepseek-coder-6.7b,ba,target,7,bound,12,other,0.01231753400242966,0.012152148170493204,400
deepseek-coder-6.7b,ba,target,7,bound,13,other,0.006066064102648141,0.006082997699401359,400
deepseek-coder-6.7b,ba,target,7,bound,14,return_kw,0.017778483806327027,0.017951043993432336,400
deepseek-coder-6.7b,ba,target,7,bound,15,use_site,0.02125122933910185,0.020913579612103002,400
deepseek-coder-6.7b,ba,target,7,bound,16,suffix,0.011789198015410412,0.011810514974067956,400
deepseek-coder-6.7b,ba,target,7,bound,17,suffix,0.04253493712557055,0.042800064760891265,400
deepseek-coder-6.7b,ba,target,7,bound,18,suffix,0.018537952229694978,0.01829814547405296,400
deepseek-coder-6.7b,ba,target,7,bound,19,suffix,0.03245270409017835,0.032640666031982124,400
deepseek-coder-6.7b,ba,target,7,bound,20,suffix,0.14461479877489347,0.14491307388777436,400
deepseek-coder-6.7b,ab,source,7,other,0,outer_def_name,0.2447468523978167,0.2442565101436181,400
deepseek-coder-6.7b,ab,source,7,other,1,other,0.022216556217142736,0.022265338990929657,400
deepseek-coder-6.7b,ab,source,7,other,2,outer_def_value,0.04357026686996487,0.04274253603975302,400
deepseek-coder-6.7b,ab,source,7,other,3,other,0.20474850246718337,0.20483213577797998,400
deepseek-coder-6.7b,ab,source,7,other,4,signature,0.02884533943786878,0.028743580570772823,400
deepseek-coder-6.7b,ab,source,7,other,5,signature,0.007522962278706838,0.007496974778738044,400
deepseek-coder-6.7b,ab,source,7,other,6,signature,0.0031623052919794573,0.0035327467529084953,400
deepseek-coder-6.7b,ab,source,7,other,7,other,0.014336012869220236,0.014600242638836363,400
deepseek-coder-6.7b,ab,source,7,other,8,other,0.0007885399311933106,0.0009424861565307488,400
deepseek-coder-6.7b,ab,source,7,other,9,inner_def_name,0.010536062099811498,0.010491544062996572,400
deepseek-coder-6.7b,ab,source,7,other,10,other,0.01109074779112805,0.01122924654494833,400
deepseek-coder-6.7b,ab,source,7,other,11,inner_def_value,0.06559792507533391,0.06507158453476987,400
deepseek-coder-6.7b,ab,source,7,other,12,other,0.009806878964819988,0.009940935781828135,400
deepseek-coder-6.7b,ab,source,7,other,13,other,0.004313559256061288,0.004286146064975762,400
deepseek-coder-6.7b,ab,source,7,other,14,return_kw,0.016436033029559708,0.01626018679972297,400
deepseek-coder-6.7b,ab,source,7,other,15,use_site,0.05445101301469741,0.05357034122170466,400
deepseek-coder-6.7b,ab,source,7,other,16,suffix,0.015988410985489487,0.01598352022008046,400
deepseek-coder-6.7b,ab,source,7,other,17,suffix,0.044002345791283,0.04419581787722132,400
deepseek-coder-6.7b,ab,source,7,other,18,suffix,0.014536378224135898,0.014455771198030955,400
deepseek-coder-6.7b,ab,source,7,other,19,suffix,0.02972651439804567,0.029873926237349985,400
deepseek-coder-6.7b,ab,source,7,other,20,suffix,0.15357682636867248,0.15347766955196376,400
deepseek-coder-6.7b,ab,target,7,other,0,outer_def_name,0.25984177976741984,0.25898456570984757,400
deepseek-coder-6.7b,ab,target,7,other,1,other,0.031192126116430227,0.030785203454643646,400
deepseek-coder-6.7b,ab,target,7,other,2,outer_def_value,0.06703096432444591,0.06551316039215432,400
deepseek-coder-6.7b,ab,target,7,other,3,other,0.19840740103537666,0.19782391039976233,400
deepseek-coder-6.7b,ab,target,7,other,4,signature,0.029113487027821985,0.028994382954609495,400
deepseek-coder-6.7b,ab,target,7,other,5,signature,0.007936999802329498,0.007919262542044104,400
deepseek-coder-6.7b,ab,target,7,other,6,signature,0.005025906051894819,0.005212734989248975,400
deepseek-coder-6.7b,ab,target,7,other,7,other,0.013874979980207345,0.014073410007634405,400
deepseek-coder-6.7b,ab,target,7,other,8,other,-0.0009005233504811306,-0.0007097790529632547,400
deepseek-coder-6.7b,ab,target,7,other,9,inner_def_name,0.016319972858829836,0.016576017645304326,400
deepseek-coder-6.7b,ab,target,7,other,10,other,0.0077501129535484485,0.008118824078639501,400
deepseek-coder-6.7b,ab,target,7,other,11,inner_def_value,0.043424212724949625,0.04073709336855599,400
deepseek-coder-6.7b,ab,target,7,other,12,other,0.011916456251952798,0.01188051564947194,400
deepseek-coder-6.7b,ab,target,7,other,13,other,0.005576189606748521,0.005600857440830137,400
deepseek-coder-6.7b,ab,target,7,other,14,return_kw,0.01704178521717928,0.017233819173248566,400
deepseek-coder-6.7b,ab,target,7,other,15,use_site,0.02108925816462768,0.02088309099304396,400
deepseek-coder-6.7b,ab,target,7,other,16,suffix,0.01039934829121596,0.010399453514905468,400
deepseek-coder-6.7b,ab,target,7,other,17,suffix,0.04643453268579063,0.04622416110491173,400
deepseek-coder-6.7b,ab,target,7,other,18,suffix,0.01950475010500089,0.019543970643251415,400
deepseek-coder-6.7b,ab,target,7,other,19,suffix,0.03683585205403513,0.03685533082587241,400
deepseek-coder-6.7b,ab,target,7,other,20,suffix,0.15218443496478154,0.1514604528224201,400
deepseek-coder-6.7b,ba,source,7,other,0,outer_def_name,0.2447180876129079,0.24389850179121358,400
deepseek-coder-6.7b,ba,source,7,other,1,other,0.022193197459748574,0.0223075859788966,400
deepseek-coder-6.7b,ba,source,7,other,2,outer_def_value,0.04407716458055345,0.04402010570923082,400
deepseek-coder-6.7b,ba,source,7,other,3,other,0.20441387090911825,0.20462557342683668,400
deepseek-coder-6.7b,ba,source,7,other,4,signature,0.02903980206528776,0.0288125848814811,400
deepseek-coder-6.7b,ba,source,7,other,5,signature,0.007450861076241937,0.00736091117584631,400
deepseek-coder-6.7b,ba,source,7,other,6,signature,0.0031036624872817554,0.0032517154368144376,400
deepseek-coder-6.7b,ba,source,7,other,7,other,0.014317549209877729,0.01452488397643053,400
deepseek-coder-6.7b,ba,source,7,other,8,other,0.0007735251700022754,0.0008476371651092335,400
deepseek-coder-6.7b,ba,source,7,other,9,inner_def_name,0.010540647001228783,0.010663739706850282,400
deepseek-coder-6.7b,ba,source,7,other,10,other,0.011105906620642076,0.011180080186473672,400
deepseek-coder-6.7b,ba,source,7,other,11,inner_def_value,0.065605209591067,0.06521574605433078,400
deepseek-coder-6.7b,ba,source,7,other,12,other,0.009707794395495635,0.009802157760655295,400
deepseek-coder-6.7b,ba,source,7,other,13,other,0.0042927015039649265,0.004332851603362756,400
deepseek-coder-6.7b,ba,source,7,other,14,return_kw,0.016489468786863155,0.016177995025297678,400
deepseek-coder-6.7b,ba,source,7,other,15,use_site,0.054725705329746736,0.05346225055256698,400
deepseek-coder-6.7b,ba,source,7,other,16,suffix,0.015983623580600546,0.016080756168326098,400
deepseek-coder-6.7b,ba,source,7,other,17,suffix,0.04383787826838319,0.04379640352563742,400
deepseek-coder-6.7b,ba,source,7,other,18,suffix,0.014477807198875068,0.014436974268776843,400
deepseek-coder-6.7b,ba,source,7,other,19,suffix,0.029699210354337466,0.029549189914020467,400
deepseek-coder-6.7b,ba,source,7,other,20,suffix,0.15344636155452446,0.15340375350244917,400
deepseek-coder-6.7b,ba,target,7,other,0,outer_def_name,0.26033919241087977,0.25945435852414855,400
deepseek-coder-6.7b,ba,target,7,other,1,other,0.031096200008361358,0.03060126401405855,400
deepseek-coder-6.7b,ba,target,7,other,2,outer_def_value,0.0674583919606489,0.06590783762355641,400
deepseek-coder-6.7b,ba,target,7,other,3,other,0.19820368631799398,0.19728962368129793,400
deepseek-coder-6.7b,ba,target,7,other,4,signature,0.029177337143139193,0.028996173801486825,400
deepseek-coder-6.7b,ba,target,7,other,5,signature,0.007900005524817573,0.007886933043786615,400
deepseek-coder-6.7b,ba,target,7,other,6,signature,0.004952752208670568,0.005146870879513128,400
deepseek-coder-6.7b,ba,target,7,other,7,other,0.013826028446733791,0.01400479244501307,400
deepseek-coder-6.7b,ba,target,7,other,8,other,-0.000950961925593997,-0.0008226474963415422,400
deepseek-coder-6.7b,ba,target,7,other,9,inner_def_name,0.016219014199353468,0.016508105015901366,400
deepseek-coder-6.7b,ba,target,7,other,10,other,0.007511507579274499,0.007881009507093984,400
deepseek-coder-6.7b,ba,target,7,other,11,inner_def_value,0.04308733045552946,0.040720763006775476,400
deepseek-coder-6.7b,ba,target,7,other,12,other,0.011876697845992226,0.01175050112962361,400
deepseek-coder-6.7b,ba,target,7,other,13,other,0.005589425075930636,0.005576257482484855,400
deepseek-coder-6.7b,ba,target,7,other,14,return_kw,0.017106444805186905,0.01723751068995471,400
deepseek-coder-6.7b,ba,target,7,other,15,use_site,0.020988445590669418,0.020770717616392775,400
deepseek-coder-6.7b,ba,target,7,other,16,suffix,0.010422733854939872,0.01034785947509979,400
deepseek-coder-6.7b,ba,target,7,other,17,suffix,0.04659199035287454,0.04638379186513951,400
deepseek-coder-6.7b,ba,target,7,other,18,suffix,0.019555927716875615,0.019651498444682624,400
deepseek-coder-6.7b,ba,target,7,other,19,suffix,0.03687047097891619,0.03702973520875087,400
deepseek-coder-6.7b,ba,target,7,other,20,suffix,0.15217740975980867,0.15170106985128634,400
deepseek-coder-6.7b,ab,source,11,bound,0,outer_def_name,0.15664672207309274,0.15630963897973066,400
deepseek-coder-6.7b,ab,source,11,bound,1,other,0.03387856952181822,0.03323172507996415,400
deepseek-coder-6.7b,ab,source,11,bound,2,outer_def_value,0.1276169401301684,0.13169111180193344,400
deepseek-coder-6.7b,ab,source,11,bound,3,other,0.1271808145448667,0.12684611342093832,400
deepseek-coder-6.7b,ab,source,11,bound,4,signature,0.030419088739911546,0.030055680646355255,400
deepseek-coder-6.7b,ab,source,11,bound,5,signature,0.007572738950291777,0.007566574025175784,400
deepseek-coder-6.7b,ab,source,11,bound,6,signature,0.012290548437008532,0.012435907058838682,400
deepseek-coder-6.7b,ab,source,11,bound,7,other,0.018343229591533342,0.01834770158480854,400
deepseek-coder-6.7b,ab,source,11,bound,8,other,0.00284243479493276,0.0029233029843382004,400
deepseek-coder-6.7b,ab,source,11,bound,9,inner_def_name,0.00547418120411228,0.005540967431418342,400
deepseek-coder-6.7b,ab,source,11,bound,10,other,0.004285567112210812,0.004560743352583671,400
deepseek-coder-6.7b,ab,source,11,bound,11,inner_def_value,0.03631690015706373,0.03555798051822061,400
deepseek-coder-6.7b,ab,source,11,bound,12,other,0.01009684642513244,0.01033644756938102,400
deepseek-coder-6.7b,ab,source,11,bound,13,other,0.006131184002220651,0.006113585749924839,400
deepseek-coder-6.7b,ab,source,11,bound,14,return_kw,0.012974526070542572,0.013103450274047168,400
deepseek-coder-6.7b,ab,source,11,bound,15,use_site,0.06529207239947653,0.0637496726348771,400
deepseek-coder-6.7b,ab,source,11,bound,16,suffix,0.019030632879088783,0.018825083373764297,400
deepseek-coder-6.7b,ab,source,11,bound,17,suffix,0.04675534028369676,0.0466652437860259,400
deepseek-coder-6.7b,ab,source,11,bound,18,suffix,0.02359224322913053,0.023511744496323025,400
deepseek-coder-6.7b,ab,source,11,bound,19,suffix,0.033679878390520626,0.033604798321751436,400
deepseek-coder-6.7b,ab,source,11,bound,20,suffix,0.2195795630399091,0.2189377711117193,400
deepseek-coder-6.7b,ab,target,11,bound,0,outer_def_name,0.1444851650082011,0.14377862746444525,400
deepseek-coder-6.7b,ab,target,11,bound,1,other,0.02775464615972846,0.02748624623179991,400
deepseek-coder-6.7b,ab,target,11,bound,2,outer_def_value,0.027869670782388677,0.02827028795824635,400
deepseek-coder-6.7b,ab,target,11,bound,3,other,0.13281037909729582,0.13306798410249396,400
deepseek-coder-6.7b,ab,target,11,bound,4,signature,0.03041357916392438,0.030577490080881113,400
deepseek-coder-6.7b,ab,target,11,bound,5,signature,0.008308422220954783,0.008306942765366188,400
deepseek-coder-6.7b,ab,target,11,bound,6,signature,0.017931107038364043,0.017983485536987816,400
deepseek-coder-6.7b,ab,target,11,bound,7,other,0.020243932935666554,0.020317179021148296,400
deepseek-coder-6.7b,ab,target,11,bound,8,other,0.0020123451849295816,0.002037530911783816,400
deepseek-coder-6.7b,ab,target,11,bound,9,inner_def_name,0.015012468369502343,0.015403857488511682,400
deepseek-coder-6.7b,ab,target,11,bound,10,other,0.01720031967352713,0.017727159226876538,400
deepseek-coder-6.7b,ab,target,11,bound,11,inner_def_value,0.12910146233411723,0.1327474733648153,400
deepseek-coder-6.7b,ab,target,11,bound,12,other,0.015161406985755108,0.014721222257471361,400
deepseek-coder-6.7b,ab,target,11,bound,13,other,0.007615260100128231,0.0075002908164233315,400
deepseek-coder-6.7b,ab,target,11,bound,14,return_kw,0.013842303292347546,0.013673500970436871,400
deepseek-coder-6.7b,ab,target,11,bound,15,use_site,0.03835267255276183,0.03823216310643668,400
deepseek-coder-6.7b,ab,target,11,bound,16,suffix,0.014585165009727806,0.01457828517655278,400
deepseek-coder-6.7b,ab,target,11,bound,17,suffix,0.044950731042149264,0.04498873917342936,400
deepseek-coder-6.7b,ab,target,11,bound,18,suffix,0.02910675930155325,0.028784166131693385,400
deepseek-coder-6.7b,ab,target,11,bound,19,suffix,0.03969363917241011,0.039921693478354996,400
deepseek-coder-6.7b,ab,target,11,bound,20,suffix,0.22354860049787711,0.22281971456471644,400
deepseek-coder-6.7b,ba,source,11,bound,0,outer_def_name,0.1564310938680178,0.15598113907679786,400
deepseek-coder-6.7b,ba,source,11,bound,1,other,0.03371358407574309,0.03309899494288169,400
deepseek-coder-6.7b,ba,source,11,bound,2,outer_def_value,0.12918986713793523,0.1316926808898099,400
deepseek-coder-6.7b,ba,source,11,bound,3,other,0.12687295750051578,0.1267005490833092,400
deepseek-coder-6.7b,ba,source,11,bound,4,signature,0.03029202742065503,0.02992562533463554,400
deepseek-coder-6.7b,ba,source,11,bound,5,signature,0.007521075818096485,0.007493114091752758,400
deepseek-coder-6.7b,ba,source,11,bound,6,signature,0.012237815983671954,0.012263891904683657,400
deepseek-coder-6.7b,ba,source,11,bound,7,other,0.018333382636945776,0.01839017410249231,400
deepseek-coder-6.7b,ba,source,11,bound,8,other,0.0028357986679930043,0.002911593097551547,400
deepseek-coder-6.7b,ba,source,11,bound,9,inner_def_name,0.005363351292859367,0.0055275329014294015,400
deepseek-coder-6.7b,ba,source,11,bound,10,other,0.004174293738910325,0.0045037915696220536,400
deepseek-coder-6.7b,ba,source,11,bound,11,inner_def_value,0.03593184215360621,0.03502463381734451,400
deepseek-coder-6.7b,ba,source,11,bound,12,other,0.010056281578817675,0.010131356358872197,400
deepseek-coder-6.7b,ba,source,11,bound,13,other,0.006125256380007219,0.00613163456004371,400
deepseek-coder-6.7b,ba,source,11,bound,14,return_kw,0.012920708016277094,0.012847548408769331,400
deepseek-coder-6.7b,ba,source,11,bound,15,use_site,0.06555014128956622,0.06380256129757189,400
deepseek-coder-6.7b,ba,source,11,bound,16,suffix,0.01900742289376036,0.01894381158876864,400
deepseek-coder-6.7b,ba,source,11,bound,17,suffix,0.04666199736512265,0.04665800879915331,400
deepseek-coder-6.7b,ba,source,11,bound,18,suffix,0.02353097834109289,0.023296238158240203,400
deepseek-coder-6.7b,ba,source,11,bound,19,suffix,0.033749395582336916,0.03353333628463234,400
deepseek-coder-6.7b,ba,source,11,bound,20,suffix,0.21950075940217595,0.2191943233040313,400
deepseek-coder-6.7b,ba,target,11,bound,0,outer_def_name,0.14500515866934663,0.1446170887913132,400
deepseek-coder-6.7b,ba,target,11,bound,1,other,0.027748836703280252,0.0274325648374402,400
deepseek-coder-6.7b,ba,target,11,bound,2,outer_def_value,0.027954765519567243,0.028765687911603333,400
deepseek-coder-6.7b,ba,target,11,bound,3,other,0.13307395563777635,0.13328815912247557,400
deepseek-coder-6.7b,ba,target,11,bound,4,signature,0.030427145702085642,0.03051352405921646,400
deepseek-coder-6.7b,ba,target,11,bound,5,signature,0.008281550748514652,0.008416536334797515,400
