model,contrast,layer,target_condition,position,role_to,mean_delta,median_delta,sign_consistency,n
deepseek-coder-6.7b,flip_ab,27,other,3,other,0.0013366339843666176,0.0013240482269251952,0.6525,400
deepseek-coder-6.7b,flip_ab,27,other,4,signature,0.0019796854556487953,0.0019744001995139777,0.7925,400
deepseek-coder-6.7b,flip_ab,27,other,5,signature,0.0003791151613694429,0.00030660789014479595,0.5975,400
deepseek-coder-6.7b,flip_ab,27,other,6,signature,0.0066325560837203834,0.00644747264605813,0.9775,400
deepseek-coder-6.7b,flip_ab,27,other,7,other,0.0029428650010701485,0.0028408491383799823,0.95,400
deepseek-coder-6.7b,flip_ab,27,other,8,other,-0.00013690843725924426,-0.0001574411315051255,0.4625,400
deepseek-coder-6.7b,flip_ab,27,other,9,inner_def_name,0.005368206915741482,0.005294831482954914,0.885,400
deepseek-coder-6.7b,flip_ab,27,other,10,other,0.006855777166417991,0.00805042600115883,0.75,400
deepseek-coder-6.7b,flip_ab,27,other,11,inner_def_value,-0.003774735763848678,-0.003975192583241263,0.3425,400
deepseek-coder-6.7b,flip_ab,27,other,12,other,-0.0008120237329555441,-0.0007006483814276446,0.42,400
deepseek-coder-6.7b,flip_ab,27,other,13,other,0.0009910941740926805,0.0010828466510818219,0.785,400
deepseek-coder-6.7b,flip_ab,27,other,14,return_kw,0.00122912498774896,0.0009861514880010035,0.67,400
deepseek-coder-6.7b,flip_ab,27,other,15,use_site,-0.00039168159847558485,-0.000390032017372941,0.455,400
deepseek-coder-6.7b,flip_ab,27,other,16,suffix,-0.01275256542069907,-0.011859976756959137,0.07,400
deepseek-coder-6.7b,flip_ab,27,other,17,suffix,-0.004177951251068937,-0.00406924390193765,0.07,400
deepseek-coder-6.7b,flip_ab,27,other,18,suffix,-0.0006000525184505411,-0.0005831984418421237,0.39,400
deepseek-coder-6.7b,flip_ab,27,other,19,suffix,0.005935374413886366,0.0059236248864029135,0.855,400
deepseek-coder-6.7b,flip_ab,27,other,20,suffix,-0.027184682024049146,-0.02690816419962383,0.0575,400
deepseek-coder-6.7b,flip_ba,0,bound,0,outer_def_name,-0.035033817072541946,-0.03462892952697516,0.0,400
deepseek-coder-6.7b,flip_ba,0,bound,1,other,-0.01802800061787108,-0.01781598985493916,0.0,400
deepseek-coder-6.7b,flip_ba,0,bound,2,outer_def_value,-0.04365049014289579,-0.043035026098153586,0.0,400
deepseek-coder-6.7b,flip_ba,0,bound,3,other,0.03853206039826779,0.03852502065392288,1.0,400
deepseek-coder-6.7b,flip_ba,0,bound,4,signature,0.0038635642013058404,0.0035062533880877407,0.88,400
deepseek-coder-6.7b,flip_ba,0,bound,5,signature,0.002644125775218033,0.002746710269722546,0.845,400
deepseek-coder-6.7b,flip_ba,0,bound,6,signature,0.005453125388265269,0.005448693298033736,0.9925,400
deepseek-coder-6.7b,flip_ba,0,bound,7,other,0.0001699934607285944,0.00018110642574518335,0.625,400
deepseek-coder-6.7b,flip_ba,0,bound,8,other,0.0018370103926637447,0.0018189666307895792,0.96,400
deepseek-coder-6.7b,flip_ba,0,bound,9,inner_def_name,0.0020508460369117383,0.001972744209483716,0.655,400
deepseek-coder-6.7b,flip_ba,0,bound,10,other,0.01839443957873009,0.01855942114839474,1.0,400
deepseek-coder-6.7b,flip_ba,0,bound,11,inner_def_value,0.04836076347070262,0.047468579795690274,1.0,400
deepseek-coder-6.7b,flip_ba,0,bound,12,other,0.0006903859265800404,0.0006812794637419857,0.82,400
deepseek-coder-6.7b,flip_ba,0,bound,13,other,8.589524213304868e-05,0.00011433861925388175,0.5625,400
deepseek-coder-6.7b,flip_ba,0,bound,14,return_kw,-0.002347616041801012,-0.0021212280388301953,0.2475,400
deepseek-coder-6.7b,flip_ba,0,bound,15,use_site,-0.02304619609291282,-0.022575489848671824,0.0,400
deepseek-coder-6.7b,flip_ba,0,bound,16,suffix,-0.0012015439984453533,-0.00114987932686239,0.0875,400
deepseek-coder-6.7b,flip_ba,0,bound,17,suffix,-0.0015529207464031714,-0.0016427844223145457,0.315,400
deepseek-coder-6.7b,flip_ba,0,bound,18,suffix,0.0013158218814026033,0.0013919064758016728,0.9125,400
deepseek-coder-6.7b,flip_ba,0,bound,19,suffix,0.0030946170709684096,0.003377117275535772,0.8875,400
deepseek-coder-6.7b,flip_ba,0,bound,20,suffix,-0.0016320804929359817,-0.001759394017461939,0.35,400
deepseek-coder-6.7b,flip_ba,0,fixed_a,0,outer_def_name,-0.0005102828483021048,-0.0004000299837738641,0.465,400
deepseek-coder-6.7b,flip_ba,0,fixed_a,1,other,-0.0032080166128671127,-0.0027829285861094453,0.2775,400
deepseek-coder-6.7b,flip_ba,0,fixed_a,2,outer_def_value,-0.00992173186975065,-0.009228645289841401,0.105,400
deepseek-coder-6.7b,flip_ba,0,fixed_a,3,other,0.01189783806729947,0.011230886478797691,0.9825,400
deepseek-coder-6.7b,flip_ba,0,fixed_a,4,signature,0.0022956739414270906,0.0017846218094664332,0.71,400
deepseek-coder-6.7b,flip_ba,0,fixed_a,5,signature,0.001535839571580439,0.001539102683786932,0.75,400
deepseek-coder-6.7b,flip_ba,0,fixed_a,6,signature,0.0036492132213860255,0.003699878477421658,0.9525,400
deepseek-coder-6.7b,flip_ba,0,fixed_a,7,other,-0.00042804759629335164,-0.0004575436374264024,0.2175,400
deepseek-coder-6.7b,flip_ba,0,fixed_a,8,other,0.001044939499038281,0.0009336387423967673,0.77,400
deepseek-coder-6.7b,flip_ba,0,fixed_a,9,inner_def_name,-0.001328566707194457,-0.0012843690066430206,0.3975,400
deepseek-coder-6.7b,flip_ba,0,fixed_a,10,other,0.010227417428956987,0.010309996781813172,1.0,400
deepseek-coder-6.7b,flip_ba,0,fixed_a,11,inner_def_value,0.02608082295049189,0.0258026893681383,1.0,400
deepseek-coder-6.7b,flip_ba,0,fixed_a,12,other,0.0003114211026002666,0.0003469004026678238,0.665,400
deepseek-coder-6.7b,flip_ba,0,fixed_a,13,other,0.00023619103221747894,0.0001959678963969313,0.665,400
deepseek-coder-6.7b,flip_ba,0,fixed_a,14,return_kw,-0.0022198511496397772,-0.0020551688485205295,0.29,400
deepseek-coder-6.7b,flip_ba,0,fixed_a,15,use_site,-0.028661723971631282,-0.027790559643980042,0.0,400
deepseek-coder-6.7b,flip_ba,0,fixed_a,16,suffix,-0.001789654083490434,-0.0017656417274838935,0.02,400
deepseek-coder-6.7b,flip_ba,0,fixed_a,17,suffix,-0.003781038657595885,-0.0036796090623523424,0.1225,400
deepseek-coder-6.7b,flip_ba,0,fixed_a,18,suffix,0.00016239896193176464,0.00017474064589729013,0.5775,400
deepseek-coder-6.7b,flip_ba,0,fixed_a,19,suffix,0.0009243240777476527,0.0008409596348218935,0.675,400
deepseek-coder-6.7b,flip_ba,0,fixed_a,20,suffix,-0.006517181825371164,-0.006899716624543348,0.0975,400
deepseek-coder-6.7b,flip_ba,0,fixed_b,0,outer_def_name,-0.004182376254544195,-0.004954458482233026,0.2925,400
deepseek-coder-6.7b,flip_ba,0,fixed_b,1,other,-0.010744392053247913,-0.01093562546729076,0.0,400
deepseek-coder-6.7b,flip_ba,0,fixed_b,2,outer_def_value,-0.023926800848855664,-0.02367498985551058,0.0,400
deepseek-coder-6.7b,flip_ba,0,fixed_b,3,other,0.019941556756250926,0.01985065396298083,1.0,400
deepseek-coder-6.7b,flip_ba,0,fixed_b,4,signature,0.003919155986482075,0.003568472235906158,0.93,400
deepseek-coder-6.7b,flip_ba,0,fixed_b,5,signature,0.0005260601768401723,0.0005822193819023113,0.58,400
deepseek-coder-6.7b,flip_ba,0,fixed_b,6,signature,0.0018323771030702995,0.001746297205508329,0.8525,400
deepseek-coder-6.7b,flip_ba,0,fixed_b,7,other,0.000575107593426609,0.0005501473136010552,0.8575,400
deepseek-coder-6.7b,flip_ba,0,fixed_b,8,other,0.001596985241826518,0.0015583836287061674,0.9,400
deepseek-coder-6.7b,flip_ba,0,fixed_b,9,inner_def_name,0.0027393900388447295,0.002612064724001853,0.715,400
deepseek-coder-6.7b,flip_ba,0,fixed_b,10,other,0.0081320707826483,0.00816036128374454,0.9825,400
deepseek-coder-6.7b,flip_ba,0,fixed_b,11,inner_def_value,0.009207809482156467,0.008962298876653537,0.8275,400
deepseek-coder-6.7b,flip_ba,0,fixed_b,12,other,0.0011248295125294812,0.001083210799027509,0.935,400
deepseek-coder-6.7b,flip_ba,0,fixed_b,13,other,0.0002979177357959333,0.00031074121169202113,0.71,400
deepseek-coder-6.7b,flip_ba,0,fixed_b,14,return_kw,-0.0029146574736216998,-0.002565267453202808,0.2,400
deepseek-coder-6.7b,flip_ba,0,fixed_b,15,use_site,-0.02149185347686381,-0.020889428062534666,0.0,400
deepseek-coder-6.7b,flip_ba,0,fixed_b,16,suffix,-0.00023208857690236833,-0.0001971713013792899,0.415,400
deepseek-coder-6.7b,flip_ba,0,fixed_b,17,suffix,0.0014928681146094136,0.0013848579237103927,0.6625,400
deepseek-coder-6.7b,flip_ba,0,fixed_b,18,suffix,0.002995433573729085,0.003001561876882065,1.0,400
deepseek-coder-6.7b,flip_ba,0,fixed_b,19,suffix,0.00585560334095836,0.005739661032227339,1.0,400
deepseek-coder-6.7b,flip_ba,0,fixed_b,20,suffix,0.0032550318182671734,0.003121219775617516,0.7575,400
deepseek-coder-6.7b,flip_ba,0,other,0,outer_def_name,0.030341157969695644,0.029499781305450112,1.0,400
deepseek-coder-6.7b,flip_ba,0,other,1,other,0.004075591951756052,0.004366372675758477,0.775,400
deepseek-coder-6.7b,flip_ba,0,other,2,outer_def_value,0.009801957424289479,0.01025251006396603,0.8075,400
deepseek-coder-6.7b,flip_ba,0,other,3,other,-0.006692665574717388,-0.00639274220811209,0.225,400
deepseek-coder-6.7b,flip_ba,0,other,4,signature,0.0023512657266033256,0.0022004743577865634,0.7325,400
deepseek-coder-6.7b,flip_ba,0,other,5,signature,-0.0005822260267974215,-0.0006109539793937136,0.395,400
deepseek-coder-6.7b,flip_ba,0,other,6,signature,2.8464936191055926e-05,6.556615008518688e-05,0.505,400
deepseek-coder-6.7b,flip_ba,0,other,7,other,-2.2933463595337028e-05,-1.842551986716654e-05,0.49,400
deepseek-coder-6.7b,flip_ba,0,other,8,other,0.000804914348201054,0.0007587793683579236,0.72,400
deepseek-coder-6.7b,flip_ba,0,other,9,inner_def_name,-0.0006400227052614657,-0.0006974551590511933,0.46,400
deepseek-coder-6.7b,flip_ba,0,other,10,other,-3.49513671248039e-05,-0.0002164297474112533,0.4825,400
deepseek-coder-6.7b,flip_ba,0,other,11,inner_def_value,-0.01307213103805426,-0.013341142988980398,0.16,400
deepseek-coder-6.7b,flip_ba,0,other,12,other,0.0007458646885497073,0.000673192069859066,0.805,400
deepseek-coder-6.7b,flip_ba,0,other,13,other,0.0004482135258803636,0.00045514146984256356,0.7525,400
deepseek-coder-6.7b,flip_ba,0,other,14,return_kw,-0.0027868925814604644,-0.002487938187205411,0.2475,400
deepseek-coder-6.7b,flip_ba,0,other,15,use_site,-0.02710738135558227,-0.026282282054696113,0.0,400
deepseek-coder-6.7b,flip_ba,0,other,16,suffix,-0.000820198661947449,-0.0007549055769199243,0.2375,400
deepseek-coder-6.7b,flip_ba,0,other,17,suffix,-0.0007352497965832998,-0.0008921698108768535,0.405,400
deepseek-coder-6.7b,flip_ba,0,other,18,suffix,0.001842010654258246,0.001953286691198015,0.9175,400
deepseek-coder-6.7b,flip_ba,0,other,19,suffix,0.0036853103477376037,0.003654464257344522,0.9525,400
deepseek-coder-6.7b,flip_ba,0,other,20,suffix,-0.0016300695141680097,-0.0022164370122918914,0.365,400
deepseek-coder-6.7b,flip_ba,3,bound,0,outer_def_name,-0.027598042051720003,-0.027080618979544085,0.0,400
deepseek-coder-6.7b,flip_ba,3,bound,1,other,-0.01104259152018913,-0.010771087081076627,0.0,400
deepseek-coder-6.7b,flip_ba,3,bound,2,outer_def_value,-0.05617538010810223,-0.05509001674934951,0.0,400
deepseek-coder-6.7b,flip_ba,3,bound,3,other,0.04081596299837468,0.04047714924138046,1.0,400
deepseek-coder-6.7b,flip_ba,3,bound,4,signature,-0.00053768073808916,-0.0006966707205007753,0.4125,400
deepseek-coder-6.7b,flip_ba,3,bound,5,signature,0.0006121870924045208,0.0006111661332777081,0.6675,400
deepseek-coder-6.7b,flip_ba,3,bound,6,signature,0.005506730116984145,0.005589532417740193,0.97,400
deepseek-coder-6.7b,flip_ba,3,bound,7,other,0.0002602378287764835,0.00023070449731513263,0.6025,400
deepseek-coder-6.7b,flip_ba,3,bound,8,other,0.0011336675269894704,0.0010633952226931339,0.7475,400
deepseek-coder-6.7b,flip_ba,3,bound,9,inner_def_name,0.00603571793352371,0.005789474074461676,0.8875,400
deepseek-coder-6.7b,flip_ba,3,bound,10,other,0.0121840843850798,0.012499681964118515,1.0,400
deepseek-coder-6.7b,flip_ba,3,bound,11,inner_def_value,0.05345452385299905,0.05218470413656322,1.0,400
deepseek-coder-6.7b,flip_ba,3,bound,12,other,0.003367609653121138,0.003418276808176023,0.9825,400
deepseek-coder-6.7b,flip_ba,3,bound,13,other,0.0009720411121519686,0.0009665788939537663,0.8775,400
deepseek-coder-6.7b,flip_ba,3,bound,14,return_kw,-0.000255528396284521,-0.00013444567030106852,0.4825,400
deepseek-coder-6.7b,flip_ba,3,bound,15,use_site,-0.028857093782724875,-0.028045329525703974,0.0,400
deepseek-coder-6.7b,flip_ba,3,bound,16,suffix,-0.004064753104025704,-0.004047060718537887,0.0,400
deepseek-coder-6.7b,flip_ba,3,bound,17,suffix,0.00023203017572141692,-1.4143070078687092e-05,0.4975,400
deepseek-coder-6.7b,flip_ba,3,bound,18,suffix,0.0021354956149961103,0.00214254964703418,0.9775,400
deepseek-coder-6.7b,flip_ba,3,bound,19,suffix,0.004088234276115422,0.004254840358143608,0.9425,400
deepseek-coder-6.7b,flip_ba,3,bound,20,suffix,-0.002267450173632276,-0.0023951822227588557,0.365,400
deepseek-coder-6.7b,flip_ba,3,fixed_a,0,outer_def_name,0.002070705172353743,0.0017180030732502904,0.605,400
deepseek-coder-6.7b,flip_ba,3,fixed_a,1,other,-0.0021631094475251028,-0.0016384213859453219,0.2875,400
deepseek-coder-6.7b,flip_ba,3,fixed_a,2,outer_def_value,-0.0117852984679317,-0.010568099476970731,0.11,400
deepseek-coder-6.7b,flip_ba,3,fixed_a,3,other,0.015644106421237976,0.015211037593316185,0.9925,400
deepseek-coder-6.7b,flip_ba,3,fixed_a,4,signature,-0.0009536557899808451,-0.0011094390065001904,0.3825,400
deepseek-coder-6.7b,flip_ba,3,fixed_a,5,signature,-0.00032127077507223276,-0.00028304348056359735,0.42,400
deepseek-coder-6.7b,flip_ba,3,fixed_a,6,signature,0.003961424812625693,0.00395990247607883,0.9175,400
deepseek-coder-6.7b,flip_ba,3,fixed_a,7,other,-0.0003401244535774063,-0.000372543900056197,0.2975,400
deepseek-coder-6.7b,flip_ba,3,fixed_a,8,other,0.0005765625182283239,0.00044186209481579465,0.615,400
deepseek-coder-6.7b,flip_ba,3,fixed_a,9,inner_def_name,0.0034902217541006885,0.0035594367902030684,0.74,400
deepseek-coder-6.7b,flip_ba,3,fixed_a,10,other,0.005528617996208026,0.005535554894020567,0.9375,400
deepseek-coder-6.7b,flip_ba,3,fixed_a,11,inner_def_value,0.027487000567672917,0.027508471787327377,1.0,400
deepseek-coder-6.7b,flip_ba,3,fixed_a,12,other,0.0021124627653519358,0.002124361795599347,0.9125,400
deepseek-coder-6.7b,flip_ba,3,fixed_a,13,other,0.0008953830815468025,0.0009108040065439833,0.8475,400
deepseek-coder-6.7b,flip_ba,3,fixed_a,14,return_kw,0.0006599785575912772,0.0007752972190652671,0.5825,400
deepseek-coder-6.7b,flip_ba,3,fixed_a,15,use_site,-0.03527603751817334,-0.03494425510350775,0.0,400
deepseek-coder-6.7b,flip_ba,3,fixed_a,16,suffix,-0.004107541797642314,-0.0040671045869982375,0.0,400
deepseek-coder-6.7b,flip_ba,3,fixed_a,17,suffix,-0.0018856890776047348,-0.002079314910275465,0.265,400
deepseek-coder-6.7b,flip_ba,3,fixed_a,18,suffix,0.0015267961560824661,0.0015074879779100932,0.93,400
deepseek-coder-6.7b,flip_ba,3,fixed_a,19,suffix,0.0017857386925437518,0.0018034433711088347,0.7625,400
deepseek-coder-6.7b,flip_ba,3,fixed_a,20,suffix,-0.008906281052548677,-0.009579604128671308,0.08,400
deepseek-coder-6.7b,flip_ba,3,fixed_b,0,outer_def_name,-0.0035068106553095366,-0.004223693866937328,0.2925,400
deepseek-coder-6.7b,flip_ba,3,fixed_b,1,other,-0.0033107005450629225,-0.003181555311414076,0.14,400
deepseek-coder-6.7b,flip_ba,3,fixed_b,2,outer_def_value,-0.029151079068913042,-0.029105524821294103,0.0,400
deepseek-coder-6.7b,flip_ba,3,fixed_b,3,other,0.020944881812238553,0.02067012039131713,1.0,400
deepseek-coder-6.7b,flip_ba,3,fixed_b,4,signature,0.00028140372230297633,0.00020120280890543324,0.5425,400
deepseek-coder-6.7b,flip_ba,3,fixed_b,5,signature,0.00012316981269693849,5.751609107897387e-05,0.52,400
deepseek-coder-6.7b,flip_ba,3,fixed_b,6,signature,0.0007448296925030678,0.0008530138592359529,0.6075,400
deepseek-coder-6.7b,flip_ba,3,fixed_b,7,other,0.0003559204987708346,0.0003407758881956262,0.68,400
deepseek-coder-6.7b,flip_ba,3,fixed_b,8,other,0.0002661140097371352,0.00034801752211349724,0.5825,400
deepseek-coder-6.7b,flip_ba,3,fixed_b,9,inner_def_name,0.007193840812660889,0.007029439640387173,0.89,400
deepseek-coder-6.7b,flip_ba,3,fixed_b,10,other,0.005601037301268374,0.005727504461077647,0.94,400
deepseek-coder-6.7b,flip_ba,3,fixed_b,11,inner_def_value,0.009142010935006715,0.009019101242056014,0.815,400
deepseek-coder-6.7b,flip_ba,3,fixed_b,12,other,0.0031974370815854463,0.003212605010297136,0.985,400
deepseek-coder-6.7b,flip_ba,3,fixed_b,13,other,0.0010068939013929768,0.0009583255373261596,0.8825,400
deepseek-coder-6.7b,flip_ba,3,fixed_b,14,return_kw,-0.0006649967122957531,-0.000370853280660945,0.45,400
deepseek-coder-6.7b,flip_ba,3,fixed_b,15,use_site,-0.026907569182167725,-0.026284659502790214,0.0,400
deepseek-coder-6.7b,flip_ba,3,fixed_b,16,suffix,-0.004260751520603691,-0.004233824050354778,0.0,400
deepseek-coder-6.7b,flip_ba,3,fixed_b,17,suffix,0.004115801047407732,0.003809130756808273,0.92,400
deepseek-coder-6.7b,flip_ba,3,fixed_b,18,suffix,0.0031423374156283007,0.003151052541948377,1.0,400
deepseek-coder-6.7b,flip_ba,3,fixed_b,19,suffix,0.007361004849848482,0.007278019945556623,1.0,400
deepseek-coder-6.7b,flip_ba,3,fixed_b,20,suffix,0.004325238836770744,0.004225464479074313,0.7475,400
deepseek-coder-6.7b,flip_ba,3,other,0,outer_def_name,0.02616193656876421,0.025139162880884386,1.0,400
deepseek-coder-6.7b,flip_ba,3,other,1,other,0.005568781527601107,0.005792758876133982,0.9125,400
deepseek-coder-6.7b,flip_ba,3,other,2,outer_def_value,0.015239002571257494,0.015065317170671576,0.86,400
deepseek-coder-6.7b,flip_ba,3,other,3,other,-0.0042269747648981506,-0.0039746295830064005,0.325,400
deepseek-coder-6.7b,flip_ba,3,other,4,signature,-0.00013457132958870875,-0.00011614116436174313,0.49,400
deepseek-coder-6.7b,flip_ba,3,other,5,signature,-0.0008102880547798151,-0.000739700393582616,0.325,400
deepseek-coder-6.7b,flip_ba,3,other,6,signature,-0.0008004756118553846,-0.0005531910839773032,0.4025,400
deepseek-coder-6.7b,flip_ba,3,other,7,other,-0.0002444417835830552,-0.0002635849731646763,0.4025,400
deepseek-coder-6.7b,flip_ba,3,other,8,other,-0.00029099099902401117,-0.00032575108208742485,0.41,400
deepseek-coder-6.7b,flip_ba,3,other,9,inner_def_name,0.004648344633237867,0.004599119289382677,0.78,400
deepseek-coder-6.7b,flip_ba,3,other,10,other,-0.0010544290876033974,-0.00112692860147283,0.4025,400
deepseek-coder-6.7b,flip_ba,3,other,11,inner_def_value,-0.016825512350319424,-0.01706934590793889,0.11,400
deepseek-coder-6.7b,flip_ba,3,other,12,other,0.0019422901938162445,0.0019318122812719517,0.89,400
deepseek-coder-6.7b,flip_ba,3,other,13,other,0.000930235870787811,0.0008689135192286176,0.8475,400
deepseek-coder-6.7b,flip_ba,3,other,14,return_kw,0.00025051024158004493,0.00041042800593783443,0.5225,400
deepseek-coder-6.7b,flip_ba,3,other,15,use_site,-0.03332651291761619,-0.03319680623702378,0.0,400
deepseek-coder-6.7b,flip_ba,3,other,16,suffix,-0.004303540214220302,-0.004194148642326364,0.005,400
deepseek-coder-6.7b,flip_ba,3,other,17,suffix,0.0019980817940815796,0.0016806030845430212,0.69,400
deepseek-coder-6.7b,flip_ba,3,other,18,suffix,0.0025336379567146568,0.002671222484898445,0.9775,400
deepseek-coder-6.7b,flip_ba,3,other,19,suffix,0.0050585092662768115,0.005033747599051282,0.9875,400
deepseek-coder-6.7b,flip_ba,3,other,20,suffix,-0.0023135920421456574,-0.002559292069008366,0.35,400
deepseek-coder-6.7b,flip_ba,7,bound,0,outer_def_name,-0.024264504977254325,-0.023962097734871,0.0,400
deepseek-coder-6.7b,flip_ba,7,bound,1,other,-0.007814719732194325,-0.008080478911899502,0.0225,400
deepseek-coder-6.7b,flip_ba,7,bound,2,outer_def_value,-0.07433065314377509,-0.07460287309439957,0.0,400
deepseek-coder-6.7b,flip_ba,7,bound,3,other,0.020957650654181384,0.021385271450508392,0.99,400
deepseek-coder-6.7b,flip_ba,7,bound,4,signature,-0.0008595460557859792,-0.0006717164032618711,0.4175,400
deepseek-coder-6.7b,flip_ba,7,bound,5,signature,0.0010188204217544065,0.0010093889309390207,0.815,400
deepseek-coder-6.7b,flip_ba,7,bound,6,signature,0.005779393778154413,0.005723676868154967,0.96,400
deepseek-coder-6.7b,flip_ba,7,bound,7,other,0.0015442861453075591,0.0014504264175370252,0.8575,400
deepseek-coder-6.7b,flip_ba,7,bound,8,other,0.000175352930220266,0.00017230293478176053,0.535,400
deepseek-coder-6.7b,flip_ba,7,bound,9,inner_def_name,0.008152236678669943,0.008319790649618363,0.96,400
deepseek-coder-6.7b,flip_ba,7,bound,10,other,0.012385723687393893,0.012587906738781032,1.0,400
deepseek-coder-6.7b,flip_ba,7,bound,11,inner_def_value,0.07335608668798133,0.07403564163452372,1.0,400
deepseek-coder-6.7b,flip_ba,7,bound,12,other,0.004162416235761615,0.003885228664573685,0.9725,400
deepseek-coder-6.7b,flip_ba,7,bound,13,other,0.0022503245596184225,0.0021859785510370236,0.9775,400
deepseek-coder-6.7b,flip_ba,7,bound,14,return_kw,-0.00033239821737063616,-0.0001468285614311133,0.4875,400
deepseek-coder-6.7b,flip_ba,7,bound,15,use_site,-0.0281662789013361,-0.027973581553035913,0.0,400
deepseek-coder-6.7b,flip_ba,7,bound,16,suffix,-0.005742575047604516,-0.0054898449664185596,0.0,400
deepseek-coder-6.7b,flip_ba,7,bound,17,suffix,0.0011911007467334085,0.0010736066092493814,0.625,400
deepseek-coder-6.7b,flip_ba,7,bound,18,suffix,0.004904334578220637,0.004932126676450562,0.9975,400
deepseek-coder-6.7b,flip_ba,7,bound,19,suffix,0.005813322237036693,0.005963802528163385,0.9725,400
deepseek-coder-6.7b,flip_ba,7,bound,20,suffix,-0.0001803603091522807,-0.00028998579745073694,0.48,400
deepseek-coder-6.7b,flip_ba,7,fixed_a,0,outer_def_name,-0.0073377192178755045,-0.006880217801633101,0.14,400
deepseek-coder-6.7b,flip_ba,7,fixed_a,1,other,0.0007413899148558523,0.0005671391172249914,0.5675,400
deepseek-coder-6.7b,flip_ba,7,fixed_a,2,outer_def_value,-0.015974864050277694,-0.014932860892304804,0.0775,400
deepseek-coder-6.7b,flip_ba,7,fixed_a,3,other,0.0017323133773462934,0.0019560340646949115,0.6425,400
deepseek-coder-6.7b,flip_ba,7,fixed_a,4,signature,-0.00029722497556726175,-0.0003561770732069102,0.4725,400
deepseek-coder-6.7b,flip_ba,7,fixed_a,5,signature,-4.2562699468846074e-05,-1.4454808050903215e-05,0.49,400
deepseek-coder-6.7b,flip_ba,7,fixed_a,6,signature,0.0048726653921450916,0.004654829732208019,0.94,400
deepseek-coder-6.7b,flip_ba,7,fixed_a,7,other,0.0004627384058952978,0.00040813656884894616,0.635,400
deepseek-coder-6.7b,flip_ba,7,fixed_a,8,other,-9.830708480659929e-05,-0.00010599318589771267,0.4825,400
deepseek-coder-6.7b,flip_ba,7,fixed_a,9,inner_def_name,0.005401521288917448,0.005485252176769714,0.815,400
deepseek-coder-6.7b,flip_ba,7,fixed_a,10,other,0.006630092557416267,0.006721623264380384,0.9375,400
deepseek-coder-6.7b,flip_ba,7,fixed_a,11,inner_def_value,0.039227607201109835,0.03938291350959315,1.0,400
deepseek-coder-6.7b,flip_ba,7,fixed_a,12,other,0.0026097396069340224,0.0024590324778240216,0.8775,400
deepseek-coder-6.7b,flip_ba,7,fixed_a,13,other,0.0017733625986832144,0.0018234744064676177,0.9,400
deepseek-coder-6.7b,flip_ba,7,fixed_a,14,return_kw,0.001289015019463875,0.0013576600953196377,0.635,400
deepseek-coder-6.7b,flip_ba,7,fixed_a,15,use_site,-0.03347447599064489,-0.0329749514632571,0.0,400
deepseek-coder-6.7b,flip_ba,7,fixed_a,16,suffix,-0.0041944255651901316,-0.004130891877513364,0.0325,400
deepseek-coder-6.7b,flip_ba,7,fixed_a,17,suffix,-0.001302941142812643,-0.0012962168304715936,0.3725,400
deepseek-coder-6.7b,flip_ba,7,fixed_a,18,suffix,0.004060145030819907,0.004041036397079549,0.9925,400
deepseek-coder-6.7b,flip_ba,7,fixed_a,19,suffix,0.0027534937358408874,0.002818073087504997,0.7775,400
deepseek-coder-6.7b,flip_ba,7,fixed_a,20,suffix,-0.00883156277963098,-0.009553546125570606,0.1575,400
deepseek-coder-6.7b,flip_ba,7,fixed_b,0,outer_def_name,-0.0013056809614069335,-0.0013528921157628104,0.405,400
deepseek-coder-6.7b,flip_ba,7,fixed_b,1,other,0.00034689290156260475,0.00018060726034737837,0.5275,400
deepseek-coder-6.7b,flip_ba,7,fixed_b,2,outer_def_value,-0.03497456171340192,-0.03507943199509429,0.0,400
deepseek-coder-6.7b,flip_ba,7,fixed_b,3,other,0.013015152685710834,0.013259683225814278,0.9975,400
deepseek-coder-6.7b,flip_ba,7,fixed_b,4,signature,-0.00042478600236729025,-0.0003018430426333079,0.4675,400
deepseek-coder-6.7b,flip_ba,7,fixed_b,5,signature,0.0015105275697988893,0.0014993524655108393,0.875,400
deepseek-coder-6.7b,flip_ba,7,fixed_b,6,signature,0.0027558181073981335,0.002672344989064005,0.8225,400
deepseek-coder-6.7b,flip_ba,7,fixed_b,7,other,0.0005900269762683227,0.0006392243325169904,0.655,400
deepseek-coder-6.7b,flip_ba,7,fixed_b,8,other,-0.001450827080569407,-0.001513080686265714,0.2275,400
deepseek-coder-6.7b,flip_ba,7,fixed_b,9,inner_def_name,0.008429082587877178,0.008414798276063985,0.9575,400
deepseek-coder-6.7b,flip_ba,7,fixed_b,10,other,0.0021612320886100485,0.0023418335163830238,0.7375,400
deepseek-coder-6.7b,flip_ba,7,fixed_b,11,inner_def_value,0.011610600351333954,0.010995709976600803,0.8075,400
deepseek-coder-6.7b,flip_ba,7,fixed_b,12,other,0.0037215800793241826,0.0036306299785205907,0.965,400
deepseek-coder-6.7b,flip_ba,7,fixed_b,13,other,0.0017736855329009175,0.001723188977882047,0.92,400
deepseek-coder-6.7b,flip_ba,7,fixed_b,14,return_kw,-0.0010044372185107591,-0.0008006813172783071,0.4075,400
