split,position,site_kind,site,variant,layer,delta_ld,ci_lo,ci_hi,n_rows,n_bases,flip_rate,moves_toward_target,mean_delta_norm_ratio
calib,use,single,L31,cf_push_0.1,31,0.0,0.0,0.0,172,18,0.0,False,0.023689612231845427
calib,use,single,L31,cf_push_0.3,31,0.0,0.0,0.0,172,18,0.0,False,0.07106883628943632
calib,use,single,L31,cf_push_1,31,0.0,0.0,0.0,172,18,0.0,False,0.23689609150900398
calib,use,single,L31,gram_random,31,0.0,0.0,0.0,172,18,0.0,False,0.022403866931983863
calib,use,single,L31,clens_answer,31,0.0,0.0,0.0,172,18,0.0,False,0.027943768054129473
calib,use,single,L31,clens_offvalue,31,0.0,0.0,0.0,172,18,0.0,False,0.024692451060191696
calib,use,single,L31,clens_value,31,0.0,0.0,0.0,172,18,0.0,False,0.0271513877841102
calib,use,single,L31,logit_value,31,0.0,0.0,0.0,172,18,0.0,False,0.0271471517602176
calib,use,single,L31,noop_same_value,31,0.0,0.0,0.0,172,18,0.0,False,0.0
calib,use,single,L31,probe_basis,31,0.0,0.0,0.0,172,18,0.0,False,0.10636700775286188
calib,use,single,L31,whole_state,31,0.0,0.0,0.0,172,18,0.0,False,
calib,use,single,L8,cf_push_0.03,8,0.003452038868915203,0.000897482944690687,0.006086485356438991,172,18,0.005813953488372093,True,0.021283040137225113
calib,use,single,L8,cf_push_0.1,8,0.013626459206259527,0.004371296281793288,0.02307412711426962,172,18,0.01744186046511628,True,0.07094346805540629
calib,use,single,L8,cf_push_0.3,8,0.07757994497931281,0.04398896386908782,0.11341594966321156,172,18,0.05232558139534884,True,0.2128304121799247
calib,use,single,L8,cf_push_1,8,1.0590479642499324,0.7868492838999863,1.3616850742963194,172,18,0.2558139534883721,True,0.7094346763089646
calib,use,single,L8,gram_random,8,-0.00036337070686872616,-0.0020418993790041313,0.0015265790981122817,172,18,0.0,False,0.01985641075271287
calib,use,single,L8,clens_answer,8,0.0032703457183616107,0.0011673822827722832,0.005087204173553821,172,18,0.005813953488372093,True,0.03387591743558428
calib,use,single,L8,clens_offvalue,8,0.0015443343409272127,-0.0020259756190830437,0.004971590697426688,172,18,0.0,False,0.03940452115651308
calib,use,single,L8,clens_value,8,0.0022710766210112462,-0.0015443340290424437,0.00646552481613625,172,18,0.0,False,0.037383643709835275
calib,use,single,L8,logit_value,8,-2.2525011106979014e-09,-0.0018439266545768442,0.0018863233154357262,172,18,0.0,False,0.016060100703095537
calib,use,single,L8,noop_same_value,8,0.0,0.0,0.0,172,18,0.0,False,0.0
calib,use,single,L8,probe_basis,8,0.022710757893185284,0.010829588883559345,0.03565043497656832,172,18,0.011627906976744186,True,0.13152225365342624
calib,use,single,L8,whole_state,8,1.0590479642499324,0.7868492838999863,1.3616850742963194,172,18,0.2558139534883721,True,
test,answer,band,L16+24+31,cf_push_0.03,16,0.13468903346973307,0.11804834238812327,0.15113176196072373,408,42,0.02696078431372549,True,0.009644360412779612
test,answer,band,L16+24+31,cf_push_0.1,16,0.46534160612260594,0.4065319343408127,0.5235150697437861,408,42,0.0784313725490196,True,0.03214786942664753
test,answer,band,L16+24+31,cf_push_0.3,16,1.53791360418294,1.3192904790545383,1.7547560008218865,408,42,0.3382352941176471,True,0.09644360971801422
test,answer,band,L16+24+31,cf_push_1,16,4.464834172570822,3.8764021308709156,5.047949191241841,408,42,0.5563725490196079,True,0.3214786539548168
test,answer,band,L16+24+31,gram_random,16,-0.001225486470788133,-0.0038114577339772022,0.0012657064944505587,408,42,0.004901960784313725,False,0.025145825160581923
test,answer,band,L16+24+31,clens_answer,16,0.46465227168564704,0.3824430468964753,0.5428877691960915,408,42,0.19117647058823528,True,0.051743219757198776
test,answer,band,L16+24+31,clens_offvalue,16,7.659313725490196e-05,-0.010713317309506995,0.010187102196847691,408,42,0.022058823529411766,False,0.037595467744747174
test,answer,band,L16+24+31,clens_value,16,0.11772365291036811,0.09817773715592922,0.1378553641745208,408,42,0.03676470588235294,True,0.02921120639350083
test,answer,band,L16+24+31,logit_value,16,0.19638480662423022,0.15919467099021634,0.23860413225082783,408,42,0.049019607843137254,True,0.026682386563429316
test,answer,band,L16+24+31,noop_same_value,16,0.0,0.0,0.0,408,42,0.0,False,0.0
test,answer,band,L16+24+31,probe_basis,16,0.08226103510926752,0.05299668059866058,0.11302418276974235,408,42,0.031862745098039214,True,0.07849895567243427
test,answer,band,L16+24+31,whole_state,16,1.9869791710493612,1.6972255756141224,2.275986300726379,408,42,0.42892156862745096,True,
test,answer,band,L8+16+24,cf_push_0.03,8,0.07613358018445034,0.06719362946025191,0.08524604717073217,408,42,0.014705882352941176,True,0.002359697396362511
test,answer,band,L8+16+24,cf_push_0.1,8,0.269837628611747,0.23754583330803306,0.302178255849728,408,42,0.049019607843137254,True,0.007865658469324676
test,answer,band,L8+16+24,cf_push_0.3,8,0.9482996359321416,0.8162447652474953,1.081295265291948,408,42,0.20588235294117646,True,0.023596975867928683
test,answer,band,L8+16+24,cf_push_1,8,2.6759344355440606,2.3467395525164516,3.0108327091010416,408,42,0.5024509803921569,True,0.07865657801648565
test,answer,band,L8+16+24,gram_random,8,-0.0015318607728855283,-0.004079432031277365,0.0009767959030001474,408,42,0.0024509803921568627,False,0.02258450162077434
test,answer,band,L8+16+24,clens_answer,8,0.06851256266236305,0.05303187865391842,0.08589997509600278,408,42,0.0196078431372549,True,0.06450472988360256
test,answer,band,L8+16+24,clens_offvalue,8,0.0036764711725945564,-0.0015779257858570535,0.009533058063195236,408,42,0.0024509803921568627,False,0.05028556302902907
test,answer,band,L8+16+24,clens_value,8,0.03147978481708789,0.024268456668127627,0.038714420179476836,408,42,0.0024509803921568627,True,0.030135397070727057
test,answer,band,L8+16+24,logit_value,8,0.17593443758931815,0.14456752736770037,0.21179709097168942,408,42,0.03676470588235294,True,0.02420173882708403
test,answer,band,L8+16+24,noop_same_value,8,0.0,0.0,0.0,408,42,0.0,False,0.0
test,answer,band,L8+16+24,probe_basis,8,-0.0021063064535458884,-0.010543404178927218,0.006003996961406004,408,42,0.004901960784313725,False,0.06579909863795083
test,answer,band,L8+16+24,whole_state,8,1.9599417872434737,1.6806927749462572,2.2396446509708836,408,42,0.4166666666666667,True,
test,answer,single,L16,cf_push_0.03,16,0.029258577262654024,0.025304837772285253,0.03340136437928378,408,42,0.0,True,0.009644360412779612
test,answer,single,L16,cf_push_0.1,16,0.10049019702801518,0.08700884718667058,0.11480333951343161,408,42,0.02696078431372549,True,0.03214786942664753
test,answer,single,L16,cf_push_0.3,16,0.34202665967099805,0.2976718235119477,0.3886289769763995,408,42,0.061274509803921566,True,0.09644360971801422
test,answer,single,L16,cf_push_1,16,1.5037147689099406,1.267733969628424,1.7418303060018518,408,42,0.32107843137254904,True,0.3214786539548168
test,answer,single,L16,gram_random,16,-7.65922607160082e-05,-0.002924874457966518,0.0028972940619398854,408,42,0.0024509803921568627,False,0.025145825160581923
test,answer,single,L16,clens_answer,16,0.01221660451561797,0.005982271970772162,0.018963740653486966,408,42,0.03676470588235294,True,0.051743219757198776
test,answer,single,L16,clens_offvalue,16,6.500996795355105e-09,-0.004863660282217989,0.004995499239661373,408,42,0.012254901960784314,False,0.037595467744747174
test,answer,single,L16,clens_value,16,0.01799938659749779,0.01105126133694575,0.024886030542346328,408,42,0.007352941176470588,True,0.02921120639350083
test,answer,single,L16,logit_value,16,0.027420345328602137,0.019036738929408662,0.0363423688181523,408,42,0.014705882352941176,True,0.026682386563429316
test,answer,single,L16,noop_same_value,16,0.0,0.0,0.0,408,42,0.0,False,0.0
test,answer,single,L16,probe_basis,16,0.08030790660311193,0.04877171881996867,0.11247474288922216,408,42,0.024509803921568627,True,0.07849895567243427
test,answer,single,L16,whole_state,16,1.5037147689099406,1.267733969628424,1.7418303060018518,408,42,0.32107843137254904,True,
test,answer,single,L24,cf_push_0.03,24,0.046415443294772915,0.04108187928892611,0.05187197839337055,408,42,0.004901960784313725,True,0.012214679438757765
test,answer,single,L24,cf_push_0.1,24,0.1601179547461809,0.14070065023934053,0.17980389571110428,408,42,0.031862745098039214,True,0.040715599606069276
test,answer,single,L24,cf_push_0.3,24,0.541398591928038,0.4692276677781988,0.6132662413811117,408,42,0.09313725490196079,True,0.12214680099129385
test,answer,single,L24,cf_push_1,24,1.9599417872434737,1.6806927749462572,2.2396446509708836,408,42,0.4166666666666667,True,0.40715595911823066
test,answer,single,L24,gram_random,24,-1.972212510950425e-09,-0.001410322979250457,0.0014864569022228894,408,42,0.0024509803921568627,False,0.02408289722479392
test,answer,single,L24,clens_answer,24,0.5808440553499203,0.46680658821077575,0.6968019627196882,408,42,0.18627450980392157,True,0.0933008863431974
test,answer,single,L24,clens_offvalue,24,-0.00899969399267552,-0.019609050718697264,0.0008741659464911247,408,42,0.014705882352941176,False,0.05235020748086904
test,answer,single,L24,clens_value,24,0.14093137875783676,0.11147724342223797,0.17532021539164203,408,42,0.03431372549019608,True,0.07736015366456461
test,answer,single,L24,logit_value,24,0.1570159340021657,0.12514222414386506,0.19476944156586531,408,42,0.029411764705882353,True,0.06684356418428415
test,answer,single,L24,noop_same_value,24,0.0,0.0,0.0,408,42,0.0,False,0.0
test,answer,single,L24,probe_basis,24,0.09604779667421884,0.06830224537957753,0.12658918072483713,408,42,0.024509803921568627,True,0.10070126108276042
