model,item_id,family,pair_id,arm,read,layer,direction,edit,clean_logit_diff,ablated_logit_diff,delta_logit_diff,edit_norm_ratio
starcoder2-3b,alias-2-answer,alias,,,answer,25,offtarget_r,erase,12.75,13.25,0.5,0.018828069322135554
starcoder2-3b,alias-2-answer,alias,,,answer,25,random,erase,12.75,12.75,0.0,0.0007576917604463268
starcoder2-3b,alias-2-answer,alias,,,answer,25,random_matched,erase,12.75,12.75,0.0,0.1337017369114355
starcoder2-3b,alias-2-answer,alias,,,answer,26,jlens,erase,12.75,12.0625,-0.6875,0.14024958414986688
starcoder2-3b,alias-2-answer,alias,,,answer,26,rlens,erase,12.75,12.0625,-0.6875,0.13762472858636352
starcoder2-3b,alias-2-answer,alias,,,answer,26,logit,erase,12.75,11.75,-1.0,0.12445160425034812
starcoder2-3b,alias-2-answer,alias,,,answer,26,offtarget_j,erase,12.75,13.875,1.125,0.04212567800501983
starcoder2-3b,alias-2-answer,alias,,,answer,26,offtarget_r,erase,12.75,14.0,1.25,0.04483795269995725
starcoder2-3b,alias-2-answer,alias,,,answer,26,random,erase,12.75,12.75,0.0,0.016547244225714564
starcoder2-3b,alias-2-answer,alias,,,answer,26,random_matched,erase,12.75,12.875,0.125,0.14024958414986688
starcoder2-3b,call-2-use,call,,,use,24,jlens,erase,18.25,18.25,0.0,0.005508787707542862
starcoder2-3b,call-2-use,call,,,use,24,rlens,erase,18.25,18.125,-0.125,0.02299315461693485
starcoder2-3b,call-2-use,call,,,use,24,logit,erase,18.25,18.125,-0.125,0.015915220124297517
starcoder2-3b,call-2-use,call,,,use,24,offtarget_j,erase,18.25,18.125,-0.125,0.006164059672223563
starcoder2-3b,call-2-use,call,,,use,24,offtarget_r,erase,18.25,18.125,-0.125,0.0038320838046233033
starcoder2-3b,call-2-use,call,,,use,24,random,erase,18.25,18.125,-0.125,0.0025064017965770904
starcoder2-3b,call-2-use,call,,,use,24,random_matched,erase,18.25,18.125,-0.125,0.005508788165259993
starcoder2-3b,call-2-use,call,,,use,25,jlens,erase,18.25,18.125,-0.125,0.008707368100291038
starcoder2-3b,call-2-use,call,,,use,25,rlens,erase,18.25,18.125,-0.125,0.014174293121136333
starcoder2-3b,call-2-use,call,,,use,25,logit,erase,18.25,18.125,-0.125,0.013322184811633185
starcoder2-3b,call-2-use,call,,,use,25,offtarget_j,erase,18.25,18.125,-0.125,0.003146765854155386
starcoder2-3b,call-2-use,call,,,use,25,offtarget_r,erase,18.25,18.25,0.0,0.009496926760662033
starcoder2-3b,call-2-use,call,,,use,25,random,erase,18.25,18.125,-0.125,0.0017635290559225385
starcoder2-3b,call-2-use,call,,,use,25,random_matched,erase,18.25,18.125,-0.125,0.008707368100291038
starcoder2-3b,call-2-use,call,,,use,26,jlens,erase,18.25,18.125,-0.125,0.0033585417841269817
starcoder2-3b,call-2-use,call,,,use,26,rlens,erase,18.25,18.25,0.0,0.008745962499664875
starcoder2-3b,call-2-use,call,,,use,26,logit,erase,18.25,18.125,-0.125,0.0062505492666074716
starcoder2-3b,call-2-use,call,,,use,26,offtarget_j,erase,18.25,18.125,-0.125,0.002939308067190268
starcoder2-3b,call-2-use,call,,,use,26,offtarget_r,erase,18.25,18.125,-0.125,0.0014940676955556686
starcoder2-3b,call-2-use,call,,,use,26,random,erase,18.25,18.25,0.0,0.019340447847920286
starcoder2-3b,call-2-use,call,,,use,26,random_matched,erase,18.25,18.125,-0.125,0.0033585417841269817
starcoder2-3b,call-2-post_use,call,,,post_use,24,jlens,erase,18.25,18.125,-0.125,0.017636550142080164
starcoder2-3b,call-2-post_use,call,,,post_use,24,rlens,erase,18.25,18.125,-0.125,0.0034350553624950906
starcoder2-3b,call-2-post_use,call,,,post_use,24,logit,erase,18.25,18.125,-0.125,0.0333520412901512
starcoder2-3b,call-2-post_use,call,,,post_use,24,offtarget_j,erase,18.25,18.25,0.0,0.03415988714004586
starcoder2-3b,call-2-post_use,call,,,post_use,24,offtarget_r,erase,18.25,18.125,-0.125,0.0232213243599129
starcoder2-3b,call-2-post_use,call,,,post_use,24,random,erase,18.25,18.125,-0.125,0.0230505272427109
starcoder2-3b,call-2-post_use,call,,,post_use,24,random_matched,erase,18.25,18.125,-0.125,0.017636550142080164
starcoder2-3b,call-2-post_use,call,,,post_use,25,jlens,erase,18.25,18.125,-0.125,0.00880402718618493
starcoder2-3b,call-2-post_use,call,,,post_use,25,rlens,erase,18.25,18.125,-0.125,0.004703776913274201
starcoder2-3b,call-2-post_use,call,,,post_use,25,logit,erase,18.25,18.125,-0.125,0.026295161741142513
starcoder2-3b,call-2-post_use,call,,,post_use,25,offtarget_j,erase,18.25,18.125,-0.125,0.034470678879762864
starcoder2-3b,call-2-post_use,call,,,post_use,25,offtarget_r,erase,18.25,18.125,-0.125,0.03317206542229263
starcoder2-3b,call-2-post_use,call,,,post_use,25,random,erase,18.25,18.125,-0.125,0.010249544011056665
starcoder2-3b,call-2-post_use,call,,,post_use,25,random_matched,erase,18.25,18.125,-0.125,0.0088040286911188
starcoder2-3b,call-2-post_use,call,,,post_use,26,jlens,erase,18.25,18.125,-0.125,0.021912727368883327
starcoder2-3b,call-2-post_use,call,,,post_use,26,rlens,erase,18.25,18.125,-0.125,0.018067550901061564
starcoder2-3b,call-2-post_use,call,,,post_use,26,logit,erase,18.25,18.125,-0.125,0.02527718501608253
starcoder2-3b,call-2-post_use,call,,,post_use,26,offtarget_j,erase,18.25,18.25,0.0,0.03937708873769262
starcoder2-3b,call-2-post_use,call,,,post_use,26,offtarget_r,erase,18.25,18.25,0.0,0.04193340847270039
starcoder2-3b,call-2-post_use,call,,,post_use,26,random,erase,18.25,18.125,-0.125,0.010955961098809102
starcoder2-3b,call-2-post_use,call,,,post_use,26,random_matched,erase,18.25,18.125,-0.125,0.021912724498397533
starcoder2-3b,call-2-call,call,,,call,24,jlens,erase,18.25,18.125,-0.125,0.014127172255091667
starcoder2-3b,call-2-call,call,,,call,24,rlens,erase,18.25,18.125,-0.125,0.004205236032559181
starcoder2-3b,call-2-call,call,,,call,24,logit,erase,18.25,18.125,-0.125,0.01968141052676009
starcoder2-3b,call-2-call,call,,,call,24,offtarget_j,erase,18.25,18.125,-0.125,0.009595608925138822
starcoder2-3b,call-2-call,call,,,call,24,offtarget_r,erase,18.25,18.25,0.0,6.520372198102093e-05
starcoder2-3b,call-2-call,call,,,call,24,random,erase,18.25,18.125,-0.125,0.00044533814982349707
starcoder2-3b,call-2-call,call,,,call,24,random_matched,erase,18.25,18.125,-0.125,0.01412716958860506
starcoder2-3b,call-2-call,call,,,call,25,jlens,erase,18.25,18.125,-0.125,0.0006814561474120265
starcoder2-3b,call-2-call,call,,,call,25,rlens,erase,18.25,18.125,-0.125,0.0017542345507687849
starcoder2-3b,call-2-call,call,,,call,25,logit,erase,18.25,18.125,-0.125,0.009628650846678601
starcoder2-3b,call-2-call,call,,,call,25,offtarget_j,erase,18.25,18.125,-0.125,0.0037470884676999417
starcoder2-3b,call-2-call,call,,,call,25,offtarget_r,erase,18.25,18.125,-0.125,0.0096172547237725
starcoder2-3b,call-2-call,call,,,call,25,random,erase,18.25,18.125,-0.125,0.006289644403481976
starcoder2-3b,call-2-call,call,,,call,25,random_matched,erase,18.25,18.125,-0.125,0.0006814558475771783
starcoder2-3b,call-2-call,call,,,call,26,jlens,erase,18.25,18.125,-0.125,0.018726976744797088
starcoder2-3b,call-2-call,call,,,call,26,rlens,erase,18.25,18.25,0.0,0.018544095013703257
starcoder2-3b,call-2-call,call,,,call,26,logit,erase,18.25,18.125,-0.125,0.012166837610717688
starcoder2-3b,call-2-call,call,,,call,26,offtarget_j,erase,18.25,18.125,-0.125,0.0008273171706055446
starcoder2-3b,call-2-call,call,,,call,26,offtarget_r,erase,18.25,18.125,-0.125,0.0006082723923204531
starcoder2-3b,call-2-call,call,,,call,26,random,erase,18.25,18.125,-0.125,0.017683215092064313
starcoder2-3b,call-2-call,call,,,call,26,random_matched,erase,18.25,18.125,-0.125,0.018726976744797088
starcoder2-3b,call-2-answer,call,,,answer,24,jlens,erase,18.25,17.75,-0.5,0.18787422907356424
starcoder2-3b,call-2-answer,call,,,answer,24,rlens,erase,18.25,17.875,-0.375,0.17516906384136854
starcoder2-3b,call-2-answer,call,,,answer,24,logit,erase,18.25,17.875,-0.375,0.176779291192364
starcoder2-3b,call-2-answer,call,,,answer,24,offtarget_j,erase,18.25,18.25,0.0,0.0012408944084052798
starcoder2-3b,call-2-answer,call,,,answer,24,offtarget_r,erase,18.25,18.0,-0.25,0.0032488310513420454
starcoder2-3b,call-2-answer,call,,,answer,24,random,erase,18.25,18.25,0.0,0.02389802573287746
starcoder2-3b,call-2-answer,call,,,answer,24,random_matched,erase,18.25,18.25,0.0,0.1878742457910409
starcoder2-3b,call-2-answer,call,,,answer,25,jlens,erase,18.25,17.625,-0.625,0.16433320638494422
starcoder2-3b,call-2-answer,call,,,answer,25,rlens,erase,18.25,17.375,-0.875,0.1609598803908846
starcoder2-3b,call-2-answer,call,,,answer,25,logit,erase,18.25,17.375,-0.875,0.15601733125379783
starcoder2-3b,call-2-answer,call,,,answer,25,offtarget_j,erase,18.25,18.5,0.25,0.005690528534896926
starcoder2-3b,call-2-answer,call,,,answer,25,offtarget_r,erase,18.25,18.375,0.125,0.0035071578384081345
starcoder2-3b,call-2-answer,call,,,answer,25,random,erase,18.25,18.125,-0.125,0.002906327219240316
starcoder2-3b,call-2-answer,call,,,answer,25,random_matched,erase,18.25,18.375,0.125,0.16433320638494422
starcoder2-3b,call-2-answer,call,,,answer,26,jlens,erase,18.25,17.4375,-0.8125,0.196025177143924
starcoder2-3b,call-2-answer,call,,,answer,26,rlens,erase,18.25,17.4375,-0.8125,0.184511583688332
starcoder2-3b,call-2-answer,call,,,answer,26,logit,erase,18.25,16.875,-1.375,0.19133955089665952
starcoder2-3b,call-2-answer,call,,,answer,26,offtarget_j,erase,18.25,18.875,0.625,0.01827159668838837
starcoder2-3b,call-2-answer,call,,,answer,26,offtarget_r,erase,18.25,19.125,0.875,0.017855697361603827
starcoder2-3b,call-2-answer,call,,,answer,26,random,erase,18.25,18.25,0.0,0.014326425773850699
starcoder2-3b,call-2-answer,call,,,answer,26,random_matched,erase,18.25,18.25,0.0,0.1960252043441089
starcoder2-3b,arith-2-use,arith,,,use,24,jlens,erase,4.5,4.5,0.0,0.019615589890348648
starcoder2-3b,arith-2-use,arith,,,use,24,rlens,erase,4.5,4.5,0.0,0.03929852174493202
starcoder2-3b,arith-2-use,arith,,,use,24,logit,erase,4.5,4.5,0.0,0.0012913917777825762
starcoder2-3b,arith-2-use,arith,,,use,24,offtarget_j,erase,4.5,4.5,0.0,0.01232855020828958
starcoder2-3b,arith-2-use,arith,,,use,24,offtarget_r,erase,4.5,4.5,0.0,0.035367991915452805
starcoder2-3b,arith-2-use,arith,,,use,24,random,erase,4.5,4.5,0.0,0.0013505464136218755
starcoder2-3b,arith-2-use,arith,,,use,24,random_matched,erase,4.5,4.5,0.0,0.019615587965192437
starcoder2-3b,arith-2-use,arith,,,use,25,jlens,erase,4.5,4.5,0.0,0.023056761645679966
starcoder2-3b,arith-2-use,arith,,,use,25,rlens,erase,4.5,4.5,0.0,0.02653577733474501
starcoder2-3b,arith-2-use,arith,,,use,25,logit,erase,4.5,4.5,0.0,0.006111244660987375
starcoder2-3b,arith-2-use,arith,,,use,25,offtarget_j,erase,4.5,4.5,0.0,0.021277843906829696
starcoder2-3b,arith-2-use,arith,,,use,25,offtarget_r,erase,4.5,4.375,-0.125,0.03118459782259045
starcoder2-3b,arith-2-use,arith,,,use,25,random,erase,4.5,4.5,0.0,0.007350556008090948
starcoder2-3b,arith-2-use,arith,,,use,25,random_matched,erase,4.5,4.5,0.0,0.023056758340035417
starcoder2-3b,arith-2-use,arith,,,use,26,jlens,erase,4.5,4.5,0.0,0.02115091851659212
starcoder2-3b,arith-2-use,arith,,,use,26,rlens,erase,4.5,4.5,0.0,0.023937352466280017
starcoder2-3b,arith-2-use,arith,,,use,26,logit,erase,4.5,4.5,0.0,0.01346433971445202
starcoder2-3b,arith-2-use,arith,,,use,26,offtarget_j,erase,4.5,4.5,0.0,0.009434940573123227
starcoder2-3b,arith-2-use,arith,,,use,26,offtarget_r,erase,4.5,4.5,0.0,0.018422491779578543
starcoder2-3b,arith-2-use,arith,,,use,26,random,erase,4.5,4.5,0.0,0.0024501956109630194
starcoder2-3b,arith-2-use,arith,,,use,26,random_matched,erase,4.5,4.5,0.0,0.02115091851659212
starcoder2-3b,arith-2-post_use,arith,,,post_use,24,jlens,erase,4.5,4.5,0.0,0.010174336807921333
starcoder2-3b,arith-2-post_use,arith,,,post_use,24,rlens,erase,4.5,4.5,0.0,0.03158326216993704
starcoder2-3b,arith-2-post_use,arith,,,post_use,24,logit,erase,4.5,4.5,0.0,0.0065381349864932
starcoder2-3b,arith-2-post_use,arith,,,post_use,24,offtarget_j,erase,4.5,4.5,0.0,0.01144212406299489
starcoder2-3b,arith-2-post_use,arith,,,post_use,24,offtarget_r,erase,4.5,4.5,0.0,0.008251719916078403
starcoder2-3b,arith-2-post_use,arith,,,post_use,24,random,erase,4.5,4.5,0.0,0.019195754825067034
starcoder2-3b,arith-2-post_use,arith,,,post_use,24,random_matched,erase,4.5,4.5,0.0,0.010174337627222377
starcoder2-3b,arith-2-post_use,arith,,,post_use,25,jlens,erase,4.5,4.5,0.0,0.005514486965783663
starcoder2-3b,arith-2-post_use,arith,,,post_use,25,rlens,erase,4.5,4.5,0.0,0.0094506257557811
starcoder2-3b,arith-2-post_use,arith,,,post_use,25,logit,erase,4.5,4.5,0.0,0.006514609742989163
starcoder2-3b,arith-2-post_use,arith,,,post_use,25,offtarget_j,erase,4.5,4.375,-0.125,0.014740611042765894
starcoder2-3b,arith-2-post_use,arith,,,post_use,25,offtarget_r,erase,4.5,4.5,0.0,0.009480679072594055
starcoder2-3b,arith-2-post_use,arith,,,post_use,25,random,erase,4.5,4.5,0.0,0.006760639867268401
starcoder2-3b,arith-2-post_use,arith,,,post_use,25,random_matched,erase,4.5,4.5,0.0,0.0055144873380162775
starcoder2-3b,arith-2-post_use,arith,,,post_use,26,jlens,erase,4.5,4.5,0.0,0.015038600940541443
starcoder2-3b,arith-2-post_use,arith,,,post_use,26,rlens,erase,4.5,4.5,0.0,0.013477726690997222
starcoder2-3b,arith-2-post_use,arith,,,post_use,26,logit,erase,4.5,4.5,0.0,0.013032757055573533
starcoder2-3b,arith-2-post_use,arith,,,post_use,26,offtarget_j,erase,4.5,4.5,0.0,0.03525421730477402
starcoder2-3b,arith-2-post_use,arith,,,post_use,26,offtarget_r,erase,4.5,4.5,0.0,0.03153158037405451
starcoder2-3b,arith-2-post_use,arith,,,post_use,26,random,erase,4.5,4.5,0.0,0.017415518380629384
starcoder2-3b,arith-2-post_use,arith,,,post_use,26,random_matched,erase,4.5,4.5,0.0,0.015038600940541443
starcoder2-3b,arith-2-call,arith,,,call,24,jlens,erase,4.5,4.375,-0.125,0.01993754252098575
starcoder2-3b,arith-2-call,arith,,,call,24,rlens,erase,4.5,4.375,-0.125,0.02713424540475692
starcoder2-3b,arith-2-call,arith,,,call,24,logit,erase,4.5,4.5,0.0,0.01471928774833625
starcoder2-3b,arith-2-call,arith,,,call,24,offtarget_j,erase,4.5,4.5,0.0,0.005714826717234641
starcoder2-3b,arith-2-call,arith,,,call,24,offtarget_r,erase,4.5,4.5,0.0,0.012817347087272292
starcoder2-3b,arith-2-call,arith,,,call,24,random,erase,4.5,4.375,-0.125,0.0400730003617186
starcoder2-3b,arith-2-call,arith,,,call,24,random_matched,erase,4.5,4.5,0.0,0.01993754252098575
starcoder2-3b,arith-2-call,arith,,,call,25,jlens,erase,4.5,4.375,-0.125,0.021309607328288856
starcoder2-3b,arith-2-call,arith,,,call,25,rlens,erase,4.5,4.375,-0.125,0.01653821490152789
starcoder2-3b,arith-2-call,arith,,,call,25,logit,erase,4.5,4.5,0.0,0.017020915161667115
starcoder2-3b,arith-2-call,arith,,,call,25,offtarget_j,erase,4.5,4.375,-0.125,0.013285761756271367
starcoder2-3b,arith-2-call,arith,,,call,25,offtarget_r,erase,4.5,4.5,0.0,0.008807620116506433
starcoder2-3b,arith-2-call,arith,,,call,25,random,erase,4.5,4.5,0.0,0.012702412311313489
starcoder2-3b,arith-2-call,arith,,,call,25,random_matched,erase,4.5,4.5,0.0,0.021309607328288856
starcoder2-3b,arith-2-call,arith,,,call,26,jlens,erase,4.5,4.5,0.0,0.003836546463255913
starcoder2-3b,arith-2-call,arith,,,call,26,rlens,erase,4.5,4.5,0.0,0.0022254064459231162
starcoder2-3b,arith-2-call,arith,,,call,26,logit,erase,4.5,4.5,0.0,0.01002952906098556
starcoder2-3b,arith-2-call,arith,,,call,26,offtarget_j,erase,4.5,4.5,0.0,0.0070404649669031935
starcoder2-3b,arith-2-call,arith,,,call,26,offtarget_r,erase,4.5,4.5,0.0,0.00523069585351753
starcoder2-3b,arith-2-call,arith,,,call,26,random,erase,4.5,4.5,0.0,0.013114506542725115
starcoder2-3b,arith-2-call,arith,,,call,26,random_matched,erase,4.5,4.5,0.0,0.003836546854576211
starcoder2-3b,arith-2-answer,arith,,,answer,24,jlens,erase,4.5,4.125,-0.375,0.14075108843492692
starcoder2-3b,arith-2-answer,arith,,,answer,24,rlens,erase,4.5,4.25,-0.25,0.10249577099391417
starcoder2-3b,arith-2-answer,arith,,,answer,24,logit,erase,4.5,4.0,-0.5,0.14251479762878097
starcoder2-3b,arith-2-answer,arith,,,answer,24,offtarget_j,erase,4.5,4.625,0.125,0.07237534768848357
starcoder2-3b,arith-2-answer,arith,,,answer,24,offtarget_r,erase,4.5,4.5,0.0,0.05308947102910255
starcoder2-3b,arith-2-answer,arith,,,answer,24,random,erase,4.5,4.5,0.0,0.013875047618487426
starcoder2-3b,arith-2-answer,arith,,,answer,24,random_matched,erase,4.5,4.375,-0.125,0.14075108843492692
starcoder2-3b,arith-2-answer,arith,,,answer,25,jlens,erase,4.5,4.125,-0.375,0.1359523432111088
starcoder2-3b,arith-2-answer,arith,,,answer,25,rlens,erase,4.5,4.125,-0.375,0.11665434215105083
starcoder2-3b,arith-2-answer,arith,,,answer,25,logit,erase,4.5,4.0,-0.5,0.13736315840312668
starcoder2-3b,arith-2-answer,arith,,,answer,25,offtarget_j,erase,4.5,4.625,0.125,0.0668552160177733
starcoder2-3b,arith-2-answer,arith,,,answer,25,offtarget_r,erase,4.5,4.625,0.125,0.06033588652302221
starcoder2-3b,arith-2-answer,arith,,,answer,25,random,erase,4.5,4.5,0.0,0.017562446362428374
starcoder2-3b,arith-2-answer,arith,,,answer,25,random_matched,erase,4.5,4.5,0.0,0.13595235869092748
starcoder2-3b,arith-2-answer,arith,,,answer,26,jlens,erase,4.5,4.0,-0.5,0.1401682796556263
starcoder2-3b,arith-2-answer,arith,,,answer,26,rlens,erase,4.5,4.125,-0.375,0.1209690599747092
starcoder2-3b,arith-2-answer,arith,,,answer,26,logit,erase,4.5,3.75,-0.75,0.13894598963301288
starcoder2-3b,arith-2-answer,arith,,,answer,26,offtarget_j,erase,4.5,4.75,0.25,0.07531875337244834
starcoder2-3b,arith-2-answer,arith,,,answer,26,offtarget_r,erase,4.5,4.625,0.125,0.05484335069402559
starcoder2-3b,arith-2-answer,arith,,,answer,26,random,erase,4.5,4.375,-0.125,0.015531180105364554
starcoder2-3b,arith-2-answer,arith,,,answer,26,random_matched,erase,4.5,4.75,0.25,0.1401682796556263
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,24,jlens,erase,0.75,0.5,-0.25,0.023875182759371453
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,24,rlens,erase,0.75,0.5,-0.25,0.03686828782020951
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,24,logit,erase,0.75,0.75,0.0,0.006502265023857744
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,24,offtarget_j,erase,0.75,0.5,-0.25,0.02221876007096426
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,24,offtarget_r,erase,0.75,0.75,0.0,0.0318483062187497
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,24,random,erase,0.75,0.5,-0.25,0.0024200990241875593
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,24,random_matched,erase,0.75,0.75,0.0,0.023875184443479188
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,25,jlens,erase,0.75,0.75,0.0,0.03179016675837324
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,25,rlens,erase,0.75,0.5,-0.25,0.03235596841708245
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,25,logit,erase,0.75,0.5,-0.25,0.015369560418815865
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,25,offtarget_j,erase,0.75,0.75,0.0,0.02750772774740581
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,25,offtarget_r,erase,0.75,0.75,0.0,0.023772240144408797
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,25,random,erase,0.75,0.75,0.0,0.016098834465330832
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,25,random_matched,erase,0.75,0.75,0.0,0.03179016675837324
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,26,jlens,erase,0.75,0.5,-0.25,0.02075263077034933
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,26,rlens,erase,0.75,0.75,0.0,0.02099601864438145
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,26,logit,erase,0.75,0.75,0.0,0.014625811977010857
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,26,offtarget_j,erase,0.75,0.75,0.0,0.020203507011794897
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,26,offtarget_r,erase,0.75,0.5,-0.25,0.016291815154815564
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,26,random,erase,0.75,0.75,0.0,0.0012244613494969549
starcoder2-3b,binding-3-outer-use,binding,binding-3,outer,use,26,random_matched,erase,0.75,0.75,0.0,0.02075263077034933
starcoder2-3b,binding-3-outer-post_use,binding,binding-3,outer,post_use,24,jlens,erase,0.75,0.5,-0.25,0.009849056408303362
starcoder2-3b,binding-3-outer-post_use,binding,binding-3,outer,post_use,24,rlens,erase,0.75,0.5,-0.25,0.006784306709022784
starcoder2-3b,binding-3-outer-post_use,binding,binding-3,outer,post_use,24,logit,erase,0.75,0.5,-0.25,0.014428666899029385
starcoder2-3b,binding-3-outer-post_use,binding,binding-3,outer,post_use,24,offtarget_j,erase,0.75,0.75,0.0,0.009009376136148528
starcoder2-3b,binding-3-outer-post_use,binding,binding-3,outer,post_use,24,offtarget_r,erase,0.75,0.5,-0.25,0.010614877636490562
starcoder2-3b,binding-3-outer-post_use,binding,binding-3,outer,post_use,24,random,erase,0.75,0.5,-0.25,0.02315058337314548
starcoder2-3b,binding-3-outer-post_use,binding,binding-3,outer,post_use,24,random_matched,erase,0.75,0.5,-0.25,0.0098490571907748
starcoder2-3b,binding-3-outer-post_use,binding,binding-3,outer,post_use,25,jlens,erase,0.75,0.5,-0.25,0.010050949537885025
starcoder2-3b,binding-3-outer-post_use,binding,binding-3,outer,post_use,25,rlens,erase,0.75,0.75,0.0,0.0016623568846062529
starcoder2-3b,binding-3-outer-post_use,binding,binding-3,outer,post_use,25,logit,erase,0.75,0.5,-0.25,0.015110229698074447
starcoder2-3b,binding-3-outer-post_use,binding,binding-3,outer,post_use,25,offtarget_j,erase,0.75,0.5,-0.25,0.007694221897283612
starcoder2-3b,binding-3-outer-post_use,binding,binding-3,outer,post_use,25,offtarget_r,erase,0.75,0.75,0.0,0.004101427355048195
starcoder2-3b,binding-3-outer-post_use,binding,binding-3,outer,post_use,25,random,erase,0.75,0.5,-0.25,0.01628286404717694
starcoder2-3b,binding-3-outer-post_use,binding,binding-3,outer,post_use,25,random_matched,erase,0.75,0.5,-0.25,0.010050949537885025
starcoder2-3b,binding-3-outer-post_use,binding,binding-3,outer,post_use,26,jlens,erase,0.75,0.75,0.0,0.0246207881923614
starcoder2-3b,binding-3-outer-post_use,binding,binding-3,outer,post_use,26,rlens,erase,0.75,0.75,0.0,0.016845557908536167
starcoder2-3b,binding-3-outer-post_use,binding,binding-3,outer,post_use,26,logit,erase,0.75,0.75,0.0,0.020497538548113214
starcoder2-3b,binding-3-outer-post_use,binding,binding-3,outer,post_use,26,offtarget_j,erase,0.75,0.5,-0.25,0.022761963765429973
starcoder2-3b,binding-3-outer-post_use,binding,binding-3,outer,post_use,26,offtarget_r,erase,0.75,0.5,-0.25,0.020337820829721336
starcoder2-3b,binding-3-outer-post_use,binding,binding-3,outer,post_use,26,random,erase,0.75,0.75,0.0,0.007645344858332319
starcoder2-3b,binding-3-outer-post_use,binding,binding-3,outer,post_use,26,random_matched,erase,0.75,0.75,0.0,0.0246207881923614
starcoder2-3b,binding-3-outer-call,binding,binding-3,outer,call,24,jlens,erase,0.75,0.5,-0.25,0.00020726901578694496
starcoder2-3b,binding-3-outer-call,binding,binding-3,outer,call,24,rlens,erase,0.75,0.75,0.0,0.007679254881738213
starcoder2-3b,binding-3-outer-call,binding,binding-3,outer,call,24,logit,erase,0.75,0.5,-0.25,0.008101262925532555
starcoder2-3b,binding-3-outer-call,binding,binding-3,outer,call,24,offtarget_j,erase,0.75,0.5,-0.25,0.012508921781379903
starcoder2-3b,binding-3-outer-call,binding,binding-3,outer,call,24,offtarget_r,erase,0.75,0.5,-0.25,0.022452536588340864
starcoder2-3b,binding-3-outer-call,binding,binding-3,outer,call,24,random,erase,0.75,0.75,0.0,0.01911584045954395
starcoder2-3b,binding-3-outer-call,binding,binding-3,outer,call,24,random_matched,erase,0.75,0.75,0.0,0.00020726858238128296
starcoder2-3b,binding-3-outer-call,binding,binding-3,outer,call,25,jlens,erase,0.75,0.5,-0.25,0.011479019549981205
starcoder2-3b,binding-3-outer-call,binding,binding-3,outer,call,25,rlens,erase,0.75,0.5,-0.25,0.007961062972104386
starcoder2-3b,binding-3-outer-call,binding,binding-3,outer,call,25,logit,erase,0.75,0.75,0.0,0.003236612088545136
starcoder2-3b,binding-3-outer-call,binding,binding-3,outer,call,25,offtarget_j,erase,0.75,0.75,0.0,0.014204650220345944
starcoder2-3b,binding-3-outer-call,binding,binding-3,outer,call,25,offtarget_r,erase,0.75,0.5,-0.25,0.010269772144649272
starcoder2-3b,binding-3-outer-call,binding,binding-3,outer,call,25,random,erase,0.75,0.75,0.0,0.012586967489766477
starcoder2-3b,binding-3-outer-call,binding,binding-3,outer,call,25,random_matched,erase,0.75,0.5,-0.25,0.011479018764951365
starcoder2-3b,binding-3-outer-call,binding,binding-3,outer,call,26,jlens,erase,0.75,0.5,-0.25,0.005282301897428196
starcoder2-3b,binding-3-outer-call,binding,binding-3,outer,call,26,rlens,erase,0.75,0.75,0.0,0.003098620841588128
starcoder2-3b,binding-3-outer-call,binding,binding-3,outer,call,26,logit,erase,0.75,0.75,0.0,0.00039933344451427194
starcoder2-3b,binding-3-outer-call,binding,binding-3,outer,call,26,offtarget_j,erase,0.75,0.75,0.0,0.0009214340368921297
starcoder2-3b,binding-3-outer-call,binding,binding-3,outer,call,26,offtarget_r,erase,0.75,0.5,-0.25,0.004655892841725422
starcoder2-3b,binding-3-outer-call,binding,binding-3,outer,call,26,random,erase,0.75,0.75,0.0,0.013466835507381675
starcoder2-3b,binding-3-outer-call,binding,binding-3,outer,call,26,random_matched,erase,0.75,0.75,0.0,0.005282301897428196
starcoder2-3b,binding-3-outer-answer,binding,binding-3,outer,answer,24,jlens,erase,0.75,0.25,-0.5,0.13999228203608408
