model,split,correct_only,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,statistic,role,token_identical,n_pairs,n_bases,mean_delta,median_delta,sd_delta,cohens_d,ci_lo,ci_hi,sign_consistency,n_nonzero,degenerate,sign_test_p,permutation_p,permutation_effect_size,mean_frac_from,mean_frac_to,same_target_token,median_abs_rho_minus_one
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_inner,delta_frac_question_var,question_var,1,120,120,-0.0006116631474033541,-0.0005680544354994786,0.0006982032209069351,-0.8760531734712291,-0.0007401719866254434,-0.0004902422519503985,0.18333333333333332,120,0,1.2161033345676802e-12,0.0,-7.3777663108205545,0.009287065831054677,0.008675402683651324,1,1.404872695953685e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_inner,delta_frac_return_kw,return_kw,1,120,120,-0.0011566218336908382,-0.001184183346401739,0.0011534802358717595,-1.0027235818364104,-0.0013599966433533207,-0.0009530870197298414,0.14166666666666666,120,0,3.4073914329637525e-16,0.0,-8.091785861302382,0.005474158675308205,0.004317536841617366,1,1.404872695953685e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_inner,delta_frac_signature,signature,1,120,120,0.0068471024359221845,0.006841202340326402,0.0022062939798345865,3.1034406559163688,0.0064498910321868766,0.007228085565772803,1.0,120,0,1.504632769052528e-36,0.0,10.600031732072477,0.007211760649172565,0.014058863085094749,1,1.404872695953685e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_inner,delta_frac_use_site,use_site,1,120,120,-0.005806489793298236,-0.005795287601093334,0.0014657939571373318,-3.961327419194852,-0.0060751626124260485,-0.005559066715248247,0.0,120,0,1.504632769052528e-36,0.0,-10.607300656412368,0.0035058878057255055,-0.0023006019875727295,1,1.404872695953685e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,binding_shift,binding_shift,0,120,120,0.004451386825105708,0.004270220636072495,0.004015460854219948,1.1085618778795052,0.0037253902178228447,0.005169519783892801,0.8583333333333333,120,0,3.4073914329637525e-16,0.0,8.294867022025075,,,1,1.4134733294923763e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,binding_shift_identical,binding_shift_identical,1,120,120,0.0032142790475048616,0.0033682811246856003,0.002443157007381398,1.315625249541355,0.002774706719424045,0.0036438749543296557,0.9,120,0,1.780126472841153e-20,0.0,8.97532634384077,,,1,1.4134733294923763e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_both_defs,both_defs,0,120,120,0.0007537767583982844,0.0005860284074995503,0.004066563796992709,0.18535962941383452,3.218737215640845e-05,0.0015045690250752245,0.5583333333333333,120,0,0.23520336797252533,0.042,2.0768359902424955,0.29472555923855936,0.2954793359969577,1,1.4134733294923763e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_inner_def,inner_def,0,120,120,0.0026025817917519965,0.002450045917235682,0.0034942872935673033,0.744810478675619,0.0019732560137073274,0.0032531917185224207,0.7583333333333333,120,0,1.2187085804505007e-08,0.0,6.750141852238127,0.0042530948040938035,0.0068556765958458,1,1.4134733294923763e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_inner_def_identical,inner_def_identical,1,120,120,0.0013654740141511496,0.0013842942032847225,0.0013761090524729643,0.9922716602272889,0.0011128781630310243,0.0016071835072627122,0.825,120,0,2.661783496052934e-13,0.0,8.202016946895021,0.0020030162229222746,0.003368490237073424,1,1.4134733294923763e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_inner_def_name,inner_def_name,0,120,120,0.0012371077776008469,0.0009777349499816795,0.0034834689420359588,0.35513673243138005,0.0006076064735607714,0.0018847458212633832,0.625,120,0,0.007846593122439722,0.0,3.7658426360785633,0.0022500785811715284,0.0034871863587723753,1,1.4134733294923763e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_inner_def_value,inner_def_value,1,120,120,0.0013654740141511496,0.0013842942032847225,0.0013761090524729643,0.9922716602272889,0.0011128781630310243,0.0016071835072627122,0.825,120,0,2.661783496052934e-13,0.0,8.202016946895021,0.0020030162229222746,0.003368490237073424,1,1.4134733294923763e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_other,other,1,120,120,0.0033915073684043467,0.0029159883338439885,0.0020662731473969375,1.6413644888513026,0.0030157217723373987,0.0037759425227686066,0.975,120,0,4.334862053968024e-31,0.0,9.347667181570165,0.29000144141825324,0.2933929487866576,1,1.4134733294923763e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_outer_def,outer_def,1,120,120,-0.001848805033353712,-0.0018323826847470026,0.0020298743319246077,-0.9107977790924543,-0.0022125233007104237,-0.0014815601177380331,0.16666666666666666,120,0,5.50839085025408e-14,0.0,-7.318565802425049,0.2904724644344656,0.28862365940111184,1,1.4134733294923763e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_outer_def_name,outer_def_name,1,120,120,-0.0011898349683169922,-0.0011178262419528073,0.0018520197516451087,-0.6424526343523539,-0.0015152551057656149,-0.0008424694197450923,0.2916666666666667,120,0,5.732969902850976e-06,0.0,-5.993334775351786,0.2889094212052594,0.28771958623694244,1,1.4134733294923763e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_outer_def_value,outer_def_value,1,120,120,-0.0006589700650367229,-0.0006018273364038452,0.0009002712227147954,-0.731968376207315,-0.0008248775753896912,-0.0005067584872368318,0.225,120,0,1.1130505022660528e-09,0.0,-6.298791414283643,0.001563043229206206,0.0009040731641694833,1,1.4134733294923763e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_question,question,1,120,120,-0.004028026854734301,-0.0034037196023434524,0.003699536628508714,-1.0887922621698711,-0.004696465666763742,-0.0033554570108224194,0.125,120,0,8.274509160649236e-18,0.0,-8.263125757362697,0.3941333709188124,0.39010534406407815,1,1.4134733294923763e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_question_all,question_all,1,120,120,-0.0038673502677467925,-0.003592556486052445,0.0038469913149719627,-1.0052921753931692,-0.004553983595248052,-0.003179101432469247,0.15833333333333333,120,0,1.0754075870962741e-14,0.0,-7.95892637372091,0.4019968863519266,0.39812953608417984,1,1.4134733294923763e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_question_var,question_var,1,120,120,0.000160676586987511,0.00011839248459466056,0.00061196858233271,0.26255692142730896,5.09578958862324e-05,0.00026633761936420804,0.5666666666666667,120,0,0.1706452131303514,0.002,2.7443052504253727,0.007863515433114183,0.008024192020101694,1,1.4134733294923763e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_return_kw,return_kw,1,120,120,0.000125599687552433,6.778707278588228e-05,0.0010477623837095952,0.11987420955861025,-5.6169508374337924e-05,0.0003159163905917242,0.55,120,0,0.3153033008322579,0.192,1.2971729837488801,0.0044160858868462745,0.004541685574398708,1,1.4134733294923763e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_signature,signature,1,120,120,0.004249166183007308,0.004276098214517969,0.0020439981356219646,2.0788503222946124,0.0038676817261054388,0.004611635288047976,0.975,120,0,4.334862053968024e-31,0.0,9.784288898463949,0.005024110387408492,0.0092732765704158,1,1.4134733294923763e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,fixed_outer,delta_frac_use_site,use_site,1,120,120,-0.004652686055448313,-0.004890268887649923,0.0015042158576598307,-3.0930973315802457,-0.004914792643611599,-0.004397786987956579,0.0,120,0,1.504632769052528e-36,0.0,-10.399653073796156,0.0038360398382660107,-0.0008166462171823027,1,1.4134733294923763e-07
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,margin,binding_shift,binding_shift,0,120,120,0.03743410097665068,0.006784409257738098,0.4079520251893419,0.09176103724274066,-0.02018675959912517,0.12036326647782844,0.5416666666666666,120,0,0.4114232202639376,0.426,0.9109680511001731,,,1,1.9782533614565168e-06
deepseek-coder-6.7b,calib,0,flip_ab,binding_flip,0,1,shift,0,margin,binding_shift_identical,binding_shift_identical,1,120,120,0.018588373344843995,-0.017537764252754003,0.4233441833957678,0.04390841795850649,-0.0387022076005374,0.10442754055820054,0.35833333333333334,120,0,0.002446856762814173,0.852,0.38172580424117925,,,1,1.9782533614565168e-06
