lens,layer,relative_depth,site,condition,sign_consistency_z,permutation_p,displacement,control_displacement,specificity,beats_random_lens
clens,3,0.1304,last_token,encode_only,0.6944444444444444,0.0,0.19444444444444442,0.05555555555555558,3.4999999999999982,True
clens,3,0.1304,last_token,flatten_only,0.5694444444444444,0.442,0.06944444444444442,0.05555555555555558,1.2499999999999991,True
clens,3,0.1304,last_token,normalize,0.6388888888888888,0.0,0.13888888888888884,0.08333333333333337,1.6666666666666654,True
clens,3,0.1304,last_token,opaque_only,0.7222222222222222,0.0,0.2222222222222222,0.09722222222222221,2.285714285714286,True
clens,3,0.1304,last_token,rename_cumulative,0.625,0.012,0.125,0.04166666666666663,3.0000000000000027,True
clens,3,0.1304,last_token,rename_only,0.6666666666666666,0.002,0.16666666666666663,0.02777777777777779,5.9999999999999964,True
clens,3,0.1304,last_token,rename_opaque,0.5694444444444444,0.038,0.06944444444444442,0.05555555555555558,1.2499999999999991,True
clens,3,0.1304,last_token,rename_opaque_encode,0.625,0.144,0.125,0.01388888888888884,9.000000000000032,True
clens,3,0.1304,last_token,rename_opaque_encode_flatten,0.3888888888888889,0.808,0.1111111111111111,0.05555555555555558,1.9999999999999991,True
clens,7,0.3043,last_token,clean_heldout,0.2361111111111111,0.0,0.2638888888888889,0.125,2.111111111111111,True
clens,7,0.3043,last_token,encode_only,0.1944444444444444,0.0,0.3055555555555556,0.18055555555555558,1.6923076923076923,True
clens,7,0.3043,last_token,flatten_only,0.6111111111111112,0.232,0.11111111111111116,0.09722222222222221,1.1428571428571435,True
clens,7,0.3043,last_token,normalize,0.2222222222222222,0.0,0.2777777777777778,0.19444444444444442,1.4285714285714288,True
clens,7,0.3043,last_token,opaque_only,0.2777777777777778,0.0,0.2222222222222222,0.125,1.7777777777777777,True
clens,7,0.3043,last_token,rename_cumulative,0.4305555555555556,0.016,0.06944444444444442,0.1527777777777778,0.45454545454545436,False
clens,7,0.3043,last_token,rename_only,0.4305555555555556,0.066,0.06944444444444442,0.16666666666666669,0.41666666666666646,False
clens,7,0.3043,last_token,rename_opaque,0.3888888888888889,0.07,0.1111111111111111,0.1527777777777778,0.7272727272727272,False
clens,7,0.3043,last_token,rename_opaque_encode,0.4722222222222222,0.02,0.02777777777777779,0.125,0.22222222222222232,False
clens,7,0.3043,last_token,rename_opaque_encode_flatten,0.4305555555555556,0.792,0.06944444444444442,0.11111111111111116,0.6249999999999996,False
clens,11,0.4783,last_token,clean_heldout,0.4861111111111111,0.542,0.013888888888888895,0.3472222222222222,0.04000000000000002,False
clens,11,0.4783,last_token,encode_only,0.2777777777777778,0.0,0.2222222222222222,0.06944444444444442,3.200000000000001,True
clens,11,0.4783,last_token,flatten_only,0.5694444444444444,0.15,0.06944444444444442,0.11111111111111116,0.6249999999999996,False
clens,11,0.4783,last_token,normalize,0.2916666666666667,0.0,0.20833333333333331,0.1527777777777778,1.3636363636363633,True
clens,11,0.4783,last_token,opaque_only,0.3055555555555556,0.0,0.19444444444444442,0.1388888888888889,1.3999999999999997,True
clens,11,0.4783,last_token,rename_cumulative,0.4444444444444444,0.488,0.05555555555555558,0.09722222222222221,0.5714285714285717,False
clens,11,0.4783,last_token,rename_only,0.375,0.004,0.125,0.06944444444444442,1.8000000000000007,True
clens,11,0.4783,last_token,rename_opaque,0.3333333333333333,0.004,0.16666666666666669,0.1111111111111111,1.5000000000000002,True
clens,11,0.4783,last_token,rename_opaque_encode,0.3611111111111111,0.004,0.1388888888888889,0.1388888888888889,1.0,False
clens,11,0.4783,last_token,rename_opaque_encode_flatten,0.5138888888888888,0.676,0.01388888888888884,0.05555555555555558,0.249999999999999,False
clens,15,0.6522,last_token,clean_heldout,0.4166666666666667,0.096,0.08333333333333331,0.13888888888888884,0.6000000000000001,False
clens,15,0.6522,last_token,encode_only,0.3055555555555556,0.0,0.19444444444444442,0.16666666666666669,1.1666666666666663,True
clens,15,0.6522,last_token,flatten_only,0.4861111111111111,0.114,0.013888888888888895,0.02777777777777779,0.5,False
clens,15,0.6522,last_token,normalize,0.2638888888888889,0.0,0.2361111111111111,0.16666666666666669,1.4166666666666665,True
clens,15,0.6522,last_token,opaque_only,0.2638888888888889,0.0,0.2361111111111111,0.1527777777777778,1.5454545454545452,True
clens,15,0.6522,last_token,rename_cumulative,0.4027777777777778,0.006,0.09722222222222221,0.08333333333333331,1.1666666666666667,True
clens,15,0.6522,last_token,rename_only,0.25,0.002,0.25,0.041666666666666685,5.999999999999997,True
clens,15,0.6522,last_token,rename_opaque,0.4583333333333333,0.006,0.041666666666666685,0.1111111111111111,0.37500000000000017,False
clens,15,0.6522,last_token,rename_opaque_encode,0.4583333333333333,0.082,0.041666666666666685,0.05555555555555558,0.75,False
clens,15,0.6522,last_token,rename_opaque_encode_flatten,0.4444444444444444,0.398,0.05555555555555558,0.04166666666666663,1.333333333333335,True
clens,19,0.8261,last_token,clean_heldout,0.4305555555555556,0.006,0.06944444444444442,0.11111111111111116,0.6249999999999996,False
clens,19,0.8261,last_token,encode_only,0.3333333333333333,0.0,0.16666666666666669,0.2638888888888889,0.6315789473684211,False
clens,19,0.8261,last_token,flatten_only,0.6388888888888888,0.002,0.13888888888888884,0.125,1.1111111111111107,True
clens,19,0.8261,last_token,normalize,0.3472222222222222,0.0,0.1527777777777778,0.19444444444444442,0.7857142857142859,False
clens,19,0.8261,last_token,opaque_only,0.3611111111111111,0.0,0.1388888888888889,0.1388888888888889,1.0,False
clens,19,0.8261,last_token,rename_cumulative,0.3888888888888889,0.084,0.1111111111111111,0.13888888888888884,0.8000000000000003,False
clens,19,0.8261,last_token,rename_only,0.3333333333333333,0.05,0.16666666666666669,0.18055555555555558,0.923076923076923,False
clens,19,0.8261,last_token,rename_opaque,0.5277777777777778,0.996,0.02777777777777779,0.16666666666666663,0.16666666666666677,False
clens,19,0.8261,last_token,rename_opaque_encode,0.5416666666666666,0.884,0.04166666666666663,0.16666666666666663,0.24999999999999983,False
clens,19,0.8261,last_token,rename_opaque_encode_flatten,0.4583333333333333,0.454,0.041666666666666685,0.11111111111111116,0.375,False
clens,23,1.0,last_token,clean_heldout,0.6527777777777778,0.16,0.1527777777777778,0.09722222222222221,1.5714285714285718,True
clens,23,1.0,last_token,encode_only,0.4305555555555556,0.198,0.06944444444444442,0.125,0.5555555555555554,False
clens,23,1.0,last_token,flatten_only,0.6388888888888888,0.0,0.13888888888888884,0.1111111111111111,1.2499999999999996,True
clens,23,1.0,last_token,normalize,0.4166666666666667,0.038,0.08333333333333331,0.18055555555555558,0.4615384615384614,False
clens,23,1.0,last_token,opaque_only,0.4722222222222222,0.018,0.02777777777777779,0.041666666666666685,0.6666666666666666,False
clens,23,1.0,last_token,rename_cumulative,0.4583333333333333,0.348,0.041666666666666685,0.06944444444444442,0.6000000000000005,False
clens,23,1.0,last_token,rename_only,0.3611111111111111,0.356,0.1388888888888889,0.05555555555555558,2.499999999999999,True
clens,23,1.0,last_token,rename_opaque,0.5,0.348,0.0,0.05555555555555558,0.0,False
clens,23,1.0,last_token,rename_opaque_encode,0.5833333333333334,0.05,0.08333333333333337,0.1527777777777778,0.5454545454545456,False
clens,23,1.0,last_token,rename_opaque_encode_flatten,0.5833333333333334,0.192,0.08333333333333337,0.05555555555555558,1.5,True
clens,-1,,sink_arg,clean_heldout,0.1111111111111111,0.986,0.3888888888888889,0.3472222222222222,1.12,True
clens,-1,,sink_arg,encode_only,0.1111111111111111,0.986,0.3888888888888889,0.3472222222222222,1.12,True
clens,-1,,sink_arg,flatten_only,0.1111111111111111,0.986,0.3888888888888889,0.3472222222222222,1.12,True
clens,-1,,sink_arg,normalize,0.1111111111111111,0.986,0.3888888888888889,0.3472222222222222,1.12,True
clens,-1,,sink_arg,opaque_only,0.1111111111111111,0.986,0.3888888888888889,0.3472222222222222,1.12,True
clens,-1,,sink_arg,rename_cumulative,0.4583333333333333,0.406,0.041666666666666685,0.18055555555555558,0.23076923076923084,False
clens,-1,,sink_arg,rename_only,0.3611111111111111,0.118,0.1388888888888889,0.1388888888888889,1.0,False
clens,-1,,sink_arg,rename_opaque,0.3194444444444444,0.066,0.18055555555555558,0.125,1.4444444444444446,True
clens,-1,,sink_arg,rename_opaque_encode,0.4583333333333333,0.574,0.041666666666666685,0.05555555555555558,0.75,False
clens,-1,,sink_arg,rename_opaque_encode_flatten,0.4722222222222222,0.372,0.02777777777777779,0.09722222222222221,0.28571428571428586,False
clens,0,0.0,sink_arg,clean_heldout,0.4027777777777778,0.404,0.09722222222222221,0.05555555555555558,1.7499999999999991,True
clens,0,0.0,sink_arg,encode_only,0.4027777777777778,0.464,0.09722222222222221,0.06944444444444442,1.4000000000000004,True
clens,0,0.0,sink_arg,flatten_only,0.3888888888888889,0.362,0.1111111111111111,0.05555555555555558,1.9999999999999991,True
clens,0,0.0,sink_arg,normalize,0.4027777777777778,0.38,0.09722222222222221,0.05555555555555558,1.7499999999999991,True
clens,0,0.0,sink_arg,opaque_only,0.375,0.326,0.125,0.05555555555555558,2.249999999999999,True
clens,0,0.0,sink_arg,rename_cumulative,0.5694444444444444,0.266,0.06944444444444442,0.05555555555555558,1.2499999999999991,True
clens,0,0.0,sink_arg,rename_only,0.4722222222222222,0.404,0.02777777777777779,0.01388888888888884,2.000000000000008,True
clens,0,0.0,sink_arg,rename_opaque,0.4166666666666667,0.256,0.08333333333333331,0.13888888888888884,0.6000000000000001,False
clens,0,0.0,sink_arg,rename_opaque_encode,0.4027777777777778,0.318,0.09722222222222221,0.08333333333333331,1.1666666666666667,True
clens,0,0.0,sink_arg,rename_opaque_encode_flatten,0.4722222222222222,0.724,0.02777777777777779,0.08333333333333331,0.33333333333333354,False
clens,3,0.1304,sink_arg,clean_heldout,0.5555555555555556,0.298,0.05555555555555558,0.1527777777777778,0.36363636363636376,False
clens,3,0.1304,sink_arg,encode_only,0.5,0.406,0.0,0.125,0.0,False
clens,3,0.1304,sink_arg,flatten_only,0.625,0.294,0.125,0.02777777777777779,4.499999999999998,True
clens,3,0.1304,sink_arg,normalize,0.5694444444444444,0.264,0.06944444444444442,0.1388888888888889,0.4999999999999998,False
clens,3,0.1304,sink_arg,opaque_only,0.5277777777777778,0.326,0.02777777777777779,0.08333333333333331,0.33333333333333354,False
clens,3,0.1304,sink_arg,rename_cumulative,0.6388888888888888,0.052,0.13888888888888884,0.09722222222222221,1.4285714285714282,True
clens,3,0.1304,sink_arg,rename_only,0.5555555555555556,0.35,0.05555555555555558,0.06944444444444442,0.8000000000000006,False
clens,3,0.1304,sink_arg,rename_opaque,0.4166666666666667,0.6,0.08333333333333331,0.06944444444444442,1.2000000000000002,True
clens,3,0.1304,sink_arg,rename_opaque_encode,0.4722222222222222,0.476,0.02777777777777779,0.08333333333333337,0.3333333333333333,False
clens,3,0.1304,sink_arg,rename_opaque_encode_flatten,0.5138888888888888,0.2,0.01388888888888884,0.05555555555555558,0.249999999999999,False
clens,7,0.3043,sink_arg,clean_heldout,0.2361111111111111,0.002,0.2638888888888889,0.2777777777777778,0.95,False
clens,7,0.3043,sink_arg,encode_only,0.2916666666666667,0.028,0.20833333333333331,0.2222222222222222,0.9375,False
clens,7,0.3043,sink_arg,flatten_only,0.4722222222222222,0.634,0.02777777777777779,0.16666666666666669,0.1666666666666667,False
clens,7,0.3043,sink_arg,normalize,0.2638888888888889,0.01,0.2361111111111111,0.29166666666666674,0.8095238095238093,False
clens,7,0.3043,sink_arg,opaque_only,0.25,0.0,0.25,0.2361111111111111,1.0588235294117647,True
clens,7,0.3043,sink_arg,rename_cumulative,0.5,0.216,0.0,0.125,0.0,False
clens,7,0.3043,sink_arg,rename_only,0.3888888888888889,0.134,0.1111111111111111,0.08333333333333331,1.3333333333333335,True
clens,7,0.3043,sink_arg,rename_opaque,0.4166666666666667,0.028,0.08333333333333331,0.1388888888888889,0.5999999999999999,False
clens,7,0.3043,sink_arg,rename_opaque_encode,0.375,0.006,0.125,0.19444444444444442,0.6428571428571429,False
clens,7,0.3043,sink_arg,rename_opaque_encode_flatten,0.5416666666666666,0.684,0.04166666666666663,0.05555555555555558,0.749999999999999,False
clens,11,0.4783,sink_arg,clean_heldout,0.2361111111111111,0.0,0.2638888888888889,0.16666666666666663,1.5833333333333337,True
clens,11,0.4783,sink_arg,encode_only,0.2222222222222222,0.0,0.2777777777777778,0.1527777777777778,1.8181818181818181,True
clens,11,0.4783,sink_arg,flatten_only,0.4166666666666667,0.024,0.08333333333333331,0.06944444444444442,1.2000000000000002,True
clens,11,0.4783,sink_arg,normalize,0.2638888888888889,0.0,0.2361111111111111,0.19444444444444442,1.2142857142857144,True
clens,11,0.4783,sink_arg,opaque_only,0.2916666666666667,0.0,0.20833333333333331,0.19444444444444442,1.0714285714285714,True
clens,11,0.4783,sink_arg,rename_cumulative,0.5277777777777778,0.41,0.02777777777777779,0.1527777777777778,0.18181818181818188,False
clens,11,0.4783,sink_arg,rename_only,0.4583333333333333,0.202,0.041666666666666685,0.125,0.3333333333333335,False
clens,11,0.4783,sink_arg,rename_opaque,0.4166666666666667,0.336,0.08333333333333331,0.1388888888888889,0.5999999999999999,False
clens,11,0.4783,sink_arg,rename_opaque_encode,0.5416666666666666,0.766,0.04166666666666663,0.1527777777777778,0.2727272727272725,False
clens,11,0.4783,sink_arg,rename_opaque_encode_flatten,0.4305555555555556,0.038,0.06944444444444442,0.06944444444444442,1.0,False
clens,15,0.6522,sink_arg,clean_heldout,0.1666666666666666,0.0,0.33333333333333337,0.25,1.3333333333333335,True
clens,15,0.6522,sink_arg,encode_only,0.1805555555555555,0.0,0.31944444444444453,0.18055555555555558,1.7692307692307694,True
clens,15,0.6522,sink_arg,flatten_only,0.4166666666666667,0.152,0.08333333333333331,0.041666666666666685,1.9999999999999987,True
clens,15,0.6522,sink_arg,normalize,0.125,0.0,0.375,0.25,1.5,True
clens,15,0.6522,sink_arg,opaque_only,0.1666666666666666,0.0,0.33333333333333337,0.2638888888888889,1.2631578947368423,True
clens,15,0.6522,sink_arg,rename_cumulative,0.3333333333333333,0.0,0.16666666666666669,0.2222222222222222,0.7500000000000001,False
clens,15,0.6522,sink_arg,rename_only,0.2638888888888889,0.0,0.2361111111111111,0.13888888888888884,1.7000000000000006,True
clens,15,0.6522,sink_arg,rename_opaque,0.1805555555555555,0.0,0.31944444444444453,0.09722222222222221,3.285714285714287,True
clens,15,0.6522,sink_arg,rename_opaque_encode,0.2777777777777778,0.0,0.2222222222222222,0.11111111111111116,1.9999999999999991,True
clens,15,0.6522,sink_arg,rename_opaque_encode_flatten,0.375,0.044,0.125,0.1388888888888889,0.8999999999999999,False
clens,19,0.8261,sink_arg,clean_heldout,0.2083333333333333,0.0,0.29166666666666674,0.25,1.166666666666667,True
clens,19,0.8261,sink_arg,encode_only,0.2638888888888889,0.0,0.2361111111111111,0.2777777777777778,0.85,False
clens,19,0.8261,sink_arg,flatten_only,0.5138888888888888,0.496,0.01388888888888884,0.06944444444444442,0.19999999999999937,False
clens,19,0.8261,sink_arg,normalize,0.2361111111111111,0.0,0.2638888888888889,0.2777777777777778,0.95,False
clens,19,0.8261,sink_arg,opaque_only,0.25,0.0,0.25,0.29166666666666663,0.8571428571428572,False
clens,19,0.8261,sink_arg,rename_cumulative,0.2777777777777778,0.0,0.2222222222222222,0.18055555555555558,1.2307692307692306,True
clens,19,0.8261,sink_arg,rename_only,0.2638888888888889,0.0,0.2361111111111111,0.23611111111111116,0.9999999999999998,False
clens,19,0.8261,sink_arg,rename_opaque,0.2083333333333333,0.0,0.29166666666666674,0.23611111111111116,1.2352941176470589,True
clens,19,0.8261,sink_arg,rename_opaque_encode,0.25,0.0,0.25,0.1527777777777778,1.6363636363636362,True
clens,19,0.8261,sink_arg,rename_opaque_encode_flatten,0.3611111111111111,0.002,0.1388888888888889,0.06944444444444442,2.000000000000001,True
clens,23,1.0,sink_arg,clean_heldout,0.25,0.0,0.25,0.25,1.0,False
clens,23,1.0,sink_arg,encode_only,0.2361111111111111,0.0,0.2638888888888889,0.3472222222222222,0.76,False
clens,23,1.0,sink_arg,flatten_only,0.5277777777777778,0.548,0.02777777777777779,0.02777777777777779,1.0,False
clens,23,1.0,sink_arg,normalize,0.2638888888888889,0.0,0.2361111111111111,0.2361111111111111,1.0,False
clens,23,1.0,sink_arg,opaque_only,0.25,0.0,0.25,0.25,1.0,False
clens,23,1.0,sink_arg,rename_cumulative,0.25,0.002,0.25,0.125,2.0,True
clens,23,1.0,sink_arg,rename_only,0.3055555555555556,0.0,0.19444444444444442,0.19444444444444442,1.0,False
clens,23,1.0,sink_arg,rename_opaque,0.2638888888888889,0.0,0.2361111111111111,0.1527777777777778,1.5454545454545452,True
clens,23,1.0,sink_arg,rename_opaque_encode,0.3333333333333333,0.0,0.16666666666666669,0.2222222222222222,0.7500000000000001,False
clens,23,1.0,sink_arg,rename_opaque_encode_flatten,0.4027777777777778,0.004,0.09722222222222221,0.02777777777777779,3.4999999999999982,True
logit,-1,,last_token,clean_heldout,0.0,1.0,0.5,0.5,1.0,False
logit,-1,,last_token,encode_only,0.0,1.0,0.5,0.5,1.0,False
logit,-1,,last_token,flatten_only,0.0,1.0,0.5,0.5,1.0,False
logit,-1,,last_token,normalize,0.0,1.0,0.5,0.5,1.0,False
logit,-1,,last_token,opaque_only,0.0,1.0,0.5,0.5,1.0,False
logit,-1,,last_token,rename_cumulative,0.0,1.0,0.5,0.5,1.0,False
logit,-1,,last_token,rename_only,0.0,1.0,0.5,0.5,1.0,False
logit,-1,,last_token,rename_opaque,0.0,1.0,0.5,0.5,1.0,False
logit,-1,,last_token,rename_opaque_encode,0.0,1.0,0.5,0.5,1.0,False
logit,-1,,last_token,rename_opaque_encode_flatten,0.0,1.0,0.5,0.5,1.0,False
logit,0,0.0,last_token,clean_heldout,0.4722222222222222,0.844,0.02777777777777779,0.09722222222222221,0.28571428571428586,False
logit,0,0.0,last_token,encode_only,0.4861111111111111,0.666,0.013888888888888895,0.06944444444444442,0.20000000000000015,False
logit,0,0.0,last_token,flatten_only,0.5,0.394,0.0,0.1111111111111111,0.0,False
logit,0,0.0,last_token,normalize,0.4583333333333333,0.804,0.041666666666666685,0.05555555555555558,0.75,False
logit,0,0.0,last_token,opaque_only,0.5277777777777778,0.83,0.02777777777777779,0.04166666666666663,0.6666666666666675,False
logit,0,0.0,last_token,rename_cumulative,0.5555555555555556,0.212,0.05555555555555558,0.08333333333333331,0.6666666666666671,False
logit,0,0.0,last_token,rename_only,0.4722222222222222,0.552,0.02777777777777779,0.06944444444444442,0.4000000000000003,False
logit,0,0.0,last_token,rename_opaque,0.4444444444444444,0.118,0.05555555555555558,0.09722222222222221,0.5714285714285717,False
logit,0,0.0,last_token,rename_opaque_encode,0.5416666666666666,0.918,0.04166666666666663,0.041666666666666685,0.9999999999999987,False
logit,0,0.0,last_token,rename_opaque_encode_flatten,0.5138888888888888,0.764,0.01388888888888884,0.05555555555555558,0.249999999999999,False
logit,3,0.1304,last_token,clean_heldout,0.4861111111111111,0.976,0.013888888888888895,0.1527777777777778,0.09090909090909094,False
logit,3,0.1304,last_token,encode_only,0.6805555555555556,0.0,0.18055555555555558,0.05555555555555558,3.249999999999999,True
logit,3,0.1304,last_token,flatten_only,0.4722222222222222,0.886,0.02777777777777779,0.05555555555555558,0.5,False
logit,3,0.1304,last_token,normalize,0.5972222222222222,0.0,0.09722222222222221,0.08333333333333337,1.166666666666666,True
logit,3,0.1304,last_token,opaque_only,0.5555555555555556,0.008,0.05555555555555558,0.09722222222222221,0.5714285714285717,False
logit,3,0.1304,last_token,rename_cumulative,0.5694444444444444,0.014,0.06944444444444442,0.04166666666666663,1.6666666666666676,True
logit,3,0.1304,last_token,rename_only,0.5555555555555556,0.018,0.05555555555555558,0.02777777777777779,2.0,True
logit,3,0.1304,last_token,rename_opaque,0.5833333333333334,0.04,0.08333333333333337,0.05555555555555558,1.5,True
logit,3,0.1304,last_token,rename_opaque_encode,0.5972222222222222,0.024,0.09722222222222221,0.01388888888888884,7.000000000000024,True
logit,3,0.1304,last_token,rename_opaque_encode_flatten,0.4027777777777778,0.09,0.09722222222222221,0.05555555555555558,1.7499999999999991,True
logit,7,0.3043,last_token,clean_heldout,0.1944444444444444,0.0,0.3055555555555556,0.125,2.4444444444444446,True
logit,7,0.3043,last_token,encode_only,0.4861111111111111,0.02,0.013888888888888895,0.18055555555555558,0.07692307692307694,False
logit,7,0.3043,last_token,flatten_only,0.5972222222222222,0.214,0.09722222222222221,0.09722222222222221,1.0,False
logit,7,0.3043,last_token,normalize,0.5416666666666666,0.48,0.04166666666666663,0.19444444444444442,0.21428571428571414,False
logit,7,0.3043,last_token,opaque_only,0.4444444444444444,0.26,0.05555555555555558,0.125,0.44444444444444464,False
logit,7,0.3043,last_token,rename_cumulative,0.5555555555555556,0.776,0.05555555555555558,0.1527777777777778,0.36363636363636376,False
logit,7,0.3043,last_token,rename_only,0.5694444444444444,0.146,0.06944444444444442,0.16666666666666669,0.41666666666666646,False
logit,7,0.3043,last_token,rename_opaque,0.6388888888888888,0.018,0.13888888888888884,0.1527777777777778,0.9090909090909087,False
logit,7,0.3043,last_token,rename_opaque_encode,0.5277777777777778,0.788,0.02777777777777779,0.125,0.22222222222222232,False
logit,7,0.3043,last_token,rename_opaque_encode_flatten,0.4722222222222222,0.39,0.02777777777777779,0.11111111111111116,0.25,False
logit,11,0.4783,last_token,clean_heldout,0.375,0.06,0.125,0.3472222222222222,0.36,False
logit,11,0.4783,last_token,encode_only,0.3472222222222222,0.006,0.1527777777777778,0.06944444444444442,2.200000000000001,True
logit,11,0.4783,last_token,flatten_only,0.5138888888888888,0.702,0.01388888888888884,0.11111111111111116,0.1249999999999995,False
logit,11,0.4783,last_token,normalize,0.3611111111111111,0.03,0.1388888888888889,0.1527777777777778,0.9090909090909091,False
logit,11,0.4783,last_token,opaque_only,0.3888888888888889,0.022,0.1111111111111111,0.1388888888888889,0.7999999999999999,False
logit,11,0.4783,last_token,rename_cumulative,0.4861111111111111,0.786,0.013888888888888895,0.09722222222222221,0.14285714285714293,False
logit,11,0.4783,last_token,rename_only,0.4861111111111111,0.26,0.013888888888888895,0.06944444444444442,0.20000000000000015,False
logit,11,0.4783,last_token,rename_opaque,0.4305555555555556,0.274,0.06944444444444442,0.1111111111111111,0.6249999999999998,False
logit,11,0.4783,last_token,rename_opaque_encode,0.4583333333333333,0.194,0.041666666666666685,0.1388888888888889,0.3000000000000001,False
logit,11,0.4783,last_token,rename_opaque_encode_flatten,0.5,0.882,0.0,0.05555555555555558,0.0,False
logit,15,0.6522,last_token,clean_heldout,0.4027777777777778,0.33,0.09722222222222221,0.13888888888888884,0.7000000000000002,False
logit,15,0.6522,last_token,encode_only,0.2638888888888889,0.0,0.2361111111111111,0.16666666666666669,1.4166666666666665,True
logit,15,0.6522,last_token,flatten_only,0.6111111111111112,0.084,0.11111111111111116,0.02777777777777779,4.0,True
logit,15,0.6522,last_token,normalize,0.3055555555555556,0.0,0.19444444444444442,0.16666666666666669,1.1666666666666663,True
logit,15,0.6522,last_token,opaque_only,0.2361111111111111,0.0,0.2638888888888889,0.1527777777777778,1.727272727272727,True
logit,15,0.6522,last_token,rename_cumulative,0.3888888888888889,0.014,0.1111111111111111,0.08333333333333331,1.3333333333333335,True
logit,15,0.6522,last_token,rename_only,0.3333333333333333,0.01,0.16666666666666669,0.041666666666666685,3.9999999999999987,True
logit,15,0.6522,last_token,rename_opaque,0.3888888888888889,0.0,0.1111111111111111,0.1111111111111111,1.0,False
logit,15,0.6522,last_token,rename_opaque_encode,0.4166666666666667,0.004,0.08333333333333331,0.05555555555555558,1.4999999999999991,True
logit,15,0.6522,last_token,rename_opaque_encode_flatten,0.5,0.55,0.0,0.04166666666666663,0.0,False
logit,19,0.8261,last_token,clean_heldout,0.5,0.422,0.0,0.11111111111111116,0.0,False
logit,19,0.8261,last_token,encode_only,0.3333333333333333,0.0,0.16666666666666669,0.2638888888888889,0.6315789473684211,False
logit,19,0.8261,last_token,flatten_only,0.6527777777777778,0.0,0.1527777777777778,0.125,1.2222222222222223,True
logit,19,0.8261,last_token,normalize,0.375,0.0,0.125,0.19444444444444442,0.6428571428571429,False
logit,19,0.8261,last_token,opaque_only,0.375,0.0,0.125,0.1388888888888889,0.8999999999999999,False
logit,19,0.8261,last_token,rename_cumulative,0.4166666666666667,0.032,0.08333333333333331,0.13888888888888884,0.6000000000000001,False
logit,19,0.8261,last_token,rename_only,0.3055555555555556,0.042,0.19444444444444442,0.18055555555555558,1.0769230769230766,True
logit,19,0.8261,last_token,rename_opaque,0.5416666666666666,0.902,0.04166666666666663,0.16666666666666663,0.24999999999999983,False
logit,19,0.8261,last_token,rename_opaque_encode,0.4305555555555556,0.128,0.06944444444444442,0.16666666666666663,0.41666666666666663,False
logit,19,0.8261,last_token,rename_opaque_encode_flatten,0.4722222222222222,0.886,0.02777777777777779,0.11111111111111116,0.25,False
logit,23,1.0,last_token,clean_heldout,0.6527777777777778,0.16,0.1527777777777778,0.09722222222222221,1.5714285714285718,True
logit,23,1.0,last_token,encode_only,0.4305555555555556,0.2,0.06944444444444442,0.125,0.5555555555555554,False
logit,23,1.0,last_token,flatten_only,0.6388888888888888,0.0,0.13888888888888884,0.1111111111111111,1.2499999999999996,True
logit,23,1.0,last_token,normalize,0.4166666666666667,0.038,0.08333333333333331,0.18055555555555558,0.4615384615384614,False
logit,23,1.0,last_token,opaque_only,0.4722222222222222,0.018,0.02777777777777779,0.041666666666666685,0.6666666666666666,False
