model,layer,site,condition,condition_kind,condition_order,n,sv1_share,sv1_floor,mean_pairwise_cosine,resultant_length,mean_norm,dropped_zero_norm,same_label_unsafe_n,same_label_unsafe_sv1_share,same_label_unsafe_sv1_floor,same_label_unsafe_mean_pairwise_cosine,same_label_unsafe_resultant_length,same_label_unsafe_mean_norm,same_label_unsafe_dropped_zero_norm,same_label_safe_n,same_label_safe_sv1_share,same_label_safe_sv1_floor,same_label_safe_mean_pairwise_cosine,same_label_safe_resultant_length,same_label_safe_mean_norm,same_label_safe_dropped_zero_norm,n_pairs,same_label_sv1_share,sv1_ratio,proj_mean,proj_sign_consistency,proj_ci_lo,proj_ci_hi,same_label_proj_mean,same_label_proj_sign_consistency
starcoder2-3b,0,last_token,clean_heldout,clean,-1,72,0.1640516258373415,0.013888888888888888,0.0010006212491637165,0.12196562065066988,10.864224314292706,0,72,0.45156790654675355,0.013888888888888888,-0.013612608468033083,0.021571843392632576,75.66587640277918,0,72,0.4332026192836722,0.013888888888888888,-0.01349342100802093,0.024142835499985596,76.22874043078542,0,72,0.45156790654675355,0.36329336841469323,-0.025032665651189005,0.4583333333333333,-0.0745124484704348,0.021728497054453514,0.002937478261054269,0.4930555555555556
starcoder2-3b,0,last_token,encode_only,atomic,13,72,0.15951475360685827,0.013888888888888888,0.000368706102101969,0.11938372616444046,17.979250515589886,0,72,0.23957209634278342,0.013888888888888888,-0.013105650780746108,0.031068650367422426,67.2858386506732,0,72,0.23556945399210785,0.013888888888888888,-0.01305263908858794,0.03189884722539534,67.73188800399686,0,72,0.23957209634278342,0.6658319397039549,-0.01601960321665353,0.4583333333333333,-0.05319246148560722,0.01870710288254519,-0.004373388824752621,0.5
starcoder2-3b,0,last_token,flatten_only,atomic,14,72,0.15355114492459446,0.013888888888888888,-0.0026079867523270987,0.10638197297845417,1.5763062757809945,0,72,0.1707564728235517,0.013888888888888888,-0.013758314630765432,0.017934936892237335,182.59107352140492,0,72,0.17078676689178293,0.013888888888888888,-0.013759579146206031,0.017900139904547814,182.61378050273117,0,72,0.17078676689178293,0.8990810454412453,-0.003803467972104492,0.4861111111111111,-0.020478604358964834,0.012981065838602377,0.0011182244826925699,0.5208333333333334
starcoder2-3b,0,last_token,normalize,baseline,0,72,0.15449293479712262,0.013888888888888888,3.092700861761429e-05,0.11798044904017,18.14878409178252,0,72,0.2558413720495749,0.013888888888888888,-0.012533153233174462,0.039112750202426466,63.7927075828385,0,72,0.2522738128602111,0.013888888888888888,-0.012566454174477253,0.03869068105071636,64.50360817703586,0,72,0.2558413720495749,0.603862203987814,-0.015402540921525749,0.4722222222222222,-0.05225533926925571,0.019889275196671368,-0.004716143282314295,0.4861111111111111
starcoder2-3b,0,last_token,opaque_only,atomic,12,72,0.12684836246075196,0.013888888888888888,0.0013539741354683626,0.12338580885997913,15.105597027298984,0,72,0.2902770326521066,0.013888888888888888,-0.012522795827893732,0.039243098512057074,110.57985342072574,0,72,0.2897648344616498,0.013888888888888888,-0.012485773100511043,0.03970553240623678,111.160783268509,0,72,0.2902770326521066,0.4369906957564161,-0.010812020772406901,0.5,-0.04442426941748987,0.02107008159605696,-0.00429566980681501,0.4861111111111111
starcoder2-3b,0,last_token,rename_cumulative,cumulative,21,72,0.14712243956053828,0.013888888888888888,-0.004518493616005603,0.09712441571850583,33.76807935027245,0,72,0.19638818648766695,0.013888888888888888,-0.013204558237977719,0.029457211224168896,66.2487793554369,0,72,0.19843354428816415,0.013888888888888888,-0.01346608735839509,0.024694746841841034,65.70561661522697,0,72,0.19843354428816415,0.7414191995023173,0.010036841647113888,0.5277777777777778,-0.0013267216306691344,0.021024865964763176,-0.002167427135452447,0.4930555555555556
starcoder2-3b,0,last_token,rename_only,atomic,11,72,0.1822801876774263,0.013888888888888888,-0.004398996124636015,0.09772916623327242,34.663176053119955,0,72,0.193631493067869,0.013888888888888888,-0.013342158944139924,0.027056195369305296,65.24664881971285,0,72,0.20409208547578606,0.013888888888888888,-0.013297998267615718,0.027849327490205595,65.78067568153652,0,72,0.20409208547578606,0.8931271746892528,0.00298533055280722,0.5277777777777778,-0.00929282869029952,0.01549665000847852,-0.0014446367652015011,0.5069444444444444
starcoder2-3b,0,last_token,rename_opaque,cumulative,22,72,0.07039820343923259,0.013888888888888888,0.0045142598236699106,0.13542691999544357,22.44752643747196,0,72,0.3368655956362883,0.013888888888888888,-0.01211338882478458,0.04408788468003028,155.89934247257838,0,72,0.33629108852209855,0.013888888888888888,-0.012017504626343632,0.045147470017956194,156.1084733687497,0,72,0.3368655956362883,0.20898009280603735,0.003549425281592149,0.5,-0.004480520192231053,0.012297542630764713,-0.0009456611736155482,0.5069444444444444
starcoder2-3b,0,last_token,rename_opaque_encode,cumulative,23,72,0.15050161484148125,0.013888888888888888,0.008355500735036119,0.14875597803989277,27.611170230650085,0,72,0.25551650176144247,0.013888888888888888,-0.012925882007162014,0.03380137601807417,136.2035046130951,0,72,0.25202099290039315,0.013888888888888888,-0.012337916005619983,0.041500997913199764,137.67194010984582,0,72,0.25551650176144247,0.5890093743612452,-0.012032506834045449,0.4583333333333333,-0.022282521242663802,-0.0018971458214412883,0.0002630008457808622,0.4930555555555556
starcoder2-3b,0,last_token,rename_opaque_encode_flatten,cumulative,24,72,0.16319010857184285,0.013888888888888888,0.0012899751658512388,0.12312980034497008,1.6565566966271421,0,72,0.15319174996881554,0.013888888888888888,-0.013810849938305789,0.016427303821301427,185.64251236879875,0,72,0.15333967531982048,0.013888888888888888,-0.013812451269672853,0.016379170314265452,185.64269771856806,0,72,0.15333967531982048,1.0642392990038443,0.010642968066735878,0.625,0.002337876212780249,0.019340938848911787,-0.0009842279650998887,0.4097222222222222
starcoder2-3b,3,sink_arg,clean_heldout,clean,-1,72,0.12189348321593323,0.013888888888888888,0.0181742211938943,0.1783555167186569,115.6107596651117,0,72,0.21568680601690138,0.013888888888888888,-0.012880215366038308,0.03446107083267211,175.82676492926316,0,72,0.19246098991431723,0.013888888888888888,-0.013373384021183331,0.026481055727523746,176.3648795280927,0,72,0.21568680601690138,0.5651411204372954,0.055537055526980024,0.625,0.018567611453692852,0.09141886354069033,-0.002156882264583557,0.4930555555555556
starcoder2-3b,3,sink_arg,encode_only,atomic,13,72,0.11933157168240653,0.013888888888888888,0.015230556881980271,0.1700232638747399,116.6150543203766,0,72,0.21247982583224345,0.013888888888888888,-0.012998888276520994,0.032719118681889585,174.24189661454508,0,72,0.1930248785312487,0.013888888888888888,-0.013372914841880553,0.02648979002120974,177.41663302875656,0,72,0.21247982583224345,0.5616136553906106,0.04571671876494201,0.6111111111111112,0.007644192821981371,0.08278505857282142,-0.0029223232013951073,0.4930555555555556
starcoder2-3b,3,sink_arg,flatten_only,atomic,14,72,0.12393624824392756,0.013888888888888888,0.002747816466304521,0.1288353260468799,165.10697168714358,0,72,0.17865319219421233,0.013888888888888888,-0.013308910428786269,0.027655459466083866,222.94601148347084,0,72,0.18467151129955595,0.013888888888888888,-0.013705420590761143,0.019334460475749396,231.25606060020195,0,72,0.18467151129955595,0.67111731187866,0.0017381495980021125,0.4861111111111111,-0.02500192161625592,0.028546490606519752,0.00041669084374504106,0.5069444444444444
starcoder2-3b,3,sink_arg,normalize,baseline,0,72,0.12170349653144259,0.013888888888888888,0.01812795625072966,0.17822757353863494,115.19160751960911,0,72,0.21504108793200982,0.013888888888888888,-0.012872439406196276,0.0345721472190292,175.29818301673726,0,72,0.1944053653491059,0.013888888888888888,-0.01336929337210938,0.026557111042952223,176.3888223392521,0,72,0.21504108793200982,0.565954616868019,0.05579607498026948,0.625,0.018358336985630924,0.09192444390335698,-0.0022911942270343144,0.4861111111111111
starcoder2-3b,3,sink_arg,opaque_only,atomic,12,72,0.11930091996492861,0.013888888888888888,0.015138701277249386,0.16975668006348518,119.04820868142997,0,72,0.2108834436562492,0.013888888888888888,-0.013222218126646113,0.029160121410385445,180.77137087878228,0,72,0.19550582138278833,0.013888888888888888,-0.013550866252618874,0.022939684217548245,181.43224671210197,0,72,0.2108834436562492,0.5657197070406116,0.051274715140300645,0.6111111111111112,0.014376152156704602,0.08712378793038401,-0.0004656414266125297,0.4861111111111111
starcoder2-3b,3,sink_arg,rename_cumulative,cumulative,21,72,0.09436163147691326,0.013888888888888888,0.0043869981851748854,0.134962796887565,203.51713706428194,0,72,0.1037449314806978,0.013888888888888888,-0.013976761180873742,0.010307734527180807,217.0275457948665,0,72,0.10655107551298526,0.013888888888888888,-0.01400165531738211,0.009038860905579706,214.62698141827025,0,72,0.10655107551298526,0.8855999906393579,0.057957499527718864,0.7777777777777778,0.038163752720928375,0.07633958783410469,-0.0008496100050563545,0.4583333333333333
starcoder2-3b,3,sink_arg,rename_only,atomic,11,72,0.09078241401606554,0.013888888888888888,5.2830936576497686e-05,0.11807195290354681,203.31411437025474,0,72,0.0910308481444124,0.013888888888888888,-0.013973559014688212,0.010459784067466005,211.72738242580692,0,72,0.0833275009103383,0.013888888888888888,-0.01394052485330093,0.01191563830972769,211.86226162926363,0,72,0.0910308481444124,0.9972708797796465,0.04137244314605826,0.7222222222222222,0.023305959403826036,0.058585009723695895,-0.00040353701689703643,0.5138888888888888
starcoder2-3b,3,sink_arg,rename_opaque,cumulative,22,72,0.08267893945839754,0.013888888888888888,0.00721711685763537,0.14493366762898963,206.223323781048,0,72,0.08844924351630251,0.013888888888888888,-0.013953034770973325,0.01138623148861885,213.37528172645796,0,72,0.08376091354151932,0.013888888888888888,-0.013976074983999415,0.010340505666795015,218.59012059642146,0,72,0.08844924351630251,0.9347614085942813,0.03425371724304,0.6805555555555556,0.01507773583794504,0.052485489209427943,0.00046309395523281443,0.4930555555555556
starcoder2-3b,3,sink_arg,rename_opaque_encode,cumulative,23,72,0.09417643406836515,0.013888888888888888,-0.0008609652627915683,0.11419230042769708,207.56370408809087,0,72,0.08783091230516658,0.013888888888888888,-0.013968990933555688,0.01067294328192801,213.7292374159501,0,72,0.08328221385666591,0.013888888888888888,-0.014020511888117307,0.007943949430289032,219.21926898883171,0,72,0.08783091230516658,1.0722470209708308,0.024919490772825174,0.5972222222222222,0.008436203234156761,0.04054827004353202,3.567802928010113e-05,0.5208333333333334
starcoder2-3b,3,sink_arg,rename_opaque_encode_flatten,cumulative,24,72,0.0809952518447927,0.013888888888888888,0.00011571746929034407,0.11833426879440187,232.1596170172853,0,72,0.12497915769946258,0.013888888888888888,-0.013974959478359014,0.010393559060857318,241.79835185519383,0,72,0.13125711021076947,0.013888888888888888,-0.013953437806874011,0.011368765514890857,244.99874280371134,0,72,0.13125711021076947,0.6170732519917016,0.024788836098284688,0.625,0.009619817989450689,0.039142053679045885,0.00043623582450333425,0.5138888888888888
starcoder2-3b,3,last_token,clean_heldout,clean,-1,72,0.14369504444766784,0.013888888888888888,0.00182872627730141,0.12526857622770632,17.892701056684068,0,72,0.3631224059840224,0.013888888888888888,-0.01333165801712714,0.027246885852630767,102.85489790479875,0,72,0.35855299829259285,0.013888888888888888,-0.013393998642166373,0.026094405638785834,103.91671001025105,0,72,0.3631224059840224,0.3957206773244131,-0.007528699644566237,0.5,-0.0491296643438257,0.033839715966546786,-0.00017386930882885458,0.4861111111111111
starcoder2-3b,3,last_token,encode_only,atomic,13,72,0.1096000874693252,0.013888888888888888,0.03444379880817909,0.21875626071614485,43.63425356135211,0,72,0.2454959716523723,0.013888888888888888,-0.013624523424721017,0.021297768807504013,128.329118540146,0,72,0.2409514786000744,0.013888888888888888,-0.013709782334555025,0.019222908153277738,131.64648339058434,0,72,0.2454959716523723,0.44644352708370033,0.007671277877504647,0.6111111111111112,-0.011915444318597769,0.02742606160871071,-0.00033693660546475036,0.4861111111111111
starcoder2-3b,3,last_token,flatten_only,atomic,14,72,0.07106003021973248,0.013888888888888888,0.00036878032309917814,0.11938403269724195,2.8928536988919236,0,72,0.09459852289080382,0.013888888888888888,-0.014008291114547808,0.00866933521985654,227.74986484347534,0,72,0.09461663120638436,0.013888888888888888,-0.014008328538891186,0.008667206504601755,227.78220035336875,0,72,0.09461663120638436,0.751031074703256,0.0037422720332641254,0.4861111111111111,-0.0034729304761584733,0.011178252505741372,-0.0001508355413733018,0.4375
starcoder2-3b,3,last_token,normalize,baseline,0,72,0.11406120181111509,0.013888888888888888,0.034713793455187165,0.21936395857994798,43.60809468562038,0,72,0.24713346846630857,0.013888888888888888,-0.013544760905092892,0.02307053668715569,124.8053930744778,0,72,0.24208595702604382,0.013888888888888888,-0.013649995862396767,0.020699669136455878,127.73960765377907,0,72,0.24713346846630857,0.4615368469474013,0.006180545591167773,0.6111111111111112,-0.014303320080571068,0.026685159345315533,-0.000343235384824475,0.4583333333333333
starcoder2-3b,3,last_token,opaque_only,atomic,12,72,0.10944752080409809,0.013888888888888888,0.02550552131599698,0.19758584679393104,38.472339261507095,0,72,0.2648319338533067,0.013888888888888888,-0.013333932113216554,0.02720570302794599,165.2637152417827,0,72,0.2628629676057024,0.013888888888888888,-0.013432035429303843,0.02536551807502204,166.70985735587928,0,72,0.2648319338533067,0.4132716142333585,0.002224344943389508,0.5138888888888888,-0.01580331303954366,0.01972337242711724,-0.00032324919785315536,0.4930555555555556
starcoder2-3b,3,last_token,rename_cumulative,cumulative,21,72,0.08396794641787185,0.013888888888888888,0.013782324907175274,0.16577030076825533,64.70975501825106,0,72,0.23468199352826083,0.013888888888888888,-0.013450604481276168,0.025001967097441763,135.06815313394407,0,72,0.23515437897729685,0.013888888888888888,-0.013452981023292546,0.024955056085955444,136.02059769561342,0,72,0.23515437897729685,0.35707583581073177,0.00988010512220533,0.5694444444444444,0.0005302500535089667,0.018194934391907773,-0.0005378597091584965,0.5416666666666666
starcoder2-3b,3,last_token,rename_only,atomic,11,72,0.07662245427005751,0.013888888888888888,0.012994426565417962,0.16341002817319672,64.49348582669388,0,72,0.23877331852803307,0.013888888888888888,-0.013424157019084768,0.025518199291274222,133.7673415723205,0,72,0.23711323713352245,0.013888888888888888,-0.013482226489182278,0.02437038254500124,135.40080635782553,0,72,0.23877331852803307,0.32090040353927435,0.003339645132412247,0.4861111111111111,-0.005860735405714857,0.013519506788161113,0.00012848612109455764,0.5208333333333334
starcoder2-3b,3,last_token,rename_opaque,cumulative,22,72,0.06277202147260841,0.013888888888888888,0.005408314273656324,0.1386437437698586,45.07347156469041,0,72,0.3555888888748988,0.013888888888888888,-0.012968965469106405,0.033166970621187876,206.3240239265376,0,72,0.35424428931485813,0.013888888888888888,-0.012838075210300066,0.0350588117130612,206.29910889046639,0,72,0.3555888888748988,0.1765297607335883,0.011194080725810442,0.5972222222222222,0.001466948779649773,0.02145474129252521,-0.0005286129993857557,0.4930555555555556
starcoder2-3b,3,last_token,rename_opaque_encode,cumulative,23,72,0.07057502827312725,0.013888888888888888,0.0058081131326851495,0.14005832279311387,52.841621015343975,0,72,0.25981616088227977,0.013888888888888888,-0.01331130331826821,0.027612764862910807,190.66543047657882,0,72,0.26017398641715794,0.013888888888888888,-0.013214603404492023,0.029288592366185674,192.9753036302261,0,72,0.26017398641715794,0.27126089446916735,-0.0029023606032729517,0.4444444444444444,-0.011656533744835017,0.006310832955302938,0.0022774304785481035,0.5
starcoder2-3b,3,last_token,rename_opaque_encode_flatten,cumulative,24,72,0.13603028353050484,0.013888888888888888,0.0019275834156958123,0.12565707426444417,9.001433994816596,0,72,0.08836489624048371,0.013888888888888888,-0.013975112444536569,0.010386300029568665,218.14927924792255,0,72,0.08793605817998232,0.013888888888888888,-0.013971471656344776,0.010557719923986634,218.2747692840418,0,72,0.08836489624048371,1.5394154162791127,-0.0006059287333139113,0.4722222222222222,-0.006227518854456202,0.004747496063063901,-0.00010415671615914609,0.5416666666666666
starcoder2-3b,7,sink_arg,clean_heldout,clean,-1,72,0.20583614553431914,0.013888888888888888,0.058202600503693996,0.26698898842675645,117.8980929841003,0,72,0.2332511859025785,0.013888888888888888,-0.013399589642393194,0.025988548597326428,193.293970722325,0,72,0.19962461584587754,0.013888888888888888,-0.013426449418423072,0.025473867680636534,201.06084197108703,0,72,0.2332511859025785,0.8824655906370836,0.21692377040083366,0.8333333333333334,0.16674586089258295,0.26403892713648974,-0.0009622055151854328,0.4930555555555556
starcoder2-3b,7,sink_arg,encode_only,atomic,13,72,0.2081413674877136,0.013888888888888888,0.06105975341099184,0.2722142357944795,120.84774249380702,0,72,0.22929825306307056,0.013888888888888888,-0.013443373264662868,0.02514416715245867,193.29845428020732,0,72,0.19038286309329766,0.013888888888888888,-0.01354569838737236,0.02305049243164109,201.24409926682165,0,72,0.22929825306307056,0.9077320245892255,0.22286827685019736,0.7777777777777778,0.16899813696940366,0.2728435137125612,0.0004284841370891423,0.5069444444444444
starcoder2-3b,7,sink_arg,flatten_only,atomic,14,72,0.1363949048049014,0.013888888888888888,0.007474493364730096,0.1458066179766046,163.25193441813823,0,72,0.1681492934054538,0.013888888888888888,-0.013540757002433316,0.023155948607945495,218.16774023874464,0,72,0.17636778248714158,0.013888888888888888,-0.01386160744539414,0.014825780557030386,226.25130404044697,0,72,0.17636778248714158,0.773354990812143,0.08226885980001167,0.6944444444444444,0.04706325414774054,0.12061098865385561,-0.0011359413827653929,0.5138888888888888
starcoder2-3b,7,sink_arg,normalize,baseline,0,72,0.20787319911026803,0.013888888888888888,0.06055859345381554,0.2713049774091087,118.3899424798401,0,72,0.23219747151853584,0.013888888888888888,-0.013396053369609301,0.026055552499989604,193.19708086057796,0,72,0.1999292371411867,0.013888888888888888,-0.013400658985690768,0.025968253058076006,200.7352877337936,0,72,0.23219747151853584,0.8952431641516558,0.2209588565815798,0.8333333333333334,0.17091152402471027,0.2681143469384624,-0.0013598532557830725,0.4930555555555556
starcoder2-3b,7,sink_arg,opaque_only,atomic,12,72,0.1871729967869592,0.013888888888888888,0.05949104143444213,0.2693578769202114,125.59754251026207,0,72,0.22634898343113452,0.013888888888888888,-0.013511274461357817,0.023775428855693743,199.55826601251266,0,72,0.1830982578511737,0.013888888888888888,-0.013549784487667114,0.022962923429724214,204.87859159330404,0,72,0.22634898343113452,0.8269221886914531,0.21388748757934206,0.7916666666666666,0.1631536909016549,0.2623630064672053,-0.001351482718759041,0.4791666666666667
starcoder2-3b,7,sink_arg,rename_cumulative,cumulative,21,72,0.1318049702630209,0.013888888888888888,0.05218992127887058,0.25564418661490695,163.91532472041993,0,72,0.11609950731689232,0.013888888888888888,-0.013956507209223002,0.01123485903657735,190.78087474241354,0,72,0.15119826227881783,0.013888888888888888,-0.013893017525860136,0.01374154066241524,201.7283290309939,0,72,0.15119826227881783,0.8717360125473226,0.20961802552349887,0.7777777777777778,0.1584638584963128,0.25484096997953415,-0.00014009399421887245,0.4861111111111111
starcoder2-3b,7,sink_arg,rename_only,atomic,11,72,0.12661370424619203,0.013888888888888888,0.0494756804453241,0.2503545627820785,161.75118482032303,0,72,0.11588838387480566,0.013888888888888888,-0.013916011149044952,0.01289013857449024,187.43038612720562,0,72,0.14386885897343235,0.013888888888888888,-0.013845007284649966,0.015367933240396354,198.9947955533848,0,72,0.14386885897343235,0.8800633100841736,0.20386879195974916,0.7361111111111112,0.15231937755207234,0.25361779882722874,0.0005493752145862426,0.5416666666666666
starcoder2-3b,7,sink_arg,rename_opaque,cumulative,22,72,0.14219900806316632,0.013888888888888888,0.05483054470410856,0.2606873572881601,167.08498310343222,0,72,0.11034096460728714,0.013888888888888888,-0.013971151796629206,0.010572647124200517,192.83224506472462,0,72,0.14366546653328585,0.013888888888888888,-0.013925295098611961,0.012529990688206451,205.29283310796052,0,72,0.14366546653328585,0.9897925471896215,0.21098335494765882,0.7361111111111112,0.15463430431165248,0.2637731313594505,0.002507224340822267,0.4861111111111111
starcoder2-3b,7,sink_arg,rename_opaque_encode,cumulative,23,72,0.1335702209840429,0.013888888888888888,0.051931126870137956,0.2551445670753205,169.42526364486338,0,72,0.11380612730306655,0.013888888888888888,-0.01397562847957253,0.01036177399973257,190.7505469215118,0,72,0.1251139784958213,0.013888888888888888,-0.013904236069945241,0.01333293699092583,203.61305103995008,0,72,0.1251139784958213,1.0675883109935955,0.20532370812014847,0.75,0.15300528346179312,0.2541062467277179,0.0023367937308128852,0.5208333333333334
starcoder2-3b,7,sink_arg,rename_opaque_encode_flatten,cumulative,24,72,0.12185340100918379,0.013888888888888888,0.009851701894569088,0.15363515740375916,204.7662969840585,0,72,0.18858583204702065,0.013888888888888888,-0.013862646332290705,0.014791190324423971,226.4160659027432,0,72,0.22438178897777394,0.013888888888888888,-0.013870333254770346,0.014532692508475884,235.97325667498262,0,72,0.22438178897777394,0.5430627929490924,0.08926276208654531,0.7222222222222222,0.056146379278850446,0.12480273473375543,-0.00014393552250571937,0.5
starcoder2-3b,7,last_token,clean_heldout,clean,-1,72,0.11115920590641719,0.013888888888888888,0.019754473978206694,0.1826718236974543,14.433668376146906,0,72,0.2945965237293004,0.013888888888888888,-0.013587109509170917,0.022146991534111565,114.36869840964859,0,72,0.29293664372206696,0.013888888888888888,-0.013600256886942686,0.021852333026688358,115.04244485258778,0,72,0.2945965237293004,0.37732694364227953,0.11977812205261668,0.7083333333333334,0.07693115957362215,0.16229730434236778,0.000492969166069977,0.5208333333333334
starcoder2-3b,7,last_token,encode_only,atomic,13,72,0.1502876460376605,0.013888888888888888,0.11044045031754275,0.35042180877213164,42.90199989351774,0,72,0.2889193760466624,0.013888888888888888,-0.013608807705705205,0.021658541070868065,148.99788137107262,0,72,0.28609928431474746,0.013888888888888888,-0.013424998987672753,0.02550192581922718,151.3117423951887,0,72,0.2889193760466624,0.5201715720630244,0.03143704382186157,0.8333333333333334,0.023267955093461048,0.039616604796022095,-0.00019810611021973859,0.5208333333333334
starcoder2-3b,7,last_token,flatten_only,atomic,14,72,0.07323442459619882,0.013888888888888888,0.003087582556423032,0.1301291218530675,9.718663086925678,0,72,0.11011989087052876,0.013888888888888888,-0.014012585330927821,0.008421567470987741,188.52537516438244,0,72,0.1099076711726319,0.013888888888888888,-0.01401540954589489,0.008254562914485952,188.60996401130194,0,72,0.11011989087052876,0.6650426550304406,0.005920397369473794,0.5138888888888888,-0.006827507829386076,0.018129351664890495,4.506212497096571e-05,0.4930555555555556
starcoder2-3b,7,last_token,normalize,baseline,0,72,0.14427668088682838,0.013888888888888888,0.10265830409139678,0.33929542172160015,42.85399613071721,0,72,0.30730662207433834,0.013888888888888888,-0.013573951939706595,0.022438004801140454,149.85910097996768,0,72,0.30675594470154777,0.013888888888888888,-0.013465230953068723,0.024711839923214116,151.82538119320856,0,72,0.30730662207433834,0.4694877055136399,0.02728444382979171,0.8055555555555556,0.020078669265119645,0.034493340478495296,-0.00041020607263216345,0.4652777777777778
starcoder2-3b,7,last_token,opaque_only,atomic,12,72,0.12703948292847456,0.013888888888888888,0.07457057270085304,0.29567509058275265,41.10536291027819,0,72,0.234468382421249,0.013888888888888888,-0.01346841767120713,0.024648175880302107,181.27079682909712,0,72,0.23798385728619417,0.013888888888888888,-0.013489782507417229,0.024217028551258356,183.98980987066696,0,72,0.23798385728619417,0.5338155468910635,0.027019041263991815,0.7361111111111112,0.016245298420654603,0.03772916440871657,-0.00023695605263718874,0.4722222222222222
starcoder2-3b,7,last_token,rename_cumulative,cumulative,21,72,0.12660416293990565,0.013888888888888888,0.0347612174555766,0.219470525714918,61.31329646586975,0,72,0.2867847759281421,0.013888888888888888,-0.013387686556216262,0.02621340160549919,157.67277277022833,0,72,0.27923020770539375,0.013888888888888888,-0.013397533390899753,0.026027530628942155,160.12219960170063,0,72,0.2867847759281421,0.44146054312042027,0.009491999947752143,0.6111111111111112,0.0006829437103955292,0.017930720738274522,0.0003938772231918941,0.5069444444444444
starcoder2-3b,7,last_token,rename_only,atomic,11,72,0.11595336684050699,0.013888888888888888,0.03750527081524042,0.22555099903354175,60.250766560267294,0,72,0.29757165110720163,0.013888888888888888,-0.013254950577790317,0.02860130848232656,158.06041240054026,0,72,0.2829540249737108,0.013888888888888888,-0.013308961855950364,0.02765454258132426,159.68911924900056,0,72,0.29757165110720163,0.38966536768226695,0.006290999351791919,0.6388888888888888,-0.00266567511355274,0.014527987603087444,-0.0002423494821501756,0.4930555555555556
starcoder2-3b,7,last_token,rename_opaque,cumulative,22,72,0.08076873854025407,0.013888888888888888,0.014032191693834403,0.1665118285030227,44.90577240090641,0,72,0.3444506399661894,0.013888888888888888,-0.01313722640796494,0.030563441540709148,215.11931867556936,0,72,0.346719510124806,0.013888888888888888,-0.013162935825692374,0.030145839121363604,216.16060259451876,0,72,0.346719510124806,0.2329512363211991,-0.0017544014615868751,0.4722222222222222,-0.01140973120845758,0.007484289867410227,-0.0007830117640251635,0.4652777777777778
starcoder2-3b,7,last_token,rename_opaque_encode,cumulative,23,72,0.07753723398436264,0.013888888888888888,0.014270620600691815,0.16721634616771833,51.944267125675864,0,72,0.2778570458049212,0.013888888888888888,-0.013380905996578478,0.026340630382159717,204.85529277736157,0,72,0.27871520396842847,0.013888888888888888,-0.013303312933225302,0.027755075046687786,207.0007548626639,0,72,0.27871520396842847,0.27819520743886544,0.0020911807047016787,0.5555555555555556,-0.008004933452238568,0.011659681544428467,0.0003179424946420581,0.5069444444444444
starcoder2-3b,7,last_token,rename_opaque_encode_flatten,cumulative,24,72,0.08897672481989258,0.013888888888888888,-0.0008722761677823087,0.11414345214632915,15.506713465994105,0,72,0.0968828858412837,0.013888888888888888,-0.01396271188375687,0.010959176934107896,175.68403831682943,0,72,0.0969690477771177,0.013888888888888888,-0.013963464153873468,0.010925279728801125,176.0352251133003,0,72,0.0969690477771177,0.9175786177090715,0.008822055700700805,0.5833333333333334,-0.0019712864434288636,0.020479937937281093,0.00019460116541652816,0.5069444444444444
starcoder2-3b,11,sink_arg,clean_heldout,clean,-1,72,0.19404797233738033,0.013888888888888888,0.08506009581819002,0.3126781004281909,118.05121114470133,0,72,0.20202594145629643,0.013888888888888888,-0.01348084689101342,0.02439827826861715,186.0391152245837,0,72,0.17519471912892656,0.013888888888888888,-0.013464439253795844,0.02472763101957417,187.8122017668835,0,72,0.20202594145629643,0.9605101747755401,0.2832606092250963,0.9583333333333334,0.24154886663472835,0.3224515221879894,-0.002583429229128501,0.4861111111111111
starcoder2-3b,11,sink_arg,encode_only,atomic,13,72,0.1874515703084394,0.013888888888888888,0.08906935644036433,0.3189375658875075,122.3878830798997,0,72,0.1884487370986561,0.013888888888888888,-0.013610270101616088,0.021625224078883322,188.3335352376292,0,72,0.16633956528503024,0.013888888888888888,-0.013632823440688993,0.021104743974032662,189.55702694187607,0,72,0.1884487370986561,0.9947085514842444,0.2797865920821412,0.9305555555555556,0.24050862570429193,0.3174870869651248,-0.0009930627581510284,0.4722222222222222
starcoder2-3b,11,sink_arg,flatten_only,atomic,14,72,0.13021502574520954,0.013888888888888888,0.004471029635753623,0.13526943812558917,150.75511168704801,0,72,0.16303265352213744,0.013888888888888888,-0.013531915455217544,0.023343450984862936,209.39240117782305,0,72,0.16866346942240218,0.013888888888888888,-0.01380635032356533,0.016561806390869196,213.5763509062508,0,72,0.16866346942240218,0.7720404791336171,0.0653055884984274,0.6944444444444444,0.03982810176347627,0.09369455642654473,-0.0009924036916614562,0.5347222222222222
starcoder2-3b,11,sink_arg,normalize,baseline,0,72,0.1951231732115758,0.013888888888888888,0.08645391893159719,0.31486832001081994,118.88631060937051,0,72,0.2021604100499402,0.013888888888888888,-0.013481320973729663,0.024388695828986163,186.1002798282372,0,72,0.17419792544236304,0.013888888888888888,-0.013455107269409006,0.024913010844391834,187.84198966748096,0,72,0.2021604100499402,0.9651898369387657,0.2849855765596523,0.9722222222222222,0.24368552520611855,0.32388751827776197,-0.0022201997942550775,0.4930555555555556
