model,lens,layer,relative_depth,prompt_style,condition,condition_kind,condition_order,n_pairs,taint_mean_delta_z,taint_sign_consistency,taint_permutation_p,taint_permutation_effect_size,taint_corr_model_delta,taint_lens_tracks_model,security_mean_delta_z,security_sign_consistency,security_permutation_p,security_permutation_effect_size,security_corr_model_delta,security_lens_tracks_model,mean_model_delta_margin,model_pair_separation
deepseek-coder-1.3b,jlens,0,0.0,e6,normalize,baseline,0,72,-0.0009711066031738081,0.4722222222222222,0.206,-1.290369108375611,-0.1578091946460739,0.4305555555555556,-0.00010362956259208572,0.4583333333333333,0.788,-0.30180852822041526,-0.17369091891376898,0.4027777777777778,0.025065109133720398,0.7361111111111112
deepseek-coder-1.3b,jlens,0,0.0,e6,rename_only,atomic,11,72,-0.0009702562070407992,0.3888888888888889,0.022,-2.264842300114514,0.0006329791218414054,0.4722222222222222,-0.0002733707843613841,0.4444444444444444,0.528,-0.7322769375317233,0.25268952521246435,0.5833333333333334,0.007675598892900679,0.625
deepseek-coder-1.3b,jlens,0,0.0,e6,opaque_only,atomic,12,72,-0.0006814130139170206,0.4583333333333333,0.292,-0.9892646585363275,-0.13492391827959005,0.4166666666666667,-0.0002460117847191952,0.4444444444444444,0.378,-0.8582301538668469,0.006086631634013633,0.4166666666666667,0.019710962971051533,0.7083333333333334
deepseek-coder-1.3b,jlens,0,0.0,e6,encode_only,atomic,13,72,-0.001097082925292806,0.4861111111111111,0.164,-1.3981063593309504,-0.15859415232907217,0.4027777777777778,-0.00023408552537936925,0.4166666666666667,0.48,-0.7335720192561247,-0.008427073405340779,0.4027777777777778,0.024414063327842288,0.8055555555555556
deepseek-coder-1.3b,jlens,0,0.0,e6,flatten_only,atomic,14,72,-0.00010490318927634416,0.5,0.408,-0.8867257486747302,-0.022142412830823428,0.4861111111111111,-1.5871167662723844e-05,0.4583333333333333,0.848,-0.12196141933227714,-0.06940217296150099,0.4861111111111111,-0.0006730837954415216,0.4583333333333333
deepseek-coder-1.3b,jlens,0,0.0,e6,rename_cumulative,cumulative,21,72,0.0004603198313350848,0.5833333333333334,0.434,0.8154785895218232,0.035209821345865894,0.5555555555555556,-5.133375117638561e-05,0.4305555555555556,0.922,-0.07938903234175143,0.015642847352438104,0.5138888888888888,0.01383208069536421,0.6666666666666666
deepseek-coder-1.3b,jlens,0,0.0,e6,rename_opaque,cumulative,22,72,6.44146850862095e-05,0.5277777777777778,0.842,0.20168741247130145,0.1500847416524037,0.5972222222222222,-0.0005710575195367606,0.4305555555555556,0.066,-1.7863365158243534,0.07388280411327197,0.4722222222222222,0.009438200957245298,0.6388888888888888
deepseek-coder-1.3b,jlens,0,0.0,e6,rename_opaque_encode,cumulative,23,72,-0.0010014127309886716,0.4166666666666667,0.01,-2.3802992513681085,-0.09074315589323188,0.5,0.0004741555450115413,0.6388888888888888,0.274,1.1591892636181542,0.005026506955127857,0.6388888888888888,0.012809739344649844,0.7222222222222222
deepseek-coder-1.3b,jlens,0,0.0,e6,rename_opaque_encode_flatten,cumulative,24,72,-1.7051953163768003e-05,0.4444444444444444,0.886,-0.1886479828555183,-0.08803582946042599,0.5,5.555114984237861e-06,0.5555555555555556,0.96,0.08254618425046271,-0.07771669780852977,0.3333333333333333,-0.0038994658324453565,0.4583333333333333
deepseek-coder-1.3b,jlens,3,0.1304,e6,clean_heldout,clean,-1,72,-0.0005667487238404502,0.4583333333333333,0.492,-0.613590929890682,0.018417460229711847,0.4166666666666667,0.001215648834684312,0.5555555555555556,0.122,1.5744395041095514,0.02701900075430404,0.5277777777777778,0.02170139468378491,0.7222222222222222
deepseek-coder-1.3b,jlens,3,0.1304,e6,normalize,baseline,0,72,-0.0008871076049211205,0.5,0.422,-0.7144625911821791,-0.051729885077297956,0.4722222222222222,0.0015090644961865808,0.5277777777777778,0.13,1.535800200548643,-0.021031300717039677,0.4444444444444444,0.025065109133720398,0.7361111111111112
deepseek-coder-1.3b,jlens,3,0.1304,e6,rename_only,atomic,11,72,0.00014437775672275963,0.5,0.866,0.25085349431973775,0.1889924472254365,0.5694444444444444,-0.00015400643908169357,0.4722222222222222,0.916,-0.15577161276457496,0.2006775978474087,0.5972222222222222,0.007675598892900679,0.625
deepseek-coder-1.3b,jlens,3,0.1304,e6,opaque_only,atomic,12,72,0.0004328464328436797,0.4861111111111111,0.606,0.5139682844396805,-0.037133586306632146,0.5,0.00044485493702809163,0.5138888888888888,0.574,0.5103025411079833,0.07294325418176693,0.4861111111111111,0.019710962971051533,0.7083333333333334
deepseek-coder-1.3b,jlens,3,0.1304,e6,encode_only,atomic,13,72,-0.0006311157400318414,0.5,0.556,-0.4827280718098429,-0.12234668384520075,0.4444444444444444,0.001487715534113609,0.5416666666666666,0.104,1.614570116861138,0.0497668874042664,0.5138888888888888,0.024414063327842288,0.8055555555555556
deepseek-coder-1.3b,jlens,3,0.1304,e6,flatten_only,atomic,14,72,-9.834304387359686e-06,0.4861111111111111,0.964,-0.05970868090436313,0.21713101197047213,0.625,-3.7842823367797677e-05,0.4444444444444444,0.896,-0.15085265353213315,0.01149026103762752,0.4861111111111111,-0.0006730837954415216,0.4583333333333333
deepseek-coder-1.3b,jlens,3,0.1304,e6,rename_cumulative,cumulative,21,72,0.0013317443267319244,0.4583333333333333,0.224,1.2103875527326526,0.09806871402057563,0.4861111111111111,-0.0012660471432639332,0.4722222222222222,0.3,-0.9878736336895958,-0.04297347281727428,0.5,0.01383208069536421,0.6666666666666666
deepseek-coder-1.3b,jlens,3,0.1304,e6,rename_opaque,cumulative,22,72,0.00151273247827691,0.5277777777777778,0.048,1.8577652910567353,-0.15044907318754774,0.4444444444444444,-0.0002718364569553368,0.4027777777777778,0.734,-0.30643928521993385,-0.08160960373381923,0.5277777777777778,0.009438200957245298,0.6388888888888888
deepseek-coder-1.3b,jlens,3,0.1304,e6,rename_opaque_encode,cumulative,23,72,-0.0004507995377963863,0.5138888888888888,0.538,-0.668364439670423,-0.0902549558946876,0.4861111111111111,0.0019675283239333407,0.6666666666666666,0.038,2.1251094023309003,0.11440581812210326,0.5277777777777778,0.012809739344649844,0.7222222222222222
deepseek-coder-1.3b,jlens,3,0.1304,e6,rename_opaque_encode_flatten,cumulative,24,72,0.00015846688799779166,0.5277777777777778,0.436,0.7677307064512069,-0.04442094376273074,0.4861111111111111,0.00017464740596719966,0.5138888888888888,0.63,0.5003394314526024,-0.08843757196939722,0.4166666666666667,-0.0038994658324453565,0.4583333333333333
deepseek-coder-1.3b,jlens,7,0.3043,e6,clean_heldout,clean,-1,72,0.001978682961267112,0.5694444444444444,0.346,0.9874153059335071,-0.02618208624720238,0.4166666666666667,-0.0016286665955232338,0.4166666666666667,0.148,-1.4908254788999955,0.07563459107285318,0.3888888888888889,0.02170139468378491,0.7222222222222222
deepseek-coder-1.3b,jlens,7,0.3043,e6,normalize,baseline,0,72,0.0033456222784797873,0.5555555555555556,0.12,1.5868769588704057,-0.006315992013653953,0.4583333333333333,-0.0029970980972856376,0.3194444444444444,0.022,-2.2777768150150317,0.114780812717256,0.375,0.025065109133720398,0.7361111111111112
deepseek-coder-1.3b,jlens,7,0.3043,e6,rename_only,atomic,11,72,0.0021855328316356826,0.5,0.352,1.0485793850032983,-0.15812580968172943,0.4027777777777778,-0.0005553205475310598,0.4722222222222222,0.758,-0.19397492610522787,-0.16195476938516842,0.3888888888888889,0.007675598892900679,0.625
deepseek-coder-1.3b,jlens,7,0.3043,e6,opaque_only,atomic,12,72,0.004630836036357993,0.5694444444444444,0.028,2.249424325149224,-0.1364810918799979,0.4444444444444444,-0.0019110635743982795,0.3888888888888889,0.108,-1.5907423038042277,0.07111781367365279,0.4166666666666667,0.019710962971051533,0.7083333333333334
deepseek-coder-1.3b,jlens,7,0.3043,e6,encode_only,atomic,13,72,0.00339202997524359,0.5277777777777778,0.132,1.5286667119412851,-0.1112366558866487,0.4166666666666667,-0.002475504963022736,0.4027777777777778,0.058,-1.8767580254810108,0.04757897519467566,0.4027777777777778,0.024414063327842288,0.8055555555555556
deepseek-coder-1.3b,jlens,7,0.3043,e6,flatten_only,atomic,14,72,2.322774036903372e-05,0.5694444444444444,0.972,0.039347278297045124,-0.18565711012222044,0.5,0.0020426689107002393,0.5833333333333334,0.108,1.5818093321843107,0.026382981440313726,0.625,-0.0006730837954415216,0.4583333333333333
deepseek-coder-1.3b,jlens,7,0.3043,e6,rename_cumulative,cumulative,21,72,0.003295363354993438,0.6388888888888888,0.076,1.699418974209718,-0.06541094518320818,0.5555555555555556,-0.0025002741959815745,0.4444444444444444,0.1,-1.6357328300654954,-0.0375520856565634,0.4722222222222222,0.01383208069536421,0.6666666666666666
deepseek-coder-1.3b,jlens,7,0.3043,e6,rename_opaque,cumulative,22,72,0.0003288437853876854,0.5416666666666666,0.818,0.13303260546405377,-0.10088803517876352,0.4444444444444444,-0.0001995948607427534,0.4861111111111111,0.852,-0.15010952491963675,0.06396613418770779,0.625,0.009438200957245298,0.6388888888888888
deepseek-coder-1.3b,jlens,7,0.3043,e6,rename_opaque_encode,cumulative,23,72,0.0017436797099814852,0.5416666666666666,0.27,1.0136982101475953,-0.09759881164130843,0.4861111111111111,0.0005966431544503361,0.5555555555555556,0.664,0.36361094837223634,-0.11717619699436947,0.3888888888888889,0.012809739344649844,0.7222222222222222
deepseek-coder-1.3b,jlens,7,0.3043,e6,rename_opaque_encode_flatten,cumulative,24,72,0.0009740937339657122,0.4722222222222222,0.236,1.2356944987851888,-0.1845368927066277,0.5,0.0013415563422382577,0.625,0.022,2.0452851518739052,0.07417265224057763,0.4722222222222222,-0.0038994658324453565,0.4583333333333333
deepseek-coder-1.3b,jlens,11,0.4783,e6,clean_heldout,clean,-1,72,-0.0052362727592328235,0.4027777777777778,0.022,-2.5289817647064825,0.3176204336746167,0.5,-0.007124475513523832,0.3194444444444444,0.002,-3.145332872059703,0.2168178052373942,0.4027777777777778,0.02170139468378491,0.7222222222222222
deepseek-coder-1.3b,jlens,11,0.4783,e6,normalize,baseline,0,72,-0.004221524067886445,0.4305555555555556,0.078,-1.811228044038486,0.35336896151276836,0.5138888888888888,-0.008986632835301543,0.3333333333333333,0.002,-3.3711900115307953,0.13472887921935403,0.3888888888888889,0.025065109133720398,0.7361111111111112
deepseek-coder-1.3b,jlens,11,0.4783,e6,rename_only,atomic,11,72,0.004740338515209225,0.5555555555555556,0.124,1.578932279937967,-0.09556292544008849,0.5277777777777778,-0.0015013397951329545,0.5277777777777778,0.53,-0.5642315159720269,0.12952340473850474,0.5972222222222222,0.007675598892900679,0.625
deepseek-coder-1.3b,jlens,11,0.4783,e6,opaque_only,atomic,12,72,-0.0033001452942633064,0.4305555555555556,0.158,-1.5137832442405923,0.31488263715670844,0.5138888888888888,-0.011249728481471821,0.2638888888888889,0.0,-3.9230279137254565,0.29350489568020316,0.4583333333333333,0.019710962971051533,0.7083333333333334
deepseek-coder-1.3b,jlens,11,0.4783,e6,encode_only,atomic,13,72,-0.004359163443223463,0.4166666666666667,0.096,-1.8213161338468893,0.27538357741085323,0.4583333333333333,-0.011607706485510186,0.3055555555555556,0.0,-4.098906943908716,0.18370667559108958,0.4027777777777778,0.024414063327842288,0.8055555555555556
deepseek-coder-1.3b,jlens,11,0.4783,e6,flatten_only,atomic,14,72,-0.0027372417193511603,0.4444444444444444,0.152,-1.5606367759341062,0.24746949167335047,0.5833333333333334,0.00158298652227517,0.5277777777777778,0.622,0.5642205789350901,-0.014762027719524961,0.4722222222222222,-0.0006730837954415216,0.4583333333333333
deepseek-coder-1.3b,jlens,11,0.4783,e6,rename_cumulative,cumulative,21,72,0.004708661856487162,0.5833333333333334,0.118,1.5441446502129557,0.06476347530845622,0.5833333333333334,-0.0030375483578134726,0.4444444444444444,0.238,-1.1633899226018154,-0.16443038841330576,0.4722222222222222,0.01383208069536421,0.6666666666666666
deepseek-coder-1.3b,jlens,11,0.4783,e6,rename_opaque,cumulative,22,72,-0.0003880307646349193,0.5138888888888888,0.856,-0.20192116414753403,0.21353402963879767,0.5833333333333334,-0.0017664543580845117,0.4722222222222222,0.48,-0.6779691530766011,0.28894928814982285,0.5277777777777778,0.009438200957245298,0.6388888888888888
deepseek-coder-1.3b,jlens,11,0.4783,e6,rename_opaque_encode,cumulative,23,72,0.0027584162021851246,0.5277777777777778,0.112,1.5853823782004965,0.4053460033351936,0.6388888888888888,-0.0020254043035391376,0.5,0.484,-0.7594517430805557,0.028877211413257678,0.5277777777777778,0.012809739344649844,0.7222222222222222
deepseek-coder-1.3b,jlens,11,0.4783,e6,rename_opaque_encode_flatten,cumulative,24,72,1.384553512173703e-05,0.4861111111111111,0.994,-0.021519451091903646,0.276717504952177,0.5833333333333334,0.0019108502217725528,0.5,0.182,1.2076221334668396,0.3676872269889502,0.5277777777777778,-0.0038994658324453565,0.4583333333333333
deepseek-coder-1.3b,jlens,15,0.6522,e6,clean_heldout,clean,-1,72,0.015784507284639277,0.6666666666666666,0.0,3.913146961982375,0.17081580757514453,0.5416666666666666,-0.000781460571680426,0.4722222222222222,0.73,-0.3932667123719953,0.38026817319054584,0.4583333333333333,0.02170139468378491,0.7222222222222222
deepseek-coder-1.3b,jlens,15,0.6522,e6,normalize,baseline,0,72,0.021875953692542853,0.7638888888888888,0.0,4.987984565662333,0.19290587219550995,0.6805555555555556,-0.0016506796949812197,0.4444444444444444,0.486,-0.7350093817343963,0.29014518846549886,0.5138888888888888,0.025065109133720398,0.7361111111111112
deepseek-coder-1.3b,jlens,15,0.6522,e6,rename_only,atomic,11,72,0.01573615876133172,0.625,0.012,2.5152235134571845,-0.07793113128673322,0.4722222222222222,0.0011622576382013944,0.5416666666666666,0.692,0.4402328379726098,0.09150415162839144,0.5694444444444444,0.007675598892900679,0.625
deepseek-coder-1.3b,jlens,15,0.6522,e6,opaque_only,atomic,12,72,0.020676495233587524,0.7638888888888888,0.0,4.659290062599312,0.27556497593398005,0.6527777777777778,-0.002919249423971716,0.5138888888888888,0.302,-1.1897113608613257,0.34632340509074433,0.5277777777777778,0.019710962971051533,0.7083333333333334
deepseek-coder-1.3b,jlens,15,0.6522,e6,encode_only,atomic,13,72,0.024781649515359955,0.8055555555555556,0.0,5.608133415267184,0.36055849941619594,0.75,-0.001103660935073437,0.4722222222222222,0.57,-0.5936611416613214,0.30880380211566383,0.5694444444444444,0.024414063327842288,0.8055555555555556
deepseek-coder-1.3b,jlens,15,0.6522,e6,flatten_only,atomic,14,72,0.0036534915159782628,0.6527777777777778,0.574,0.5972318082692446,0.37297763685118057,0.6388888888888888,0.0047776086189087125,0.6388888888888888,0.026,2.2011776604235105,0.1475964740349008,0.625,-0.0006730837954415216,0.4583333333333333
deepseek-coder-1.3b,jlens,15,0.6522,e6,rename_cumulative,cumulative,21,72,0.015852395845096106,0.5833333333333334,0.006,2.8619141617917903,0.0025899925168649117,0.4722222222222222,0.002876602569306822,0.5694444444444444,0.288,1.0838592375962688,-0.03914282888276149,0.4583333333333333,0.01383208069536421,0.6666666666666666
deepseek-coder-1.3b,jlens,15,0.6522,e6,rename_opaque,cumulative,22,72,0.011931099322095486,0.5972222222222222,0.012,2.4730250457921445,0.3440914656090089,0.5833333333333334,0.0056337671937521,0.5972222222222222,0.004,2.6641172071050745,0.37397394876616225,0.5277777777777778,0.009438200957245298,0.6388888888888888
deepseek-coder-1.3b,jlens,15,0.6522,e6,rename_opaque_encode,cumulative,23,72,0.00496126208826414,0.6388888888888888,0.296,1.0978551630040827,0.153045593503692,0.6388888888888888,0.0028505450419533196,0.625,0.234,1.2252669505750688,0.0905341179677228,0.5416666666666666,0.012809739344649844,0.7222222222222222
deepseek-coder-1.3b,jlens,15,0.6522,e6,rename_opaque_encode_flatten,cumulative,24,72,-0.0005592378344660173,0.5138888888888888,0.806,-0.24111385088800705,0.011965789578294741,0.4722222222222222,0.00030268044520071695,0.5138888888888888,0.89,0.09778363352807663,0.33257094445296254,0.5555555555555556,-0.0038994658324453565,0.4583333333333333
deepseek-coder-1.3b,jlens,19,0.8261,e6,clean_heldout,clean,-1,72,0.010941751566672172,0.625,0.0,3.37197797106557,0.5279220886714089,0.6805555555555556,-0.0022212671256633585,0.4166666666666667,0.09,-1.6809939946165229,0.46249091237893136,0.5416666666666666,0.02170139468378491,0.7222222222222222
deepseek-coder-1.3b,jlens,19,0.8261,e6,normalize,baseline,0,72,0.01092347250658886,0.6111111111111112,0.002,3.09851383253726,0.6146855415930598,0.7361111111111112,-0.0028233040006455743,0.4027777777777778,0.062,-1.9282942429445435,0.31582982869574944,0.5138888888888888,0.025065109133720398,0.7361111111111112
deepseek-coder-1.3b,jlens,19,0.8261,e6,rename_only,atomic,11,72,0.006074565668870263,0.5416666666666666,0.11,1.5791748710161604,0.3467949417521974,0.5694444444444444,-0.002702432779678519,0.4166666666666667,0.19,-1.3076039278624263,0.08255085714774318,0.4861111111111111,0.007675598892900679,0.625
deepseek-coder-1.3b,jlens,19,0.8261,e6,opaque_only,atomic,12,72,0.004268912219963555,0.6111111111111112,0.138,1.3221684607981898,0.5649403678540665,0.6944444444444444,-0.0016054242197524812,0.4166666666666667,0.376,-1.0156803432403863,0.2762001993698983,0.4722222222222222,0.019710962971051533,0.7083333333333334
deepseek-coder-1.3b,jlens,19,0.8261,e6,encode_only,atomic,13,72,0.007456457483173288,0.6388888888888888,0.01,2.287412665925379,0.6128280914808852,0.7222222222222222,-0.002987477019560077,0.375,0.064,-1.89122193407509,0.33941540290972716,0.4861111111111111,0.024414063327842288,0.8055555555555556
deepseek-coder-1.3b,jlens,19,0.8261,e6,flatten_only,atomic,14,72,0.00746193460147821,0.6388888888888888,0.002,2.808730622081573,0.4076041278712002,0.6805555555555556,0.0016479516099159736,0.6111111111111112,0.238,1.0790891339413073,0.15929890201204547,0.5694444444444444,-0.0006730837954415216,0.4583333333333333
deepseek-coder-1.3b,jlens,19,0.8261,e6,rename_cumulative,cumulative,21,72,0.008071718123994579,0.5833333333333334,0.052,1.8766684154799467,0.34152319259331515,0.6666666666666666,-0.0005496483382617988,0.4583333333333333,0.716,-0.38427802027694996,0.08801732336290827,0.5138888888888888,0.01383208069536421,0.6666666666666666
deepseek-coder-1.3b,jlens,19,0.8261,e6,rename_opaque,cumulative,22,72,0.005428455917387177,0.5555555555555556,0.146,1.4882037263950443,0.647429680460407,0.7638888888888888,0.001118758541305094,0.5138888888888888,0.414,0.8173318612859062,0.18236745993390918,0.4444444444444444,0.009438200957245298,0.6388888888888888
deepseek-coder-1.3b,jlens,19,0.8261,e6,rename_opaque_encode,cumulative,23,72,0.0018812531658362669,0.5555555555555556,0.528,0.7066365553295342,0.5737027281141378,0.7777777777777778,-0.0034044122996160103,0.4583333333333333,0.072,-1.823371201272847,-0.013720478428474143,0.5138888888888888,0.012809739344649844,0.7222222222222222
deepseek-coder-1.3b,jlens,19,0.8261,e6,rename_opaque_encode_flatten,cumulative,24,72,-0.0002312834655873545,0.4444444444444444,0.946,-0.11920162190540767,0.5886045881123415,0.6527777777777778,0.0006895163090899939,0.5694444444444444,0.466,0.7329381617466669,0.12316828523668753,0.4305555555555556,-0.0038994658324453565,0.4583333333333333
deepseek-coder-1.3b,jlens,23,1.0,e6,clean_heldout,clean,-1,72,0.004998422984431872,0.7916666666666666,0.0,4.770766691628872,0.9738154483596513,0.9027777777777778,-0.004891023378614973,0.375,0.006,-2.9127733430095395,0.22393794040282466,0.4444444444444444,0.02170139468378491,0.7222222222222222
deepseek-coder-1.3b,jlens,23,1.0,e6,normalize,baseline,0,72,0.0052921739546928975,0.75,0.0,4.949394578636376,0.9427620569263688,0.9166666666666666,-0.004151205269172561,0.375,0.012,-2.474852048051616,0.1165391039364034,0.4583333333333333,0.025065109133720398,0.7361111111111112
deepseek-coder-1.3b,jlens,23,1.0,e6,rename_only,atomic,11,72,0.0013876490753221282,0.625,0.21,1.240736157232895,0.9897787072853319,0.9583333333333334,-0.0024819128870602427,0.4166666666666667,0.188,-1.3583165108411657,0.0918418390729104,0.4583333333333333,0.007675598892900679,0.625
deepseek-coder-1.3b,jlens,23,1.0,e6,opaque_only,atomic,12,72,0.004067115839300318,0.7083333333333334,0.0,4.0658189726527505,0.9685522678050562,0.8472222222222222,-0.0030262652306733756,0.3888888888888889,0.072,-1.8392914780730087,0.08059021407960601,0.4166666666666667,0.019710962971051533,0.7083333333333334
deepseek-coder-1.3b,jlens,23,1.0,e6,encode_only,atomic,13,72,0.004758137410743762,0.7916666666666666,0.0,4.993586233759864,0.9630683765431705,0.9305555555555556,-0.003088432137471598,0.3611111111111111,0.094,-1.7676519957351278,0.16509684772624933,0.4444444444444444,0.024414063327842288,0.8055555555555556
deepseek-coder-1.3b,jlens,23,1.0,e6,flatten_only,atomic,14,72,-0.0002841773884447236,0.4722222222222222,0.664,-0.4542477643616666,0.9842868591837407,0.9305555555555556,-0.0013115525045260287,0.5416666666666666,0.374,-0.94993277619474,0.23178356311516693,0.5555555555555556,-0.0006730837954415216,0.4583333333333333
deepseek-coder-1.3b,jlens,23,1.0,e6,rename_cumulative,cumulative,21,72,0.002927372378831382,0.6527777777777778,0.006,2.6742999858102796,0.9915435303822704,0.9583333333333334,-0.0006479542885773688,0.5,0.722,-0.3976972722222642,0.16336643105920462,0.5,0.01383208069536421,0.6666666666666666
deepseek-coder-1.3b,jlens,23,1.0,e6,rename_opaque,cumulative,22,72,0.002122261280464376,0.625,0.018,2.2370983002158207,0.9940658246543295,0.9722222222222222,0.0003106582992766073,0.5138888888888888,0.854,0.28746406523963647,0.2799987149051642,0.4722222222222222,0.009438200957245298,0.6388888888888888
deepseek-coder-1.3b,jlens,23,1.0,e6,rename_opaque_encode,cumulative,23,72,0.0025808257911061707,0.6944444444444444,0.0,3.0501996295115044,0.9919660675400989,0.9722222222222222,-0.0038022041707300755,0.4722222222222222,0.032,-1.963163020136481,-0.03647827425909514,0.4722222222222222,0.012809739344649844,0.7222222222222222
deepseek-coder-1.3b,jlens,23,1.0,e6,rename_opaque_encode_flatten,cumulative,24,72,-0.0008798798200811172,0.4583333333333333,0.288,-1.0875559952641416,0.9845417603864457,0.9444444444444444,0.00015990047474982573,0.4722222222222222,0.91,0.11090407691569562,0.048063108959197326,0.4722222222222222,-0.0038994658324453565,0.4583333333333333
deepseek-coder-1.3b,logit,-1,,e6,clean_heldout,clean,-1,72,0.0,0.0,1.0,,,0.06944444444444445,0.0,0.0,1.0,,,0.06944444444444445,0.02170139468378491,0.7222222222222222
deepseek-coder-1.3b,logit,-1,,e6,normalize,baseline,0,72,0.0,0.0,1.0,,,0.041666666666666664,0.0,0.0,1.0,,,0.041666666666666664,0.025065109133720398,0.7361111111111112
deepseek-coder-1.3b,logit,-1,,e6,rename_only,atomic,11,72,0.0,0.0,1.0,,,0.027777777777777776,0.0,0.0,1.0,,,0.027777777777777776,0.007675598892900679,0.625
deepseek-coder-1.3b,logit,-1,,e6,opaque_only,atomic,12,72,0.0,0.0,1.0,,,0.041666666666666664,0.0,0.0,1.0,,,0.041666666666666664,0.019710962971051533,0.7083333333333334
deepseek-coder-1.3b,logit,-1,,e6,encode_only,atomic,13,72,0.0,0.0,1.0,,,0.027777777777777776,0.0,0.0,1.0,,,0.027777777777777776,0.024414063327842288,0.8055555555555556
deepseek-coder-1.3b,logit,-1,,e6,flatten_only,atomic,14,72,0.0,0.0,1.0,,,0.041666666666666664,0.0,0.0,1.0,,,0.041666666666666664,-0.0006730837954415216,0.4583333333333333
deepseek-coder-1.3b,logit,-1,,e6,rename_cumulative,cumulative,21,72,0.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,,0.0,0.01383208069536421,0.6666666666666666
deepseek-coder-1.3b,logit,-1,,e6,rename_opaque,cumulative,22,72,0.0,0.0,1.0,,,0.013888888888888888,0.0,0.0,1.0,,,0.013888888888888888,0.009438200957245298,0.6388888888888888
deepseek-coder-1.3b,logit,-1,,e6,rename_opaque_encode,cumulative,23,72,0.0,0.0,1.0,,,0.0,0.0,0.0,1.0,,,0.0,0.012809739344649844,0.7222222222222222
deepseek-coder-1.3b,logit,-1,,e6,rename_opaque_encode_flatten,cumulative,24,72,0.0,0.0,1.0,,,0.013888888888888888,0.0,0.0,1.0,,,0.013888888888888888,-0.0038994658324453565,0.4583333333333333
deepseek-coder-1.3b,logit,0,0.0,e6,clean_heldout,clean,-1,72,-0.0024801522550524833,0.4861111111111111,0.28,-1.1308725056662452,-0.12857742590797167,0.4861111111111111,0.001786330373732859,0.5972222222222222,0.206,1.3000916923571737,-0.05849367996021953,0.5555555555555556,0.02170139468378491,0.7222222222222222
deepseek-coder-1.3b,logit,0,0.0,e6,normalize,baseline,0,72,-0.002622368015010491,0.5,0.272,-1.1411227571431324,-0.09410006368859375,0.5416666666666666,0.0018798032516570433,0.5833333333333334,0.194,1.300771553052253,-0.03691473276133853,0.5416666666666666,0.025065109133720398,0.7361111111111112
deepseek-coder-1.3b,logit,0,0.0,e6,rename_only,atomic,11,72,-0.0022434590019123533,0.4444444444444444,0.132,-1.6011544694110493,-0.006181830598668066,0.3888888888888889,-0.0009695420390183387,0.3888888888888889,0.45,-0.8153946428789357,0.16050939670845304,0.4861111111111111,0.007675598892900679,0.625
deepseek-coder-1.3b,logit,0,0.0,e6,opaque_only,atomic,12,72,-0.0016129847301583561,0.5138888888888888,0.4,-0.8064003511813986,-0.08832846944798034,0.4861111111111111,0.0015309350469367511,0.5833333333333334,0.26,1.1954083924888335,-0.06040068847329354,0.5,0.019710962971051533,0.7083333333333334
deepseek-coder-1.3b,logit,0,0.0,e6,encode_only,atomic,13,72,-0.0028499586899878395,0.4583333333333333,0.228,-1.2257862245187228,-0.0873708067182121,0.5138888888888888,0.001886264607439554,0.5833333333333334,0.186,1.35325224194204,-0.0769111615512159,0.5,0.024414063327842288,0.8055555555555556
deepseek-coder-1.3b,logit,0,0.0,e6,flatten_only,atomic,14,72,-0.00033185414062551305,0.5694444444444444,0.382,-0.9661380567411668,-0.0921454222509336,0.4722222222222222,0.00035084729740608874,0.5277777777777778,0.344,1.025884684612769,-0.03395669325892275,0.4305555555555556,-0.0006730837954415216,0.4583333333333333
deepseek-coder-1.3b,logit,0,0.0,e6,rename_cumulative,cumulative,21,72,0.0012084456711580328,0.5138888888888888,0.464,0.7435563381942258,0.00714334257078735,0.4583333333333333,0.003043139749937517,0.7083333333333334,0.026,2.330037217815774,0.0015596371160818176,0.5416666666666666,0.01383208069536421,0.6666666666666666
deepseek-coder-1.3b,logit,0,0.0,e6,rename_opaque,cumulative,22,72,-2.786946803814663e-05,0.4722222222222222,0.984,0.10425340475319714,0.041138190185297005,0.5138888888888888,0.001625133230480856,0.5555555555555556,0.084,1.7047545715335215,0.048732637582166234,0.5277777777777778,0.009438200957245298,0.6388888888888888
deepseek-coder-1.3b,logit,0,0.0,e6,rename_opaque_encode,cumulative,23,72,0.0009765869532280197,0.6388888888888888,0.464,0.7851906819727368,-0.11823869453172454,0.6111111111111112,0.0001808159700667731,0.5555555555555556,0.868,0.2637044482113452,-0.002008500095854376,0.5833333333333334,0.012809739344649844,0.7222222222222222
deepseek-coder-1.3b,logit,0,0.0,e6,rename_opaque_encode_flatten,cumulative,24,72,0.00015982695377457037,0.4444444444444444,0.67,0.40856307287583116,-0.035803506513920204,0.5555555555555556,-4.5570900092766704e-05,0.4722222222222222,0.878,-0.18461088091485262,-0.09839054280214271,0.4305555555555556,-0.0038994658324453565,0.4583333333333333
deepseek-coder-1.3b,logit,3,0.1304,e6,clean_heldout,clean,-1,72,-0.0027045121840693215,0.4722222222222222,0.508,-0.7638343627207844,-0.015078150160372693,0.4722222222222222,0.0029894967476094695,0.5416666666666666,0.334,0.9330163794213481,0.04455685079115766,0.5694444444444444,0.02170139468378491,0.7222222222222222
