model,contrast,layer,target_condition,position,role_to,mean_delta,median_delta,sign_consistency,n
deepseek-coder-1.3b,flip_ab,19,other,11,inner_def_value,-0.07382816002665792,-0.013581212413685359,0.33,200
deepseek-coder-1.3b,flip_ab,19,other,12,other,0.0614423495008927,-0.006511842276422326,0.31,200
deepseek-coder-1.3b,flip_ab,19,other,13,other,0.034269928006883235,-0.012598816625318185,0.195,200
deepseek-coder-1.3b,flip_ab,19,other,14,return_kw,0.0005290591408410573,-0.0019650807030779822,0.43,200
deepseek-coder-1.3b,flip_ab,19,other,15,use_site,0.045025679088540674,0.018978913241588808,0.93,200
deepseek-coder-1.3b,flip_ab,19,other,16,suffix,0.05375491320609292,-0.013265799801593248,0.205,200
deepseek-coder-1.3b,flip_ab,19,other,17,suffix,0.024566015315459985,-0.007027635682922041,0.185,200
deepseek-coder-1.3b,flip_ab,19,other,18,suffix,-0.004129523574849666,0.00165291097863156,0.595,200
deepseek-coder-1.3b,flip_ab,19,other,19,suffix,-0.04167834292877917,-0.0016991122163870845,0.41,200
deepseek-coder-1.3b,flip_ab,19,other,20,suffix,-0.10376762862227695,-0.034727198418001926,0.25,200
deepseek-coder-1.3b,flip_ba,0,bound,0,outer_def_name,-0.01984813022402138,-0.002862501640242182,0.475,200
deepseek-coder-1.3b,flip_ba,0,bound,1,other,0.012754880317507227,0.012836372873823058,0.745,200
deepseek-coder-1.3b,flip_ba,0,bound,2,outer_def_value,-0.0019699822184126993,-0.027513060205416183,0.23,200
deepseek-coder-1.3b,flip_ba,0,bound,3,other,-0.019195284781253926,0.006722816979495172,0.65,200
deepseek-coder-1.3b,flip_ba,0,bound,4,signature,-0.011712160221998204,-0.041884304495176675,0.15,200
deepseek-coder-1.3b,flip_ba,0,bound,5,signature,-0.017449643121143846,-0.028238652542344582,0.135,200
deepseek-coder-1.3b,flip_ba,0,bound,6,signature,-0.03376958739756368,-0.0238617668735723,0.085,200
deepseek-coder-1.3b,flip_ba,0,bound,7,other,0.010966854225545103,-0.0014561196997199348,0.395,200
deepseek-coder-1.3b,flip_ba,0,bound,8,other,0.006997975934885277,0.0019165237114227938,0.69,200
deepseek-coder-1.3b,flip_ba,0,bound,9,inner_def_name,-0.014291006402711018,-0.006889336672305152,0.375,200
deepseek-coder-1.3b,flip_ba,0,bound,10,other,0.004004735116309655,0.018183664490402415,0.8,200
deepseek-coder-1.3b,flip_ba,0,bound,11,inner_def_value,0.041390549867813035,0.028047305394257985,0.77,200
deepseek-coder-1.3b,flip_ba,0,bound,12,other,0.01781910011043565,0.014470296753227712,0.91,200
deepseek-coder-1.3b,flip_ba,0,bound,13,other,0.010056964969567095,0.002648022516487018,0.76,200
deepseek-coder-1.3b,flip_ba,0,bound,14,return_kw,-0.011459274100988699,-0.007610105874986069,0.195,200
deepseek-coder-1.3b,flip_ba,0,bound,15,use_site,-0.017454462837368196,-0.017432285653453,0.13,200
deepseek-coder-1.3b,flip_ba,0,bound,16,suffix,0.004879277293190677,-0.001452303697052094,0.36,200
deepseek-coder-1.3b,flip_ba,0,bound,17,suffix,-0.0028067525703359968,-0.0070155495746783425,0.2,200
deepseek-coder-1.3b,flip_ba,0,bound,18,suffix,0.016499466729401405,0.017026679643081324,0.85,200
deepseek-coder-1.3b,flip_ba,0,bound,19,suffix,0.008361083546660143,0.013322394305681736,0.765,200
deepseek-coder-1.3b,flip_ba,0,bound,20,suffix,0.016225410001896142,0.05773671356824757,0.815,200
deepseek-coder-1.3b,flip_ba,0,fixed_a,0,outer_def_name,-1.2179644563162784,0.0270180108254003,0.715,200
deepseek-coder-1.3b,flip_ba,0,fixed_a,1,other,-0.07228495780793014,0.022284266084218497,0.85,200
deepseek-coder-1.3b,flip_ba,0,fixed_a,2,outer_def_value,-0.4575480777830112,0.0016289858084327508,0.54,200
deepseek-coder-1.3b,flip_ba,0,fixed_a,3,other,0.12062979435542932,-0.009321860546444294,0.26,200
deepseek-coder-1.3b,flip_ba,0,fixed_a,4,signature,-0.502997105592113,-0.04114197253669735,0.14,200
deepseek-coder-1.3b,flip_ba,0,fixed_a,5,signature,-0.08711713597719925,-0.02782769295593632,0.125,200
deepseek-coder-1.3b,flip_ba,0,fixed_a,6,signature,0.0831172962168306,-0.025400980510123343,0.09,200
deepseek-coder-1.3b,flip_ba,0,fixed_a,7,other,-0.08415261515031958,-0.0019539987157912073,0.36,200
deepseek-coder-1.3b,flip_ba,0,fixed_a,8,other,-0.011645882276581249,0.0008918791204055605,0.585,200
deepseek-coder-1.3b,flip_ba,0,fixed_a,9,inner_def_name,-0.13208045504989852,-0.00920098085179052,0.34,200
deepseek-coder-1.3b,flip_ba,0,fixed_a,10,other,0.11059326307693118,0.010764618989679628,0.72,200
deepseek-coder-1.3b,flip_ba,0,fixed_a,11,inner_def_value,0.5429623366385119,-0.0002682287382254067,0.495,200
deepseek-coder-1.3b,flip_ba,0,fixed_a,12,other,-0.002142984540361298,0.014191816528827287,0.895,200
deepseek-coder-1.3b,flip_ba,0,fixed_a,13,other,-0.0016818491273835868,0.00260130143857569,0.745,200
deepseek-coder-1.3b,flip_ba,0,fixed_a,14,return_kw,-0.024136454506628144,-0.00875569724045927,0.19,200
deepseek-coder-1.3b,flip_ba,0,fixed_a,15,use_site,0.291156482103087,-0.020820871556285852,0.13,200
deepseek-coder-1.3b,flip_ba,0,fixed_a,16,suffix,-0.09243067646109615,-0.0014351980773310517,0.37,200
deepseek-coder-1.3b,flip_ba,0,fixed_a,17,suffix,-0.043381544296478405,-0.007873897265042274,0.19,200
deepseek-coder-1.3b,flip_ba,0,fixed_a,18,suffix,0.14991407790892977,0.01607865956246226,0.855,200
deepseek-coder-1.3b,flip_ba,0,fixed_a,19,suffix,0.2697034918823946,0.01228676619794382,0.75,200
deepseek-coder-1.3b,flip_ba,0,fixed_a,20,suffix,1.1614886760893777,0.05207598931682443,0.755,200
deepseek-coder-1.3b,flip_ba,0,fixed_b,0,outer_def_name,-0.00534276376325388,0.04348788837655834,0.815,200
deepseek-coder-1.3b,flip_ba,0,fixed_b,1,other,0.17324459196710876,0.020338459116363988,0.855,200
deepseek-coder-1.3b,flip_ba,0,fixed_b,2,outer_def_value,0.6561208661473624,0.020940949903445666,0.685,200
deepseek-coder-1.3b,flip_ba,0,fixed_b,3,other,-0.38613493251287295,-0.021833130893080227,0.165,200
deepseek-coder-1.3b,flip_ba,0,fixed_b,4,signature,-1.0786113946221827,-0.042973938322503104,0.16,200
deepseek-coder-1.3b,flip_ba,0,fixed_b,5,signature,-0.4219419331612054,-0.028186244609100394,0.145,200
deepseek-coder-1.3b,flip_ba,0,fixed_b,6,signature,-0.15677920494264097,-0.024968651495562835,0.095,200
deepseek-coder-1.3b,flip_ba,0,fixed_b,7,other,-0.159224639497301,-0.0021528629920373504,0.37,200
deepseek-coder-1.3b,flip_ba,0,fixed_b,8,other,-0.03935636162172096,0.0001077888927435612,0.51,200
deepseek-coder-1.3b,flip_ba,0,fixed_b,9,inner_def_name,-0.5012997066935228,-0.00942941623273225,0.355,200
deepseek-coder-1.3b,flip_ba,0,fixed_b,10,other,-0.24798878157914006,0.008975396480692135,0.66,200
deepseek-coder-1.3b,flip_ba,0,fixed_b,11,inner_def_value,-0.958322870352443,-0.03142991971287362,0.275,200
deepseek-coder-1.3b,flip_ba,0,fixed_b,12,other,0.09984912256698202,0.015244409930622009,0.895,200
deepseek-coder-1.3b,flip_ba,0,fixed_b,13,other,0.049938759750247606,0.0029493997520164917,0.81,200
deepseek-coder-1.3b,flip_ba,0,fixed_b,14,return_kw,-0.2956811217111746,-0.007644089372327363,0.195,200
deepseek-coder-1.3b,flip_ba,0,fixed_b,15,use_site,0.02229698896439761,-0.01761490696036995,0.135,200
deepseek-coder-1.3b,flip_ba,0,fixed_b,16,suffix,-0.016714299820909613,-0.0015212579994255144,0.365,200
deepseek-coder-1.3b,flip_ba,0,fixed_b,17,suffix,-0.042423882352090596,-0.00694747061233033,0.215,200
deepseek-coder-1.3b,flip_ba,0,fixed_b,18,suffix,0.3295604979879738,0.017228617041952162,0.84,200
deepseek-coder-1.3b,flip_ba,0,fixed_b,19,suffix,0.4443683521548873,0.012413687247841728,0.76,200
deepseek-coder-1.3b,flip_ba,0,fixed_b,20,suffix,2.534448608212688,0.05569878391018068,0.795,200
deepseek-coder-1.3b,flip_ba,0,other,0,outer_def_name,-1.203459089855511,0.07275540226118374,0.905,200
deepseek-coder-1.3b,flip_ba,0,other,1,other,0.08820475384167135,0.030772064406434662,0.88,200
deepseek-coder-1.3b,flip_ba,0,other,2,outer_def_value,0.20054277058276399,0.056229094687212336,0.875,200
deepseek-coder-1.3b,flip_ba,0,other,3,other,-0.2463098533761894,-0.03896953021291544,0.11,200
deepseek-coder-1.3b,flip_ba,0,other,4,signature,-1.5698963399922974,-0.042460685462312034,0.16,200
deepseek-coder-1.3b,flip_ba,0,other,5,signature,-0.49160942601726076,-0.027511175072687112,0.14,200
deepseek-coder-1.3b,flip_ba,0,other,6,signature,-0.03989232132824675,-0.02643834682104374,0.105,200
deepseek-coder-1.3b,flip_ba,0,other,7,other,-0.2543441088731657,-0.002699429053049621,0.35,200
deepseek-coder-1.3b,flip_ba,0,other,8,other,-0.05800021983318748,-0.0012339493939228013,0.415,200
deepseek-coder-1.3b,flip_ba,0,other,9,inner_def_name,-0.6190891553407104,-0.012221234609108116,0.32,200
deepseek-coder-1.3b,flip_ba,0,other,10,other,-0.14140025361851855,0.0012215243181925386,0.53,200
deepseek-coder-1.3b,flip_ba,0,other,11,inner_def_value,-0.4567510835817441,-0.061485918796037556,0.155,200
deepseek-coder-1.3b,flip_ba,0,other,12,other,0.07988703791618508,0.014758775921054474,0.89,200
deepseek-coder-1.3b,flip_ba,0,other,13,other,0.038199945653296936,0.00295697439103528,0.79,200
deepseek-coder-1.3b,flip_ba,0,other,14,return_kw,-0.30835830211681403,-0.007930265486996154,0.21,200
deepseek-coder-1.3b,flip_ba,0,other,15,use_site,0.3309079339048527,-0.020512509064956386,0.135,200
deepseek-coder-1.3b,flip_ba,0,other,16,suffix,-0.11402425357519654,-0.0015805184795238472,0.41,200
deepseek-coder-1.3b,flip_ba,0,other,17,suffix,-0.08299867407823301,-0.007973966455769404,0.21,200
deepseek-coder-1.3b,flip_ba,0,other,18,suffix,0.4629751091675021,0.01608483693556057,0.845,200
deepseek-coder-1.3b,flip_ba,0,other,19,suffix,0.7057107604906218,0.010847139003391609,0.74,200
deepseek-coder-1.3b,flip_ba,0,other,20,suffix,3.6797118743001693,0.04819877763902029,0.745,200
deepseek-coder-1.3b,flip_ba,3,bound,0,outer_def_name,-0.025979862143584897,-0.015510452544661754,0.305,200
deepseek-coder-1.3b,flip_ba,3,bound,1,other,-0.013929579276938078,-0.00296186687798792,0.45,200
deepseek-coder-1.3b,flip_ba,3,bound,2,outer_def_value,-0.0011375764142862654,-0.04155950353409603,0.21,200
deepseek-coder-1.3b,flip_ba,3,bound,3,other,-0.001945619429879082,0.030942999913421268,0.835,200
deepseek-coder-1.3b,flip_ba,3,bound,4,signature,0.02832193007792384,-0.010142383228532895,0.395,200
deepseek-coder-1.3b,flip_ba,3,bound,5,signature,0.000811261346051334,-0.007329260900233612,0.16,200
deepseek-coder-1.3b,flip_ba,3,bound,6,signature,-0.0395066861865516,-0.02680902231362369,0.08,200
deepseek-coder-1.3b,flip_ba,3,bound,7,other,-0.0013787055241932889,-0.025117997456313837,0.17,200
deepseek-coder-1.3b,flip_ba,3,bound,8,other,-0.007598486284944155,-0.017304797133919587,0.16,200
deepseek-coder-1.3b,flip_ba,3,bound,9,inner_def_name,-0.005444887056838654,-0.002750488380826349,0.445,200
deepseek-coder-1.3b,flip_ba,3,bound,10,other,-0.013433041748860229,0.0058906726534781375,0.635,200
deepseek-coder-1.3b,flip_ba,3,bound,11,inner_def_value,0.04622731896094501,0.03265714732072036,0.755,200
deepseek-coder-1.3b,flip_ba,3,bound,12,other,0.018675425680656003,0.01843831514217683,0.92,200
deepseek-coder-1.3b,flip_ba,3,bound,13,other,0.005074562724995425,-0.0023614714915164816,0.34,200
deepseek-coder-1.3b,flip_ba,3,bound,14,return_kw,-0.010673011458668186,-0.009872055967132094,0.19,200
deepseek-coder-1.3b,flip_ba,3,bound,15,use_site,-0.010056731638961267,-0.006087857191758193,0.31,200
deepseek-coder-1.3b,flip_ba,3,bound,16,suffix,0.004532540247353354,-0.0017590718412017143,0.4,200
deepseek-coder-1.3b,flip_ba,3,bound,17,suffix,-0.01583463786998923,-0.016093044644036082,0.145,200
deepseek-coder-1.3b,flip_ba,3,bound,18,suffix,0.009878476060275915,0.005609972334983802,0.77,200
deepseek-coder-1.3b,flip_ba,3,bound,19,suffix,0.006036719482641538,0.008037015559572815,0.76,200
deepseek-coder-1.3b,flip_ba,3,bound,20,suffix,0.027360683843565336,0.08577479224577045,0.825,200
deepseek-coder-1.3b,flip_ba,3,fixed_a,0,outer_def_name,-0.39295334876142446,0.002550378690949706,0.55,200
deepseek-coder-1.3b,flip_ba,3,fixed_a,1,other,-0.5329734040622605,0.005114598790522315,0.57,200
deepseek-coder-1.3b,flip_ba,3,fixed_a,2,outer_def_value,-0.7184059099852433,-0.000672510745464365,0.495,200
deepseek-coder-1.3b,flip_ba,3,fixed_a,3,other,0.47259518667057465,0.014878406170714856,0.745,200
deepseek-coder-1.3b,flip_ba,3,fixed_a,4,signature,-0.6772359453673481,-0.008669651392329792,0.4,200
deepseek-coder-1.3b,flip_ba,3,fixed_a,5,signature,0.0026500901218632924,-0.007825101170936415,0.14,200
deepseek-coder-1.3b,flip_ba,3,fixed_a,6,signature,0.2735654548306678,-0.029508058935962856,0.085,200
deepseek-coder-1.3b,flip_ba,3,fixed_a,7,other,-0.4038167884947832,-0.023289626864088878,0.21,200
deepseek-coder-1.3b,flip_ba,3,fixed_a,8,other,-0.15693994999067548,-0.01777116169566288,0.155,200
deepseek-coder-1.3b,flip_ba,3,fixed_a,9,inner_def_name,-0.06289388245498816,-0.005386891514964139,0.4,200
deepseek-coder-1.3b,flip_ba,3,fixed_a,10,other,-0.010856945403076508,0.0012728774578033399,0.525,200
deepseek-coder-1.3b,flip_ba,3,fixed_a,11,inner_def_value,0.490302448558733,0.00025905647929024694,0.505,200
deepseek-coder-1.3b,flip_ba,3,fixed_a,12,other,-0.014210388498578362,0.01737258119684952,0.905,200
deepseek-coder-1.3b,flip_ba,3,fixed_a,13,other,-0.03636798924333884,-0.0023573172383795074,0.34,200
deepseek-coder-1.3b,flip_ba,3,fixed_a,14,return_kw,-0.04184112377687685,-0.010211816066775414,0.18,200
deepseek-coder-1.3b,flip_ba,3,fixed_a,15,use_site,0.24162036581184312,-0.010783584896550572,0.265,200
deepseek-coder-1.3b,flip_ba,3,fixed_a,16,suffix,-0.11784168980003651,-0.0009567361578359255,0.46,200
deepseek-coder-1.3b,flip_ba,3,fixed_a,17,suffix,-0.12093252717871836,-0.01666778663011362,0.135,200
deepseek-coder-1.3b,flip_ba,3,fixed_a,18,suffix,0.07854425150143114,0.004567817583502831,0.725,200
deepseek-coder-1.3b,flip_ba,3,fixed_a,19,suffix,0.22201415988734183,0.007253727698470273,0.725,200
deepseek-coder-1.3b,flip_ba,3,fixed_a,20,suffix,1.5059794108293705,0.07639587774813236,0.78,200
deepseek-coder-1.3b,flip_ba,3,fixed_b,0,outer_def_name,0.4063378234867936,0.0176404382849,0.725,200
deepseek-coder-1.3b,flip_ba,3,fixed_b,1,other,-0.7556917420164321,0.005158193589856738,0.58,200
deepseek-coder-1.3b,flip_ba,3,fixed_b,2,outer_def_value,0.9398193753646186,0.026090239737551733,0.675,200
deepseek-coder-1.3b,flip_ba,3,fixed_b,3,other,0.435426657461266,0.006336006007895939,0.67,200
deepseek-coder-1.3b,flip_ba,3,fixed_b,4,signature,-0.9291699233004701,-0.011543165271140618,0.39,200
deepseek-coder-1.3b,flip_ba,3,fixed_b,5,signature,-0.0021160812851179853,-0.006952055207024783,0.145,200
deepseek-coder-1.3b,flip_ba,3,fixed_b,6,signature,0.11229413500574502,-0.02821373072192868,0.095,200
deepseek-coder-1.3b,flip_ba,3,fixed_b,7,other,-0.8290451266334367,-0.0257031918693941,0.2,200
deepseek-coder-1.3b,flip_ba,3,fixed_b,8,other,-0.51905794065446,-0.018728380902995074,0.165,200
deepseek-coder-1.3b,flip_ba,3,fixed_b,9,inner_def_name,-0.25536056277540115,-0.004028304080601603,0.37,200
deepseek-coder-1.3b,flip_ba,3,fixed_b,10,other,-0.4388186993254587,0.0005119063019646338,0.51,200
deepseek-coder-1.3b,flip_ba,3,fixed_b,11,inner_def_value,-1.3316179571158904,-0.0368840718584004,0.265,200
deepseek-coder-1.3b,flip_ba,3,fixed_b,12,other,0.10530682784525881,0.018347390589163046,0.9,200
deepseek-coder-1.3b,flip_ba,3,fixed_b,13,other,-0.06838960516880269,-0.0023147851915763257,0.345,200
deepseek-coder-1.3b,flip_ba,3,fixed_b,14,return_kw,-0.40372021823672116,-0.009810545490405215,0.205,200
deepseek-coder-1.3b,flip_ba,3,fixed_b,15,use_site,0.1021917005042792,-0.006121841956193957,0.35,200
deepseek-coder-1.3b,flip_ba,3,fixed_b,16,suffix,-0.14272950959165803,-0.0020890891258615917,0.39,200
deepseek-coder-1.3b,flip_ba,3,fixed_b,17,suffix,-0.3135023216032255,-0.016272192105502528,0.15,200
deepseek-coder-1.3b,flip_ba,3,fixed_b,18,suffix,0.13948014480583593,0.004978660465239225,0.745,200
deepseek-coder-1.3b,flip_ba,3,fixed_b,19,suffix,0.331937717211784,0.008570114311347075,0.74,200
deepseek-coder-1.3b,flip_ba,3,fixed_b,20,suffix,3.4164312615544103,0.0824111569977173,0.81,200
deepseek-coder-1.3b,flip_ba,3,other,0,outer_def_name,0.039364336868954054,0.03799578770448789,0.885,200
deepseek-coder-1.3b,flip_ba,3,other,1,other,-1.2747355668017541,0.013427288695156303,0.685,200
deepseek-coder-1.3b,flip_ba,3,other,2,outer_def_value,0.22255104179366128,0.07249384518598619,0.88,200
deepseek-coder-1.3b,flip_ba,3,other,3,other,0.9099674635617195,-0.009193771573484083,0.33,200
deepseek-coder-1.3b,flip_ba,3,other,4,signature,-1.634727798745742,-0.011445298064451478,0.4,200
deepseek-coder-1.3b,flip_ba,3,other,5,signature,-0.00027725250930604517,-0.007104582690593639,0.145,200
deepseek-coder-1.3b,flip_ba,3,other,6,signature,0.4253662760229644,-0.029970791465077667,0.095,200
deepseek-coder-1.3b,flip_ba,3,other,7,other,-1.2314832096040265,-0.024107411829797466,0.22,200
deepseek-coder-1.3b,flip_ba,3,other,8,other,-0.6683994043601911,-0.01866922043825954,0.155,200
deepseek-coder-1.3b,flip_ba,3,other,9,inner_def_name,-0.31280955817355066,-0.006556365677143399,0.35,200
deepseek-coder-1.3b,flip_ba,3,other,10,other,-0.43624260297967493,-0.005150688547000045,0.43,200
deepseek-coder-1.3b,flip_ba,3,other,11,inner_def_value,-0.8875428275181025,-0.07317281330643959,0.175,200
deepseek-coder-1.3b,flip_ba,3,other,12,other,0.07242101366602442,0.01657226386473243,0.895,200
deepseek-coder-1.3b,flip_ba,3,other,13,other,-0.10983215713713694,-0.0022343813136122765,0.35,200
deepseek-coder-1.3b,flip_ba,3,other,14,return_kw,-0.43488833055492976,-0.009178889227968272,0.205,200
deepseek-coder-1.3b,flip_ba,3,other,15,use_site,0.35386879795508364,-0.010622735746409043,0.27,200
deepseek-coder-1.3b,flip_ba,3,other,16,suffix,-0.2651037396390479,-0.0013169751515219627,0.435,200
deepseek-coder-1.3b,flip_ba,3,other,17,suffix,-0.41860021091195465,-0.01635761098649406,0.145,200
deepseek-coder-1.3b,flip_ba,3,other,18,suffix,0.20814592024699116,0.004294055983724886,0.7,200
deepseek-coder-1.3b,flip_ba,3,other,19,suffix,0.5479151576164845,0.007381425522499067,0.725,200
deepseek-coder-1.3b,flip_ba,3,other,20,suffix,4.895049988540214,0.07461933349017864,0.755,200
deepseek-coder-1.3b,flip_ba,7,bound,0,outer_def_name,0.03910149989535316,0.029874824645173756,0.785,200
deepseek-coder-1.3b,flip_ba,7,bound,1,other,-0.04869733337938853,-0.024599119296301052,0.185,200
deepseek-coder-1.3b,flip_ba,7,bound,2,outer_def_value,-0.015497719599945347,-0.06877037565231821,0.175,200
deepseek-coder-1.3b,flip_ba,7,bound,3,other,0.041208731745933494,0.042889181139274035,0.845,200
deepseek-coder-1.3b,flip_ba,7,bound,4,signature,0.019805694721339372,-0.030855142120997728,0.225,200
deepseek-coder-1.3b,flip_ba,7,bound,5,signature,0.01324188042108974,0.009372611107154392,0.835,200
deepseek-coder-1.3b,flip_ba,7,bound,6,signature,-0.010832525731419568,0.003608822651791393,0.55,200
deepseek-coder-1.3b,flip_ba,7,bound,7,other,0.008308036973891294,-0.025314588577084372,0.22,200
deepseek-coder-1.3b,flip_ba,7,bound,8,other,0.0005593652292238149,-0.012150620810838321,0.195,200
deepseek-coder-1.3b,flip_ba,7,bound,9,inner_def_name,-0.014912637802522312,-0.011046753657124132,0.25,200
deepseek-coder-1.3b,flip_ba,7,bound,10,other,-0.062051564337009514,-0.009920413553218852,0.355,200
deepseek-coder-1.3b,flip_ba,7,bound,11,inner_def_value,0.0876854162824959,0.0756844742018955,0.865,200
deepseek-coder-1.3b,flip_ba,7,bound,12,other,-0.002811781322268414,0.0024981789565037557,0.56,200
deepseek-coder-1.3b,flip_ba,7,bound,13,other,0.0001960856348783552,-0.011940616165305722,0.155,200
deepseek-coder-1.3b,flip_ba,7,bound,14,return_kw,-0.000911176625798461,-0.004154269644848208,0.345,200
deepseek-coder-1.3b,flip_ba,7,bound,15,use_site,-0.022521030361174015,-0.00852977913885738,0.41,200
deepseek-coder-1.3b,flip_ba,7,bound,16,suffix,-0.018433333768320993,-0.01849217729082267,0.22,200
deepseek-coder-1.3b,flip_ba,7,bound,17,suffix,-0.01083578310282774,-0.019116066652631648,0.145,200
deepseek-coder-1.3b,flip_ba,7,bound,18,suffix,-0.013085057201384136,-0.008692125333371627,0.12,200
deepseek-coder-1.3b,flip_ba,7,bound,19,suffix,0.008496458463138217,0.022218618981888847,0.805,200
deepseek-coder-1.3b,flip_ba,7,bound,20,suffix,0.001986883014609111,0.09360906124909948,0.795,200
deepseek-coder-1.3b,flip_ba,7,fixed_a,0,outer_def_name,0.17661247155343737,0.035852971361235844,0.82,200
deepseek-coder-1.3b,flip_ba,7,fixed_a,1,other,-0.6075150019202763,-0.019515980590086447,0.275,200
deepseek-coder-1.3b,flip_ba,7,fixed_a,2,outer_def_value,-1.0788676816982035,-0.01351506357957847,0.38,200
deepseek-coder-1.3b,flip_ba,7,fixed_a,3,other,0.3020664396467645,0.0340590440869922,0.845,200
deepseek-coder-1.3b,flip_ba,7,fixed_a,4,signature,-0.8996437173879527,-0.03129255186963546,0.22,200
deepseek-coder-1.3b,flip_ba,7,fixed_a,5,signature,0.09022861340056862,0.008404844542116641,0.83,200
deepseek-coder-1.3b,flip_ba,7,fixed_a,6,signature,0.5205722473886629,0.00028089866969373267,0.51,200
deepseek-coder-1.3b,flip_ba,7,fixed_a,7,other,-0.41950316375856955,-0.023722703362182445,0.235,200
deepseek-coder-1.3b,flip_ba,7,fixed_a,8,other,-0.1591145031059504,-0.012067899228431411,0.2,200
deepseek-coder-1.3b,flip_ba,7,fixed_a,9,inner_def_name,-0.04652641170000834,-0.011845200297226105,0.24,200
deepseek-coder-1.3b,flip_ba,7,fixed_a,10,other,-0.06831996601598748,-0.012577560547656786,0.315,200
deepseek-coder-1.3b,flip_ba,7,fixed_a,11,inner_def_value,0.548903215862675,0.03334898610674093,0.755,200
deepseek-coder-1.3b,flip_ba,7,fixed_a,12,other,-0.08714072931038136,0.002328371686112541,0.57,200
deepseek-coder-1.3b,flip_ba,7,fixed_a,13,other,-0.08549483537864486,-0.011291661296436545,0.16,200
deepseek-coder-1.3b,flip_ba,7,fixed_a,14,return_kw,-0.021089923778707168,-0.0040520928122770574,0.345,200
deepseek-coder-1.3b,flip_ba,7,fixed_a,15,use_site,-0.04596587267454349,-0.00930130419275721,0.39,200
deepseek-coder-1.3b,flip_ba,7,fixed_a,16,suffix,-0.3721481066219072,-0.015615520634934266,0.245,200
deepseek-coder-1.3b,flip_ba,7,fixed_a,17,suffix,-0.1584201049593417,-0.02009117700096078,0.135,200
deepseek-coder-1.3b,flip_ba,7,fixed_a,18,suffix,0.1376053540168879,-0.008958586418810371,0.12,200
deepseek-coder-1.3b,flip_ba,7,fixed_a,19,suffix,0.38903778076499146,0.01997481025391478,0.785,200
deepseek-coder-1.3b,flip_ba,7,fixed_a,20,suffix,1.8847248120399436,0.07833090491598368,0.74,200
deepseek-coder-1.3b,flip_ba,7,fixed_b,0,outer_def_name,1.3358310431471931,0.04244416880883785,0.815,200
deepseek-coder-1.3b,flip_ba,7,fixed_b,1,other,-1.3140797776610478,-0.014975039975531516,0.29,200
deepseek-coder-1.3b,flip_ba,7,fixed_b,2,outer_def_value,0.950308484089317,0.026857544911670403,0.68,200
deepseek-coder-1.3b,flip_ba,7,fixed_b,3,other,0.8251284754122272,0.029551146760874475,0.835,200
deepseek-coder-1.3b,flip_ba,7,fixed_b,4,signature,-1.3596051911872693,-0.032209824080073834,0.235,200
deepseek-coder-1.3b,flip_ba,7,fixed_b,5,signature,0.3261115013259671,0.008897636339286018,0.825,200
deepseek-coder-1.3b,flip_ba,7,fixed_b,6,signature,0.9613300076082606,0.0016005674403849687,0.515,200
deepseek-coder-1.3b,flip_ba,7,fixed_b,7,other,-0.8793255066082589,-0.024846081138543603,0.235,200
deepseek-coder-1.3b,flip_ba,7,fixed_b,8,other,-0.4419039108470816,-0.012134479247303567,0.205,200
deepseek-coder-1.3b,flip_ba,7,fixed_b,9,inner_def_name,-0.27542489775700774,-0.01283639458414175,0.245,200
deepseek-coder-1.3b,flip_ba,7,fixed_b,10,other,-0.7458599226860028,-0.01770915683355123,0.26,200
deepseek-coder-1.3b,flip_ba,7,fixed_b,11,inner_def_value,-1.5207392142138119,-0.011724294337747403,0.415,200
deepseek-coder-1.3b,flip_ba,7,fixed_b,12,other,-0.07687501979767217,-6.045555923730583e-05,0.495,200
deepseek-coder-1.3b,flip_ba,7,fixed_b,13,other,-0.17072558238592783,-0.01222910543034791,0.175,200
deepseek-coder-1.3b,flip_ba,7,fixed_b,14,return_kw,-0.20781560894127551,-0.004204002244747238,0.34,200
deepseek-coder-1.3b,flip_ba,7,fixed_b,15,use_site,-0.5985672387336675,-0.01231963734610085,0.37,200
deepseek-coder-1.3b,flip_ba,7,fixed_b,16,suffix,-0.7147030381222302,-0.017754048530594372,0.22,200
deepseek-coder-1.3b,flip_ba,7,fixed_b,17,suffix,-0.48241117285611906,-0.01933913742118001,0.155,200
deepseek-coder-1.3b,flip_ba,7,fixed_b,18,suffix,-0.07807154765409492,-0.009198662115089526,0.125,200
deepseek-coder-1.3b,flip_ba,7,fixed_b,19,suffix,0.5159082036061279,0.019946326126629683,0.79,200
deepseek-coder-1.3b,flip_ba,7,fixed_b,20,suffix,3.9514955203998046,0.09039867270054822,0.77,200
deepseek-coder-1.3b,flip_ba,7,other,0,outer_def_name,1.4733420148052772,0.04772298282113968,0.845,200
deepseek-coder-1.3b,flip_ba,7,other,1,other,-1.8728974462019357,-0.00920732282436476,0.335,200
deepseek-coder-1.3b,flip_ba,7,other,2,outer_def_value,-0.11306147800894052,0.09134018818880474,0.89,200
deepseek-coder-1.3b,flip_ba,7,other,3,other,1.0859861833130582,0.020698087314085803,0.8,200
deepseek-coder-1.3b,flip_ba,7,other,4,signature,-2.2790546032965615,-0.032189559490214494,0.235,200
deepseek-coder-1.3b,flip_ba,7,other,5,signature,0.40309823430544595,0.008120867808169764,0.805,200
