split,position,site_kind,site,variant,n_families,min_family_delta,max_family_delta,all_families_positive,all_families_ci_positive,delta_affine,ci_lo_affine,delta_threshold,ci_lo_threshold
calib,use,single,L16,whole_state,2,-0.0002604191501935323,0.13723957339922588,False,False,0.13723957339922588,0.06510416567325591,-0.0002604191501935323,-0.004687504507601261
calib,use,single,L24,gram_random,2,-0.0007812519868214925,-1.6887982686360677e-08,False,False,-1.6887982686360677e-08,-0.0023437589406967163,-0.0007812519868214925,-0.0031249990314245225
calib,use,single,L24,clens_answer,2,0.0005208338300387064,0.00078125,True,False,0.00078125,-0.0018229137112696966,0.0005208338300387064,-0.0015690141295393305
calib,use,single,L24,clens_value,2,-0.0007812509934107463,-9.934107462565104e-09,False,False,-9.934107462565104e-09,-0.0023437788337469104,-0.0007812509934107463,-0.00260416716337204
calib,use,single,L24,logit_value,2,-0.0010416686534881591,-0.0007812619209289551,False,False,-0.0007812619209289551,-0.0033854296306769054,-0.0010416686534881591,-0.0036458343267440794
calib,use,single,L24,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,use,single,L24,whole_state,2,-0.0010416666666666667,0.0039062490065892535,False,False,0.0039062490065892535,-0.005735707879066467,-0.0010416666666666667,-0.0036458328366279604
calib,use,single,L31,gram_random,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,use,single,L31,clens_answer,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,use,single,L31,clens_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,use,single,L31,logit_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,use,single,L31,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,use,single,L31,whole_state,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,use,single,L8,gram_random,2,0.0013020788629849753,0.0039062400658925376,True,False,0.0039062400658925376,0.0010416437685489657,0.0013020788629849753,-0.0010416726395487785
calib,use,single,L8,clens_answer,2,0.002083328366279602,0.007291660706202189,True,False,0.007291660706202189,0.002083326255281766,0.002083328366279602,-0.0010416736453771592
calib,use,single,L8,clens_value,2,-0.0007812529802322388,0.010937503973642985,False,False,0.010937503973642985,-0.0005208344260851542,-0.0007812529802322388,-0.005729169162611167
calib,use,single,L8,logit_value,2,0.001041663686434428,0.0015625009934107463,True,False,0.0015625009934107463,-0.0028645705183347066,0.001041663686434428,-0.002604167188207309
calib,use,single,L8,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
calib,use,single,L8,whole_state,2,0.18932291766007742,3.2789062430461247,True,True,3.2789062430461247,2.465175775438547,0.18932291766007742,0.06770182686547438
test,pre_def,band,L16+24+31,gram_random,2,0.00044643197740827287,0.0008928592715944563,True,False,0.00044643197740827287,-0.00089566276541778,0.0008928592715944563,-0.0004464249632188252
test,pre_def,band,L16+24+31,clens_answer,2,0.0015625012772423881,0.0020089281456811088,True,True,0.0020089281456811088,0.00044643530888216834,0.0015625012772423881,0.00011161033064126969
test,pre_def,band,L16+24+31,clens_value,2,0.000334815468106951,0.0011160705770765032,True,False,0.000334815468106951,-0.0013392916747501918,0.0011160705770765032,-0.00033482271645750316
test,pre_def,band,L16+24+31,logit_value,2,-0.0002232164144515991,0.0011160720671926226,False,False,-0.0002232164144515991,-0.0016741203516721726,0.0011160720671926226,-0.00022321344486304692
test,pre_def,band,L16+24+31,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
test,pre_def,band,L16+24+31,whole_state,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
test,pre_def,band,L8+16+24,gram_random,2,-0.00011161097458430698,0.0007812506386211941,False,False,-0.00011161097458430698,-0.0021233398573739185,0.0007812506386211941,-0.0007812502128737314
test,pre_def,band,L8+16+24,clens_answer,2,0.0007812502128737314,0.0011160710028239658,True,False,0.0011160710028239658,-0.0011160655000380108,0.0007812502128737314,-0.0007812510643686567
test,pre_def,band,L8+16+24,clens_value,2,0.00044643006154469083,0.0011160859039851597,True,False,0.0011160859039851597,-0.0011160578791584287,0.00044643006154469083,-0.0008928588564906801
test,pre_def,band,L8+16+24,logit_value,2,0.00022320619651249477,0.001785712582724435,True,False,0.00022320619651249477,-0.0020117385259696414,0.001785712582724435,0.00033481503703764506
test,pre_def,band,L8+16+24,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
test,pre_def,band,L8+16+24,whole_state,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
test,pre_def,single,L16,gram_random,2,0.0006696454116276332,0.0013392863529069082,True,False,0.0006696454116276332,-0.0007840548881462641,0.0013392863529069082,0.00011160799435206822
test,pre_def,single,L16,clens_answer,2,0.0012276717594691686,0.0012276787843023028,True,False,0.0012276717594691686,-0.00022322111896106174,0.0012276787843023028,-0.0002232166486127036
test,pre_def,single,L16,clens_value,2,0.0008928520338875907,0.0016741092715944564,True,False,0.0008928520338875907,-0.0008928495751959936,0.0016741092715944564,0.00022321513720921108
test,pre_def,single,L16,logit_value,2,0.00033481504235948834,0.0006696451987539019,True,False,0.00033481504235948834,-0.0012276832652943475,0.0006696451987539019,-0.0007812434222017016
test,pre_def,single,L16,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
test,pre_def,single,L16,whole_state,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
test,pre_def,single,L24,gram_random,2,0.00022322194916861397,0.0013392857142857143,True,False,0.00022322194916861397,-0.001116055803639548,0.0013392857142857143,0.00011160735573087419
test,pre_def,single,L24,clens_answer,2,0.0006696441343852452,0.0010044659887041365,True,False,0.0010044659887041365,-0.0002232078995023455,0.0006696441343852452,-0.0006696439268333572
test,pre_def,single,L24,clens_value,2,0.0007812508514949254,0.0011160688740866525,True,False,0.0011160688740866525,-0.00022601671516895278,0.0007812508514949254,-0.0004464294335671833
test,pre_def,single,L24,logit_value,2,0.00022321982043130057,0.0008928592715944563,True,False,0.00022321982043130057,-0.0011160701513290405,0.0008928592715944563,-0.0005580346658825875
test,pre_def,single,L24,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
test,pre_def,single,L24,whole_state,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
test,pre_def,single,L31,gram_random,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
test,pre_def,single,L31,clens_answer,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
test,pre_def,single,L31,clens_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
test,pre_def,single,L31,logit_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
test,pre_def,single,L31,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
test,pre_def,single,L31,whole_state,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
test,pre_def,single,L8,gram_random,2,0.00022321385996682303,0.00044642942292349676,True,False,0.00022321385996682303,-0.0016741071428571428,0.00044642942292349676,-0.00100446132676942
test,pre_def,single,L8,clens_answer,2,0.00011161267757415771,0.0015625010643686567,True,False,0.00011161267757415771,-0.0021205387051616395,0.0015625010643686567,0.00022321492433547975
test,pre_def,single,L8,clens_value,2,0.00022320704800742012,0.0014508924313953945,True,False,0.00022320704800742012,-0.0017857249294008528,0.0014508924313953945,2.0755188805716407e-10
test,pre_def,single,L8,logit_value,2,-0.00033481759684426444,0.00022321492433547975,False,False,-0.00033481759684426444,-0.0025669630510466437,0.00022321492433547975,-0.00122767837452037
test,pre_def,single,L8,noop_same_value,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
test,pre_def,single,L8,whole_state,2,0.0,0.0,False,False,0.0,0.0,0.0,0.0
test,use,band,L16+24+31,gram_random,2,0.0007812512772423881,0.0011160782405308315,True,False,0.0011160782405308315,-0.0007812508834259851,0.0007812512772423881,-0.0005580374172755651
test,use,band,L16+24+31,clens_answer,2,0.0008928556527410235,0.001227677719933646,True,False,0.001227677719933646,-0.0004464230899299894,0.0008928556527410235,-0.0003348220671926226
