split,position,site_kind,site,variant,layer,delta_ld,ci_lo,ci_hi,n_rows,n_bases,flip_rate,moves_toward_target,mean_delta_norm_ratio
calib,use,band,L8+16+24,clens_value,8,0.0052083315948645275,-0.0016927103387812774,0.011848949746539196,120,30,0.0,False,0.03727794954103065
calib,use,band,L8+16+24,logit_value,8,0.0016926986475785573,-0.0005241064603130021,0.0041666612525781,120,30,0.008333333333333333,False,0.024915396369617034
calib,use,band,L8+16+24,noop_same_value,8,0.0,0.0,0.0,120,30,0.0,False,0.0
calib,use,band,L8+16+24,whole_state,8,1.7423177021245162,1.3188541597376267,2.1671321654319757,120,30,0.2916666666666667,True,
calib,use,single,L16,gram_random,16,-0.0002604191501935323,-0.0019531299794713656,0.0013020828614632289,120,30,0.0,False,0.028556583303645782
calib,use,single,L16,clens_answer,16,0.0005208335816860199,-0.0011718740065892537,0.0020833338300387063,120,30,0.0,False,0.022175477235653364
calib,use,single,L16,clens_value,16,0.0016926983992258708,0.00026040698091189064,0.0031249975226819516,120,30,0.0,True,0.021668730208621645
calib,use,single,L16,logit_value,16,-0.00026042138536771137,-0.0016927152996261915,0.001302086083839337,120,30,0.008333333333333333,False,0.021469859218416164
calib,use,single,L16,noop_same_value,16,0.0,0.0,0.0,120,30,0.0,False,0.0
calib,use,single,L16,whole_state,16,0.06848957712451617,0.03306965618083874,0.11303058952093119,120,30,0.0,True,
calib,use,single,L24,gram_random,24,-0.00039063443740208943,-0.0019531332328915595,0.0011718641407787798,120,30,0.0,False,0.028315222507219316
calib,use,single,L24,clens_answer,24,0.0006510419150193532,-0.0011718795200188954,0.0024739543969432513,120,30,0.0,False,0.035943911786350626
calib,use,single,L24,clens_value,24,-0.0003906304637591044,-0.0018229194233814875,0.0010416691688199839,120,30,0.0,False,0.02748703823229388
calib,use,single,L24,logit_value,24,-0.0009114652872085572,-0.0026041748871405922,0.0007812500434617202,120,30,0.0,False,0.030110634266284905
calib,use,single,L24,noop_same_value,24,0.0,0.0,0.0,120,30,0.0,False,0.0
calib,use,single,L24,whole_state,24,0.0014322911699612936,-0.0036458340970178444,0.006770835655430953,120,30,0.0,False,
calib,use,single,L31,gram_random,31,0.0,0.0,0.0,120,30,0.0,False,0.02416553047811185
calib,use,single,L31,clens_answer,31,0.0,0.0,0.0,120,30,0.0,False,0.02024973142169845
calib,use,single,L31,clens_value,31,0.0,0.0,0.0,120,30,0.0,False,0.023717609519769756
calib,use,single,L31,logit_value,31,0.0,0.0,0.0,120,30,0.0,False,0.02371965156671452
calib,use,single,L31,noop_same_value,31,0.0,0.0,0.0,120,30,0.0,False,0.0
calib,use,single,L31,whole_state,31,0.0,0.0,0.0,120,30,0.0,False,
calib,use,single,L8,gram_random,8,0.002604159464438756,0.0006510262563824654,0.004557285811752081,120,30,0.0,True,0.022271421069070683
