lens,layer,relative_depth,site,condition,sign_consistency_z,permutation_p,displacement,control_displacement,specificity,beats_random_lens
clens,19,0.6129,sink_arg,encode_only,0.3472222222222222,0.034,0.1527777777777778,0.20833333333333337,0.7333333333333333,False
clens,19,0.6129,sink_arg,flatten_only,0.5138888888888888,0.554,0.01388888888888884,0.05555555555555558,0.249999999999999,False
clens,19,0.6129,sink_arg,normalize,0.2083333333333333,0.0,0.29166666666666674,0.16666666666666663,1.7500000000000009,True
clens,19,0.6129,sink_arg,opaque_only,0.4166666666666667,0.374,0.08333333333333331,0.13888888888888884,0.6000000000000001,False
clens,19,0.6129,sink_arg,rename_cumulative,0.3333333333333333,0.0,0.16666666666666669,0.19444444444444442,0.8571428571428573,False
clens,19,0.6129,sink_arg,rename_only,0.3333333333333333,0.0,0.16666666666666669,0.16666666666666663,1.0000000000000004,True
clens,19,0.6129,sink_arg,rename_opaque,0.4027777777777778,0.196,0.09722222222222221,0.20833333333333331,0.4666666666666667,False
clens,19,0.6129,sink_arg,rename_opaque_encode,0.4722222222222222,0.602,0.02777777777777779,0.16666666666666669,0.1666666666666667,False
clens,19,0.6129,sink_arg,rename_opaque_encode_flatten,0.3194444444444444,0.014,0.18055555555555558,0.05555555555555558,3.249999999999999,True
clens,23,0.7419,sink_arg,clean_heldout,0.2916666666666667,0.0,0.20833333333333331,0.36111111111111116,0.5769230769230768,False
clens,23,0.7419,sink_arg,encode_only,0.4861111111111111,0.462,0.013888888888888895,0.33333333333333337,0.04166666666666668,False
