model,arm,lens,layer,site,condition,condition_kind,condition_order,relative_depth,n_pairs,mean_delta_contrast_z,mean_delta_contrast_prob,sign_consistency_z,sign_consistency_prob,mean_contrast_prob_unsafe,mean_contrast_prob_safe,permutation_effect_size,permutation_p,permutation_null_sd,anchor_token_same_frac,corr_contrast_entropy,corr_contrast_norm,mean_delta_entropy,topk_enrichment_positive,topk_enrichment_negative,topk_enrichment_random,concept_rank_best
deepseek-coder-6.7b,mismatched_pairs,clrp,3,last_token,rename_opaque,cumulative,22,0.0968,72,0.021670452314490652,3.5539271010525354e-05,0.5416666666666666,0.5694444444444444,-0.00982739518506093,-0.009862934456071455,0.48451479876723014,0.682,0.052457702975583824,0.5,-0.5300949360827952,0.5289204254775377,-2.7306155034101387e-05,0.0,0.0,0.0625,129.0
deepseek-coder-6.7b,mismatched_pairs,clrp,3,last_token,rename_opaque_encode,cumulative,23,0.0968,72,-0.011256313239796235,7.4267931969060145e-06,0.4444444444444444,0.5,-0.009858198681000638,-0.009865625474197543,-0.4136947724560948,0.774,0.03642572881161422,0.5694444444444444,-0.4835186754811309,0.46609475183857446,-8.296153162630956e-06,0.0,0.0,0.0625,153.0
deepseek-coder-6.7b,mismatched_pairs,clrp,3,last_token,rename_opaque_encode_flatten,cumulative,24,0.0968,72,0.024133252181068852,-1.1866975634602176e-05,0.5138888888888888,0.5,-0.00965861417310548,-0.009646747197470879,0.28003704593882756,0.754,0.07659060751165174,0.125,-0.2412626163141357,0.26291951965237736,-1.0924612762197583e-06,0.0,0.125,0.09375,33.0
deepseek-coder-6.7b,mismatched_pairs,clrp,7,last_token,clean_heldout,clean,-1,0.2258,72,0.025778754184707896,-1.312165460031664e-05,0.5555555555555556,0.4305555555555556,-0.009794235892498983,-0.009781114237898665,1.0039102116937682,0.32,0.02567419278638134,1.0,-0.3505841441193491,0.2614357582730715,-1.4866025035247748e-05,0.625,0.75,0.03125,15.0
deepseek-coder-6.7b,mismatched_pairs,clrp,7,last_token,normalize,baseline,0,0.2258,72,0.0484119495179479,4.496709815317108e-06,0.6111111111111112,0.4861111111111111,-0.009424087769304463,-0.00942858447911978,1.1016423637798929,0.252,0.041647212419670065,1.0,0.44235493018610056,0.21878606861212152,9.430168275590154e-05,0.375,0.25,0.0625,57.0
deepseek-coder-6.7b,mismatched_pairs,clrp,7,last_token,rename_only,atomic,11,0.2258,72,0.028341423215301045,3.875550630992132e-05,0.4722222222222222,0.5694444444444444,-0.009239542623435067,-0.00927829812974499,0.8057805617255298,0.44,0.03881123423628841,1.0,0.4813562261582012,-0.09525264347090881,2.1759915276913728e-05,0.375,0.25,0.03125,111.0
deepseek-coder-6.7b,mismatched_pairs,clrp,7,last_token,opaque_only,atomic,12,0.2258,72,0.006388482340556899,1.4724260889628097e-05,0.5138888888888888,0.4722222222222222,-0.009564093990494254,-0.009578818251383882,0.0988272421301444,0.89,0.04515206572736114,0.6388888888888888,-0.3176983791217946,0.38521616039610157,0.0002053389502239606,0.0,0.125,0.03125,120.0
deepseek-coder-6.7b,mismatched_pairs,clrp,7,last_token,encode_only,atomic,13,0.2258,72,0.06470310539377298,8.515326183626722e-07,0.6111111111111112,0.4444444444444444,-0.009457829408599468,-0.00945868094121783,1.5616713357157823,0.092,0.040226986001637946,1.0,0.32852538188420394,0.1671723309159856,7.407785103170145e-05,0.25,0.125,0.03125,36.0
deepseek-coder-6.7b,mismatched_pairs,clrp,7,last_token,flatten_only,atomic,14,0.2258,72,-0.01984802204907978,-7.161484402015347e-06,0.4305555555555556,0.5416666666666666,-0.010441762985500697,-0.010434601501098683,-0.11870540127578452,0.834,0.08625958599698803,0.041666666666666664,0.07337622966383132,0.046776038024632885,-3.067574589306806e-06,0.0,0.0,0.0,126.0
deepseek-coder-6.7b,mismatched_pairs,clrp,7,last_token,rename_cumulative,cumulative,21,0.2258,72,0.025175265076664045,9.1056990081298e-06,0.5694444444444444,0.5416666666666666,-0.009233314920590036,-0.009242420619598167,0.6147950973366264,0.598,0.046040326195526685,1.0,0.5626357172120875,-0.08332256874129086,4.737889844222101e-05,0.25,0.25,0.0625,76.0
deepseek-coder-6.7b,mismatched_pairs,clrp,7,last_token,rename_opaque,cumulative,22,0.2258,72,0.018683475777566374,-3.0878510362293976e-05,0.4861111111111111,0.4444444444444444,-0.009429079478547351,-0.009398200968185055,0.4053575439094215,0.776,0.06155175316882166,0.5,0.32567693597211783,-0.17570977026379542,-5.0406459691232364e-05,0.375,0.125,0.0625,33.0
deepseek-coder-6.7b,mismatched_pairs,clrp,7,last_token,rename_opaque_encode,cumulative,23,0.2258,72,-0.01190586651168269,-4.1271743765635606e-05,0.5,0.4444444444444444,-0.009446548137558429,-0.009405276393792794,-0.16740918191638515,0.834,0.049617994774345635,0.5694444444444444,0.0031310960407494783,0.024645262738202424,-2.586398401966456e-05,0.375,0.0,0.09375,53.0
deepseek-coder-6.7b,mismatched_pairs,clrp,7,last_token,rename_opaque_encode_flatten,cumulative,24,0.2258,72,0.015418067856393547,1.6215927300232287e-05,0.5277777777777778,0.5694444444444444,-0.010129762527382711,-0.010145978454682942,0.15579528121920663,0.844,0.08690478243029677,0.125,0.06886926138243706,0.03531447720047871,2.5554516256989482e-05,0.0,0.0,0.09375,100.0
deepseek-coder-6.7b,mismatched_pairs,clrp,11,last_token,clean_heldout,clean,-1,0.3548,72,0.06797476008571295,-1.2313038409835983e-06,0.5555555555555556,0.5277777777777778,-0.010867242547178009,-0.010866011243337026,0.9382485174282335,0.346,0.07241065413056275,1.0,-0.029624837301118197,-0.24393920738438662,0.0004140564377917741,0.75,0.625,0.09375,37.0
deepseek-coder-6.7b,mismatched_pairs,clrp,11,last_token,normalize,baseline,0,0.3548,72,0.09600975742226206,5.3796833200861344e-05,0.5972222222222222,0.5138888888888888,-0.009980378090214242,-0.010034174923415103,1.940412009735526,0.05,0.048447517566990186,1.0,-0.20010393115907374,0.2254401184164774,-0.00033942929674283623,0.375,0.375,0.03125,57.0
deepseek-coder-6.7b,mismatched_pairs,clrp,11,last_token,rename_only,atomic,11,0.3548,72,-0.0286515550072471,-0.00014255838184771977,0.4444444444444444,0.375,-0.009740159445669269,-0.00959760106382155,-0.5579582875054405,0.576,0.04914955653880609,1.0,0.10933329849940751,0.036593604391416665,-0.0003636260631276632,0.375,0.375,0.03125,54.0
deepseek-coder-6.7b,mismatched_pairs,clrp,11,last_token,opaque_only,atomic,12,0.3548,72,0.12591138224561582,0.00023679014831820295,0.625,0.5,-0.01044991255255017,-0.010686702700868373,2.05422144008554,0.04,0.061899077966148325,0.6388888888888888,0.2423018664643456,0.21748519057864513,-4.387583368693616e-05,0.375,0.125,0.0,76.0
deepseek-coder-6.7b,mismatched_pairs,clrp,11,last_token,encode_only,atomic,13,0.3548,72,0.2221282672356583,0.00010554453664895297,0.7222222222222222,0.5972222222222222,-0.010036013321050677,-0.01014155785769963,3.222070991158445,0.0,0.06916805104257281,1.0,-0.027945020446532055,0.13232450658768524,-0.0004886212408800544,0.5,0.375,0.03125,17.0
deepseek-coder-6.7b,mismatched_pairs,clrp,11,last_token,flatten_only,atomic,14,0.3548,72,-0.0004192479703887222,1.2977142727825148e-05,0.5694444444444444,0.5,-0.010583980808911961,-0.010596957951639785,-0.011506393220663628,0.992,0.07341141716991656,0.041666666666666664,0.006871402294154481,-0.04486628521148276,5.9952069841193475e-05,0.125,0.0,0.03125,117.0
deepseek-coder-6.7b,mismatched_pairs,clrp,11,last_token,rename_cumulative,cumulative,21,0.3548,72,0.03928638477451181,-4.267127358455524e-06,0.5972222222222222,0.5138888888888888,-0.009772734880399238,-0.009768467753040784,0.8187980810907427,0.434,0.049985461713930354,1.0,0.25852168880490756,-0.041836447704519726,-0.0003837902023110641,0.25,0.125,0.0,60.0
deepseek-coder-6.7b,mismatched_pairs,clrp,11,last_token,rename_opaque,cumulative,22,0.3548,72,-0.020538361634699246,-0.0001618184045183577,0.5277777777777778,0.4444444444444444,-0.010493334169459839,-0.010331515764941481,-0.32309678775854683,0.79,0.06582615654478681,0.5,-0.05531561508241496,0.1112318721420129,-0.00031604030161596567,0.0,0.125,0.03125,44.0
deepseek-coder-6.7b,mismatched_pairs,clrp,11,last_token,rename_opaque_encode,cumulative,23,0.3548,72,0.13242536048198078,4.900259322576067e-05,0.5972222222222222,0.4722222222222222,-0.010271978619472016,-0.010320981212697778,1.5974577502085252,0.126,0.08721339867143066,0.5694444444444444,-0.24212670205421574,0.19833217620384735,-0.0003525865872888476,0.125,0.125,0.0,18.0
deepseek-coder-6.7b,mismatched_pairs,clrp,11,last_token,rename_opaque_encode_flatten,cumulative,24,0.3548,72,0.022254200651104103,1.207368734457141e-05,0.4583333333333333,0.5138888888888888,-0.01054046581201122,-0.01055253949935579,0.27346228669367917,0.714,0.06281258243438584,0.125,0.058218175046619774,-0.16497899892378964,-8.43642538051285e-05,0.125,0.125,0.0625,52.0
deepseek-coder-6.7b,mismatched_pairs,clrp,15,last_token,clean_heldout,clean,-1,0.4839,72,-0.1898085474935123,-0.0012284877451678895,0.4166666666666667,0.2638888888888889,-0.013687393272115326,-0.012458905526947438,-1.7749224606332978,0.074,0.10710054942052784,1.0,-0.4187451117646624,0.26517779852433165,0.00048542303132593904,0.75,0.75,0.0,64.0
deepseek-coder-6.7b,mismatched_pairs,clrp,15,last_token,normalize,baseline,0,0.4839,72,-0.01541144134244626,-0.000978125701668495,0.5,0.25,-0.011474909282053225,-0.010496783580384729,-0.3097982584273257,0.782,0.051963106244418925,1.0,-0.16955549169172668,0.31105984520128843,-0.0033764011880008044,0.5,0.25,0.0,17.0
deepseek-coder-6.7b,mismatched_pairs,clrp,15,last_token,rename_only,atomic,11,0.4839,72,-0.09480833032609517,-0.0005676579156574825,0.4166666666666667,0.3333333333333333,-0.010431097061973628,-0.009863439146316147,-1.388712631055666,0.168,0.06736453826035492,1.0,-0.029601061081448592,0.3896115381433733,-0.0022374429008372226,0.5,0.125,0.0,66.0
deepseek-coder-6.7b,mismatched_pairs,clrp,15,last_token,opaque_only,atomic,12,0.4839,72,-0.010349175135810858,-0.000911619153129279,0.5138888888888888,0.2916666666666667,-0.01162599948852173,-0.01071438033539245,-0.11033844021960228,0.9,0.07207564626302317,0.6388888888888888,0.32930075069751563,-0.19609143211139618,-0.00499981152991227,0.5,0.25,0.0,14.0
deepseek-coder-6.7b,mismatched_pairs,clrp,15,last_token,encode_only,atomic,13,0.4839,72,-0.0203061636060285,-0.0012241868308891363,0.5416666666666666,0.2222222222222222,-0.011848087949165122,-0.010623901118275984,-0.3666052662593621,0.764,0.05723627676760356,1.0,0.2952105903427267,-0.10937429680148957,-0.004784001113358638,0.5,0.25,0.0,15.0
deepseek-coder-6.7b,mismatched_pairs,clrp,15,last_token,flatten_only,atomic,14,0.4839,72,-0.023703090078247002,7.347451723288496e-05,0.5138888888888888,0.5416666666666666,-0.010809451056089752,-0.010882925573322638,-0.38011971806804146,0.726,0.070293079607287,0.041666666666666664,-0.015434011495040366,0.3013057088344474,0.0006639073453528458,0.0,0.0,0.0625,169.0
deepseek-coder-6.7b,mismatched_pairs,clrp,15,last_token,rename_cumulative,cumulative,21,0.4839,72,0.01782439851002933,-0.00047193236070574435,0.4861111111111111,0.4583333333333333,-0.010490494297373018,-0.010018561936667274,0.2885554768728549,0.768,0.05915368152971496,1.0,0.34023888570270383,0.07837345201348446,-0.0023631007622992493,0.375,0.25,0.03125,30.0
deepseek-coder-6.7b,mismatched_pairs,clrp,15,last_token,rename_opaque,cumulative,22,0.4839,72,-0.15410214286574284,-0.0006894699902693634,0.3472222222222222,0.3194444444444444,-0.010420884228350077,-0.009731414238080712,-1.8443754928078073,0.062,0.0809977616142447,0.5,0.38619510275411956,0.2544206276156016,-0.00203825265960896,0.375,0.125,0.0,79.0
deepseek-coder-6.7b,mismatched_pairs,clrp,15,last_token,rename_opaque_encode,cumulative,23,0.4839,72,-0.17099392535540373,-0.0009578006435856966,0.3888888888888889,0.2638888888888889,-0.010800079229752041,-0.009842278586166344,-1.6968102601355297,0.064,0.09319745191747059,0.5694444444444444,0.3468484271704806,0.33925618270660796,-0.0017859284477134757,0.375,0.125,0.0,55.0
deepseek-coder-6.7b,mismatched_pairs,clrp,15,last_token,rename_opaque_encode_flatten,cumulative,24,0.4839,72,-0.016146378765781726,-7.750020557288836e-05,0.4722222222222222,0.4861111111111111,-0.010442679261520408,-0.01036517905594752,-0.38037240110253556,0.776,0.05366344025791925,0.125,0.11640371017448313,-0.15604871387878796,1.870395969532584e-05,0.125,0.0,0.03125,86.0
deepseek-coder-6.7b,mismatched_pairs,clrp,19,last_token,clean_heldout,clean,-1,0.6129,72,-0.5288790512323813,-0.00363136333997237,0.3333333333333333,0.3472222222222222,-0.006318749507191694,-0.0026873861672193256,-3.438344295680721,0.0,0.15240537664502446,1.0,-0.5906860482834173,-0.0373334380387801,0.006651890192316589,0.5,0.75,0.03125,191.0
deepseek-coder-6.7b,mismatched_pairs,clrp,19,last_token,normalize,baseline,0,0.6129,72,-0.05780034123137244,-0.00024345423975370662,0.4444444444444444,0.3888888888888889,-0.009511084415638823,-0.009267630175885118,-0.799809620733259,0.462,0.07545640763987711,1.0,-0.10088565639302607,0.016642942031840156,-0.004773010102975718,0.0,0.375,0.0,57.0
deepseek-coder-6.7b,mismatched_pairs,clrp,19,last_token,rename_only,atomic,11,0.6129,72,-0.2010089430109798,-0.0005510845701802692,0.3888888888888889,0.4861111111111111,-0.008195161539830135,-0.007644076969649864,-2.420032404085017,0.018,0.0832720644584887,1.0,0.07478775632177488,0.30897247520857907,-0.007146772850171821,0.0,0.125,0.03125,151.0
deepseek-coder-6.7b,mismatched_pairs,clrp,19,last_token,opaque_only,atomic,12,0.6129,72,-0.009611906500592356,-0.00023293519432098932,0.5138888888888888,0.4166666666666667,-0.008342393100917703,-0.008109457906596713,-0.16740019939288464,0.942,0.10752072158335901,0.6388888888888888,0.14714529723689737,0.09579361600688263,-0.011470882346281698,0.125,0.125,0.03125,20.0
deepseek-coder-6.7b,mismatched_pairs,clrp,19,last_token,encode_only,atomic,13,0.6129,72,-0.13459299034831343,-0.0005533727282163002,0.5138888888888888,0.5277777777777778,-0.008763822600842535,-0.008210449872626237,-0.9434589972503721,0.366,0.15033158099083396,1.0,0.06786192771285458,-0.06000874927727935,-0.012035351805861782,0.0,0.375,0.0,74.0
deepseek-coder-6.7b,mismatched_pairs,clrp,19,last_token,flatten_only,atomic,14,0.6129,72,-0.010899277021708051,3.861336277884633e-05,0.4861111111111111,0.5138888888888888,-0.009312633394061557,-0.009351246756840403,-0.2147168085804719,0.896,0.07286174775459447,0.041666666666666664,0.016579490435218853,0.4001441747384461,0.001332203935412964,0.25,0.125,0.03125,121.0
deepseek-coder-6.7b,mismatched_pairs,clrp,19,last_token,rename_cumulative,cumulative,21,0.6129,72,-0.06687417899105554,-0.000655156718122401,0.4722222222222222,0.4861111111111111,-0.008444336988565263,-0.007789180270442863,-0.9461744675047503,0.332,0.06803940268207063,1.0,0.1895909961345461,0.04652211222314713,-0.005510966479473726,0.0,0.25,0.03125,76.0
deepseek-coder-6.7b,mismatched_pairs,clrp,19,last_token,rename_opaque,cumulative,22,0.6129,72,-0.10622984511881957,-0.0007641186272186673,0.4583333333333333,0.4027777777777778,-0.007168211090874722,-0.006404092463656054,-0.9594566005017734,0.3,0.10574832036113344,0.5,-0.2721196943103252,0.19921268186240684,-0.00801060337800995,0.0,0.25,0.03125,61.0
deepseek-coder-6.7b,mismatched_pairs,clrp,19,last_token,rename_opaque_encode,cumulative,23,0.6129,72,-0.0931510403792878,-0.0011486010366001847,0.4305555555555556,0.3333333333333333,-0.007777465959938543,-0.006628864923338356,-0.7867184496386072,0.408,0.11530559981511809,0.5694444444444444,-0.15334229585925027,0.292724988112917,-0.0010828120129833868,0.0,0.25,0.03125,57.0
deepseek-coder-6.7b,mismatched_pairs,clrp,19,last_token,rename_opaque_encode_flatten,cumulative,24,0.6129,72,-0.05408642053557174,-7.532798618574471e-05,0.4166666666666667,0.4166666666666667,-0.009848830929686279,-0.009773502943500535,-0.9900338751013212,0.334,0.05556580985792956,0.125,-0.1095461102749268,-0.0854678789802411,0.0001887650872893899,0.0,0.125,0.03125,187.0
deepseek-coder-6.7b,mismatched_pairs,clrp,23,last_token,clean_heldout,clean,-1,0.7419,72,-0.3198067610223473,-0.003740918358602268,0.3611111111111111,0.4027777777777778,-0.003222720916524927,0.0005181974420773405,-2.3820713587743354,0.012,0.1324722358021385,1.0,-0.4465208127617314,-0.24099816452657882,0.009534720871264316,0.625,0.75,0.03125,181.0
deepseek-coder-6.7b,mismatched_pairs,clrp,23,last_token,normalize,baseline,0,0.7419,72,0.07598385635171447,3.202550540704849e-05,0.5694444444444444,0.4583333333333333,-0.01002427189143147,-0.01005629739683852,1.0940484159716846,0.242,0.06355909720229407,1.0,0.013826475426924728,-0.03190780572920312,0.034564152291250726,0.125,0.125,0.0,12.0
deepseek-coder-6.7b,mismatched_pairs,clrp,23,last_token,rename_only,atomic,11,0.7419,72,-0.020182104532238784,-0.0001518803628048247,0.5,0.5,-0.00806535754726443,-0.007913477184459606,-0.2942648671332549,0.73,0.06543652140012708,1.0,0.22111707327551922,-0.1434295208332266,0.007162338582971859,0.125,0.25,0.03125,72.0
deepseek-coder-6.7b,mismatched_pairs,clrp,23,last_token,opaque_only,atomic,12,0.7419,72,0.00088999342344641,-0.00046952341896678635,0.4861111111111111,0.4305555555555556,-0.0078446268732603,-0.007375103454293512,-0.040390559254631996,0.996,0.09962230205119475,0.6388888888888888,-0.05931797982317147,-0.08285769061808758,0.00513965052783949,0.25,0.0,0.0,12.0
deepseek-coder-6.7b,mismatched_pairs,clrp,23,last_token,encode_only,atomic,13,0.7419,72,0.012989739124075476,-0.00016742198751098258,0.5277777777777778,0.4861111111111111,-0.009485398548769494,-0.00931797656125851,0.07083130332904711,0.894,0.1290545465046921,1.0,0.19339414990022946,-0.32747936213998796,-0.0020002311624700195,0.25,0.125,0.0,14.0
deepseek-coder-6.7b,mismatched_pairs,clrp,23,last_token,flatten_only,atomic,14,0.7419,72,0.01664751394457633,0.0002552136931509281,0.5,0.4722222222222222,-0.012881308061787455,-0.013136521754938383,0.1779254901222055,0.848,0.07131070025859099,0.041666666666666664,-0.058073541392607425,0.1830666491879047,0.004653597406533643,0.0,0.25,0.0,82.0
