model,arm,lens,layer,site,condition,condition_kind,condition_order,relative_depth,n_pairs,mean_delta_contrast_z,mean_delta_contrast_prob,sign_consistency_z,sign_consistency_prob,mean_contrast_prob_unsafe,mean_contrast_prob_safe,permutation_effect_size,permutation_p,permutation_null_sd,anchor_token_same_frac,corr_contrast_entropy,corr_contrast_norm,mean_delta_entropy,topk_enrichment_positive,topk_enrichment_negative,topk_enrichment_random,concept_rank_best
deepseek-coder-6.7b,main,jlens,15,last_token,rename_cumulative,cumulative,21,0.4839,72,0.11520381692169392,-0.00021714104285379857,0.6805555555555556,0.5694444444444444,-0.015428079053122145,-0.015210938010268345,2.496871327622498,0.01,0.046699746368487935,1.0,0.4941736184658601,-0.6347130313877338,-0.0021258028423459066,0.5,0.125,0.0,26.0
deepseek-coder-6.7b,main,jlens,15,last_token,rename_opaque,cumulative,22,0.4839,72,-0.010972868493808914,-0.0005664999720086385,0.4444444444444444,0.4027777777777778,-0.014164417260508787,-0.013597917288500148,-0.3498056782707757,0.756,0.0353123184187129,1.0,0.4866166392329656,-0.6664904990382653,-0.0018828627089406938,0.375,0.0,0.03125,49.0
deepseek-coder-6.7b,main,jlens,15,last_token,rename_opaque_encode,cumulative,23,0.4839,72,0.07571490861530325,-0.0003418544086048556,0.5138888888888888,0.4722222222222222,-0.014385992852407999,-0.014044138443803145,1.720148617988511,0.096,0.04539590382683175,1.0,0.6098332337680032,-0.7481734175808036,-0.0007690548484381936,0.375,0.0,0.03125,14.0
deepseek-coder-6.7b,main,jlens,15,last_token,rename_opaque_encode_flatten,cumulative,24,0.4839,72,0.015301483492993219,7.44053304733587e-05,0.5138888888888888,0.5972222222222222,-0.012572557607761147,-0.012646962938234505,1.5080823659549183,0.154,0.010577654323861835,1.0,-0.004711385653609492,-0.08853191287300385,-0.00014198906586393445,0.0,0.0,0.0625,72.0
deepseek-coder-6.7b,main,jlens,19,last_token,clean_heldout,clean,-1,0.6129,72,-0.3159891471198595,-0.0023841488027656725,0.2916666666666667,0.3611111111111111,-0.006437228214473311,-0.0040530794117076396,-2.940294802918187,0.004,0.10776148228642554,1.0,-0.5176954147521979,0.38063326352621035,0.001434993076724875,0.375,0.5,0.03125,182.0
deepseek-coder-6.7b,main,jlens,19,last_token,normalize,baseline,0,0.6129,72,0.001157781753717006,2.805328488950436e-05,0.5555555555555556,0.4305555555555556,-0.012843961816545178,-0.01287201510143468,-0.0004164831551683345,0.978,0.05667089898243467,1.0,0.2634364527321229,-0.34439358839641304,-0.005006565859160743,0.125,0.25,0.0,65.0
deepseek-coder-6.7b,main,jlens,19,last_token,rename_only,atomic,11,0.6129,72,-0.12165903815420157,-0.0004952893147467005,0.4861111111111111,0.5277777777777778,-0.011309903123107125,-0.010814613808360423,-1.851579499377326,0.06,0.06611197142147494,1.0,0.1479355281310969,-0.4666803594317419,-0.01171620507770774,0.125,0.375,0.0,135.0
deepseek-coder-6.7b,main,jlens,19,last_token,opaque_only,atomic,12,0.6129,72,0.04931507921176989,-0.00014334633969311894,0.5694444444444444,0.5138888888888888,-0.01176174064558617,-0.01161839430589305,0.9318437608385053,0.372,0.05334668233049233,1.0,0.08457803960429158,-0.3254295047232065,-0.014440093618630264,0.0,0.25,0.0,31.0
deepseek-coder-6.7b,main,jlens,19,last_token,encode_only,atomic,13,0.6129,72,-0.01932633489679568,-0.0003301543809009403,0.5416666666666666,0.4722222222222222,-0.012147238660206843,-0.011817084279305902,-0.3566997472141873,0.784,0.0639936804272289,1.0,0.18229004503380242,-0.3185441126612253,-0.009811264871627165,0.125,0.25,0.0,68.0
deepseek-coder-6.7b,main,jlens,19,last_token,flatten_only,atomic,14,0.6129,72,0.03412914564191294,0.00023277780481831397,0.5972222222222222,0.5555555555555556,-0.013277606065795556,-0.01351038387061387,0.991210571136736,0.304,0.03386638421048942,1.0,-0.13420212384793234,0.11515817300201088,0.0003814048142649382,0.125,0.375,0.0625,22.0
deepseek-coder-6.7b,main,jlens,19,last_token,rename_cumulative,cumulative,21,0.6129,72,-0.051938860410630214,-0.0006911884722945978,0.5138888888888888,0.5138888888888888,-0.011701223993616715,-0.011010035521322119,-0.8994116732638117,0.378,0.05670800365058551,1.0,0.2981152758585532,-0.5852270353775078,-0.008907952675520877,0.0,0.375,0.0,104.0
deepseek-coder-6.7b,main,jlens,19,last_token,rename_opaque,cumulative,22,0.6129,72,-0.13515357555637791,-0.001091174629817681,0.3888888888888889,0.4027777777777778,-0.00982956181406795,-0.00873838718425027,-2.021104546870687,0.05,0.0670680179516694,1.0,0.3423764176562946,-0.7128028536840002,-0.008550879082143482,0.125,0.375,0.0,120.0
deepseek-coder-6.7b,main,jlens,19,last_token,rename_opaque_encode,cumulative,23,0.6129,72,-0.023470959908489304,-0.0008883527706689581,0.4722222222222222,0.4305555555555556,-0.010285345725432786,-0.009396992954763825,-0.36243328729702584,0.702,0.06158733366692162,1.0,0.008860251855088824,-0.5329724114655091,-0.0035035237204954247,0.0,0.125,0.0,68.0
deepseek-coder-6.7b,main,jlens,19,last_token,rename_opaque_encode_flatten,cumulative,24,0.6129,72,-0.005718714419428468,5.4826142926683563e-05,0.5277777777777778,0.5555555555555556,-0.012357934526304785,-0.012412760669231469,-0.34492512012863913,0.748,0.018939979536467713,1.0,-0.1665922261836272,0.08324148110117259,-0.0006093832428980169,0.0,0.25,0.0625,168.0
