model,split,layer,question,arm,statistic,is_primary,n,n_bases,mean,median,sd,cohens_d,ci_lo,ci_hi,sign_consistency,n_nonzero,sign_test_p,permutation_p,permutation_effect_size
deepseek-coder-1.3b,test,0,scope/direct,ba,delta_z_family_scope,0,140,140,-8.178289071088924e-05,-0.0003630115195491449,0.004768703049581172,-0.017149923125968625,-0.000886837181155729,0.0007190165970192394,0.44285714285714284,140,0.20473197633059367,0.836,-0.06510254058126734
deepseek-coder-1.3b,test,0,scope/direct,ba,delta_z_family_shadowing,0,140,140,0.0008695143851433424,0.0027285160747588244,0.01312664858884102,0.0662403948165808,-0.0013860417728813466,0.0029235792351917124,0.5428571428571428,140,0.35258382707227787,0.43,0.8101871509425377
deepseek-coder-1.3b,test,0,scope/direct,ba,delta_z_mechanism,0,140,140,-0.0002094620251814599,-4.287846062799259e-06,0.0037700856281972102,-0.0555589569676753,-0.0008638840741465442,0.00039618017335061657,0.5,140,1.0,0.546,-0.6439052324689477
deepseek-coder-1.3b,test,3,scope/direct,ab,delta_contrast_prob,1,140,140,-0.0002260436109716648,-0.00020644812617827066,0.0003241089041277606,-0.6974310427539522,-0.0002783447331853516,-0.00017293577440154816,0.22857142857142856,140,7.793986201015429e-11,0.0,-6.870528023064334
deepseek-coder-1.3b,test,3,scope/direct,ab,delta_contrast_z,0,140,140,-0.006580104316587223,-0.005888714028076808,0.0059213856043643385,-1.1112440155455132,-0.0075345720855390045,-0.005614138736936029,0.1,140,1.0485734170813595e-23,0.0,-8.86655465201279
deepseek-coder-1.3b,test,3,scope/direct,ab,delta_prob_control,0,140,140,1.5907177586693095e-05,6.09150125894445e-05,0.0005124042781490868,0.03104419354997035,-6.92951163915724e-05,9.769999542564336e-05,0.5357142857142857,140,0.4469896132741674,0.746,0.34379442387399506
deepseek-coder-1.3b,test,3,scope/direct,ab,delta_prob_mechanism,0,140,140,-0.00024938291776291496,-0.00024683172576488426,0.000475874993333869,-0.5240513186368473,-0.0003275608762575047,-0.0001707689867578216,0.3,140,2.49153734808359e-06,0.0,-5.4367622872290715
deepseek-coder-1.3b,test,3,scope/direct,ab,delta_z_control,0,140,140,0.0015449251792720804,0.0014301281691286023,0.003895168581566336,0.3966260116656699,0.0009332654927910836,0.002177772598058281,0.65,140,0.00048561896725776927,0.0,4.39705093986023
deepseek-coder-1.3b,test,3,scope/direct,ab,delta_z_family_action,0,140,140,-0.005529716284389277,-0.005656565362507776,0.014600566427390006,-0.37873299723603726,-0.007944197111225078,-0.0031413410669342877,0.37857142857142856,140,0.005102556809829763,0.0,-4.316489727515948
deepseek-coder-1.3b,test,3,scope/direct,ab,delta_z_family_ordinal,0,140,140,-0.011679403081506378,-0.012325815047667343,0.010196942451671244,-1.1453828573478084,-0.013413729748978387,-0.010076183799491137,0.1357142857142857,140,2.319120802043693e-19,0.0,-8.982647102561582
deepseek-coder-1.3b,test,3,scope/direct,ab,delta_z_family_scope,0,140,140,-0.003783081567803968,-0.0043318592388485525,0.01055575002172412,-0.3583905984907039,-0.005430392966151373,-0.001967464418553563,0.4142857142857143,140,0.051523568581622346,0.0,-3.9409488515896562
deepseek-coder-1.3b,test,3,scope/direct,ab,delta_z_family_shadowing,0,140,140,-0.004571075081358724,-0.0022474871953741676,0.01544994602194166,-0.2958634984786994,-0.0071679990575241465,-0.0021716449874550647,0.40714285714285714,140,0.03423566187319523,0.0,-3.2781168733982
deepseek-coder-1.3b,test,3,scope/direct,ab,delta_z_mechanism,0,140,140,-0.0014847837543120084,-0.0016506940755972124,0.005595598166809465,-0.2653485311220288,-0.002417745709924208,-0.0005606881103931071,0.39285714285714285,140,0.01395733412484244,0.0,-2.972400923925153
deepseek-coder-1.3b,test,3,scope/direct,ba,delta_contrast_prob,1,140,140,-0.00022584192814019315,-0.0002156263397404233,0.00032498410898108496,-0.6949322194499603,-0.0002776809589231183,-0.00017242461321544082,0.2357142857142857,140,2.59316019986872e-10,0.0,-6.838561265365973
deepseek-coder-1.3b,test,3,scope/direct,ba,delta_contrast_z,0,140,140,-0.006571587156638533,-0.005847380936002011,0.005904600209775147,-1.112960560100103,-0.007520157076829423,-0.005608849231961336,0.1,140,1.0485734170813595e-23,0.0,-8.854346392232763
deepseek-coder-1.3b,test,3,scope/direct,ba,delta_prob_control,0,140,140,1.5383129610146642e-05,8.245091372761148e-05,0.0005137507770990057,0.02994278606644742,-7.027502259146608e-05,9.780802386838235e-05,0.55,140,0.27184203624171277,0.774,0.33282546824372106
deepseek-coder-1.3b,test,3,scope/direct,ba,delta_prob_mechanism,0,140,140,-0.00025187148139970523,-0.0002616382768802449,0.00046508569538756373,-0.5415592951957305,-0.00032847789915608366,-0.00017512583845030622,0.3142857142857143,140,1.3143213951094486e-05,0.0,-5.58391727369055
deepseek-coder-1.3b,test,3,scope/direct,ba,delta_z_control,0,140,140,0.001528305959816346,0.0012093416523191523,0.0039080539207882745,0.3910657301033551,0.0009080092504018212,0.002157793952668678,0.6357142857142857,140,0.0016675138859024291,0.0,4.354573988193501
deepseek-coder-1.3b,test,3,scope/direct,ba,delta_z_family_action,0,140,140,-0.005522276476870084,-0.005425027751922346,0.014609036446408747,-0.3780041549713289,-0.00794042483437807,-0.0031239214952785348,0.37857142857142856,140,0.005102556809829763,0.0,-4.290970666948474
deepseek-coder-1.3b,test,3,scope/direct,ba,delta_z_family_ordinal,0,140,140,-0.011557136281071747,-0.012038558581632594,0.01011431059320153,-1.1426519063830245,-0.01327796899011814,-0.009955617509868332,0.12857142857142856,140,3.5726649331846444e-20,0.0,-8.96356353071741
deepseek-coder-1.3b,test,3,scope/direct,ba,delta_z_family_scope,0,140,140,-0.0038072401953877857,-0.003783129233715238,0.010417760263232016,-0.36545669118772983,-0.005404459805384055,-0.002003066192558603,0.4142857142857143,140,0.051523568581622346,0.0,-4.008983456248099
deepseek-coder-1.3b,test,3,scope/direct,ba,delta_z_family_shadowing,0,140,140,-0.00477094898787879,-0.0024955359148300105,0.01546457979230354,-0.30850815553702987,-0.007369464834742627,-0.0023777396774292752,0.40714285714285714,140,0.03423566187319523,0.0,-3.3937875675618687
deepseek-coder-1.3b,test,3,scope/direct,ba,delta_z_mechanism,0,140,140,-0.0015050292865724825,-0.0016209130566618598,0.005456842395592809,-0.27580589239447556,-0.002394199831778833,-0.000593157591485037,0.37857142857142856,140,0.005102556809829763,0.0,-3.0720754337865905
deepseek-coder-1.3b,test,7,scope/direct,ab,delta_contrast_prob,1,140,140,0.00034978723012001213,0.00046342585277033693,0.0007082990520225261,0.4938411665541631,0.00022830180658829497,0.0004681969017658603,0.6928571428571428,140,5.815464798668522e-06,0.0,5.126111839231236
deepseek-coder-1.3b,test,7,scope/direct,ab,delta_contrast_z,0,140,140,-0.0037219880463609197,-0.0037306139843649583,0.007877029722420392,-0.47251161637324085,-0.005033478962650162,-0.0024561813311602533,0.36428571428571427,140,0.0016675138859024291,0.0,-5.288650663500025
deepseek-coder-1.3b,test,7,scope/direct,ab,delta_prob_control,0,140,140,0.00022508888218161752,0.00020958015645549608,0.001213197808441318,0.18553353840195713,3.197456557385643e-05,0.00043431338090794253,0.55,140,0.27184203624171277,0.046,2.1817356795458176
deepseek-coder-1.3b,test,7,scope/direct,ab,delta_prob_mechanism,0,140,140,0.0011721915799483233,0.001086930921306052,0.0012452343566352355,0.9413421447154076,0.0009751169025309862,0.0013838115873801337,0.8428571428571429,140,4.4887920120309275e-17,0.0,8.125631952491382
deepseek-coder-1.3b,test,7,scope/direct,ab,delta_z_control,0,140,140,-0.003841255873380132,-0.0037264031045169364,0.004459768516213889,-0.8613128370710053,-0.004609782905290892,-0.0031069050375110395,0.20714285714285716,140,1.6638844634724402e-12,0.0,-7.629153902983881
deepseek-coder-1.3b,test,7,scope/direct,ab,delta_z_family_action,0,140,140,0.016014595524120136,0.016743031561131064,0.02019318241934576,0.7930694227165306,0.012623102754158745,0.019337011577449163,0.8285714285714286,140,1.1506721740809353e-15,0.0,7.622786141232323
deepseek-coder-1.3b,test,7,scope/direct,ab,delta_z_family_ordinal,0,140,140,0.0017169992822938021,0.0006574625172416811,0.012965788165483695,0.13242536900800497,-0.00043514830816299073,0.0038283702770337508,0.5071428571428571,140,0.9326867554513679,0.098,1.6381400648042275
deepseek-coder-1.3b,test,7,scope/direct,ab,delta_z_family_scope,0,140,140,-0.01814970735997558,-0.017967792878728184,0.011480748488496182,-1.5808818892045027,-0.020051341032077973,-0.016192438256454812,0.05,140,2.717864140919989e-31,0.0,-10.13557648591044
deepseek-coder-1.3b,test,7,scope/direct,ab,delta_z_family_shadowing,0,140,140,-0.0018012399188285602,-0.0007434342222703005,0.023971891649603637,-0.0751396654530742,-0.005673672406245555,0.002140504870013291,0.4857142857142857,140,0.7999564140878668,0.358,-0.9328683535736434
deepseek-coder-1.3b,test,7,scope/direct,ab,delta_z_mechanism,0,140,140,0.0012093469903642407,0.0009044291461373007,0.008875619799047213,0.1362549340491199,-0.000267724466116025,0.0027114562107191436,0.5642857142857143,140,0.15052769717161288,0.128,1.512851517473677
deepseek-coder-1.3b,test,7,scope/direct,ba,delta_contrast_prob,1,140,140,0.0003617039231421702,0.00044385717115100545,0.0006740027657658486,0.5366505028079183,0.0002425867758901287,0.00047334797520864576,0.7071428571428572,140,1.0330793850718241e-06,0.0,5.555081705964449
deepseek-coder-1.3b,test,7,scope/direct,ba,delta_contrast_z,0,140,140,-0.0035023105302585573,-0.0037930640739041455,0.00758312056025567,-0.4618561056004726,-0.004727503313868029,-0.0022328257273398445,0.32142857142857145,140,2.8775745476269804e-05,0.0,-5.349946566856494
deepseek-coder-1.3b,test,7,scope/direct,ba,delta_prob_control,0,140,140,0.00019365006773097718,0.00022298764520768482,0.0012198680037205987,0.15874673910648057,2.8635597897534135e-06,0.000408540307111252,0.5642857142857143,140,0.15052769717161288,0.072,1.8161908128145952
deepseek-coder-1.3b,test,7,scope/direct,ba,delta_prob_mechanism,0,140,140,0.001131222763764778,0.0011554681778717015,0.0012874586957500218,0.8786478102163682,0.0009271160018139136,0.0013403233373064014,0.8,140,4.246281288380078e-13,0.0,7.779548698266929
deepseek-coder-1.3b,test,7,scope/direct,ba,delta_z_control,0,140,140,-0.004064945598802913,-0.004037616874170114,0.00452766754890846,-0.8978012530497957,-0.004833984004321431,-0.0033241191024063034,0.22142857142857142,140,2.2519369295046097e-11,0.0,-7.913084354486359
deepseek-coder-1.3b,test,7,scope/direct,ba,delta_z_family_action,0,140,140,0.017392091873583926,0.017420445764448914,0.020728474271096982,0.8390435130980584,0.013916991820779923,0.020920302175612145,0.8285714285714286,140,1.1506721740809353e-15,0.0,7.898574009413205
deepseek-coder-1.3b,test,7,scope/direct,ba,delta_z_family_ordinal,0,140,140,0.0025643125689785483,0.001561282174539109,0.012162313525927783,0.21084085388128768,0.0006013824684580252,0.004576521316086831,0.5571428571428572,140,0.20473197633059367,0.01,2.5502193749862334
deepseek-coder-1.3b,test,7,scope/direct,ba,delta_z_family_scope,0,140,140,-0.01859181936997099,-0.019192013410381684,0.011272784691792492,-1.649265898204137,-0.02037214229667871,-0.01672162275832365,0.02857142857142857,140,2.26533287342024e-35,0.0,-10.293826017100269
deepseek-coder-1.3b,test,7,scope/direct,ba,delta_z_family_shadowing,0,140,140,-0.003132949276805085,-0.0002755680862894655,0.024367054827742665,-0.12857316154753848,-0.007177401632074997,0.0008375153790808584,0.5,140,1.0,0.13,-1.6139209734879687
deepseek-coder-1.3b,test,7,scope/direct,ba,delta_z_mechanism,0,140,140,0.001013673587299853,0.0009962912231120077,0.008779884244834762,0.11545409472752455,-0.000468108486133958,0.0024813337804789407,0.5428571428571428,140,0.35258382707227787,0.176,1.2972383988599783
deepseek-coder-1.3b,test,11,scope/direct,ab,delta_contrast_prob,1,140,140,-0.0009134163806416985,-0.0010091665740695902,0.0007660013143136925,-1.1924475370647167,-0.0010386902091553895,-0.0007855138877007837,0.15,140,8.201244547147495e-18,0.0,-9.524974867301369
deepseek-coder-1.3b,test,11,scope/direct,ab,delta_contrast_z,0,140,140,-0.009299414373068896,-0.009247045489248484,0.010849148171632255,-0.8571561772365212,-0.01109588716173447,-0.007473822233490717,0.21428571428571427,140,6.249132901619841e-12,0.0,-8.27947951770283
deepseek-coder-1.3b,test,11,scope/direct,ab,delta_prob_control,0,140,140,-0.00014620590175639446,-0.00014709203061619212,9.427011316607164e-05,-1.5509252810467062,-0.0001618086003121922,-0.00013173915598499228,0.06428571428571428,140,6.739276631949471e-29,0.0,-9.745262977133029
deepseek-coder-1.3b,test,11,scope/direct,ab,delta_prob_mechanism,0,140,140,-0.0009947855014888073,-0.0010208658106156312,0.0010354562350675192,-0.9607219192841503,-0.001169795702308974,-0.0008263752897053447,0.16428571428571428,140,2.3310651653913926e-16,0.0,-8.046407339922519
deepseek-coder-1.3b,test,11,scope/direct,ab,delta_z_control,0,140,140,0.0005072579858427587,-0.0001268848141794353,0.005021087592967603,0.10102552015886165,-0.0003546906020671138,0.0013466824928368146,0.5,140,1.0,0.26,1.1290433078362627
deepseek-coder-1.3b,test,11,scope/direct,ab,delta_z_family_action,0,140,140,0.013943335862101534,0.013658225265819335,0.02650211717340471,0.526121583829306,0.009691834765912526,0.018369531222106945,0.6928571428571428,140,5.815464798668522e-06,0.0,5.467553532812557
deepseek-coder-1.3b,test,11,scope/direct,ab,delta_z_family_ordinal,0,140,140,-0.008710214790318907,-0.007742521979117201,0.020348894625190447,-0.4280436333645512,-0.01195993363753411,-0.005313890344037844,0.35,140,0.00048561896725776927,0.0,-4.792826864472682
deepseek-coder-1.3b,test,11,scope/direct,ab,delta_z_family_scope,0,140,140,-0.02476478001083171,-0.02386766019278646,0.017861979659472865,-1.3864521448885447,-0.02772496745701093,-0.021705658991021098,0.06428571428571428,140,6.739276631949471e-29,0.0,-10.125643621126637
deepseek-coder-1.3b,test,11,scope/direct,ab,delta_z_family_shadowing,0,140,140,0.004308948959391444,0.003183746428523815,0.02550671586377527,0.1689338989152668,0.0001231023502563802,0.008719634154723278,0.5428571428571428,140,0.35258382707227787,0.042,2.063154416563343
deepseek-coder-1.3b,test,11,scope/direct,ab,delta_z_mechanism,0,140,140,-0.026943707735576063,-0.02626168117868278,0.01209468708806221,-2.227730865577353,-0.028974074685633563,-0.02504531138362789,0.007142857142857143,140,2.023250774730744e-40,0.0,-10.867200507148146
deepseek-coder-1.3b,test,11,scope/direct,ba,delta_contrast_prob,1,140,140,-0.0009004275870335512,-0.0009664072909019621,0.0007564061952755063,-1.1904021842465051,-0.0010270497230237623,-0.000770582514657944,0.12857142857142856,140,3.5726649331846444e-20,0.0,-9.648130282337936
deepseek-coder-1.3b,test,11,scope/direct,ba,delta_contrast_z,0,140,140,-0.00850605525306112,-0.009540880461856693,0.011154318710969703,-0.7625795419218072,-0.010299840584961093,-0.00665895506245598,0.22857142857142856,140,7.793986201015429e-11,0.0,-7.762728417805655
deepseek-coder-1.3b,test,11,scope/direct,ba,delta_prob_control,0,140,140,-0.00014674116457777901,-0.00014822763876493476,9.975280712704615e-05,-1.4710479715211224,-0.00016400680205835912,-0.000129895624127826,0.08571428571428572,140,1.1519758181793253e-25,0.0,-9.890173431178894
deepseek-coder-1.3b,test,11,scope/direct,ba,delta_prob_mechanism,0,140,140,-0.000977123935957828,-0.0009739105434294522,0.0010886354107110898,-0.8975676579540774,-0.0011596147532743069,-0.0008008535911119698,0.17857142857142858,140,5.4081768250748685e-15,0.0,-7.9291409523468195
deepseek-coder-1.3b,test,11,scope/direct,ba,delta_z_control,0,140,140,0.0005970819597277886,0.00042745288411244497,0.004955735551999749,0.12048301477403346,-0.0002553541949439245,0.0014089348354535552,0.5428571428571428,140,0.35258382707227787,0.178,1.3365187202933604
deepseek-coder-1.3b,test,11,scope/direct,ba,delta_z_family_action,0,140,140,0.016256716756361235,0.018969430087149602,0.025685616110225445,0.632911302831838,0.011968642329604571,0.02058809983045377,0.7285714285714285,140,6.0187717660317e-08,0.0,6.279606700031347
deepseek-coder-1.3b,test,11,scope/direct,ba,delta_z_family_ordinal,0,140,140,-0.006737149635662906,-0.004571108425250814,0.020186121984831353,-0.33375155667470285,-0.01006801998848106,-0.003605645921182004,0.40714285714285714,140,0.03423566187319523,0.0,-3.843323566724822
deepseek-coder-1.3b,test,11,scope/direct,ba,delta_z_family_scope,0,140,140,-0.025451555667861937,-0.025226417390642773,0.018142687092623934,-1.4028547997286183,-0.028509324914799624,-0.02237189188920129,0.07857142857142857,140,1.0618810807448801e-26,0.0,-10.340575925089395
deepseek-coder-1.3b,test,11,scope/direct,ba,delta_z_family_shadowing,0,140,140,0.004443685535103044,0.0066640704230659376,0.026049711550304933,0.17058482688078083,0.00021655200806440305,0.008825064177300059,0.5642857142857143,140,0.15052769717161288,0.046,2.100227420229287
deepseek-coder-1.3b,test,11,scope/direct,ba,delta_z_mechanism,0,140,140,-0.026706919702008922,-0.025472424440128857,0.011722637600049836,-2.2782346953978503,-0.02872647995374894,-0.02475532903708686,0.007142857142857143,140,2.023250774730744e-40,0.0,-11.043200957030251
deepseek-coder-1.3b,test,15,scope/direct,ab,delta_contrast_prob,1,140,140,2.525799890491818e-05,2.3178122006222363e-05,1.944584635790162e-05,1.2988891529863833,2.2235459501452197e-05,2.8464398539972807e-05,0.9071428571428571,140,1.1448962502288493e-24,0.0,9.390303495146277
deepseek-coder-1.3b,test,15,scope/direct,ab,delta_contrast_z,0,140,140,0.009834663100049707,0.010683055445818712,0.01344447311654413,0.7315023069180477,0.007593142192016903,0.01207583702988762,0.7642857142857142,140,2.59316019986872e-10,0.0,6.8755276489177515
deepseek-coder-1.3b,test,15,scope/direct,ab,delta_prob_control,0,140,140,1.4928538890090219e-07,1.386363496871466e-07,6.928080383417261e-08,2.1547871941299195,1.3840859484957398e-07,1.6074759773216398e-07,0.9928571428571429,140,2.023250774730744e-40,0.0,10.849924409044903
deepseek-coder-1.3b,test,15,scope/direct,ab,delta_prob_mechanism,0,140,140,6.350663231811129e-06,6.102897396939011e-06,2.4534118194166727e-06,2.5885027460742704,5.96359371945867e-06,6.753171925899374e-06,1.0,140,1.4349296274686127e-42,0.0,11.157366591603177
deepseek-coder-1.3b,test,15,scope/direct,ab,delta_z_control,0,140,140,-0.010492824681473764,-0.010392915773666921,0.003842594458412097,-2.7306614827654205,-0.01112844104940793,-0.009851927823631954,0.0,140,1.4349296274686127e-42,0.0,-11.166092460870063
deepseek-coder-1.3b,test,15,scope/direct,ab,delta_z_family_action,0,140,140,0.061269767578090294,0.06194018504872119,0.02206747984659862,2.776473254037395,0.05753039824916719,0.0649619362987353,1.0,140,1.4349296274686127e-42,0.0,11.291593451396903
deepseek-coder-1.3b,test,15,scope/direct,ab,delta_z_family_ordinal,0,140,140,-0.022881761126323313,-0.02369578801667597,0.01836016654310186,-1.2462719808454175,-0.025877688507765485,-0.019943375048825655,0.07857142857142857,140,1.0618810807448801e-26,0.0,-9.662369251566856
deepseek-coder-1.3b,test,15,scope/direct,ab,delta_z_family_scope,0,140,140,0.006283421001790326,0.00666134990228761,0.020490455443264582,0.30665111467084294,0.002796539295273752,0.009782827916152448,0.65,140,0.00048561896725776927,0.0,3.5046202889006643
deepseek-coder-1.3b,test,15,scope/direct,ab,delta_z_family_shadowing,0,140,140,0.019318695216124983,0.018019916093015453,0.02574525748815297,0.7503787920946117,0.014861876008416163,0.023524666041079487,0.7571428571428571,140,8.301174583253661e-10,0.0,7.043603410150093
deepseek-coder-1.3b,test,15,scope/direct,ab,delta_z_mechanism,0,140,140,0.019237515857747012,0.01950302556065445,0.013760823884558368,1.397991575150837,0.01703776094673868,0.02151964164931398,0.9214285714285714,140,1.0618810807448801e-26,0.0,9.42043584113
deepseek-coder-1.3b,test,15,scope/direct,ba,delta_contrast_prob,1,140,140,2.559736098471922e-05,2.3570746131570638e-05,2.086158649090205e-05,1.2270093166635476,2.2167530252331707e-05,2.925649823646251e-05,0.9071428571428571,140,1.1448962502288493e-24,0.0,9.245793127552519
deepseek-coder-1.3b,test,15,scope/direct,ba,delta_contrast_z,0,140,140,0.010766144827524091,0.00960413817964234,0.013346767513537645,0.8066481128560885,0.008463338308304074,0.01310944996051123,0.7714285714285715,140,7.793986201015429e-11,0.0,7.641237208108895
deepseek-coder-1.3b,test,15,scope/direct,ba,delta_prob_control,0,140,140,1.5042881149214812e-07,1.3940827772037177e-07,7.750144447150668e-08,1.9409807458163324,1.3802592279015003e-07,1.630422023070061e-07,0.9785714285714285,140,6.564099930151443e-37,0.0,10.744023070263955
deepseek-coder-1.3b,test,15,scope/direct,ba,delta_prob_mechanism,0,140,140,6.533768570120752e-06,6.20657389464151e-06,2.7503875875118776e-06,2.3755810271204316,6.080301277796858e-06,6.990196147072492e-06,1.0,140,1.4349296274686127e-42,0.0,11.100552937963496
deepseek-coder-1.3b,test,15,scope/direct,ba,delta_z_control,0,140,140,-0.010522900395132111,-0.010554029012759208,0.0038361168047537616,-2.7431126138004993,-0.011146075136615521,-0.009875449936416274,0.0,140,1.4349296274686127e-42,0.0,-11.281365638632114
deepseek-coder-1.3b,test,15,scope/direct,ba,delta_z_family_action,0,140,140,0.06260947771636208,0.060760022720902515,0.02231078183954281,2.8062431055372223,0.058880032096399276,0.0664566876988304,1.0,140,1.4349296274686127e-42,0.0,11.439162532753349
deepseek-coder-1.3b,test,15,scope/direct,ba,delta_z_family_ordinal,0,140,140,-0.02148872089042182,-0.02109489867739694,0.01999039741531957,-1.0749521604785113,-0.0249429648804551,-0.01833351048594411,0.12142857142857143,140,5.173180589404356e-21,0.0,-8.877753634795255
deepseek-coder-1.3b,test,15,scope/direct,ba,delta_z_family_scope,0,140,140,0.006471974468381829,0.006339228907069262,0.021274847451967612,0.3042077966948368,0.002902313645491623,0.009992471438469926,0.6428571428571429,140,0.000913112874001578,0.0,3.4945025789617494
deepseek-coder-1.3b,test,15,scope/direct,ba,delta_z_family_shadowing,0,140,140,0.021020757640254857,0.02132713299563116,0.02585545727339952,0.8130104765882956,0.016554452753666106,0.025289241362664146,0.8142857142857143,140,2.4239447396778804e-14,0.0,7.5377711119919
deepseek-coder-1.3b,test,15,scope/direct,ba,delta_z_mechanism,0,140,140,0.019782911828643935,0.01908060167025346,0.013981592972417843,1.4149254571829284,0.01744556082881089,0.022136757553991557,0.9214285714285714,140,1.0618810807448801e-26,0.0,9.531297655051619
deepseek-coder-1.3b,test,19,scope/direct,ab,delta_contrast_prob,1,140,140,-0.14328795462735092,-0.13542955290287695,0.1487296669169815,-0.9634120589225278,-0.16864428387064664,-0.11825973157166043,0.17857142857142858,140,5.4081768250748685e-15,0.0,-8.1367629941132
deepseek-coder-1.3b,test,19,scope/direct,ab,delta_contrast_z,0,140,140,0.012118751551973691,0.011986363083023144,0.012233962756553385,0.9905826748967355,0.010070267005761722,0.01411096268777024,0.8571428571428571,140,1.4188339369831328e-18,0.0,8.30166530141022
