lens,layer,read,family,concept,n_bases,binding_delta_ab,binding_delta_ab_lo,binding_delta_ab_hi,binding_delta_ba,binding_delta_ba_lo,binding_delta_ba_hi,value_delta,value_delta_lo,value_delta_hi,crossed_agreement
r-lens,7,answer,binding_concept,active,56,0.817626953125,0.5900931222098215,1.0466169084821428,0.8234514508928571,0.5962611607142857,1.04808349609375,-0.005824497767857143,-0.09065813337053572,0.07820696149553565,True
r-lens,7,answer,binding_concept,binding,56,0.419921875,0.29896414620535716,0.5410226004464286,0.41531808035714285,0.2953334263392857,0.5382289341517856,0.004603794642857143,-0.042281668526785714,0.05119977678571429,True
r-lens,7,answer,binding_concept,bound,56,0.007672991071428571,0.0,0.015625,0.0078125,-0.0016741071428571428,0.018415178571428572,-0.00013950892857142856,-0.006556919642857143,0.006138392857142857,True
r-lens,7,answer,binding_concept,definition,56,-0.19754464285714285,-0.29464983258928573,-0.10100446428571429,-0.20396205357142858,-0.31195591517857146,-0.10208565848214304,0.006417410714285714,-0.04185267857142857,0.05580357142857143,True
r-lens,7,answer,binding_concept,global,56,0.42354910714285715,0.30496651785714285,0.5430036272321427,0.4271763392857143,0.31026088169642857,0.547998046875,-0.003627232142857143,-0.047154017857142856,0.041015625,True
r-lens,7,answer,binding_concept,inactive,56,1.0431289672851562,0.7642603465488979,1.3194292068481444,1.0661185128348214,0.7878714425223214,1.3494031633649552,-0.022989545549665178,-0.13988508496965682,0.08475720541817779,True
r-lens,7,answer,binding_concept,inner,56,-0.0888671875,-0.125732421875,-0.05259486607142857,-0.09723772321428571,-0.13700125558035714,-0.0604038783482143,0.008370535714285714,-0.010602678571428572,0.027622767857142856,True
r-lens,7,answer,binding_concept,local,56,0.34402901785714285,0.24354073660714284,0.4459123883928569,0.33816964285714285,0.23577008928571427,0.4411411830357142,0.005859375,-0.029017857142857144,0.042689732142857144,True
r-lens,7,answer,binding_concept,outer,56,0.0052765437534877235,-0.003164802278791155,0.013672597067696704,-0.0051893506731305805,-0.024717671530587335,0.009714365005493162,0.010465894426618303,-0.0026459966387067523,0.02993196759905134,False
r-lens,7,answer,binding_concept,scope,56,0.23758370535714285,0.1650390625,0.3100097656249999,0.23102678571428573,0.15806361607142858,0.3063685825892857,0.006556919642857143,-0.020926339285714284,0.034329659598214234,True
