model,item_id,family,pair_id,arm,layer,direction,edit,clean_logit_diff,ablated_logit_diff,delta_logit_diff,edit_norm_ratio
deepseek-coder-6.7b,alias-1,alias,,,16,jlens,erase,-0.8125,-1.3125,-0.5,0.04167712459753949
deepseek-coder-6.7b,alias-1,alias,,,16,rlens,erase,-0.8125,-1.4375,-0.625,0.05490925739669598
deepseek-coder-6.7b,alias-1,alias,,,16,logit,erase,-0.8125,-1.0,-0.1875,0.018413582372427337
deepseek-coder-6.7b,alias-1,alias,,,16,offtarget,erase,-0.8125,-0.75,0.0625,0.01086926991254174
deepseek-coder-6.7b,alias-1,alias,,,16,random,erase,-0.8125,-0.8125,0.0,0.005570176528438517
deepseek-coder-6.7b,alias-1,alias,,,20,jlens,erase,-0.8125,-1.8125,-1.0,0.04118641638763939
deepseek-coder-6.7b,alias-1,alias,,,20,rlens,erase,-0.8125,-1.875,-1.0625,0.05100714445689998
deepseek-coder-6.7b,alias-1,alias,,,20,logit,erase,-0.8125,-1.3125,-0.5,0.024723745389665465
deepseek-coder-6.7b,alias-1,alias,,,20,offtarget,erase,-0.8125,-0.375,0.4375,0.026350054261944426
deepseek-coder-6.7b,alias-1,alias,,,20,random,erase,-0.8125,-0.8125,0.0,0.0047647852238449605
deepseek-coder-6.7b,call-1,call,,,12,jlens,erase,4.625,4.5,-0.125,0.043951105542615186
deepseek-coder-6.7b,call-1,call,,,12,rlens,erase,4.625,4.5,-0.125,0.051938288453568626
deepseek-coder-6.7b,call-1,call,,,12,logit,erase,4.625,4.5625,-0.0625,0.012614076816721796
deepseek-coder-6.7b,call-1,call,,,12,offtarget,erase,4.625,4.75,0.125,0.01370074212386884
deepseek-coder-6.7b,call-1,call,,,12,random,erase,4.625,4.6875,0.0625,0.007174409640522956
deepseek-coder-6.7b,call-1,call,,,16,jlens,erase,4.625,4.25,-0.375,0.03598958514724946
deepseek-coder-6.7b,call-1,call,,,16,rlens,erase,4.625,4.3125,-0.3125,0.04819239334071643
deepseek-coder-6.7b,call-1,call,,,16,logit,erase,4.625,4.4375,-0.1875,0.01868635946665459
deepseek-coder-6.7b,call-1,call,,,16,offtarget,erase,4.625,4.875,0.25,0.016929929674461223
deepseek-coder-6.7b,call-1,call,,,16,random,erase,4.625,4.6875,0.0625,0.007325987070329702
deepseek-coder-6.7b,call-1,call,,,20,jlens,erase,4.625,3.875,-0.75,0.03918879313615455
deepseek-coder-6.7b,call-1,call,,,20,rlens,erase,4.625,3.75,-0.875,0.04999595642552232
deepseek-coder-6.7b,call-1,call,,,20,logit,erase,4.625,4.1875,-0.4375,0.027973668080601838
deepseek-coder-6.7b,call-1,call,,,20,offtarget,erase,4.625,5.0625,0.4375,0.014922439732340765
deepseek-coder-6.7b,call-1,call,,,20,random,erase,4.625,4.6875,0.0625,0.006884281649016837
deepseek-coder-6.7b,arith-1,arith,,,12,jlens,erase,-2.3125,-2.375,-0.0625,0.05085494381149645
deepseek-coder-6.7b,arith-1,arith,,,12,rlens,erase,-2.3125,-2.375,-0.0625,0.06593730622579756
deepseek-coder-6.7b,arith-1,arith,,,12,logit,erase,-2.3125,-2.3125,0.0,0.010134548551436869
deepseek-coder-6.7b,arith-1,arith,,,12,offtarget,erase,-2.3125,-2.25,0.0625,0.060796956774002396
deepseek-coder-6.7b,arith-1,arith,,,12,random,erase,-2.3125,-2.25,0.0625,0.013112879659947329
deepseek-coder-6.7b,arith-1,arith,,,16,jlens,erase,-2.3125,-2.5,-0.1875,0.034639122997280926
deepseek-coder-6.7b,arith-1,arith,,,16,rlens,erase,-2.3125,-2.625,-0.3125,0.0506769378342034
deepseek-coder-6.7b,arith-1,arith,,,16,logit,erase,-2.3125,-2.4375,-0.125,0.025650358492648618
deepseek-coder-6.7b,arith-1,arith,,,16,offtarget,erase,-2.3125,-2.25,0.0625,0.04612767908214301
deepseek-coder-6.7b,arith-1,arith,,,16,random,erase,-2.3125,-2.25,0.0625,0.018500723834610842
deepseek-coder-6.7b,arith-1,arith,,,20,jlens,erase,-2.3125,-2.6875,-0.375,0.036576591019460425
deepseek-coder-6.7b,arith-1,arith,,,20,rlens,erase,-2.3125,-2.75,-0.4375,0.046738834738670035
deepseek-coder-6.7b,arith-1,arith,,,20,logit,erase,-2.3125,-2.5,-0.1875,0.02357264084891117
deepseek-coder-6.7b,arith-1,arith,,,20,offtarget,erase,-2.3125,-2.1875,0.125,0.05069317546237444
deepseek-coder-6.7b,arith-1,arith,,,20,random,erase,-2.3125,-2.25,0.0625,0.009060370310040504
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,12,jlens,erase,3.5,3.5,0.0,0.01812230180192706
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,12,rlens,erase,3.5,3.375,-0.125,0.03597941258938958
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,12,logit,erase,3.5,3.375,-0.125,0.038010777729887056
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,12,offtarget,erase,3.5,3.5,0.0,0.02264384741320579
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,12,random,erase,3.5,3.5,0.0,0.004621247868090411
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,16,jlens,erase,3.5,3.5,0.0,0.009590995330660474
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,16,rlens,erase,3.5,3.5,0.0,0.03498461003816154
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,16,logit,erase,3.5,3.5,0.0,0.02781399169661941
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,16,offtarget,erase,3.5,3.5,0.0,0.008472930828837068
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,16,random,erase,3.5,3.5,0.0,0.0037068327511893336
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,20,jlens,erase,3.5,3.5,0.0,0.07678411406392818
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,20,rlens,erase,3.5,3.375,-0.125,0.09424453284165789
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,20,logit,erase,3.5,3.375,-0.125,0.08135796590811717
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,20,offtarget,erase,3.5,3.625,0.125,0.038875741245446425
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,20,random,erase,3.5,3.5,0.0,0.003495027341294294
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,12,jlens,erase,3.75,3.625,-0.125,0.023666088238510925
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,12,rlens,erase,3.75,3.625,-0.125,0.044146724591595
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,12,logit,erase,3.75,3.625,-0.125,0.04122991459109636
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,12,offtarget,erase,3.75,3.75,0.0,0.018353084570848405
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,12,random,erase,3.75,3.625,-0.125,0.004408727797528205
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,16,jlens,erase,3.75,3.75,0.0,0.017640959753617253
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,16,rlens,erase,3.75,3.625,-0.125,0.03872338803786598
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,16,logit,erase,3.75,3.75,0.0,0.032324434970034295
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,16,offtarget,erase,3.75,3.75,0.0,0.011965488339496892
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,16,random,erase,3.75,3.625,-0.125,0.006364984593597027
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,20,jlens,erase,3.75,3.625,-0.125,0.057679577171076614
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,20,rlens,erase,3.75,3.5,-0.25,0.07461382737450241
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,20,logit,erase,3.75,3.625,-0.125,0.06582175319532972
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,20,offtarget,erase,3.75,3.75,0.0,0.020030132161856458
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,20,random,erase,3.75,3.75,0.0,0.0033074182220818567
deepseek-coder-6.7b,defuse-1-answer,defuse,,,12,jlens,erase,-1.0,-1.0,0.0,0.03490823344164071
deepseek-coder-6.7b,defuse-1-answer,defuse,,,12,rlens,erase,-1.0,-1.0,0.0,0.048997766001022
deepseek-coder-6.7b,defuse-1-answer,defuse,,,12,logit,erase,-1.0,-1.0,0.0,0.03988940895995164
deepseek-coder-6.7b,defuse-1-answer,defuse,,,12,offtarget,erase,-1.0,-1.0,0.0,0.036037860435896435
deepseek-coder-6.7b,defuse-1-answer,defuse,,,12,random,erase,-1.0,-1.0,0.0,0.0016085856198395285
deepseek-coder-6.7b,defuse-1-answer,defuse,,,16,jlens,erase,-1.0,-1.125,-0.125,0.06396566747646644
deepseek-coder-6.7b,defuse-1-answer,defuse,,,16,rlens,erase,-1.0,-1.125,-0.125,0.07653774378537258
deepseek-coder-6.7b,defuse-1-answer,defuse,,,16,logit,erase,-1.0,-1.0,0.0,0.05695694995573362
deepseek-coder-6.7b,defuse-1-answer,defuse,,,16,offtarget,erase,-1.0,-1.0,0.0,0.03853403532980732
deepseek-coder-6.7b,defuse-1-answer,defuse,,,16,random,erase,-1.0,-1.0,0.0,0.007606346991707354
deepseek-coder-6.7b,defuse-1-answer,defuse,,,20,jlens,erase,-1.0,-1.375,-0.375,0.10277969871355663
deepseek-coder-6.7b,defuse-1-answer,defuse,,,20,rlens,erase,-1.0,-1.25,-0.25,0.11411746299067121
deepseek-coder-6.7b,defuse-1-answer,defuse,,,20,logit,erase,-1.0,-1.125,-0.125,0.10431333684982054
deepseek-coder-6.7b,defuse-1-answer,defuse,,,20,offtarget,erase,-1.0,-1.125,-0.125,0.04595285666534274
deepseek-coder-6.7b,defuse-1-answer,defuse,,,20,random,erase,-1.0,-1.0,0.0,0.004182997842441569
deepseek-coder-6.7b,alias-1-answer,alias,,,12,jlens,erase,10.375,10.375,0.0,0.03200686391128458
deepseek-coder-6.7b,alias-1-answer,alias,,,12,rlens,erase,10.375,10.375,0.0,0.05014183627322253
deepseek-coder-6.7b,alias-1-answer,alias,,,12,logit,erase,10.375,10.375,0.0,0.03895257184090965
deepseek-coder-6.7b,alias-1-answer,alias,,,12,offtarget,erase,10.375,10.375,0.0,0.016743277414316308
deepseek-coder-6.7b,alias-1-answer,alias,,,12,random,erase,10.375,10.25,-0.125,0.018442682136634067
deepseek-coder-6.7b,alias-1-answer,alias,,,16,jlens,erase,10.375,10.375,0.0,0.025372504257891195
deepseek-coder-6.7b,alias-1-answer,alias,,,16,rlens,erase,10.375,10.375,0.0,0.05183616769950302
deepseek-coder-6.7b,alias-1-answer,alias,,,16,logit,erase,10.375,10.375,0.0,0.027424575407058418
deepseek-coder-6.7b,alias-1-answer,alias,,,16,offtarget,erase,10.375,10.375,0.0,0.0032662999438047525
deepseek-coder-6.7b,alias-1-answer,alias,,,16,random,erase,10.375,10.375,0.0,0.009113231681021221
deepseek-coder-6.7b,alias-1-answer,alias,,,20,jlens,erase,10.375,10.5,0.125,0.0647285275843952
deepseek-coder-6.7b,alias-1-answer,alias,,,20,rlens,erase,10.375,10.375,0.0,0.08860697890439796
deepseek-coder-6.7b,alias-1-answer,alias,,,20,logit,erase,10.375,10.375,0.0,0.07581102165786376
deepseek-coder-6.7b,alias-1-answer,alias,,,20,offtarget,erase,10.375,10.5,0.125,0.010769215720592641
deepseek-coder-6.7b,alias-1-answer,alias,,,20,random,erase,10.375,10.25,-0.125,0.00839649171215453
deepseek-coder-6.7b,call-1-answer,call,,,12,jlens,erase,12.4375,12.5625,0.125,0.04106525133345963
deepseek-coder-6.7b,call-1-answer,call,,,12,rlens,erase,12.4375,12.625,0.1875,0.05537583751010525
deepseek-coder-6.7b,call-1-answer,call,,,12,logit,erase,12.4375,12.5,0.0625,0.04176611310367845
deepseek-coder-6.7b,call-1-answer,call,,,12,offtarget,erase,12.4375,12.5625,0.125,0.029241135722307018
deepseek-coder-6.7b,call-1-answer,call,,,12,random,erase,12.4375,12.5,0.0625,0.01656245284846093
deepseek-coder-6.7b,call-1-answer,call,,,16,jlens,erase,12.4375,12.625,0.1875,0.04239816849638813
deepseek-coder-6.7b,call-1-answer,call,,,16,rlens,erase,12.4375,12.5,0.0625,0.06379677715490957
deepseek-coder-6.7b,call-1-answer,call,,,16,logit,erase,12.4375,12.5,0.0625,0.05405264051046953
deepseek-coder-6.7b,call-1-answer,call,,,16,offtarget,erase,12.4375,12.6875,0.25,0.034622499326657445
deepseek-coder-6.7b,call-1-answer,call,,,16,random,erase,12.4375,12.5,0.0625,0.017588831205942297
deepseek-coder-6.7b,call-1-answer,call,,,20,jlens,erase,12.4375,12.3125,-0.125,0.079593284101113
deepseek-coder-6.7b,call-1-answer,call,,,20,rlens,erase,12.4375,12.3125,-0.125,0.09801917387703309
deepseek-coder-6.7b,call-1-answer,call,,,20,logit,erase,12.4375,12.25,-0.1875,0.08864716582606179
deepseek-coder-6.7b,call-1-answer,call,,,20,offtarget,erase,12.4375,12.8125,0.375,0.027530251262146508
deepseek-coder-6.7b,call-1-answer,call,,,20,random,erase,12.4375,12.4375,0.0,0.010864332784426941
deepseek-coder-6.7b,arith-1-answer,arith,,,12,jlens,erase,4.625,4.625,0.0,0.036154220825721284
deepseek-coder-6.7b,arith-1-answer,arith,,,12,rlens,erase,4.625,4.625,0.0,0.048652073703926636
deepseek-coder-6.7b,arith-1-answer,arith,,,12,logit,erase,4.625,4.625,0.0,0.02537581660316537
deepseek-coder-6.7b,arith-1-answer,arith,,,12,offtarget,erase,4.625,4.625,0.0,0.03636140245910448
deepseek-coder-6.7b,arith-1-answer,arith,,,12,random,erase,4.625,4.625,0.0,0.009982522825094185
deepseek-coder-6.7b,arith-1-answer,arith,,,16,jlens,erase,4.625,4.625,0.0,0.017791246800821125
deepseek-coder-6.7b,arith-1-answer,arith,,,16,rlens,erase,4.625,4.625,0.0,0.026318149618654193
deepseek-coder-6.7b,arith-1-answer,arith,,,16,logit,erase,4.625,4.625,0.0,0.007014360128538149
deepseek-coder-6.7b,arith-1-answer,arith,,,16,offtarget,erase,4.625,4.625,0.0,0.025544886413608817
deepseek-coder-6.7b,arith-1-answer,arith,,,16,random,erase,4.625,4.625,0.0,0.022904320908953602
deepseek-coder-6.7b,arith-1-answer,arith,,,20,jlens,erase,4.625,4.625,0.0,0.024691132332181173
deepseek-coder-6.7b,arith-1-answer,arith,,,20,rlens,erase,4.625,4.75,0.125,0.03148501561528348
deepseek-coder-6.7b,arith-1-answer,arith,,,20,logit,erase,4.625,4.625,0.0,0.026190186331787928
deepseek-coder-6.7b,arith-1-answer,arith,,,20,offtarget,erase,4.625,5.0,0.375,0.05398132349082109
deepseek-coder-6.7b,arith-1-answer,arith,,,20,random,erase,4.625,4.625,0.0,0.01586936916243894
deepseek-coder-6.7b,binding-2-outer,binding,binding-2,outer,12,jlens,erase,-3.75,-3.75,0.0,0.023912770031355703
deepseek-coder-6.7b,binding-2-outer,binding,binding-2,outer,12,rlens,erase,-3.75,-3.75,0.0,0.03973491012155386
deepseek-coder-6.7b,binding-2-outer,binding,binding-2,outer,12,logit,erase,-3.75,-3.75,0.0,0.019942219841855676
deepseek-coder-6.7b,binding-2-outer,binding,binding-2,outer,12,offtarget,erase,-3.75,-3.625,0.125,0.036206077462856645
deepseek-coder-6.7b,binding-2-outer,binding,binding-2,outer,12,random,erase,-3.75,-3.6875,0.0625,0.02250655432052727
deepseek-coder-6.7b,binding-2-outer,binding,binding-2,outer,16,jlens,erase,-3.75,-3.75,0.0,0.009144156842451316
deepseek-coder-6.7b,binding-2-outer,binding,binding-2,outer,16,rlens,erase,-3.75,-3.875,-0.125,0.025936771683746123
deepseek-coder-6.7b,binding-2-outer,binding,binding-2,outer,16,logit,erase,-3.75,-3.8125,-0.0625,0.01932151494831281
deepseek-coder-6.7b,binding-2-outer,binding,binding-2,outer,16,offtarget,erase,-3.75,-3.625,0.125,0.02740606780215925
deepseek-coder-6.7b,binding-2-outer,binding,binding-2,outer,16,random,erase,-3.75,-3.75,0.0,0.012424876461214382
deepseek-coder-6.7b,binding-2-outer,binding,binding-2,outer,20,jlens,erase,-3.75,-4.0,-0.25,0.01903778489296324
deepseek-coder-6.7b,binding-2-outer,binding,binding-2,outer,20,rlens,erase,-3.75,-4.125,-0.375,0.0317667883939662
deepseek-coder-6.7b,binding-2-outer,binding,binding-2,outer,20,logit,erase,-3.75,-4.0,-0.25,0.02661511433604072
deepseek-coder-6.7b,binding-2-outer,binding,binding-2,outer,20,offtarget,erase,-3.75,-3.5,0.25,0.03924497018912968
deepseek-coder-6.7b,binding-2-outer,binding,binding-2,outer,20,random,erase,-3.75,-3.6875,0.0625,0.009697631304343653
deepseek-coder-6.7b,binding-2-inner,binding,binding-2,inner,12,jlens,erase,3.1875,3.125,-0.0625,0.059129647202269375
deepseek-coder-6.7b,binding-2-inner,binding,binding-2,inner,12,rlens,erase,3.1875,3.1875,0.0,0.08442236736791593
deepseek-coder-6.7b,binding-2-inner,binding,binding-2,inner,12,logit,erase,3.1875,3.1875,0.0,0.023876374976879798
deepseek-coder-6.7b,binding-2-inner,binding,binding-2,inner,12,offtarget,erase,3.1875,3.3125,0.125,0.037759160811851676
deepseek-coder-6.7b,binding-2-inner,binding,binding-2,inner,12,random,erase,3.1875,3.1875,0.0,0.010276738339778243
deepseek-coder-6.7b,binding-2-inner,binding,binding-2,inner,16,jlens,erase,3.1875,3.0625,-0.125,0.04306770574971163
deepseek-coder-6.7b,binding-2-inner,binding,binding-2,inner,16,rlens,erase,3.1875,3.0625,-0.125,0.06505858372881634
deepseek-coder-6.7b,binding-2-inner,binding,binding-2,inner,16,logit,erase,3.1875,3.1875,0.0,0.035121457747887615
deepseek-coder-6.7b,binding-2-inner,binding,binding-2,inner,16,offtarget,erase,3.1875,3.4375,0.25,0.021819366888708995
deepseek-coder-6.7b,binding-2-inner,binding,binding-2,inner,16,random,erase,3.1875,3.1875,0.0,0.01103943282759653
deepseek-coder-6.7b,binding-2-inner,binding,binding-2,inner,20,jlens,erase,3.1875,2.875,-0.3125,0.0572847352030828
deepseek-coder-6.7b,binding-2-inner,binding,binding-2,inner,20,rlens,erase,3.1875,2.875,-0.3125,0.075598381687785
deepseek-coder-6.7b,binding-2-inner,binding,binding-2,inner,20,logit,erase,3.1875,3.0625,-0.125,0.05315324938938172
deepseek-coder-6.7b,binding-2-inner,binding,binding-2,inner,20,offtarget,erase,3.1875,3.75,0.5625,0.03543335878951184
deepseek-coder-6.7b,binding-2-inner,binding,binding-2,inner,20,random,erase,3.1875,3.1875,0.0,0.013127211222456879
deepseek-coder-6.7b,alias-2,alias,,,12,jlens,erase,5.0625,4.875,-0.1875,0.04914937990263563
deepseek-coder-6.7b,alias-2,alias,,,12,rlens,erase,5.0625,4.9375,-0.125,0.06035424645091871
deepseek-coder-6.7b,alias-2,alias,,,12,logit,erase,5.0625,5.0,-0.0625,0.01681505164060715
deepseek-coder-6.7b,alias-2,alias,,,12,offtarget,erase,5.0625,5.0,-0.0625,0.018389330606208905
deepseek-coder-6.7b,alias-2,alias,,,12,random,erase,5.0625,5.0625,0.0,0.0052437999963582576
deepseek-coder-6.7b,alias-2,alias,,,16,jlens,erase,5.0625,4.6875,-0.375,0.039571879048843316
deepseek-coder-6.7b,alias-2,alias,,,16,rlens,erase,5.0625,4.6875,-0.375,0.05592685347613332
deepseek-coder-6.7b,alias-2,alias,,,16,logit,erase,5.0625,4.875,-0.1875,0.018288065658605083
deepseek-coder-6.7b,alias-2,alias,,,16,offtarget,erase,5.0625,4.8125,-0.25,0.019048339828392456
deepseek-coder-6.7b,alias-2,alias,,,16,random,erase,5.0625,5.0625,0.0,0.009429038741818609
deepseek-coder-6.7b,alias-2,alias,,,20,jlens,erase,5.0625,4.5,-0.5625,0.04241950940896506
deepseek-coder-6.7b,alias-2,alias,,,20,rlens,erase,5.0625,4.3125,-0.75,0.06339614390151381
deepseek-coder-6.7b,alias-2,alias,,,20,logit,erase,5.0625,4.625,-0.4375,0.03228158236495143
deepseek-coder-6.7b,alias-2,alias,,,20,offtarget,erase,5.0625,5.0625,0.0,0.002077747197260308
deepseek-coder-6.7b,alias-2,alias,,,20,random,erase,5.0625,5.125,0.0625,0.007893510882303067
deepseek-coder-6.7b,call-2,call,,,12,jlens,erase,5.875,5.65625,-0.21875,0.04109357420925384
deepseek-coder-6.7b,call-2,call,,,12,rlens,erase,5.875,5.65625,-0.21875,0.044470587609918226
deepseek-coder-6.7b,call-2,call,,,12,logit,erase,5.875,5.78125,-0.09375,0.011485344131606547
deepseek-coder-6.7b,call-2,call,,,12,offtarget,erase,5.875,5.875,0.0,0.007340352279228025
deepseek-coder-6.7b,call-2,call,,,12,random,erase,5.875,5.84375,-0.03125,0.03003421481624616
deepseek-coder-6.7b,call-2,call,,,16,jlens,erase,5.875,5.46875,-0.40625,0.030783538055445838
deepseek-coder-6.7b,call-2,call,,,16,rlens,erase,5.875,5.375,-0.5,0.04429128066838821
deepseek-coder-6.7b,call-2,call,,,16,logit,erase,5.875,5.59375,-0.28125,0.017498435810161608
deepseek-coder-6.7b,call-2,call,,,16,offtarget,erase,5.875,5.875,0.0,0.0006881388547734662
deepseek-coder-6.7b,call-2,call,,,16,random,erase,5.875,5.875,0.0,0.02381545893634077
deepseek-coder-6.7b,call-2,call,,,20,jlens,erase,5.875,4.9375,-0.9375,0.0363697363515034
deepseek-coder-6.7b,call-2,call,,,20,rlens,erase,5.875,4.75,-1.125,0.0449785262514492
deepseek-coder-6.7b,call-2,call,,,20,logit,erase,5.875,5.25,-0.625,0.024498136212419044
deepseek-coder-6.7b,call-2,call,,,20,offtarget,erase,5.875,6.0,0.125,0.004003449204498512
deepseek-coder-6.7b,call-2,call,,,20,random,erase,5.875,5.875,0.0,0.03304871450655091
deepseek-coder-6.7b,arith-2,arith,,,12,jlens,erase,-1.9375,-2.0625,-0.125,0.039543717688766196
deepseek-coder-6.7b,arith-2,arith,,,12,rlens,erase,-1.9375,-2.0,-0.0625,0.05110277222884284
deepseek-coder-6.7b,arith-2,arith,,,12,logit,erase,-1.9375,-1.9375,0.0,0.0026618833671627844
deepseek-coder-6.7b,arith-2,arith,,,12,offtarget,erase,-1.9375,-1.9375,0.0,0.0536637777672991
deepseek-coder-6.7b,arith-2,arith,,,12,random,erase,-1.9375,-1.9375,0.0,0.015898221488953094
deepseek-coder-6.7b,arith-2,arith,,,16,jlens,erase,-1.9375,-2.0625,-0.125,0.02029603666718542
deepseek-coder-6.7b,arith-2,arith,,,16,rlens,erase,-1.9375,-2.0625,-0.125,0.033321931154026374
deepseek-coder-6.7b,arith-2,arith,,,16,logit,erase,-1.9375,-1.9375,0.0,0.007409780626662353
deepseek-coder-6.7b,arith-2,arith,,,16,offtarget,erase,-1.9375,-1.9375,0.0,0.036272443434847174
deepseek-coder-6.7b,arith-2,arith,,,16,random,erase,-1.9375,-1.9375,0.0,0.003372472132040305
deepseek-coder-6.7b,arith-2,arith,,,20,jlens,erase,-1.9375,-2.125,-0.1875,0.024175484002514035
deepseek-coder-6.7b,arith-2,arith,,,20,rlens,erase,-1.9375,-2.1875,-0.25,0.03174374423789491
deepseek-coder-6.7b,arith-2,arith,,,20,logit,erase,-1.9375,-2.0625,-0.125,0.011697274618224977
deepseek-coder-6.7b,arith-2,arith,,,20,offtarget,erase,-1.9375,-1.875,0.0625,0.036072978577314514
deepseek-coder-6.7b,arith-2,arith,,,20,random,erase,-1.9375,-1.9375,0.0,0.003615280913939825
deepseek-coder-6.7b,binding-2-outer-answer,binding,binding-2,outer,12,jlens,erase,0.875,0.75,-0.125,0.03136981550726568
deepseek-coder-6.7b,binding-2-outer-answer,binding,binding-2,outer,12,rlens,erase,0.875,0.75,-0.125,0.040681731585417866
deepseek-coder-6.7b,binding-2-outer-answer,binding,binding-2,outer,12,logit,erase,0.875,0.75,-0.125,0.04201625594799136
deepseek-coder-6.7b,binding-2-outer-answer,binding,binding-2,outer,12,offtarget,erase,0.875,0.875,0.0,0.03398028640857578
deepseek-coder-6.7b,binding-2-outer-answer,binding,binding-2,outer,12,random,erase,0.875,0.875,0.0,0.0008842359853535426
deepseek-coder-6.7b,binding-2-outer-answer,binding,binding-2,outer,16,jlens,erase,0.875,0.75,-0.125,0.03262712204743219
deepseek-coder-6.7b,binding-2-outer-answer,binding,binding-2,outer,16,rlens,erase,0.875,0.75,-0.125,0.05040538771863622
deepseek-coder-6.7b,binding-2-outer-answer,binding,binding-2,outer,16,logit,erase,0.875,0.875,0.0,0.03721975420366842
deepseek-coder-6.7b,binding-2-outer-answer,binding,binding-2,outer,16,offtarget,erase,0.875,0.875,0.0,0.04094777840096938
deepseek-coder-6.7b,binding-2-outer-answer,binding,binding-2,outer,16,random,erase,0.875,0.875,0.0,0.0033142734712402607
deepseek-coder-6.7b,binding-2-outer-answer,binding,binding-2,outer,20,jlens,erase,0.875,0.75,-0.125,0.082001435454517
deepseek-coder-6.7b,binding-2-outer-answer,binding,binding-2,outer,20,rlens,erase,0.875,0.75,-0.125,0.0950192287251776
deepseek-coder-6.7b,binding-2-outer-answer,binding,binding-2,outer,20,logit,erase,0.875,0.875,0.0,0.07912927905377935
deepseek-coder-6.7b,binding-2-outer-answer,binding,binding-2,outer,20,offtarget,erase,0.875,1.0,0.125,0.06031442921329865
deepseek-coder-6.7b,binding-2-outer-answer,binding,binding-2,outer,20,random,erase,0.875,0.875,0.0,0.0030331455556587886
deepseek-coder-6.7b,binding-2-inner-answer,binding,binding-2,inner,12,jlens,erase,3.125,3.125,0.0,0.029336481173420508
deepseek-coder-6.7b,binding-2-inner-answer,binding,binding-2,inner,12,rlens,erase,3.125,3.125,0.0,0.044179123840850085
deepseek-coder-6.7b,binding-2-inner-answer,binding,binding-2,inner,12,logit,erase,3.125,3.125,0.0,0.045064340500936204
deepseek-coder-6.7b,binding-2-inner-answer,binding,binding-2,inner,12,offtarget,erase,3.125,3.125,0.0,0.029693537145823765
deepseek-coder-6.7b,binding-2-inner-answer,binding,binding-2,inner,12,random,erase,3.125,3.125,0.0,0.01256364391149365
deepseek-coder-6.7b,binding-2-inner-answer,binding,binding-2,inner,16,jlens,erase,3.125,3.125,0.0,0.030415835029059854
deepseek-coder-6.7b,binding-2-inner-answer,binding,binding-2,inner,16,rlens,erase,3.125,3.0,-0.125,0.05739295615820677
deepseek-coder-6.7b,binding-2-inner-answer,binding,binding-2,inner,16,logit,erase,3.125,3.125,0.0,0.046009852653966975
deepseek-coder-6.7b,binding-2-inner-answer,binding,binding-2,inner,16,offtarget,erase,3.125,3.125,0.0,0.022132375419335982
deepseek-coder-6.7b,binding-2-inner-answer,binding,binding-2,inner,16,random,erase,3.125,3.125,0.0,0.0005836755447818998
deepseek-coder-6.7b,binding-2-inner-answer,binding,binding-2,inner,20,jlens,erase,3.125,3.125,0.0,0.08481466631025572
deepseek-coder-6.7b,binding-2-inner-answer,binding,binding-2,inner,20,rlens,erase,3.125,3.125,0.0,0.10895910855025533
deepseek-coder-6.7b,binding-2-inner-answer,binding,binding-2,inner,20,logit,erase,3.125,3.0,-0.125,0.0849530222013802
deepseek-coder-6.7b,binding-2-inner-answer,binding,binding-2,inner,20,offtarget,erase,3.125,3.125,0.0,0.025987237208593205
deepseek-coder-6.7b,binding-2-inner-answer,binding,binding-2,inner,20,random,erase,3.125,3.125,0.0,0.016750343558103464
