layer,task,accuracy,f1,auc,control_accuracy,selectivity,n_train,n_test,n_groups,pos_frac,converged,control_converged,notes,tag,tag_value,features
23,control_dep,0.9905660377358491,,,,,2450,612,289,0.27685275873326803,True,True,,stratum,positive,hidden
23,control_dep,1.0,,,,,2450,612,289,0.27685275873326803,True,True,,stratum,non_dependent,hidden
23,control_dep,0.8972602739726028,,,,,2450,612,289,0.27685275873326803,True,True,,stratum,indent_matched,hidden
23,control_dep,0.9668508287292817,,,,,2450,612,289,0.27685275873326803,True,True,,distance,dist_0_10,hidden
23,control_dep,0.9813883299798792,,,,,2450,612,289,0.27685275873326803,True,True,,distance,dist_10_50,hidden
23,control_dep,0.98005698005698,,,,,2450,612,289,0.27685275873326803,True,True,,distance,dist_50_200,hidden
23,taint_state,1.0,1.0,1.0,0.5575000000000001,0.4424999999999999,320,80,200,0.5,True,True,,,,hidden
27,lexical_token_type,0.9998503113210004,0.9999010427322567,0.0,0.19892816640774003,0.8009221449132604,16020,4005,347,0.0,True,False,,,,hidden
27,binding,0.9849114011212434,0.9747027214353619,0.9994598150969924,0.6337581619030309,0.3511532392182125,16063,4015,423,0.17550674834404104,True,True,,,,hidden
27,binding,0.996542783059637,,,,,16063,4015,423,0.17550674834404104,True,True,,stratum,positive,hidden
27,binding,0.9665257223396758,,,,,16063,4015,423,0.17550674834404104,True,True,,stratum,same_name_diff_binding,hidden
27,binding,0.9872090786689748,,,,,16063,4015,423,0.17550674834404104,True,True,,stratum,diff_name,hidden
27,binding,0.983159828536436,,,,,16063,4015,423,0.17550674834404104,True,True,,stratum,distance_matched,hidden
27,binding,0.9245283018867925,,,,,16063,4015,423,0.17550674834404104,True,True,,stratum,context_matched,hidden
27,binding,0.983957219251337,,,,,16063,4015,423,0.17550674834404104,True,True,,distance,dist_10_50,hidden
27,binding,0.9726589200273411,,,,,16063,4015,423,0.17550674834404104,True,True,,distance,dist_50_200,hidden
27,binding,0.990634950365237,,,,,16063,4015,423,0.17550674834404104,True,True,,distance,dist_0_10,hidden
27,defuse_edge,0.9833360634415114,0.9746914819076302,0.9991972223224652,0.6068232648030232,0.3765127986384882,16036,4009,607,0.20093784296118927,True,True,,,,hidden
27,defuse_edge,0.9921618204804046,,,,,16036,4009,607,0.20093784296118927,True,True,,stratum,positive,hidden
27,defuse_edge,0.9140946502057613,,,,,16036,4009,607,0.20093784296118927,True,True,,stratum,same_name_diff_binding,hidden
27,defuse_edge,0.993496381789869,,,,,16036,4009,607,0.20093784296118927,True,True,,stratum,diff_name,hidden
27,defuse_edge,0.9850843060959793,,,,,16036,4009,607,0.20093784296118927,True,True,,stratum,distance_matched,hidden
27,defuse_edge,0.8698630136986302,,,,,16036,4009,607,0.20093784296118927,True,True,,stratum,context_matched,hidden
27,defuse_edge,0.9873737373737373,,,,,16036,4009,607,0.20093784296118927,True,True,,distance,dist_0_10,hidden
27,defuse_edge,0.9846872368118827,,,,,16036,4009,607,0.20093784296118927,True,True,,distance,dist_10_50,hidden
27,defuse_edge,0.9668607254814151,,,,,16036,4009,607,0.20093784296118927,True,True,,distance,dist_50_200,hidden
27,control_dep,0.9748500540114735,0.9691425362769792,0.9969310406971641,0.6085328325206861,0.3663172214907874,2450,612,289,0.27685275873326803,True,True,,,,hidden
27,control_dep,0.9846698113207547,,,,,2450,612,289,0.27685275873326803,True,True,,stratum,positive,hidden
27,control_dep,1.0,,,,,2450,612,289,0.27685275873326803,True,True,,stratum,non_dependent,hidden
27,control_dep,0.8904109589041096,,,,,2450,612,289,0.27685275873326803,True,True,,stratum,indent_matched,hidden
27,control_dep,0.9668508287292817,,,,,2450,612,289,0.27685275873326803,True,True,,distance,dist_0_10,hidden
27,control_dep,0.9763581488933601,,,,,2450,612,289,0.27685275873326803,True,True,,distance,dist_10_50,hidden
27,control_dep,0.9829059829059829,,,,,2450,612,289,0.27685275873326803,True,True,,distance,dist_50_200,hidden
27,taint_state,1.0,1.0,1.0,0.5675,0.4325,320,80,200,0.5,True,True,,,,hidden
31,lexical_token_type,0.9999000749437922,0.999782574412033,0.0,0.18665727435682217,0.8132428005869701,16020,4005,347,0.0,True,False,,,,hidden
31,binding,0.9800361780692224,0.9667472368215982,0.9985174505727992,0.632606360578129,0.34742981749109336,16063,4015,423,0.17550674834404104,True,True,,,,hidden
31,binding,0.989628349178911,,,,,16063,4015,423,0.17550674834404104,True,True,,stratum,positive,hidden
31,binding,0.9626497533474278,,,,,16063,4015,423,0.17550674834404104,True,True,,stratum,same_name_diff_binding,hidden
31,binding,0.9818234275822274,,,,,16063,4015,423,0.17550674834404104,True,True,,stratum,diff_name,hidden
31,binding,0.9807103490508267,,,,,16063,4015,423,0.17550674834404104,True,True,,stratum,distance_matched,hidden
31,binding,0.9339622641509434,,,,,16063,4015,423,0.17550674834404104,True,True,,stratum,context_matched,hidden
31,binding,0.9795134443021767,,,,,16063,4015,423,0.17550674834404104,True,True,,distance,dist_10_50,hidden
31,binding,0.963773069036227,,,,,16063,4015,423,0.17550674834404104,True,True,,distance,dist_50_200,hidden
31,binding,0.9857651245551602,,,,,16063,4015,423,0.17550674834404104,True,True,,distance,dist_0_10,hidden
31,defuse_edge,0.980195880159853,0.9699840747983434,0.998304092450217,0.5951489042723095,0.38504697588754355,16036,4009,607,0.20093784296118927,True,True,,,,hidden
31,defuse_edge,0.988621997471555,,,,,16036,4009,607,0.20093784296118927,True,True,,stratum,positive,hidden
31,defuse_edge,0.9182098765432098,,,,,16036,4009,607,0.20093784296118927,True,True,,stratum,same_name_diff_binding,hidden
31,defuse_edge,0.9897407712741596,,,,,16036,4009,607,0.20093784296118927,True,True,,stratum,diff_name,hidden
31,defuse_edge,0.9795719844357976,,,,,16036,4009,607,0.20093784296118927,True,True,,stratum,distance_matched,hidden
31,defuse_edge,0.8767123287671232,,,,,16036,4009,607,0.20093784296118927,True,True,,stratum,context_matched,hidden
31,defuse_edge,0.9844276094276094,,,,,16036,4009,607,0.20093784296118927,True,True,,distance,dist_0_10,hidden
31,defuse_edge,0.9817012479901999,,,,,16036,4009,607,0.20093784296118927,True,True,,distance,dist_10_50,hidden
31,defuse_edge,0.9623824451410659,,,,,16036,4009,607,0.20093784296118927,True,True,,distance,dist_50_200,hidden
31,control_dep,0.9726007601163446,0.9663090352611828,0.9964392706040387,0.5850433911317738,0.3875573689845707,2450,612,289,0.27685275873326803,True,True,,,,hidden
31,control_dep,0.972877358490566,,,,,2450,612,289,0.27685275873326803,True,True,,stratum,positive,hidden
31,control_dep,0.9987737584304108,,,,,2450,612,289,0.27685275873326803,True,True,,stratum,non_dependent,hidden
31,control_dep,0.898972602739726,,,,,2450,612,289,0.27685275873326803,True,True,,stratum,indent_matched,hidden
31,control_dep,0.9668508287292817,,,,,2450,612,289,0.27685275873326803,True,True,,distance,dist_0_10,hidden
31,control_dep,0.9728370221327968,,,,,2450,612,289,0.27685275873326803,True,True,,distance,dist_10_50,hidden
31,control_dep,0.9829059829059829,,,,,2450,612,289,0.27685275873326803,True,True,,distance,dist_50_200,hidden
31,taint_state,1.0,1.0,1.0,0.555,0.44499999999999995,320,80,200,0.5,True,True,,,,hidden
