model,split,correct_only,contrast,contrast_kind,contrast_order,binding_changes,expect,layer,target_condition,statistic,role,token_identical,n_pairs,n_bases,mean_delta,median_delta,sd_delta,cohens_d,ci_lo,ci_hi,sign_consistency,n_nonzero,degenerate,sign_test_p,permutation_p,permutation_effect_size,mean_frac_from,mean_frac_to,same_target_token,median_abs_rho_minus_one
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,0,other,delta_frac_return_kw,return_kw,1,140,140,0.014586487426657814,0.00048380123965875233,0.2088175750713211,0.06985277662416986,-0.007406070288665515,0.05235516408045476,0.55,140,0,0.27184203624171277,0.838,0.7946473668172762,0.008313058564829928,0.022899545991487733,0,1.8751924663051867e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,0,other,delta_frac_signature,signature,1,140,140,0.6399182827745972,6.279858868833525e-05,7.33125667346641,0.0872863018274365,-0.007712184031122685,1.9014916845070546,0.5071428571428571,140,0,0.9326867554513679,0.318,1.0160142134753043,-0.02674803770393493,0.6131702450706623,0,1.8751924663051867e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,0,other,delta_frac_suffix,suffix,1,140,140,-2.1560977892420934,-0.0001940231100994172,23.824156152220958,-0.09050048931286474,-6.31427126295624,0.008886940845998535,0.5,140,0,1.0,0.194,-1.0568362892959098,0.4582725619239795,-1.6978252273181138,0,1.8751924663051867e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,0,other,delta_frac_use_site,use_site,1,140,140,-0.4537398926818262,0.0009476809398366731,5.27621370451408,-0.08599725448831379,-1.3547457247113008,0.003656898442321555,0.5785714285714286,140,0,0.07555082875265669,0.292,-0.9990285676567171,0.06359885255152525,-0.39014104013030093,0,1.8751924663051867e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,bound,binding_shift,binding_shift,0,140,140,-0.020443622950221986,0.02163417959934924,0.2659346419668468,-0.0768746139992195,-0.07051896047290189,0.017699624381276795,0.5357142857142857,140,0,0.4469896132741674,0.392,-0.8726099725322805,,,0,1.4526393982139396e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,bound,binding_shift_identical,binding_shift_identical,1,140,140,-0.020290484966259306,0.02731394528024802,0.26663709698447513,-0.07609775682279017,-0.07197405065378121,0.01800904205322888,0.5428571428571428,140,0,0.35258382707227787,0.368,-0.8629487726948722,,,0,1.4526393982139396e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,bound,delta_frac_both_defs,both_defs,0,140,140,0.006239884595514872,-0.0014322085331636702,0.08447547336388993,0.07386622823213664,-0.006636330505779294,0.021905560064601908,0.4928571428571429,140,0,0.9326867554513679,0.404,0.822376312940601,0.45635657587261574,0.46259646046813063,0,1.4526393982139396e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,bound,delta_frac_inner_def,inner_def,0,140,140,-0.007101869177353555,0.003079849180838791,0.09737416368117471,-0.07293381435969709,-0.025921344034182312,0.0065173097934748654,0.5428571428571428,140,0,0.35258382707227787,0.44,-0.8383074875180893,0.08590926028853707,0.07880739111118351,0,1.4526393982139396e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,bound,delta_frac_inner_def_identical,inner_def_identical,1,140,140,-0.0069487311933908716,0.007148638602905998,0.09853967688000222,-0.07051708929239504,-0.02584267014471122,0.0070300206913113715,0.5357142857142857,140,0,0.4469896132741674,0.436,-0.8066387318600861,0.07695920146728313,0.07001047027389226,0,1.4526393982139396e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,bound,delta_frac_inner_def_name,inner_def_name,0,140,140,-0.0001531379839626834,-0.0005321265004369974,0.02576970149977247,-0.005942559480715581,-0.004152594206236209,0.004400884389657295,0.4928571428571429,140,0,0.9326867554513679,0.954,-0.04911806393295901,0.008950058821253935,0.00879692083729125,0,1.4526393982139396e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,bound,delta_frac_inner_def_value,inner_def_value,1,140,140,-0.0069487311933908716,0.007148638602905998,0.09853967688000222,-0.07051708929239504,-0.02584267014471122,0.0070300206913113715,0.5357142857142857,140,0,0.4469896132741674,0.436,-0.8066387318600861,0.07695920146728313,0.07001047027389226,0,1.4526393982139396e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,bound,delta_frac_other,other,1,140,140,0.011546204675158411,-0.003527685771855027,0.2037311686911136,0.056673727193231556,-0.01926184152299321,0.04847941982651116,0.4714285714285714,140,0,0.5542689157763171,0.5,0.6389244012041534,0.1454530506112658,0.1569992552864242,0,1.4526393982139396e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,bound,delta_frac_outer_def,outer_def,1,140,140,0.013341753772868432,-0.008331987783724043,0.17160111289393185,0.0777486436298061,-0.01081032473657143,0.04639913624519056,0.4857142857142857,140,0,0.7999564140878668,0.384,0.8775900147792718,0.37044731558407873,0.3837890693569472,0,1.4526393982139396e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,bound,delta_frac_outer_def_name,outer_def_name,1,140,140,0.0038828484644910766,-0.0035688227309704224,0.062346344212044824,0.062278687123742224,-0.004705131580272134,0.015601230267311372,0.4714285714285714,140,0,0.5542689157763171,0.544,0.6858395330712924,0.2822290578020206,0.2861119062665117,0,1.4526393982139396e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,bound,delta_frac_outer_def_value,outer_def_value,1,140,140,0.009458905308377358,-0.012010130177129652,0.11682946170103918,0.08096335608035438,-0.00756126544350018,0.031784644491539456,0.4642857142857143,140,0,0.4469896132741674,0.346,0.91798303402446,0.08821825778205808,0.09767716309043543,0,1.4526393982139396e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,bound,delta_frac_return_kw,return_kw,1,140,140,0.00046934874500823703,2.706230313500495e-05,0.012183719483584874,0.03852261582684915,-0.0014411790956360866,0.002746624384445175,0.5142857142857142,140,0,0.7999564140878668,0.67,0.41869319725727444,0.004489854392353789,0.004959203137362026,0,1.4526393982139396e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,bound,delta_frac_signature,signature,1,140,140,0.01013864919847004,-0.001406226031913877,0.13342145479371775,0.07598964659878245,-0.009759469551511971,0.03501493548068605,0.4928571428571429,140,0,0.9326867554513679,0.382,0.8629261955604494,0.008223098711366625,0.018361747909836662,0,1.4526393982139396e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,bound,delta_frac_suffix,suffix,1,140,140,-0.028716586724578833,0.006879281803427534,0.3702425882892306,-0.07756154379016403,-0.09929946283251588,0.026770605711811776,0.5357142857142857,140,0,0.4469896132741674,0.35,-0.88218301678808,0.336874909692096,0.3081583229675171,0,1.4526393982139396e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,bound,delta_frac_use_site,use_site,1,140,140,0.00032256730215762987,0.0007264682675038429,0.029060388082836786,0.011099896575302096,-0.004742735146113805,0.0051146573601732834,0.5428571428571428,140,0,0.35258382707227787,0.904,0.17488173488424272,0.048602401983860045,0.048924969286017674,0,1.4526393982139396e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,fixed_a,binding_shift,binding_shift,0,140,140,-2.14266435349023,0.09899152787468063,26.451250326547008,-0.08100427492230144,-6.638054366640889,0.12689931111838937,0.7,140,0,2.49153734808359e-06,1.0,-0.9386176351726737,,,1,1.3487444000537252e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,fixed_a,binding_shift_identical,binding_shift_identical,1,140,140,-2.2313729864384464,0.10079319883351735,27.482572841228986,-0.08119228863066891,-6.90138115274077,0.12558179298760272,0.6928571428571428,140,0,5.815464798668522e-06,1.0,-0.9408136695059185,,,1,1.3487444000537252e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,fixed_a,delta_frac_both_defs,both_defs,0,140,140,1.0189375999241959,-0.03521953570287917,12.372048526708173,0.0823580345425063,-0.03713090924529539,3.1166212087741165,0.29285714285714287,140,0,1.0330793850718241e-06,1.0,0.9542897996230185,0.45635657587261574,1.4752941757968114,1,1.3487444000537252e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,fixed_a,delta_frac_inner_def,inner_def,0,140,140,-0.561863376783017,0.030893045077404972,7.039773462255943,-0.079812707013297,-1.760273306669447,0.04554577303924293,0.7142857142857143,140,0,4.143396431880526e-07,1.0,-0.9248119721006977,0.08590926028853707,-0.47595411649447994,1,1.3487444000537252e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,fixed_a,delta_frac_inner_def_identical,inner_def_identical,1,140,140,-0.6505720097312337,0.031507156933378556,8.071063506405268,-0.08060548764297716,-2.0244077730259207,0.04484290292574204,0.7,140,0,2.49153734808359e-06,1.0,-0.9340614674539386,0.07695920146728313,-0.5736128082639507,1,1.3487444000537252e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,fixed_a,delta_frac_inner_def_name,inner_def_name,0,140,140,0.0887086329482169,0.002019305250748415,1.0314658480076366,0.08600249161866592,-0.000524618955333891,0.26422587544653664,0.6214285714285714,140,0,0.005102556809829763,0.192,0.9969133401679342,0.008950058821253935,0.09765869176947084,1,1.3487444000537252e-07
deepseek-coder-1.3b,test,0,same_outer,same_binding,2,0,no_shift,3,fixed_a,delta_frac_inner_def_value,inner_def_value,1,140,140,-0.6505720097312337,0.031507156933378556,8.071063506405268,-0.08060548764297716,-2.0244077730259207,0.04484290292574204,0.7,140,0,2.49153734808359e-06,1.0,-0.9340614674539386,0.07695920146728313,-0.5736128082639507,1,1.3487444000537252e-07
