model,layer,site,condition,condition_kind,condition_order,n,sv1_share,sv1_floor,mean_pairwise_cosine,resultant_length,mean_norm,dropped_zero_norm,same_label_unsafe_n,same_label_unsafe_sv1_share,same_label_unsafe_sv1_floor,same_label_unsafe_mean_pairwise_cosine,same_label_unsafe_resultant_length,same_label_unsafe_mean_norm,same_label_unsafe_dropped_zero_norm,same_label_safe_n,same_label_safe_sv1_share,same_label_safe_sv1_floor,same_label_safe_mean_pairwise_cosine,same_label_safe_resultant_length,same_label_safe_mean_norm,same_label_safe_dropped_zero_norm,n_pairs,same_label_sv1_share,sv1_ratio,proj_mean,proj_sign_consistency,proj_ci_lo,proj_ci_hi,same_label_proj_mean,same_label_proj_sign_consistency
deepseek-coder-1.3b,0,sink_arg,rename_opaque_encode_flatten,cumulative,24,72,0.16842511530285245,0.013888888888888888,-0.005328415102605934,0.09292190027973449,164.6386057451715,0,72,0.1942129025456348,0.013888888888888888,-0.013556594289614568,0.022816236128566973,163.67869522455683,0,72,0.17157481025397725,0.013888888888888888,-0.012637486640502172,0.0377746329720286,156.70834271481192,0,72,0.1942129025456348,0.8672189802800413,0.0022377766842531935,0.5833333333333334,-0.00714678450328731,0.010874902939962953,0.0010907283657582087,0.5069444444444444
deepseek-coder-1.3b,0,last_token,clean_heldout,clean,-1,72,0.27425808567391863,0.013888888888888888,0.0035315741896862506,0.13180065795378915,2.523653911413289,0,72,0.28631886694981057,0.013888888888888888,-0.012578086777095676,0.03854215564125982,7.507750661601861,0,72,0.27056837220029567,0.013888888888888888,-0.012565219987711809,0.038706405741825975,7.392837162975989,0,72,0.28631886694981057,0.9578764005167494,-0.03306724972238385,0.4861111111111111,-0.10173760377945566,0.02894476924377251,0.00347138070813664,0.4583333333333333
deepseek-coder-1.3b,0,last_token,encode_only,atomic,13,72,0.28350461299421437,0.013888888888888888,0.0009955101658762357,0.12194495694649905,10.813677628732568,0,72,0.25862111634743057,0.013888888888888888,-0.013158840666570875,0.030212743970758574,34.284372992489025,0,72,0.23115236237066472,0.013888888888888888,-0.012760768511890758,0.03612967302642819,34.056310250794915,0,72,0.25862111634743057,1.0962160282896445,-0.016167363900305654,0.4444444444444444,-0.05903932759791564,0.02336171858726756,-0.0024083446124719774,0.5208333333333334
deepseek-coder-1.3b,0,last_token,flatten_only,atomic,14,72,0.17992603159059803,0.013888888888888888,-0.00032013727734479715,0.11650406843805211,0.6938031794998709,0,72,0.2021887031376057,0.013888888888888888,-0.013375435071745231,0.026442839270692384,162.45286349698102,0,72,0.2022053748703789,0.013888888888888888,-0.013372883828437855,0.02649036726940992,162.45339974071385,0,72,0.2022053748703789,0.8898182439805927,-0.005294681440267844,0.4583333333333333,-0.016050710815312324,0.004612685338781703,-0.002070478584025615,0.4722222222222222
deepseek-coder-1.3b,0,last_token,normalize,baseline,0,72,0.28427683120002156,0.013888888888888888,0.0007332440930841932,0.12087989508696556,11.792314652157595,0,72,0.2961158564550575,0.013888888888888888,-0.012877672380434668,0.034497435691563924,33.948672158534286,0,72,0.25618971859461875,0.013888888888888888,-0.012765053005598988,0.03607115587481831,33.47413500764325,0,72,0.2961158564550575,0.9600189419210221,-0.01677677709810709,0.4305555555555556,-0.05842144933578838,0.02214108928684282,-0.001091984901013798,0.5208333333333334
deepseek-coder-1.3b,0,last_token,opaque_only,atomic,12,72,0.2490343769625692,0.013888888888888888,-0.0017986646964488358,0.11006909487479852,10.085657277962618,0,72,0.3037775335014563,0.013888888888888888,-0.012924210157476995,0.033825754245334134,91.19028513236486,0,72,0.30487452386207436,0.013888888888888888,-0.012386878964257482,0.0409151550192113,90.84995808852803,0,72,0.30487452386207436,0.8168422005481595,-0.007466142512937871,0.5,-0.043012696091180476,0.026128435672911936,-0.0020061519396127464,0.5138888888888888
deepseek-coder-1.3b,0,last_token,rename_cumulative,cumulative,21,72,0.3136210370874768,0.013888888888888888,-0.006615960380844083,0.08581851109561174,12.941349629093573,0,72,0.23098898464359469,0.013888888888888888,-0.013506372416275125,0.023876871201967877,29.677653689432177,0,72,0.21246340103210148,0.013888888888888888,-0.01348279640591137,0.02435884940161862,29.91337129154206,0,72,0.23098898464359469,1.3577315713620697,0.0024103333935934133,0.5,-0.01728071586822623,0.022172889604830985,-0.0007999058171089324,0.5
deepseek-coder-1.3b,0,last_token,rename_only,atomic,11,72,0.3712845541533306,0.013888888888888888,-0.0010387952247502398,0.11342187344420616,13.426382711218002,0,72,0.20449979369607696,0.013888888888888888,-0.01288250161139059,0.03442834458683475,29.797779959547636,0,72,0.21638802083457415,0.013888888888888888,-0.013006726385329561,0.03260078957837299,29.173984257934396,0,72,0.21638802083457415,1.7158276725363317,0.011811817586082267,0.5694444444444444,-0.0077262814743497546,0.032038802939639184,0.003038957963311958,0.5277777777777778
deepseek-coder-1.3b,0,last_token,rename_opaque,cumulative,22,72,0.2143300043682352,0.013888888888888888,-0.0007067201414605126,0.11485636379821826,9.082637148939568,0,72,0.36867582122362547,0.013888888888888888,-0.011561253294173656,0.049881946204356424,139.7418280365046,0,72,0.36845490012915266,0.013888888888888888,-0.01206134714293456,0.044666099631296044,139.7609691093461,0,72,0.36867582122362547,0.5813508563075265,0.014459667213803299,0.5972222222222222,0.00319702244838497,0.027250231793173266,0.0026970522572481678,0.5277777777777778
deepseek-coder-1.3b,0,last_token,rename_opaque_encode,cumulative,23,72,0.31205136806747535,0.013888888888888888,0.007998272968353719,0.1475671871815755,9.847814411188445,0,72,0.2819166611448778,0.013888888888888888,-0.012198421206524004,0.04312644431346226,114.88622530729728,0,72,0.28243289017098266,0.013888888888888888,-0.011868609507244767,0.046745279765510586,115.0318189892084,0,72,0.28243289017098266,1.1048690819208835,-0.009016304156028087,0.4861111111111111,-0.023841260480624748,0.005067392942119668,0.0018959103767940415,0.5208333333333334
deepseek-coder-1.3b,0,last_token,rename_opaque_encode_flatten,cumulative,24,72,0.11630075749477026,0.013888888888888888,-0.0028179216006973024,0.10540448324526461,0.6145421415414716,0,72,0.20089666122428712,0.013888888888888888,-0.013443422363446214,0.025143204348988306,163.64216344569095,0,72,0.2009405212084184,0.013888888888888888,-0.013443389189554523,0.0251438548770506,163.64327275034896,0,72,0.2009405212084184,0.5787820037260749,0.003726306384736197,0.5555555555555556,-0.004777967567342307,0.01129648334237518,-0.0008151718373692019,0.5
deepseek-coder-1.3b,3,sink_arg,clean_heldout,clean,-1,72,0.17344733540386367,0.013888888888888888,0.017376307537231787,0.17613591008490262,93.0946840423861,0,72,0.19054785383035672,0.013888888888888888,-0.013044156431672047,0.032029693981454506,138.36687682638842,0,72,0.1839525519827298,0.013888888888888888,-0.01306375115335226,0.03172662484062292,140.35384503040564,0,72,0.19054785383035672,0.9102560428640802,0.01871328732566952,0.5833333333333334,-0.02121687041128995,0.05718654407339166,-0.0008494620107272516,0.4930555555555556
deepseek-coder-1.3b,3,sink_arg,encode_only,atomic,13,72,0.16041813134720592,0.013888888888888888,0.018608619502387496,0.1795523749289664,91.21931948680036,0,72,0.18831707035446807,0.013888888888888888,-0.013046034983661572,0.03200076304646416,137.3696903703963,0,72,0.1827032841148117,0.013888888888888888,-0.01306504654917837,0.031706487026478054,139.50759478415134,0,72,0.18831707035446807,0.8518512477135071,0.019732325275142293,0.5972222222222222,-0.01801446635780689,0.056114634562872606,-0.0015851675178021522,0.5
deepseek-coder-1.3b,3,sink_arg,flatten_only,atomic,14,72,0.151310473409287,0.013888888888888888,0.0021441589347085985,0.1265040230126821,112.36924496177636,0,72,0.16798100145295328,0.013888888888888888,-0.013427308133018121,0.025457241535703137,164.04382251974187,0,72,0.1691480883587705,0.013888888888888888,-0.013385142072566346,0.026261217933112105,167.95051617325055,0,72,0.1691480883587705,0.8945443893421419,-0.006404861983216946,0.4722222222222222,-0.03370339669754282,0.02135659532533929,-0.0003532396185515193,0.4722222222222222
deepseek-coder-1.3b,3,sink_arg,normalize,baseline,0,72,0.17373349773064348,0.013888888888888888,0.018671172282233268,0.17972406442618896,93.13919527675426,0,72,0.1906327224669357,0.013888888888888888,-0.013046983936964058,0.03198613859409168,138.66884189525294,0,72,0.18479476856981092,0.013888888888888888,-0.013065042907601751,0.031706543655204436,140.47814343874992,0,72,0.1906327224669357,0.9113519205013542,0.02150242343076446,0.5833333333333334,-0.018197431227764946,0.0608327481378019,-0.0007366100123607896,0.5208333333333334
deepseek-coder-1.3b,3,sink_arg,opaque_only,atomic,12,72,0.147969191738605,0.013888888888888888,0.018572243710871406,0.17945245824574999,94.9795073054046,0,72,0.1916982763191456,0.013888888888888888,-0.01333159931023903,0.027247948182954132,143.30795688375989,0,72,0.1835358642660105,0.013888888888888888,-0.0133509333123583,0.026895821345869007,144.56483857796067,0,72,0.1916982763191456,0.7718858749270183,0.021853311944279145,0.6111111111111112,-0.015507627112643153,0.0582878417516906,-0.001005636839841924,0.5138888888888888
