model,item_id,family,pair_id,arm,layer,direction,edit,clean_logit_diff,ablated_logit_diff,delta_logit_diff,edit_norm_ratio
deepseek-coder-6.7b,alias-1,alias,,,28,random,erase,-0.8125,-0.8125,0.0,0.014964511983675354
deepseek-coder-6.7b,alias-1,alias,,,29,jlens,erase,-0.8125,-2.875,-2.0625,0.03756883946430615
deepseek-coder-6.7b,alias-1,alias,,,29,rlens,erase,-0.8125,-2.75,-1.9375,0.03606397750588706
deepseek-coder-6.7b,alias-1,alias,,,29,logit,erase,-0.8125,-2.25,-1.4375,0.025675472132991848
deepseek-coder-6.7b,alias-1,alias,,,29,offtarget,erase,-0.8125,1.4375,2.25,0.0487578111274618
deepseek-coder-6.7b,alias-1,alias,,,29,random,erase,-0.8125,-0.875,-0.0625,0.0170858490657271
deepseek-coder-6.7b,alias-1,alias,,,30,jlens,erase,-0.8125,-5.0,-4.1875,0.05018991486548464
deepseek-coder-6.7b,alias-1,alias,,,30,rlens,erase,-0.8125,-5.0,-4.1875,0.05018991486548464
deepseek-coder-6.7b,alias-1,alias,,,30,logit,erase,-0.8125,-5.0,-4.1875,0.05018991486548464
deepseek-coder-6.7b,alias-1,alias,,,30,offtarget,erase,-0.8125,2.375,3.1875,0.0596714811576333
deepseek-coder-6.7b,alias-1,alias,,,30,random,erase,-0.8125,-0.875,-0.0625,0.02042170308932807
deepseek-coder-6.7b,call-1,call,,,28,jlens,erase,4.625,3.6875,-0.9375,0.02445807129488133
deepseek-coder-6.7b,call-1,call,,,28,rlens,erase,4.625,3.75,-0.875,0.023354829806801126
deepseek-coder-6.7b,call-1,call,,,28,logit,erase,4.625,3.875,-0.75,0.02065589592704703
deepseek-coder-6.7b,call-1,call,,,28,offtarget,erase,4.625,5.75,1.125,0.017470649517219838
deepseek-coder-6.7b,call-1,call,,,28,random,erase,4.625,4.5625,-0.0625,0.019164945979084656
deepseek-coder-6.7b,call-1,call,,,29,jlens,erase,4.625,2.625,-2.0,0.046363899994815466
deepseek-coder-6.7b,call-1,call,,,29,rlens,erase,4.625,2.625,-2.0,0.04516155856613833
deepseek-coder-6.7b,call-1,call,,,29,logit,erase,4.625,2.8125,-1.8125,0.03530118226314595
deepseek-coder-6.7b,call-1,call,,,29,offtarget,erase,4.625,5.625,1.0,0.013096326137502473
deepseek-coder-6.7b,call-1,call,,,29,random,erase,4.625,4.5625,-0.0625,0.021875705480810418
deepseek-coder-6.7b,call-1,call,,,30,jlens,erase,4.625,-0.4375,-5.0625,0.055661954395989796
deepseek-coder-6.7b,call-1,call,,,30,rlens,erase,4.625,-0.4375,-5.0625,0.055661954395989796
deepseek-coder-6.7b,call-1,call,,,30,logit,erase,4.625,-0.4375,-5.0625,0.055661954395989796
deepseek-coder-6.7b,call-1,call,,,30,offtarget,erase,4.625,5.375,0.75,0.008679820323326554
deepseek-coder-6.7b,call-1,call,,,30,random,erase,4.625,4.5625,-0.0625,0.028076651586437778
deepseek-coder-6.7b,arith-1,arith,,,28,jlens,erase,-2.3125,-2.6875,-0.375,0.01800583296789667
deepseek-coder-6.7b,arith-1,arith,,,28,rlens,erase,-2.3125,-2.6875,-0.375,0.018058476949616067
deepseek-coder-6.7b,arith-1,arith,,,28,logit,erase,-2.3125,-2.5625,-0.25,0.014486807916280783
deepseek-coder-6.7b,arith-1,arith,,,28,offtarget,erase,-2.3125,-2.25,0.0625,0.022512296436727502
deepseek-coder-6.7b,arith-1,arith,,,28,random,erase,-2.3125,-2.3125,0.0,0.017196585411480378
deepseek-coder-6.7b,arith-1,arith,,,29,jlens,erase,-2.3125,-2.9375,-0.625,0.02913229120428499
deepseek-coder-6.7b,arith-1,arith,,,29,rlens,erase,-2.3125,-2.875,-0.5625,0.028749136157487414
deepseek-coder-6.7b,arith-1,arith,,,29,logit,erase,-2.3125,-2.6875,-0.375,0.01925654481738065
deepseek-coder-6.7b,arith-1,arith,,,29,offtarget,erase,-2.3125,-2.125,0.1875,0.042860023484897
deepseek-coder-6.7b,arith-1,arith,,,29,random,erase,-2.3125,-2.3125,0.0,0.017174083078549358
deepseek-coder-6.7b,arith-1,arith,,,30,jlens,erase,-2.3125,-3.1875,-0.875,0.04438537346639952
deepseek-coder-6.7b,arith-1,arith,,,30,rlens,erase,-2.3125,-3.1875,-0.875,0.04438537346639952
deepseek-coder-6.7b,arith-1,arith,,,30,logit,erase,-2.3125,-3.1875,-0.875,0.04438537346639952
deepseek-coder-6.7b,arith-1,arith,,,30,offtarget,erase,-2.3125,-2.0625,0.25,0.05959997813155297
deepseek-coder-6.7b,arith-1,arith,,,30,random,erase,-2.3125,-2.3125,0.0,0.0186992977606595
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,28,jlens,erase,3.5,3.625,0.125,0.21136984057273145
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,28,rlens,erase,3.5,3.75,0.25,0.21316267769460112
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,28,logit,erase,3.5,3.875,0.375,0.20116590937114878
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,28,offtarget,erase,3.5,5.5,2.0,0.13561261490587279
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,28,random,erase,3.5,3.5,0.0,0.016452168382024283
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,29,jlens,erase,3.5,3.6875,0.1875,0.23111750789452
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,29,rlens,erase,3.5,3.75,0.25,0.22449730850370575
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,29,logit,erase,3.5,3.75,0.25,0.21560989066828562
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,29,offtarget,erase,3.5,6.25,2.75,0.15542320082081998
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,29,random,erase,3.5,3.5,0.0,0.010728878267203637
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,30,jlens,erase,3.5,3.03125,-0.46875,0.2273968316787885
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,30,rlens,erase,3.5,3.03125,-0.46875,0.2273968316787885
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,30,logit,erase,3.5,3.03125,-0.46875,0.2273968316787885
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,30,offtarget,erase,3.5,7.3125,3.8125,0.16221202582578087
deepseek-coder-6.7b,binding-1-outer-answer,binding,binding-1,outer,30,random,erase,3.5,3.5,0.0,0.004339746056831277
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,28,jlens,erase,3.75,3.0,-0.75,0.2088570125542531
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,28,rlens,erase,3.75,3.125,-0.625,0.20937484136921442
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,28,logit,erase,3.75,3.125,-0.625,0.19610860081727305
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,28,offtarget,erase,3.75,5.25,1.5,0.1035927279628936
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,28,random,erase,3.75,3.625,-0.125,0.02164856507615038
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,29,jlens,erase,3.75,2.75,-1.0,0.23083988312653422
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,29,rlens,erase,3.75,3.0,-0.75,0.22329553478161152
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,29,logit,erase,3.75,3.0,-0.75,0.214998724927965
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,29,offtarget,erase,3.75,6.25,2.5,0.14546493745950065
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,29,random,erase,3.75,3.625,-0.125,0.019225795289406926
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,30,jlens,erase,3.75,2.875,-0.875,0.22184051214450215
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,30,rlens,erase,3.75,2.875,-0.875,0.22184051214450215
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,30,logit,erase,3.75,2.875,-0.875,0.22184051214450215
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,30,offtarget,erase,3.75,7.6875,3.9375,0.16395942534349447
deepseek-coder-6.7b,binding-1-inner-answer,binding,binding-1,inner,30,random,erase,3.75,3.75,0.0,0.012528322374098675
deepseek-coder-6.7b,defuse-1-answer,defuse,,,28,jlens,erase,-1.0,-2.0,-1.0,0.09660071937601404
deepseek-coder-6.7b,defuse-1-answer,defuse,,,28,rlens,erase,-1.0,-2.0,-1.0,0.10799634842448692
deepseek-coder-6.7b,defuse-1-answer,defuse,,,28,logit,erase,-1.0,-1.875,-0.875,0.11305164581655433
deepseek-coder-6.7b,defuse-1-answer,defuse,,,28,offtarget,erase,-1.0,0.75,1.75,0.16591813970248673
deepseek-coder-6.7b,defuse-1-answer,defuse,,,28,random,erase,-1.0,-1.0,0.0,0.023553038043785685
deepseek-coder-6.7b,defuse-1-answer,defuse,,,29,jlens,erase,-1.0,-2.875,-1.875,0.14106186510241073
deepseek-coder-6.7b,defuse-1-answer,defuse,,,29,rlens,erase,-1.0,-2.625,-1.625,0.14063245811046376
deepseek-coder-6.7b,defuse-1-answer,defuse,,,29,logit,erase,-1.0,-2.375,-1.375,0.13195461658559984
deepseek-coder-6.7b,defuse-1-answer,defuse,,,29,offtarget,erase,-1.0,0.875,1.875,0.18571535434618264
deepseek-coder-6.7b,defuse-1-answer,defuse,,,29,random,erase,-1.0,-1.0,0.0,0.019965016592726585
deepseek-coder-6.7b,defuse-1-answer,defuse,,,30,jlens,erase,-1.0,-3.3125,-2.3125,0.16592851156230223
deepseek-coder-6.7b,defuse-1-answer,defuse,,,30,rlens,erase,-1.0,-3.3125,-2.3125,0.16592851156230223
deepseek-coder-6.7b,defuse-1-answer,defuse,,,30,logit,erase,-1.0,-3.3125,-2.3125,0.16592851156230223
deepseek-coder-6.7b,defuse-1-answer,defuse,,,30,offtarget,erase,-1.0,1.4375,2.4375,0.1867834735744772
deepseek-coder-6.7b,defuse-1-answer,defuse,,,30,random,erase,-1.0,-0.875,0.125,0.024253618659541978
deepseek-coder-6.7b,alias-1-answer,alias,,,28,jlens,erase,10.375,6.5,-3.875,0.1934723919510402
deepseek-coder-6.7b,alias-1-answer,alias,,,28,rlens,erase,10.375,5.875,-4.5,0.19509281824964825
deepseek-coder-6.7b,alias-1-answer,alias,,,28,logit,erase,10.375,6.125,-4.25,0.18331649949730516
deepseek-coder-6.7b,alias-1-answer,alias,,,28,offtarget,erase,10.375,11.125,0.75,0.04352624165167508
deepseek-coder-6.7b,alias-1-answer,alias,,,28,random,erase,10.375,10.25,-0.125,0.030636004627409407
deepseek-coder-6.7b,alias-1-answer,alias,,,29,jlens,erase,10.375,1.25,-9.125,0.20854775761861047
deepseek-coder-6.7b,alias-1-answer,alias,,,29,rlens,erase,10.375,2.0,-8.375,0.2030370460597526
deepseek-coder-6.7b,alias-1-answer,alias,,,29,logit,erase,10.375,2.5,-7.875,0.19287520164944044
deepseek-coder-6.7b,alias-1-answer,alias,,,29,offtarget,erase,10.375,13.9375,3.5625,0.086687910210336
deepseek-coder-6.7b,alias-1-answer,alias,,,29,random,erase,10.375,10.25,-0.125,0.02973823369119404
deepseek-coder-6.7b,alias-1-answer,alias,,,30,jlens,erase,10.375,-8.8125,-19.1875,0.2021389344578841
deepseek-coder-6.7b,alias-1-answer,alias,,,30,rlens,erase,10.375,-8.8125,-19.1875,0.2021389344578841
deepseek-coder-6.7b,alias-1-answer,alias,,,30,logit,erase,10.375,-8.8125,-19.1875,0.2021389344578841
deepseek-coder-6.7b,alias-1-answer,alias,,,30,offtarget,erase,10.375,15.3125,4.9375,0.10707887189681459
deepseek-coder-6.7b,alias-1-answer,alias,,,30,random,erase,10.375,10.25,-0.125,0.02444396762476911
deepseek-coder-6.7b,call-1-answer,call,,,28,jlens,erase,12.4375,9.3125,-3.125,0.18796596536741275
deepseek-coder-6.7b,call-1-answer,call,,,28,rlens,erase,12.4375,8.4375,-4.0,0.1915777378297459
deepseek-coder-6.7b,call-1-answer,call,,,28,logit,erase,12.4375,8.375,-4.0625,0.1849036385993606
deepseek-coder-6.7b,call-1-answer,call,,,28,offtarget,erase,12.4375,14.375,1.9375,0.03619605189995199
deepseek-coder-6.7b,call-1-answer,call,,,28,random,erase,12.4375,12.4375,0.0,0.003619116357682045
deepseek-coder-6.7b,call-1-answer,call,,,29,jlens,erase,12.4375,4.125,-8.3125,0.2194726557294661
deepseek-coder-6.7b,call-1-answer,call,,,29,rlens,erase,12.4375,5.0625,-7.375,0.2143122591068249
deepseek-coder-6.7b,call-1-answer,call,,,29,logit,erase,12.4375,5.125,-7.3125,0.20639343336468038
deepseek-coder-6.7b,call-1-answer,call,,,29,offtarget,erase,12.4375,15.0625,2.625,0.04008532631387913
deepseek-coder-6.7b,call-1-answer,call,,,29,random,erase,12.4375,12.4375,0.0,0.002378662952454017
deepseek-coder-6.7b,call-1-answer,call,,,30,jlens,erase,12.4375,-7.375,-19.8125,0.2265118067452129
deepseek-coder-6.7b,call-1-answer,call,,,30,rlens,erase,12.4375,-7.375,-19.8125,0.2265118067452129
deepseek-coder-6.7b,call-1-answer,call,,,30,logit,erase,12.4375,-7.375,-19.8125,0.2265118067452129
deepseek-coder-6.7b,call-1-answer,call,,,30,offtarget,erase,12.4375,16.25,3.8125,0.051054285029938556
deepseek-coder-6.7b,call-1-answer,call,,,30,random,erase,12.4375,12.4375,0.0,0.001088341483884153
deepseek-coder-6.7b,arith-1-answer,arith,,,28,jlens,erase,4.625,4.125,-0.5,0.1943123362217441
deepseek-coder-6.7b,arith-1-answer,arith,,,28,rlens,erase,4.625,4.375,-0.25,0.18928227534858713
deepseek-coder-6.7b,arith-1-answer,arith,,,28,logit,erase,4.625,4.25,-0.375,0.1780724915666379
deepseek-coder-6.7b,arith-1-answer,arith,,,28,offtarget,erase,4.625,5.25,0.625,0.076782740348782
deepseek-coder-6.7b,arith-1-answer,arith,,,28,random,erase,4.625,4.625,0.0,0.018306566736457454
deepseek-coder-6.7b,arith-1-answer,arith,,,29,jlens,erase,4.625,3.75,-0.875,0.20101029914710347
deepseek-coder-6.7b,arith-1-answer,arith,,,29,rlens,erase,4.625,4.0,-0.625,0.192890849861617
deepseek-coder-6.7b,arith-1-answer,arith,,,29,logit,erase,4.625,3.8125,-0.8125,0.1880538088636084
deepseek-coder-6.7b,arith-1-answer,arith,,,29,offtarget,erase,4.625,5.625,1.0,0.10678717174486192
deepseek-coder-6.7b,arith-1-answer,arith,,,29,random,erase,4.625,4.625,0.0,0.014089219828849666
deepseek-coder-6.7b,arith-1-answer,arith,,,30,jlens,erase,4.625,3.53125,-1.09375,0.20027057609615265
deepseek-coder-6.7b,arith-1-answer,arith,,,30,rlens,erase,4.625,3.53125,-1.09375,0.20027057609615265
deepseek-coder-6.7b,arith-1-answer,arith,,,30,logit,erase,4.625,3.53125,-1.09375,0.20027057609615265
deepseek-coder-6.7b,arith-1-answer,arith,,,30,offtarget,erase,4.625,6.3125,1.6875,0.13383082669585128
deepseek-coder-6.7b,arith-1-answer,arith,,,30,random,erase,4.625,4.625,0.0,0.01863563317906814
deepseek-coder-6.7b,binding-2-outer,binding,binding-2,outer,28,jlens,erase,-3.75,-4.25,-0.5,0.01683681576426425
deepseek-coder-6.7b,binding-2-outer,binding,binding-2,outer,28,rlens,erase,-3.75,-4.1875,-0.4375,0.015547968986568229
deepseek-coder-6.7b,binding-2-outer,binding,binding-2,outer,28,logit,erase,-3.75,-4.1875,-0.4375,0.01747456037225501
deepseek-coder-6.7b,binding-2-outer,binding,binding-2,outer,28,offtarget,erase,-3.75,-3.1875,0.5625,0.053673061048207356
deepseek-coder-6.7b,binding-2-outer,binding,binding-2,outer,28,random,erase,-3.75,-3.6875,0.0625,0.007626153875143892
deepseek-coder-6.7b,binding-2-outer,binding,binding-2,outer,29,jlens,erase,-3.75,-4.6875,-0.9375,0.030822417953367775
deepseek-coder-6.7b,binding-2-outer,binding,binding-2,outer,29,rlens,erase,-3.75,-4.625,-0.875,0.03006066933134221
deepseek-coder-6.7b,binding-2-outer,binding,binding-2,outer,29,logit,erase,-3.75,-4.375,-0.625,0.022928771760345464
deepseek-coder-6.7b,binding-2-outer,binding,binding-2,outer,29,offtarget,erase,-3.75,-3.0,0.75,0.07266540775209415
deepseek-coder-6.7b,binding-2-outer,binding,binding-2,outer,29,random,erase,-3.75,-3.6875,0.0625,0.007469302010855104
deepseek-coder-6.7b,binding-2-outer,binding,binding-2,outer,30,jlens,erase,-3.75,-4.875,-1.125,0.0418409102155901
deepseek-coder-6.7b,binding-2-outer,binding,binding-2,outer,30,rlens,erase,-3.75,-4.875,-1.125,0.0418409102155901
deepseek-coder-6.7b,binding-2-outer,binding,binding-2,outer,30,logit,erase,-3.75,-4.875,-1.125,0.0418409102155901
deepseek-coder-6.7b,binding-2-outer,binding,binding-2,outer,30,offtarget,erase,-3.75,-2.96875,0.78125,0.08128136773684837
deepseek-coder-6.7b,binding-2-outer,binding,binding-2,outer,30,random,erase,-3.75,-3.6875,0.0625,0.008569918344835583
deepseek-coder-6.7b,binding-2-inner,binding,binding-2,inner,28,jlens,erase,3.1875,2.6875,-0.5,0.048211492801035566
deepseek-coder-6.7b,binding-2-inner,binding,binding-2,inner,28,rlens,erase,3.1875,2.875,-0.3125,0.04763664615911547
deepseek-coder-6.7b,binding-2-inner,binding,binding-2,inner,28,logit,erase,3.1875,3.0,-0.1875,0.04398541612177681
deepseek-coder-6.7b,binding-2-inner,binding,binding-2,inner,28,offtarget,erase,3.1875,3.75,0.5625,0.017999790601837016
deepseek-coder-6.7b,binding-2-inner,binding,binding-2,inner,28,random,erase,3.1875,3.25,0.0625,0.0199802958042618
deepseek-coder-6.7b,binding-2-inner,binding,binding-2,inner,29,jlens,erase,3.1875,2.5625,-0.625,0.0633546580359998
deepseek-coder-6.7b,binding-2-inner,binding,binding-2,inner,29,rlens,erase,3.1875,2.6875,-0.5,0.06269934299775637
deepseek-coder-6.7b,binding-2-inner,binding,binding-2,inner,29,logit,erase,3.1875,2.875,-0.3125,0.05014522724041261
deepseek-coder-6.7b,binding-2-inner,binding,binding-2,inner,29,offtarget,erase,3.1875,4.125,0.9375,0.02835460883913189
deepseek-coder-6.7b,binding-2-inner,binding,binding-2,inner,29,random,erase,3.1875,3.25,0.0625,0.017472907516075813
deepseek-coder-6.7b,binding-2-inner,binding,binding-2,inner,30,jlens,erase,3.1875,2.5625,-0.625,0.07881823341117757
deepseek-coder-6.7b,binding-2-inner,binding,binding-2,inner,30,rlens,erase,3.1875,2.5625,-0.625,0.07881823341117757
deepseek-coder-6.7b,binding-2-inner,binding,binding-2,inner,30,logit,erase,3.1875,2.5625,-0.625,0.07881823341117757
deepseek-coder-6.7b,binding-2-inner,binding,binding-2,inner,30,offtarget,erase,3.1875,4.4375,1.25,0.04351856330157746
deepseek-coder-6.7b,binding-2-inner,binding,binding-2,inner,30,random,erase,3.1875,3.25,0.0625,0.01862081092148837
deepseek-coder-6.7b,alias-2,alias,,,28,jlens,erase,5.0625,4.0625,-1.0,0.031737486094455945
deepseek-coder-6.7b,alias-2,alias,,,28,rlens,erase,5.0625,4.0,-1.0625,0.03323662411707879
deepseek-coder-6.7b,alias-2,alias,,,28,logit,erase,5.0625,4.0625,-1.0,0.026042853187734995
deepseek-coder-6.7b,alias-2,alias,,,28,offtarget,erase,5.0625,6.4375,1.375,0.024073773383164382
deepseek-coder-6.7b,alias-2,alias,,,28,random,erase,5.0625,5.0625,0.0,0.007700211376606058
deepseek-coder-6.7b,alias-2,alias,,,29,jlens,erase,5.0625,3.5,-1.5625,0.05582816631332909
deepseek-coder-6.7b,alias-2,alias,,,29,rlens,erase,5.0625,3.375,-1.6875,0.055370812443842454
deepseek-coder-6.7b,alias-2,alias,,,29,logit,erase,5.0625,3.1875,-1.875,0.04008594010133128
deepseek-coder-6.7b,alias-2,alias,,,29,offtarget,erase,5.0625,6.625,1.5625,0.022468129400787303
deepseek-coder-6.7b,alias-2,alias,,,29,random,erase,5.0625,5.0625,0.0,0.0018653824245238614
deepseek-coder-6.7b,alias-2,alias,,,30,jlens,erase,5.0625,-1.6875,-6.75,0.07364907250851528
deepseek-coder-6.7b,alias-2,alias,,,30,rlens,erase,5.0625,-1.6875,-6.75,0.07364907250851528
deepseek-coder-6.7b,alias-2,alias,,,30,logit,erase,5.0625,-1.6875,-6.75,0.07364907250851528
deepseek-coder-6.7b,alias-2,alias,,,30,offtarget,erase,5.0625,6.875,1.8125,0.023814621842676315
deepseek-coder-6.7b,alias-2,alias,,,30,random,erase,5.0625,5.0625,0.0,0.003613747886495626
deepseek-coder-6.7b,call-2,call,,,28,jlens,erase,5.875,4.25,-1.625,0.03241429587433916
deepseek-coder-6.7b,call-2,call,,,28,rlens,erase,5.875,4.40625,-1.46875,0.02941208101638975
deepseek-coder-6.7b,call-2,call,,,28,logit,erase,5.875,4.6875,-1.1875,0.02319368833398531
deepseek-coder-6.7b,call-2,call,,,28,offtarget,erase,5.875,6.28125,0.40625,0.005709447334785694
deepseek-coder-6.7b,call-2,call,,,28,random,erase,5.875,5.90625,0.03125,0.013427266906968245
deepseek-coder-6.7b,call-2,call,,,29,jlens,erase,5.875,3.1875,-2.6875,0.05015312083231342
deepseek-coder-6.7b,call-2,call,,,29,rlens,erase,5.875,3.28125,-2.59375,0.047349856440712816
deepseek-coder-6.7b,call-2,call,,,29,logit,erase,5.875,3.5625,-2.3125,0.037271297092793046
deepseek-coder-6.7b,call-2,call,,,29,offtarget,erase,5.875,6.0,0.125,0.002522787631308582
deepseek-coder-6.7b,call-2,call,,,29,random,erase,5.875,5.9375,0.0625,0.01568062422783029
deepseek-coder-6.7b,call-2,call,,,30,jlens,erase,5.875,0.4375,-5.4375,0.057705079453946845
deepseek-coder-6.7b,call-2,call,,,30,rlens,erase,5.875,0.4375,-5.4375,0.057705079453946845
deepseek-coder-6.7b,call-2,call,,,30,logit,erase,5.875,0.4375,-5.4375,0.057705079453946845
deepseek-coder-6.7b,call-2,call,,,30,offtarget,erase,5.875,5.3125,-0.5625,0.00694705620695368
deepseek-coder-6.7b,call-2,call,,,30,random,erase,5.875,5.9375,0.0625,0.022964526076169146
deepseek-coder-6.7b,arith-2,arith,,,28,jlens,erase,-1.9375,-1.9375,0.0,0.003272158659402425
deepseek-coder-6.7b,arith-2,arith,,,28,rlens,erase,-1.9375,-1.875,0.0625,0.003300376223658341
deepseek-coder-6.7b,arith-2,arith,,,28,logit,erase,-1.9375,-1.875,0.0625,0.003158767081344941
deepseek-coder-6.7b,arith-2,arith,,,28,offtarget,erase,-1.9375,-1.9375,0.0,0.010734864093915365
deepseek-coder-6.7b,arith-2,arith,,,28,random,erase,-1.9375,-2.0,-0.0625,0.005780771575545421
deepseek-coder-6.7b,arith-2,arith,,,29,jlens,erase,-1.9375,-2.0625,-0.125,0.008585700272512924
deepseek-coder-6.7b,arith-2,arith,,,29,rlens,erase,-1.9375,-2.125,-0.1875,0.008291870911894598
deepseek-coder-6.7b,arith-2,arith,,,29,logit,erase,-1.9375,-1.9375,0.0,0.0009169002221150779
deepseek-coder-6.7b,arith-2,arith,,,29,offtarget,erase,-1.9375,-1.75,0.1875,0.027677814065812444
deepseek-coder-6.7b,arith-2,arith,,,29,random,erase,-1.9375,-2.0,-0.0625,0.004759263795851049
deepseek-coder-6.7b,arith-2,arith,,,30,jlens,erase,-1.9375,-2.5,-0.5625,0.027203352167967727
deepseek-coder-6.7b,arith-2,arith,,,30,rlens,erase,-1.9375,-2.5,-0.5625,0.027203352167967727
deepseek-coder-6.7b,arith-2,arith,,,30,logit,erase,-1.9375,-2.5,-0.5625,0.027203352167967727
deepseek-coder-6.7b,arith-2,arith,,,30,offtarget,erase,-1.9375,-1.8125,0.125,0.045024758930939095
deepseek-coder-6.7b,arith-2,arith,,,30,random,erase,-1.9375,-2.0,-0.0625,0.0028158321419968
deepseek-coder-6.7b,binding-2-outer-answer,binding,binding-2,outer,28,jlens,erase,0.875,0.0,-0.875,0.1954346545976089
deepseek-coder-6.7b,binding-2-outer-answer,binding,binding-2,outer,28,rlens,erase,0.875,0.125,-0.75,0.19381583127461946
deepseek-coder-6.7b,binding-2-outer-answer,binding,binding-2,outer,28,logit,erase,0.875,0.375,-0.5,0.17996428198504374
deepseek-coder-6.7b,binding-2-outer-answer,binding,binding-2,outer,28,offtarget,erase,0.875,2.125,1.25,0.14119856249168306
deepseek-coder-6.7b,binding-2-outer-answer,binding,binding-2,outer,28,random,erase,0.875,0.875,0.0,0.0015979556641683946
deepseek-coder-6.7b,binding-2-outer-answer,binding,binding-2,outer,29,jlens,erase,0.875,-0.75,-1.625,0.217670825220184
deepseek-coder-6.7b,binding-2-outer-answer,binding,binding-2,outer,29,rlens,erase,0.875,-0.5,-1.375,0.2114256664678863
deepseek-coder-6.7b,binding-2-outer-answer,binding,binding-2,outer,29,logit,erase,0.875,-0.125,-1.0,0.20082487704254323
deepseek-coder-6.7b,binding-2-outer-answer,binding,binding-2,outer,29,offtarget,erase,0.875,2.875,2.0,0.1786078588892355
deepseek-coder-6.7b,binding-2-outer-answer,binding,binding-2,outer,29,random,erase,0.875,0.875,0.0,0.0009833010432437606
deepseek-coder-6.7b,binding-2-outer-answer,binding,binding-2,outer,30,jlens,erase,0.875,-1.375,-2.25,0.22037404386562007
deepseek-coder-6.7b,binding-2-outer-answer,binding,binding-2,outer,30,rlens,erase,0.875,-1.375,-2.25,0.22037404386562007
deepseek-coder-6.7b,binding-2-outer-answer,binding,binding-2,outer,30,logit,erase,0.875,-1.375,-2.25,0.22037404386562007
deepseek-coder-6.7b,binding-2-outer-answer,binding,binding-2,outer,30,offtarget,erase,0.875,4.0,3.125,0.1974058350459879
deepseek-coder-6.7b,binding-2-outer-answer,binding,binding-2,outer,30,random,erase,0.875,0.875,0.0,0.0015198693736161474
deepseek-coder-6.7b,binding-2-inner-answer,binding,binding-2,inner,28,jlens,erase,3.125,3.0,-0.125,0.19480604045462166
deepseek-coder-6.7b,binding-2-inner-answer,binding,binding-2,inner,28,rlens,erase,3.125,3.25,0.125,0.20083142195559806
deepseek-coder-6.7b,binding-2-inner-answer,binding,binding-2,inner,28,logit,erase,3.125,3.25,0.125,0.19020811850245262
deepseek-coder-6.7b,binding-2-inner-answer,binding,binding-2,inner,28,offtarget,erase,3.125,5.375,2.25,0.12862596649272995
deepseek-coder-6.7b,binding-2-inner-answer,binding,binding-2,inner,28,random,erase,3.125,3.125,0.0,0.005650971927188218
deepseek-coder-6.7b,binding-2-inner-answer,binding,binding-2,inner,29,jlens,erase,3.125,3.125,0.0,0.22755607770150058
deepseek-coder-6.7b,binding-2-inner-answer,binding,binding-2,inner,29,rlens,erase,3.125,3.25,0.125,0.22451005492506557
deepseek-coder-6.7b,binding-2-inner-answer,binding,binding-2,inner,29,logit,erase,3.125,3.25,0.125,0.21507944834557782
deepseek-coder-6.7b,binding-2-inner-answer,binding,binding-2,inner,29,offtarget,erase,3.125,6.5,3.375,0.15970816492630485
deepseek-coder-6.7b,binding-2-inner-answer,binding,binding-2,inner,29,random,erase,3.125,3.125,0.0,0.007584069915379442
deepseek-coder-6.7b,binding-2-inner-answer,binding,binding-2,inner,30,jlens,erase,3.125,2.21875,-0.90625,0.22772168794843523
deepseek-coder-6.7b,binding-2-inner-answer,binding,binding-2,inner,30,rlens,erase,3.125,2.21875,-0.90625,0.22772168794843523
