layer,task,accuracy,f1,auc,control_accuracy,selectivity,n_train,n_test,n_groups,pos_frac,converged,control_converged,notes,tag,tag_value,features
29,defuse_edge,0.9935784085621219,,,,,16016,4004,601,0.1981918985065681,True,True,,stratum,diff_name,hidden
29,defuse_edge,0.9841222288795686,,,,,16016,4004,601,0.1981918985065681,True,True,,stratum,distance_matched,hidden
29,defuse_edge,0.9357142857142857,,,,,16016,4004,601,0.1981918985065681,True,True,,stratum,context_matched,hidden
29,defuse_edge,0.9897462634688912,,,,,16016,4004,601,0.1981918985065681,True,True,,distance,dist_0_10,hidden
29,defuse_edge,0.9832171233987352,,,,,16016,4004,601,0.1981918985065681,True,True,,distance,dist_10_50,hidden
29,defuse_edge,0.9875840662183135,,,,,16016,4004,601,0.1981918985065681,True,True,,distance,dist_50_200,hidden
29,control_dep,0.981046964602881,0.976631350015043,0.9986366545543447,0.6100578180071664,0.3709891465957146,2450,612,289,0.27685275873326803,True,True,,,,hidden
29,control_dep,0.9929245283018868,,,,,2450,612,289,0.27685275873326803,True,True,,stratum,positive,hidden
29,control_dep,1.0,,,,,2450,612,289,0.27685275873326803,True,True,,stratum,non_dependent,hidden
29,control_dep,0.9092465753424658,,,,,2450,612,289,0.27685275873326803,True,True,,stratum,indent_matched,hidden
29,control_dep,0.9732824427480916,,,,,2450,612,289,0.27685275873326803,True,True,,distance,dist_0_10,hidden
29,control_dep,0.982839313572543,,,,,2450,612,289,0.27685275873326803,True,True,,distance,dist_10_50,hidden
29,control_dep,0.9858757062146892,,,,,2450,612,289,0.27685275873326803,True,True,,distance,dist_50_200,hidden
29,taint_state,1.0,1.0,1.0,0.5,0.5,320,80,200,0.5,True,True,,,,hidden
