pair_id,base_id,template,op_family,split,variant,layer,position,v_source,v_target,both_counterfactuals_correct,lens,margin_source_minus_target,margin_bound_minus_other,bound_rank,correct
base_0000_affine,base_0000,global_shadow,affine,test,source,16,def_target,2,4,True,gram_random,0.2650200128555298,0.2650200128555298,3,True
base_0000_affine,base_0000,global_shadow,affine,test,source,16,def_target,2,4,True,probe,0.1183665543794632,0.1183665543794632,1,True
base_0000_affine,base_0000,global_shadow,affine,test,source,24,def_target,2,4,True,jlens,-0.46132850646972656,-0.46132850646972656,2,False
base_0000_affine,base_0000,global_shadow,affine,test,source,24,def_target,2,4,True,logit,-4.475830078125,-4.475830078125,1,False
base_0000_affine,base_0000,global_shadow,affine,test,source,24,def_target,2,4,True,gram_random,0.4878736138343811,0.4878736138343811,2,True
base_0000_affine,base_0000,global_shadow,affine,test,source,24,def_target,2,4,True,probe,-0.38227224349975586,-0.38227224349975586,2,False
base_0000_affine,base_0000,global_shadow,affine,test,source,31,def_target,2,4,True,jlens,1.0619659423828125,1.0619659423828125,0,True
base_0000_affine,base_0000,global_shadow,affine,test,source,31,def_target,2,4,True,logit,32.198760986328125,32.198760986328125,0,True
base_0000_affine,base_0000,global_shadow,affine,test,source,31,def_target,2,4,True,gram_random,0.6326849460601807,0.6326849460601807,2,True
base_0000_affine,base_0000,global_shadow,affine,test,source,31,def_target,2,4,True,probe,-0.12047386169433594,-0.12047386169433594,1,False
base_0000_affine,base_0000,global_shadow,affine,test,source,8,mutation,2,4,True,jlens,0.06723389029502869,0.06723389029502869,1,True
base_0000_affine,base_0000,global_shadow,affine,test,source,8,mutation,2,4,True,logit,0.4877082407474518,0.4877082407474518,4,True
base_0000_affine,base_0000,global_shadow,affine,test,source,8,mutation,2,4,True,gram_random,0.005582384765148163,0.005582384765148163,5,True
base_0000_affine,base_0000,global_shadow,affine,test,source,8,mutation,2,4,True,probe,-0.21086549758911133,-0.21086549758911133,2,False
base_0000_affine,base_0000,global_shadow,affine,test,source,16,mutation,2,4,True,jlens,0.004943490028381348,0.004943490028381348,1,True
base_0000_affine,base_0000,global_shadow,affine,test,source,16,mutation,2,4,True,logit,2.6585865020751953,2.6585865020751953,2,True
base_0000_affine,base_0000,global_shadow,affine,test,source,16,mutation,2,4,True,gram_random,0.05958770960569382,0.05958770960569382,7,True
base_0000_affine,base_0000,global_shadow,affine,test,source,16,mutation,2,4,True,probe,0.30366504192352295,0.30366504192352295,1,True
base_0000_affine,base_0000,global_shadow,affine,test,source,24,mutation,2,4,True,jlens,0.05414891242980957,0.05414891242980957,2,True
base_0000_affine,base_0000,global_shadow,affine,test,source,24,mutation,2,4,True,logit,2.5978164672851562,2.5978164672851562,1,True
base_0000_affine,base_0000,global_shadow,affine,test,source,24,mutation,2,4,True,gram_random,0.16386128962039948,0.16386128962039948,7,True
base_0000_affine,base_0000,global_shadow,affine,test,source,24,mutation,2,4,True,probe,0.6091769337654114,0.6091769337654114,0,True
base_0000_affine,base_0000,global_shadow,affine,test,source,31,mutation,2,4,True,jlens,0.8150186538696289,0.8150186538696289,2,True
base_0000_affine,base_0000,global_shadow,affine,test,source,31,mutation,2,4,True,logit,24.704986572265625,24.704986572265625,2,True
base_0000_affine,base_0000,global_shadow,affine,test,source,31,mutation,2,4,True,gram_random,0.8917954564094543,0.8917954564094543,4,True
base_0000_affine,base_0000,global_shadow,affine,test,source,31,mutation,2,4,True,probe,0.693709135055542,0.693709135055542,0,True
base_0000_affine,base_0000,global_shadow,affine,test,source,8,use,2,4,True,jlens,0.018587306141853333,0.018587306141853333,2,True
base_0000_affine,base_0000,global_shadow,affine,test,source,8,use,2,4,True,logit,-0.7580370903015137,-0.7580370903015137,5,False
base_0000_affine,base_0000,global_shadow,affine,test,source,8,use,2,4,True,gram_random,0.10806941241025925,0.10806941241025925,0,True
base_0000_affine,base_0000,global_shadow,affine,test,source,8,use,2,4,True,probe,-0.1893399953842163,-0.1893399953842163,3,False
base_0000_affine,base_0000,global_shadow,affine,test,source,16,use,2,4,True,jlens,0.04998779296875,0.04998779296875,2,True
base_0000_affine,base_0000,global_shadow,affine,test,source,16,use,2,4,True,logit,1.3029470443725586,1.3029470443725586,2,True
base_0000_affine,base_0000,global_shadow,affine,test,source,16,use,2,4,True,gram_random,0.10674847662448883,0.10674847662448883,4,True
base_0000_affine,base_0000,global_shadow,affine,test,source,16,use,2,4,True,probe,0.09821626543998718,0.09821626543998718,0,True
base_0000_affine,base_0000,global_shadow,affine,test,source,24,use,2,4,True,jlens,0.07199573516845703,0.07199573516845703,2,True
base_0000_affine,base_0000,global_shadow,affine,test,source,24,use,2,4,True,logit,2.2153663635253906,2.2153663635253906,2,True
base_0000_affine,base_0000,global_shadow,affine,test,source,24,use,2,4,True,gram_random,0.23639988899230957,0.23639988899230957,3,True
base_0000_affine,base_0000,global_shadow,affine,test,source,24,use,2,4,True,probe,-0.5092734098434448,-0.5092734098434448,1,False
base_0000_affine,base_0000,global_shadow,affine,test,source,31,use,2,4,True,jlens,0.9653072357177734,0.9653072357177734,1,True
base_0000_affine,base_0000,global_shadow,affine,test,source,31,use,2,4,True,logit,29.26824951171875,29.26824951171875,1,True
base_0000_affine,base_0000,global_shadow,affine,test,source,31,use,2,4,True,gram_random,0.053698182106018066,0.053698182106018066,3,True
base_0000_affine,base_0000,global_shadow,affine,test,source,31,use,2,4,True,probe,-0.5948198437690735,-0.5948198437690735,1,False
base_0000_affine,base_0000,global_shadow,affine,test,source,8,answer,2,4,True,jlens,0.0507611483335495,0.0507611483335495,2,True
base_0000_affine,base_0000,global_shadow,affine,test,source,8,answer,2,4,True,logit,1.4717836380004883,1.4717836380004883,3,True
base_0000_affine,base_0000,global_shadow,affine,test,source,8,answer,2,4,True,gram_random,0.011362336575984955,0.011362336575984955,4,True
base_0000_affine,base_0000,global_shadow,affine,test,source,8,answer,2,4,True,probe,0.004203463904559612,0.004203463904559612,2,True
base_0000_affine,base_0000,global_shadow,affine,test,source,16,answer,2,4,True,jlens,-0.12676051259040833,-0.12676051259040833,4,False
base_0000_affine,base_0000,global_shadow,affine,test,source,16,answer,2,4,True,logit,-1.6161775588989258,-1.6161775588989258,2,False
base_0000_affine,base_0000,global_shadow,affine,test,source,16,answer,2,4,True,gram_random,-0.045754119753837585,-0.045754119753837585,8,False
base_0000_affine,base_0000,global_shadow,affine,test,source,16,answer,2,4,True,probe,0.3216796815395355,0.3216796815395355,0,True
base_0000_affine,base_0000,global_shadow,affine,test,source,24,answer,2,4,True,jlens,-0.5343024730682373,-0.5343024730682373,4,False
base_0000_affine,base_0000,global_shadow,affine,test,source,24,answer,2,4,True,logit,1.9847602844238281,1.9847602844238281,2,True
base_0000_affine,base_0000,global_shadow,affine,test,source,24,answer,2,4,True,gram_random,0.3479101061820984,0.3479101061820984,2,True
base_0000_affine,base_0000,global_shadow,affine,test,source,24,answer,2,4,True,probe,0.9983534216880798,0.9983534216880798,0,True
base_0000_affine,base_0000,global_shadow,affine,test,source,31,answer,2,4,True,jlens,0.7769279479980469,0.7769279479980469,1,True
base_0000_affine,base_0000,global_shadow,affine,test,source,31,answer,2,4,True,logit,23.563507080078125,23.563507080078125,1,True
base_0000_affine,base_0000,global_shadow,affine,test,source,31,answer,2,4,True,gram_random,0.662410318851471,0.662410318851471,3,True
base_0000_affine,base_0000,global_shadow,affine,test,source,31,answer,2,4,True,probe,0.9992467164993286,0.9992467164993286,0,True
base_0000_affine,base_0000,global_shadow,affine,test,target,8,pre_def,2,4,True,jlens,0.07110345363616943,-0.07110345363616943,3,False
base_0000_affine,base_0000,global_shadow,affine,test,target,8,pre_def,2,4,True,logit,0.13722842931747437,-0.13722842931747437,6,False
base_0000_affine,base_0000,global_shadow,affine,test,target,8,pre_def,2,4,True,gram_random,-0.013599783182144165,0.013599783182144165,4,True
base_0000_affine,base_0000,global_shadow,affine,test,target,8,pre_def,2,4,True,probe,0.9810522198677063,-0.9810522198677063,4,False
base_0000_affine,base_0000,global_shadow,affine,test,target,16,pre_def,2,4,True,jlens,-0.20283913612365723,0.20283913612365723,1,True
base_0000_affine,base_0000,global_shadow,affine,test,target,16,pre_def,2,4,True,logit,-1.1229248046875,1.1229248046875,4,True
base_0000_affine,base_0000,global_shadow,affine,test,target,16,pre_def,2,4,True,gram_random,0.15251079201698303,-0.15251079201698303,9,False
base_0000_affine,base_0000,global_shadow,affine,test,target,16,pre_def,2,4,True,probe,0.9475806355476379,-0.9475806355476379,4,False
base_0000_affine,base_0000,global_shadow,affine,test,target,24,pre_def,2,4,True,jlens,-0.25273770093917847,0.25273770093917847,6,True
base_0000_affine,base_0000,global_shadow,affine,test,target,24,pre_def,2,4,True,logit,2.5215835571289062,-2.5215835571289062,8,False
base_0000_affine,base_0000,global_shadow,affine,test,target,24,pre_def,2,4,True,gram_random,0.28342869877815247,-0.28342869877815247,9,False
base_0000_affine,base_0000,global_shadow,affine,test,target,24,pre_def,2,4,True,probe,0.9981240630149841,-0.9981240630149841,5,False
base_0000_affine,base_0000,global_shadow,affine,test,target,31,pre_def,2,4,True,jlens,0.4691009521484375,-0.4691009521484375,5,False
base_0000_affine,base_0000,global_shadow,affine,test,target,31,pre_def,2,4,True,logit,14.218780517578125,-14.218780517578125,5,False
base_0000_affine,base_0000,global_shadow,affine,test,target,31,pre_def,2,4,True,gram_random,0.8868589401245117,-0.8868589401245117,7,False
base_0000_affine,base_0000,global_shadow,affine,test,target,31,pre_def,2,4,True,probe,0.8871558904647827,-0.8871558904647827,4,False
base_0000_affine,base_0000,global_shadow,affine,test,target,8,def_source,2,4,True,jlens,0.08428354561328888,-0.08428354561328888,5,False
base_0000_affine,base_0000,global_shadow,affine,test,target,8,def_source,2,4,True,logit,-1.1246931552886963,1.1246931552886963,6,True
base_0000_affine,base_0000,global_shadow,affine,test,target,8,def_source,2,4,True,gram_random,0.04116271436214447,-0.04116271436214447,6,False
base_0000_affine,base_0000,global_shadow,affine,test,target,8,def_source,2,4,True,probe,0.9522414803504944,-0.9522414803504944,5,False
base_0000_affine,base_0000,global_shadow,affine,test,target,16,def_source,2,4,True,jlens,-0.13414806127548218,0.13414806127548218,1,True
base_0000_affine,base_0000,global_shadow,affine,test,target,16,def_source,2,4,True,logit,-4.923666954040527,4.923666954040527,3,True
base_0000_affine,base_0000,global_shadow,affine,test,target,16,def_source,2,4,True,gram_random,0.18092861771583557,-0.18092861771583557,9,False
base_0000_affine,base_0000,global_shadow,affine,test,target,16,def_source,2,4,True,probe,0.9319807887077332,-0.9319807887077332,5,False
base_0000_affine,base_0000,global_shadow,affine,test,target,24,def_source,2,4,True,jlens,-0.70601487159729,0.70601487159729,2,True
base_0000_affine,base_0000,global_shadow,affine,test,target,24,def_source,2,4,True,logit,-11.679363250732422,11.679363250732422,3,True
base_0000_affine,base_0000,global_shadow,affine,test,target,24,def_source,2,4,True,gram_random,0.5327315330505371,-0.5327315330505371,9,False
base_0000_affine,base_0000,global_shadow,affine,test,target,24,def_source,2,4,True,probe,0.9417788982391357,-0.9417788982391357,5,False
base_0000_affine,base_0000,global_shadow,affine,test,target,31,def_source,2,4,True,jlens,-0.16555404663085938,0.16555404663085938,4,True
base_0000_affine,base_0000,global_shadow,affine,test,target,31,def_source,2,4,True,logit,-5.0401611328125,5.0401611328125,4,True
base_0000_affine,base_0000,global_shadow,affine,test,target,31,def_source,2,4,True,gram_random,0.8839604258537292,-0.8839604258537292,5,False
base_0000_affine,base_0000,global_shadow,affine,test,target,31,def_source,2,4,True,probe,0.900928258895874,-0.900928258895874,4,False
base_0000_affine,base_0000,global_shadow,affine,test,target,8,def_target,2,4,True,jlens,-0.002497538924217224,0.002497538924217224,1,True
base_0000_affine,base_0000,global_shadow,affine,test,target,8,def_target,2,4,True,logit,0.4552288055419922,-0.4552288055419922,8,False
base_0000_affine,base_0000,global_shadow,affine,test,target,8,def_target,2,4,True,gram_random,0.06365379691123962,-0.06365379691123962,5,False
base_0000_affine,base_0000,global_shadow,affine,test,target,8,def_target,2,4,True,probe,0.0006023505702614784,-0.0006023505702614784,5,False
base_0000_affine,base_0000,global_shadow,affine,test,target,16,def_target,2,4,True,jlens,-0.44337767362594604,0.44337767362594604,0,True
base_0000_affine,base_0000,global_shadow,affine,test,target,16,def_target,2,4,True,logit,3.9433541297912598,-3.9433541297912598,6,False
base_0000_affine,base_0000,global_shadow,affine,test,target,16,def_target,2,4,True,gram_random,0.2843705117702484,-0.2843705117702484,9,False
base_0000_affine,base_0000,global_shadow,affine,test,target,16,def_target,2,4,True,probe,0.004004381597042084,-0.004004381597042084,5,False
base_0000_affine,base_0000,global_shadow,affine,test,target,24,def_target,2,4,True,jlens,-0.8032007217407227,0.8032007217407227,0,True
base_0000_affine,base_0000,global_shadow,affine,test,target,24,def_target,2,4,True,logit,-10.457002639770508,10.457002639770508,0,True
base_0000_affine,base_0000,global_shadow,affine,test,target,24,def_target,2,4,True,gram_random,0.5647467374801636,-0.5647467374801636,6,False
base_0000_affine,base_0000,global_shadow,affine,test,target,24,def_target,2,4,True,probe,-0.011400088667869568,0.011400088667869568,2,True
base_0000_affine,base_0000,global_shadow,affine,test,target,31,def_target,2,4,True,jlens,0.989344596862793,-0.989344596862793,1,False
base_0000_affine,base_0000,global_shadow,affine,test,target,31,def_target,2,4,True,logit,29.997344970703125,-29.997344970703125,1,False
base_0000_affine,base_0000,global_shadow,affine,test,target,31,def_target,2,4,True,gram_random,0.4570465683937073,-0.4570465683937073,4,False
base_0000_affine,base_0000,global_shadow,affine,test,target,31,def_target,2,4,True,probe,-0.24485214054584503,0.24485214054584503,1,True
base_0000_affine,base_0000,global_shadow,affine,test,target,8,mutation,2,4,True,jlens,0.05883805453777313,-0.05883805453777313,3,False
base_0000_affine,base_0000,global_shadow,affine,test,target,8,mutation,2,4,True,logit,1.2898225784301758,-1.2898225784301758,6,False
base_0000_affine,base_0000,global_shadow,affine,test,target,8,mutation,2,4,True,gram_random,0.08797840774059296,-0.08797840774059296,7,False
base_0000_affine,base_0000,global_shadow,affine,test,target,8,mutation,2,4,True,probe,0.0006786552839912474,-0.0006786552839912474,5,False
base_0000_affine,base_0000,global_shadow,affine,test,target,16,mutation,2,4,True,jlens,0.12636154890060425,-0.12636154890060425,2,False
base_0000_affine,base_0000,global_shadow,affine,test,target,16,mutation,2,4,True,logit,5.034161567687988,-5.034161567687988,5,False
base_0000_affine,base_0000,global_shadow,affine,test,target,16,mutation,2,4,True,gram_random,0.15639014542102814,-0.15639014542102814,8,False
base_0000_affine,base_0000,global_shadow,affine,test,target,16,mutation,2,4,True,probe,0.0030107833445072174,-0.0030107833445072174,5,False
base_0000_affine,base_0000,global_shadow,affine,test,target,24,mutation,2,4,True,jlens,-0.065498948097229,0.065498948097229,1,True
base_0000_affine,base_0000,global_shadow,affine,test,target,24,mutation,2,4,True,logit,0.6741046905517578,-0.6741046905517578,3,False
base_0000_affine,base_0000,global_shadow,affine,test,target,24,mutation,2,4,True,gram_random,0.22687751054763794,-0.22687751054763794,7,False
base_0000_affine,base_0000,global_shadow,affine,test,target,24,mutation,2,4,True,probe,0.004891694989055395,-0.004891694989055395,5,False
base_0000_affine,base_0000,global_shadow,affine,test,target,31,mutation,2,4,True,jlens,1.5180177688598633,-1.5180177688598633,4,False
base_0000_affine,base_0000,global_shadow,affine,test,target,31,mutation,2,4,True,logit,46.028656005859375,-46.028656005859375,4,False
base_0000_affine,base_0000,global_shadow,affine,test,target,31,mutation,2,4,True,gram_random,0.6608868837356567,-0.6608868837356567,8,False
base_0000_affine,base_0000,global_shadow,affine,test,target,31,mutation,2,4,True,probe,0.003265706356614828,-0.003265706356614828,5,False
base_0000_affine,base_0000,global_shadow,affine,test,target,8,use,2,4,True,jlens,0.0718817412853241,-0.0718817412853241,3,False
base_0000_affine,base_0000,global_shadow,affine,test,target,8,use,2,4,True,logit,-1.0778508186340332,1.0778508186340332,0,True
base_0000_affine,base_0000,global_shadow,affine,test,target,8,use,2,4,True,gram_random,0.06304198503494263,-0.06304198503494263,6,False
base_0000_affine,base_0000,global_shadow,affine,test,target,8,use,2,4,True,probe,0.0447891429066658,-0.0447891429066658,4,False
base_0000_affine,base_0000,global_shadow,affine,test,target,16,use,2,4,True,jlens,0.05646991729736328,-0.05646991729736328,4,False
base_0000_affine,base_0000,global_shadow,affine,test,target,16,use,2,4,True,logit,1.2653961181640625,-1.2653961181640625,5,False
base_0000_affine,base_0000,global_shadow,affine,test,target,16,use,2,4,True,gram_random,0.19777871668338776,-0.19777871668338776,9,False
base_0000_affine,base_0000,global_shadow,affine,test,target,16,use,2,4,True,probe,0.1587856113910675,-0.1587856113910675,5,False
base_0000_affine,base_0000,global_shadow,affine,test,target,24,use,2,4,True,jlens,0.1905919313430786,-0.1905919313430786,3,False
base_0000_affine,base_0000,global_shadow,affine,test,target,24,use,2,4,True,logit,3.508352279663086,-3.508352279663086,3,False
base_0000_affine,base_0000,global_shadow,affine,test,target,24,use,2,4,True,gram_random,0.4898761212825775,-0.4898761212825775,7,False
base_0000_affine,base_0000,global_shadow,affine,test,target,24,use,2,4,True,probe,0.37671390175819397,-0.37671390175819397,2,False
base_0000_affine,base_0000,global_shadow,affine,test,target,31,use,2,4,True,jlens,0.7094879150390625,-0.7094879150390625,4,False
base_0000_affine,base_0000,global_shadow,affine,test,target,31,use,2,4,True,logit,21.507247924804688,-21.507247924804688,4,False
base_0000_affine,base_0000,global_shadow,affine,test,target,31,use,2,4,True,gram_random,-0.01525375247001648,0.01525375247001648,3,True
base_0000_affine,base_0000,global_shadow,affine,test,target,31,use,2,4,True,probe,0.33688998222351074,-0.33688998222351074,3,False
base_0000_affine,base_0000,global_shadow,affine,test,target,8,answer,2,4,True,jlens,0.054682567715644836,-0.054682567715644836,4,False
base_0000_affine,base_0000,global_shadow,affine,test,target,8,answer,2,4,True,logit,1.2614288330078125,-1.2614288330078125,9,False
base_0000_affine,base_0000,global_shadow,affine,test,target,8,answer,2,4,True,gram_random,0.010254066437482834,-0.010254066437482834,6,False
base_0000_affine,base_0000,global_shadow,affine,test,target,8,answer,2,4,True,probe,0.0001385906507493928,-0.0001385906507493928,5,False
base_0000_affine,base_0000,global_shadow,affine,test,target,16,answer,2,4,True,jlens,-0.2274823784828186,0.2274823784828186,0,True
base_0000_affine,base_0000,global_shadow,affine,test,target,16,answer,2,4,True,logit,-5.422401428222656,5.422401428222656,0,True
base_0000_affine,base_0000,global_shadow,affine,test,target,16,answer,2,4,True,gram_random,0.04625876247882843,-0.04625876247882843,6,False
base_0000_affine,base_0000,global_shadow,affine,test,target,16,answer,2,4,True,probe,0.04010717570781708,-0.04010717570781708,4,False
base_0000_affine,base_0000,global_shadow,affine,test,target,24,answer,2,4,True,jlens,-2.2431957721710205,2.2431957721710205,3,True
base_0000_affine,base_0000,global_shadow,affine,test,target,24,answer,2,4,True,logit,-37.59209442138672,37.59209442138672,3,True
base_0000_affine,base_0000,global_shadow,affine,test,target,24,answer,2,4,True,gram_random,0.27112630009651184,-0.27112630009651184,4,False
base_0000_affine,base_0000,global_shadow,affine,test,target,24,answer,2,4,True,probe,-0.9294776916503906,0.9294776916503906,0,True
base_0000_affine,base_0000,global_shadow,affine,test,target,31,answer,2,4,True,jlens,-1.3849639892578125,1.3849639892578125,1,True
base_0000_affine,base_0000,global_shadow,affine,test,target,31,answer,2,4,True,logit,-42.019866943359375,42.019866943359375,1,True
base_0000_affine,base_0000,global_shadow,affine,test,target,31,answer,2,4,True,gram_random,0.8408651351928711,-0.8408651351928711,5,False
base_0000_affine,base_0000,global_shadow,affine,test,target,31,answer,2,4,True,probe,-0.7177487015724182,0.7177487015724182,0,True
base_0000_threshold,base_0000,global_shadow,threshold,test,source,8,pre_def,2,4,False,jlens,0.07110345363616943,0.07110345363616943,1,True
base_0000_threshold,base_0000,global_shadow,threshold,test,source,8,pre_def,2,4,False,logit,0.13722842931747437,0.13722842931747437,5,True
base_0000_threshold,base_0000,global_shadow,threshold,test,source,8,pre_def,2,4,False,gram_random,-0.013599783182144165,-0.013599783182144165,6,False
base_0000_threshold,base_0000,global_shadow,threshold,test,source,8,pre_def,2,4,False,probe,0.9810522198677063,0.9810522198677063,0,True
base_0000_threshold,base_0000,global_shadow,threshold,test,source,16,pre_def,2,4,False,jlens,-0.20283913612365723,-0.20283913612365723,7,False
base_0000_threshold,base_0000,global_shadow,threshold,test,source,16,pre_def,2,4,False,logit,-1.1229248046875,-1.1229248046875,7,False
base_0000_threshold,base_0000,global_shadow,threshold,test,source,16,pre_def,2,4,False,gram_random,0.15251079201698303,0.15251079201698303,7,True
base_0000_threshold,base_0000,global_shadow,threshold,test,source,16,pre_def,2,4,False,probe,0.9475806355476379,0.9475806355476379,0,True
base_0000_threshold,base_0000,global_shadow,threshold,test,source,24,pre_def,2,4,False,jlens,-0.25273770093917847,-0.25273770093917847,9,False
base_0000_threshold,base_0000,global_shadow,threshold,test,source,24,pre_def,2,4,False,logit,2.5215835571289062,2.5215835571289062,6,True
base_0000_threshold,base_0000,global_shadow,threshold,test,source,24,pre_def,2,4,False,gram_random,0.28342869877815247,0.28342869877815247,6,True
base_0000_threshold,base_0000,global_shadow,threshold,test,source,24,pre_def,2,4,False,probe,0.9981240630149841,0.9981240630149841,0,True
base_0000_threshold,base_0000,global_shadow,threshold,test,source,31,pre_def,2,4,False,jlens,0.4691009521484375,0.4691009521484375,2,True
base_0000_threshold,base_0000,global_shadow,threshold,test,source,31,pre_def,2,4,False,logit,14.218780517578125,14.218780517578125,2,True
base_0000_threshold,base_0000,global_shadow,threshold,test,source,31,pre_def,2,4,False,gram_random,0.8868589401245117,0.8868589401245117,3,True
base_0000_threshold,base_0000,global_shadow,threshold,test,source,31,pre_def,2,4,False,probe,0.8871558904647827,0.8871558904647827,0,True
base_0000_threshold,base_0000,global_shadow,threshold,test,source,8,def_source,2,4,False,jlens,0.08428354561328888,0.08428354561328888,1,True
base_0000_threshold,base_0000,global_shadow,threshold,test,source,8,def_source,2,4,False,logit,-1.1246931552886963,-1.1246931552886963,8,False
base_0000_threshold,base_0000,global_shadow,threshold,test,source,8,def_source,2,4,False,gram_random,0.04116271436214447,0.04116271436214447,1,True
base_0000_threshold,base_0000,global_shadow,threshold,test,source,8,def_source,2,4,False,probe,0.9522414803504944,0.9522414803504944,0,True
base_0000_threshold,base_0000,global_shadow,threshold,test,source,16,def_source,2,4,False,jlens,-0.13414806127548218,-0.13414806127548218,3,False
base_0000_threshold,base_0000,global_shadow,threshold,test,source,16,def_source,2,4,False,logit,-4.923666954040527,-4.923666954040527,8,False
base_0000_threshold,base_0000,global_shadow,threshold,test,source,16,def_source,2,4,False,gram_random,0.18092861771583557,0.18092861771583557,6,True
