model,lens,basis,arm,layer,site,condition,n_candidates,n,sv1_share,sv1_floor,mean_pairwise_cosine,resultant_length,mean_norm,dropped_zero_norm
deepseek-coder-1.3b,logit,frozen_pool,same_label_unsafe,11,last_token,clean_heldout,196,72,0.27266153001625487,0.013888888888888888,-0.0137206077120911,0.01894320914731865,11.31941071901433,0
deepseek-coder-1.3b,logit,frozen_pool,same_label_safe,11,last_token,clean_heldout,196,72,0.2730458439479123,0.013888888888888888,-0.013573593717754228,0.022445875035370433,11.163391381300402,0
deepseek-coder-1.3b,logit,frozen_pool,main,15,sink_arg,clean_heldout,196,72,0.5727565346707306,0.013888888888888888,0.5468146826297382,0.743712930604793,9.537680933081724,0
deepseek-coder-1.3b,logit,frozen_pool,same_label_unsafe,15,sink_arg,clean_heldout,196,72,0.22986100230325027,0.013888888888888888,-0.013413680159084455,0.025719833652748464,9.863888050577678,0
deepseek-coder-1.3b,logit,frozen_pool,same_label_safe,15,sink_arg,clean_heldout,196,72,0.18790378766294114,0.013888888888888888,-0.013535655924362927,0.023264311416796114,9.183257816151821,0
deepseek-coder-1.3b,logit,frozen_pool,main,15,last_token,clean_heldout,196,72,0.2817824188967326,0.013888888888888888,0.1862264198470933,0.4444421567342035,5.573825344412672,0
deepseek-coder-1.3b,logit,frozen_pool,same_label_unsafe,15,last_token,clean_heldout,196,72,0.2778507377853719,0.013888888888888888,-0.013681654541807598,0.019931315230777538,9.358021446578226,0
deepseek-coder-1.3b,logit,frozen_pool,same_label_safe,15,last_token,clean_heldout,196,72,0.2766068780487691,0.013888888888888888,-0.013581876512231177,0.022263188236160237,9.517783578488563,0
deepseek-coder-1.3b,logit,frozen_pool,main,19,sink_arg,clean_heldout,196,72,0.4184837974544114,0.013888888888888888,0.38415576735467405,0.6266651095080593,6.179978328620109,0
deepseek-coder-1.3b,logit,frozen_pool,same_label_unsafe,19,sink_arg,clean_heldout,196,72,0.1929418854336028,0.013888888888888888,-0.013418038982990326,0.02563613774420971,7.955607525306933,0
deepseek-coder-1.3b,logit,frozen_pool,same_label_safe,19,sink_arg,clean_heldout,196,72,0.19364083058044992,0.013888888888888888,-0.013446175952527215,0.025089148653287797,7.772012160281678,0
deepseek-coder-1.3b,logit,frozen_pool,main,19,last_token,clean_heldout,196,72,0.2630281452017816,0.013888888888888888,0.1373671994812923,0.38645596204432875,3.2307442928728927,0
deepseek-coder-1.3b,logit,frozen_pool,same_label_unsafe,19,last_token,clean_heldout,196,72,0.24639650638401767,0.013888888888888888,-0.013722518854686866,0.018893400272329226,5.766815522243906,0
deepseek-coder-1.3b,logit,frozen_pool,same_label_safe,19,last_token,clean_heldout,196,72,0.24479883650973033,0.013888888888888888,-0.013710295870319376,0.019209731766637723,5.8502470261720525,0
deepseek-coder-1.3b,logit,frozen_pool,main,23,sink_arg,clean_heldout,196,72,0.3367401654720184,0.013888888888888888,0.2987074481473991,0.5553806104633877,3.764297982278197,0
deepseek-coder-1.3b,logit,frozen_pool,same_label_unsafe,23,sink_arg,clean_heldout,196,72,0.20700241890600934,0.013888888888888888,-0.013399347696019843,0.02599313840617662,5.485645956067444,0
deepseek-coder-1.3b,logit,frozen_pool,same_label_safe,23,sink_arg,clean_heldout,196,72,0.22841533412298207,0.013888888888888888,-0.013548807282965508,0.022983896206984905,5.553355294019752,0
deepseek-coder-1.3b,logit,frozen_pool,main,23,last_token,clean_heldout,196,72,0.3524242779978198,0.013888888888888888,0.11188481327095963,0.3524482180689442,1.728513030071451,0
deepseek-coder-1.3b,logit,frozen_pool,same_label_unsafe,23,last_token,clean_heldout,196,72,0.2571289881390921,0.013888888888888888,-0.013766269001684943,0.017714910888370416,3.5589453484146265,0
deepseek-coder-1.3b,logit,frozen_pool,same_label_safe,23,last_token,clean_heldout,196,72,0.28892884563380533,0.013888888888888888,-0.013535478444524952,0.023268072557431362,3.9525715145494127,0
deepseek-coder-1.3b,rlens,frozen_pool,main,-1,sink_arg,clean_heldout,196,18,0.2385709958286533,0.05555555555555555,-0.035147525954799565,0.14953484520866095,11.301443526282775,54
deepseek-coder-1.3b,rlens,frozen_pool,same_label_unsafe,-1,sink_arg,clean_heldout,196,43,0.41663605283497074,0.023255813953488372,-0.023415398565263496,0.019620385850064672,11.53730162613554,29
deepseek-coder-1.3b,rlens,frozen_pool,same_label_safe,-1,sink_arg,clean_heldout,196,43,0.39798279428341227,0.023255813953488372,-0.023564050147896403,0.015484346025005516,11.689494039150794,29
deepseek-coder-1.3b,rlens,frozen_pool,main,-1,last_token,clean_heldout,196,0,,,,,,72
deepseek-coder-1.3b,rlens,frozen_pool,same_label_unsafe,-1,last_token,clean_heldout,196,0,,,,,,72
deepseek-coder-1.3b,rlens,frozen_pool,same_label_safe,-1,last_token,clean_heldout,196,0,,,,,,72
deepseek-coder-1.3b,rlens,frozen_pool,main,0,sink_arg,clean_heldout,196,72,0.1920128233214892,0.013888888888888888,0.0008177208099603673,0.12122397644598853,3.872983462479553,0
deepseek-coder-1.3b,rlens,frozen_pool,same_label_unsafe,0,sink_arg,clean_heldout,196,72,0.24796340966355945,0.013888888888888888,-0.01151326769544386,0.050354023565302934,8.694876919474785,0
deepseek-coder-1.3b,rlens,frozen_pool,same_label_safe,0,sink_arg,clean_heldout,196,72,0.24868335910839395,0.013888888888888888,-0.010050658512021698,0.06306998379737247,8.730055401304332,0
deepseek-coder-1.3b,rlens,frozen_pool,main,0,last_token,clean_heldout,196,72,0.30572550320497244,0.013888888888888888,0.002937284996922781,0.12955839710668857,0.1089921505788599,0
deepseek-coder-1.3b,rlens,frozen_pool,same_label_unsafe,0,last_token,clean_heldout,196,72,0.32831470726402634,0.013888888888888888,-0.012575146332034806,0.038579753330227916,0.3337744894298583,0
deepseek-coder-1.3b,rlens,frozen_pool,same_label_safe,0,last_token,clean_heldout,196,72,0.2929090390438205,0.013888888888888888,-0.012559198259245166,0.03878303674030575,0.32447480127495487,0
deepseek-coder-1.3b,rlens,frozen_pool,main,3,sink_arg,clean_heldout,196,72,0.19344952015446998,0.013888888888888888,0.013033112479315344,0.16352671316058007,5.407478844287685,0
deepseek-coder-1.3b,rlens,frozen_pool,same_label_unsafe,3,sink_arg,clean_heldout,196,72,0.24067882209014804,0.013888888888888888,-0.012498734729818214,0.03954424985993307,9.236999351757966,0
deepseek-coder-1.3b,rlens,frozen_pool,same_label_safe,3,sink_arg,clean_heldout,196,72,0.24324777445843823,0.013888888888888888,-0.012382202062172788,0.04097147611884872,9.621563262520318,0
deepseek-coder-1.3b,rlens,frozen_pool,main,3,last_token,clean_heldout,196,72,0.16458415772775142,0.013888888888888888,0.0011087593742358196,0.12240199682754947,0.5652627526549874,0
