layer,task,accuracy,f1,auc,control_accuracy,selectivity,n_train,n_test,n_groups,pos_frac,converged,control_converged,notes,tag,tag_value,features
-1,binding,0.9074379832043815,0.8761500820882302,0.9615737649548131,0.5820926772211142,0.3253453059832673,16131,4032,182,0.21270581233882166,True,True,,,,hidden
-1,binding,0.9452086733504313,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,positive,hidden
-1,binding,0.9574682154943748,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,diff_name,hidden
-1,binding,0.9218356026222895,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,distance_matched,hidden
-1,binding,0.08196721311475409,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,same_name_diff_binding,hidden
-1,binding,0.8992868897421832,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_50_200,hidden
-1,binding,0.9194805194805195,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_0_10,hidden
-1,binding,0.903210795718939,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_10_50,hidden
-1,binding,0.9216198563030699,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_200_100000,hidden
-1,defuse_edge,0.9094961906246694,0.8795727334940493,0.9586775297699702,0.5953600518085753,0.31413613881609403,8091,2022,199,0.2119833893612814,True,True,,,,hidden
-1,defuse_edge,0.9566231343283582,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,positive,hidden
-1,defuse_edge,0.1016949152542373,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,same_name_diff_binding,hidden
-1,defuse_edge,0.9555898491083676,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,diff_name,hidden
-1,defuse_edge,0.9129651860744298,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,distance_matched,hidden
-1,defuse_edge,0.9308263695450325,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_200_100000,hidden
-1,defuse_edge,0.9122738001573564,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_10_50,hidden
-1,defuse_edge,0.9034772182254197,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_50_200,hidden
-1,defuse_edge,0.8405797101449275,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_0_10,hidden
0,binding,0.8914442634150358,0.8578389754523419,0.9606611142516146,0.5771429349788288,0.31430132843620695,16131,4032,182,0.21270581233882166,True,True,,,,hidden
0,binding,0.9375145721613429,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,positive,hidden
0,binding,0.9345101984816611,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,diff_name,hidden
0,binding,0.897125567322239,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,distance_matched,hidden
0,binding,0.13831967213114754,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,same_name_diff_binding,hidden
0,binding,0.8801974766867801,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_50_200,hidden
0,binding,0.9006493506493507,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_0_10,hidden
0,binding,0.8942143632697379,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_10_50,hidden
0,binding,0.9000653167864141,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_200_100000,hidden
0,defuse_edge,0.9077471640433565,0.8767759865107505,0.9637242107906119,0.6108419739072648,0.29690519013609173,8091,2022,199,0.2119833893612814,True,True,,,,hidden
0,defuse_edge,0.9524253731343284,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,positive,hidden
0,defuse_edge,0.09533898305084745,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,same_name_diff_binding,hidden
0,defuse_edge,0.9521604938271605,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,diff_name,hidden
0,defuse_edge,0.921968787515006,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,distance_matched,hidden
0,defuse_edge,0.9261838440111421,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_200_100000,hidden
0,defuse_edge,0.911093627065303,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_10_50,hidden
0,defuse_edge,0.9040767386091128,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_50_200,hidden
0,defuse_edge,0.8236714975845411,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_0_10,hidden
3,binding,0.9144068011316502,0.8849791220538388,0.9800648148916297,0.5849869431469953,0.3294198579846549,16131,4032,182,0.21270581233882166,True,True,,,,hidden
3,binding,0.9570995570062951,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,positive,hidden
3,binding,0.945943473886399,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,diff_name,hidden
3,binding,0.9208270297528997,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,distance_matched,hidden
3,binding,0.3176229508196721,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,same_name_diff_binding,hidden
3,binding,0.9097092704333516,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_50_200,hidden
3,binding,0.9207792207792208,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_0_10,hidden
3,binding,0.9123623390724368,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_10_50,hidden
3,binding,0.9199869366427171,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_200_100000,hidden
3,defuse_edge,0.9124389401910002,0.8827380792147604,0.9749984645436666,0.5940076906993831,0.31843124949161716,8091,2022,199,0.2119833893612814,True,True,,,,hidden
3,defuse_edge,0.9612873134328358,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,positive,hidden
3,defuse_edge,0.3389830508474576,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,same_name_diff_binding,hidden
3,defuse_edge,0.934156378600823,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,diff_name,hidden
3,defuse_edge,0.9339735894357744,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,distance_matched,hidden
3,defuse_edge,0.9164345403899722,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_200_100000,hidden
3,defuse_edge,0.9142407553107789,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_10_50,hidden
3,defuse_edge,0.9128697042366107,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_50_200,hidden
3,defuse_edge,0.8671497584541062,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_0_10,hidden
7,binding,0.8962560354721163,0.8618001236949311,0.9679942055643863,0.57243551741899,0.3238205180531263,16131,4032,182,0.21270581233882166,True,True,,,,hidden
7,binding,0.9340172534390301,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,positive,hidden
7,binding,0.9180462818988384,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,diff_name,hidden
7,binding,0.9044377206253151,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,distance_matched,hidden
7,binding,0.4733606557377049,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,same_name_diff_binding,hidden
7,binding,0.8952276467361492,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_50_200,hidden
7,binding,0.8935064935064935,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_0_10,hidden
7,binding,0.8943694741740345,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_10_50,hidden
7,binding,0.9111691704768126,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_200_100000,hidden
7,defuse_edge,0.885084370912365,0.8483425458393503,0.9602662875087784,0.6100236791376693,0.2750606917746957,8091,2022,199,0.2119833893612814,True,True,,,,hidden
7,defuse_edge,0.9193097014925373,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,positive,hidden
7,defuse_edge,0.3432203389830508,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,same_name_diff_binding,hidden
7,defuse_edge,0.9151234567901234,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,diff_name,hidden
7,defuse_edge,0.8889555822328932,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,distance_matched,hidden
7,defuse_edge,0.8955431754874652,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_200_100000,hidden
7,defuse_edge,0.8808025177025964,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_10_50,hidden
7,defuse_edge,0.8886890487609912,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_50_200,hidden
7,defuse_edge,0.8115942028985508,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_0_10,hidden
11,binding,0.8763434788677186,0.8349683486353845,0.9478362303197656,0.5776725158069483,0.29867096306077023,16131,4032,182,0.21270581233882166,True,True,,,,hidden
11,binding,0.8813243180228492,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,positive,hidden
11,binding,0.905972743071435,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,diff_name,hidden
11,binding,0.8940998487140696,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,distance_matched,hidden
11,binding,0.46311475409836067,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,same_name_diff_binding,hidden
11,binding,0.8733955019199122,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_50_200,hidden
11,binding,0.8792207792207792,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_0_10,hidden
11,binding,0.8796339382658601,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_10_50,hidden
11,binding,0.8807968647942521,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_200_100000,hidden
11,defuse_edge,0.8748317206447929,0.8351825715853387,0.9519763222987649,0.5951010101599474,0.27973071048484544,8091,2022,199,0.2119833893612814,True,True,,,,hidden
11,defuse_edge,0.902518656716418,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,positive,hidden
11,defuse_edge,0.2754237288135593,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,same_name_diff_binding,hidden
11,defuse_edge,0.909122085048011,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,diff_name,hidden
11,defuse_edge,0.8871548619447779,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,distance_matched,hidden
11,defuse_edge,0.8867223769730733,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_200_100000,hidden
11,defuse_edge,0.8666404405979544,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_10_50,hidden
11,defuse_edge,0.88189448441247,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_50_200,hidden
11,defuse_edge,0.7705314009661836,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_0_10,hidden
15,binding,0.8675702274759012,0.8238328425141919,0.941528489293842,0.5869995212394145,0.2805707062364867,16131,4032,182,0.21270581233882166,True,True,,,,hidden
15,binding,0.8696665889484728,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,positive,hidden
15,binding,0.8960029269185036,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,diff_name,hidden
15,binding,0.8807362581946545,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,distance_matched,hidden
15,binding,0.48360655737704916,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,same_name_diff_binding,hidden
15,binding,0.8648381788261108,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_50_200,hidden
15,binding,0.8636363636363636,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_0_10,hidden
15,binding,0.8681557313479138,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_10_50,hidden
15,binding,0.8755715218811234,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_200_100000,hidden
15,defuse_edge,0.8670389034925258,0.823969700011482,0.9424739702811132,0.5985413727761333,0.2684975307163925,8091,2022,199,0.2119833893612814,True,True,,,,hidden
15,defuse_edge,0.8726679104477612,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,positive,hidden
15,defuse_edge,0.3813559322033898,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,same_name_diff_binding,hidden
15,defuse_edge,0.897119341563786,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,diff_name,hidden
15,defuse_edge,0.8931572629051621,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,distance_matched,hidden
15,defuse_edge,0.8709377901578459,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_200_100000,hidden
15,defuse_edge,0.8654602675059009,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_10_50,hidden
15,defuse_edge,0.873101518784972,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_50_200,hidden
15,defuse_edge,0.7874396135265701,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_0_10,hidden
19,binding,0.8728745622698952,0.8275709747615544,0.938770343716207,0.5667143999539423,0.3061601623159529,16131,4032,182,0.21270581233882166,True,True,,,,hidden
19,binding,0.8500816041035206,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,positive,hidden
19,binding,0.9046007500228666,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,diff_name,hidden
19,binding,0.8930912758446797,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,distance_matched,hidden
19,binding,0.5163934426229508,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,same_name_diff_binding,hidden
19,binding,0.8727372462973121,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_50_200,hidden
19,binding,0.8805194805194805,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_0_10,hidden
19,binding,0.8773072747014115,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_10_50,hidden
19,binding,0.8540169823644677,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_200_100000,hidden
19,defuse_edge,0.8770866969734674,0.8366295969615261,0.9489169586717259,0.5991436337720388,0.2779430632014286,8091,2022,199,0.2119833893612814,True,True,,,,hidden
19,defuse_edge,0.8917910447761194,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,positive,hidden
19,defuse_edge,0.336864406779661,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,same_name_diff_binding,hidden
19,defuse_edge,0.9116941015089163,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,diff_name,hidden
19,defuse_edge,0.8895558223289316,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,distance_matched,hidden
19,defuse_edge,0.8909006499535748,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_200_100000,hidden
19,defuse_edge,0.8776553894571204,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_10_50,hidden
19,defuse_edge,0.8772981614708233,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_50_200,hidden
19,defuse_edge,0.7971014492753623,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_0_10,hidden
23,binding,0.839406129754065,0.7861314895419917,0.9067095171088093,0.573567670649631,0.26583845910443404,16131,4032,182,0.21270581233882166,True,True,,,,hidden
23,binding,0.8029843786430403,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,positive,hidden
23,binding,0.8745083691575962,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,diff_name,hidden
23,binding,0.867624810892587,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,distance_matched,hidden
23,binding,0.492827868852459,,,,,16131,4032,182,0.21270581233882166,True,True,,stratum,same_name_diff_binding,hidden
23,binding,0.8369720241360395,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_50_200,hidden
23,binding,0.8441558441558441,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_0_10,hidden
23,binding,0.8447339847991314,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_10_50,hidden
23,binding,0.8334421946440235,,,,,16131,4032,182,0.21270581233882166,True,True,,distance,dist_200_100000,hidden
23,defuse_edge,0.8327731047456991,0.7827031863855947,0.9075607382021993,0.6004146071809131,0.232358497564786,8091,2022,199,0.2119833893612814,True,True,,,,hidden
23,defuse_edge,0.8311567164179104,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,positive,hidden
23,defuse_edge,0.3707627118644068,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,same_name_diff_binding,hidden
23,defuse_edge,0.8657407407407407,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,diff_name,hidden
23,defuse_edge,0.8517406962785115,,,,,8091,2022,199,0.2119833893612814,True,True,,stratum,distance_matched,hidden
23,defuse_edge,0.8416898792943361,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_200_100000,hidden
23,defuse_edge,0.8265145554681353,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_10_50,hidden
23,defuse_edge,0.8363309352517986,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_50_200,hidden
23,defuse_edge,0.7874396135265701,,,,,8091,2022,199,0.2119833893612814,True,True,,distance,dist_0_10,hidden
