model,item_id,family,pair_id,arm,layer,direction,edit,clean_logit_diff,ablated_logit_diff,delta_logit_diff,edit_norm_ratio
deepseek-coder-1.3b,binding-0-inner,binding,binding-0,inner,22,logit,erase,-1.75,-0.25,1.5,0.07213487116524861
deepseek-coder-1.3b,binding-0-inner,binding,binding-0,inner,22,offtarget,erase,-1.75,-2.75,-1.0,0.04562288779187563
deepseek-coder-1.3b,binding-0-inner,binding,binding-0,inner,22,random,erase,-1.75,-1.75,0.0,0.03111653064511277
deepseek-coder-1.3b,defuse-0,defuse,,,19,jlens,erase,3.8125,4.40625,0.59375,0.04445938825115997
deepseek-coder-1.3b,defuse-0,defuse,,,19,rlens,erase,3.8125,4.328125,0.515625,0.040651596116287804
deepseek-coder-1.3b,defuse-0,defuse,,,19,logit,erase,3.8125,3.6875,-0.125,0.014872098329105382
deepseek-coder-1.3b,defuse-0,defuse,,,19,offtarget,erase,3.8125,2.875,-0.9375,0.06746282947746249
deepseek-coder-1.3b,defuse-0,defuse,,,19,random,erase,3.8125,3.8125,0.0,0.013132263395153537
deepseek-coder-1.3b,defuse-0,defuse,,,21,jlens,erase,3.8125,4.21875,0.40625,0.0292206443688041
deepseek-coder-1.3b,defuse-0,defuse,,,21,rlens,erase,3.8125,4.15625,0.34375,0.023657662945548625
deepseek-coder-1.3b,defuse-0,defuse,,,21,logit,erase,3.8125,3.90625,0.09375,0.005595688246611688
deepseek-coder-1.3b,defuse-0,defuse,,,21,offtarget,erase,3.8125,2.375,-1.4375,0.06799318093314383
deepseek-coder-1.3b,defuse-0,defuse,,,21,random,erase,3.8125,3.875,0.0625,0.00048039856753581033
deepseek-coder-1.3b,defuse-0,defuse,,,22,jlens,erase,3.8125,3.75,-0.0625,0.004425690842270076
deepseek-coder-1.3b,defuse-0,defuse,,,22,rlens,erase,3.8125,3.75,-0.0625,0.004425690842270076
deepseek-coder-1.3b,defuse-0,defuse,,,22,logit,erase,3.8125,3.75,-0.0625,0.004425690842270076
deepseek-coder-1.3b,defuse-0,defuse,,,22,offtarget,erase,3.8125,2.59375,-1.21875,0.05087178450198989
deepseek-coder-1.3b,defuse-0,defuse,,,22,random,erase,3.8125,3.8125,0.0,0.0076346269865295675
deepseek-coder-1.3b,alias-0,alias,,,19,jlens,erase,-2.5,-0.625,1.875,0.0624757432763366
deepseek-coder-1.3b,alias-0,alias,,,19,rlens,erase,-2.5,-0.4375,2.0625,0.060974111509397515
deepseek-coder-1.3b,alias-0,alias,,,19,logit,erase,-2.5,-1.625,0.875,0.026722322699589636
deepseek-coder-1.3b,alias-0,alias,,,19,offtarget,erase,-2.5,-3.625,-1.125,0.033347821467638206
deepseek-coder-1.3b,alias-0,alias,,,19,random,erase,-2.5,-2.25,0.25,0.007997491216742422
deepseek-coder-1.3b,alias-0,alias,,,21,jlens,erase,-2.5,0.65625,3.15625,0.07630516789309294
deepseek-coder-1.3b,alias-0,alias,,,21,rlens,erase,-2.5,0.7685546875,3.2685546875,0.07388534841403792
deepseek-coder-1.3b,alias-0,alias,,,21,logit,erase,-2.5,0.375,2.875,0.0604475624517585
deepseek-coder-1.3b,alias-0,alias,,,21,offtarget,erase,-2.5,-4.0,-1.5,0.033176222895724486
deepseek-coder-1.3b,alias-0,alias,,,21,random,erase,-2.5,-2.25,0.25,0.028659878144350295
deepseek-coder-1.3b,alias-0,alias,,,22,jlens,erase,-2.5,1.0,3.5,0.07227510853427982
deepseek-coder-1.3b,alias-0,alias,,,22,rlens,erase,-2.5,1.0,3.5,0.07227510853427982
deepseek-coder-1.3b,alias-0,alias,,,22,logit,erase,-2.5,1.0,3.5,0.07227510853427982
deepseek-coder-1.3b,alias-0,alias,,,22,offtarget,erase,-2.5,-4.625,-2.125,0.044385905339700375
deepseek-coder-1.3b,alias-0,alias,,,22,random,erase,-2.5,-2.25,0.25,0.029622831740801773
deepseek-coder-1.3b,call-0,call,,,19,jlens,erase,5.75,6.5,0.75,0.036741518371562476
deepseek-coder-1.3b,call-0,call,,,19,rlens,erase,5.75,6.5,0.75,0.027749123346607292
deepseek-coder-1.3b,call-0,call,,,19,logit,erase,5.75,5.0,-0.75,0.024539732948022117
deepseek-coder-1.3b,call-0,call,,,19,offtarget,erase,5.75,3.25,-2.5,0.06807071840406606
deepseek-coder-1.3b,call-0,call,,,19,random,erase,5.75,5.5,-0.25,0.0052482055334056674
deepseek-coder-1.3b,call-0,call,,,21,jlens,erase,5.75,7.625,1.875,0.04759298263361665
deepseek-coder-1.3b,call-0,call,,,21,rlens,erase,5.75,7.25,1.5,0.03934812751515496
deepseek-coder-1.3b,call-0,call,,,21,logit,erase,5.75,6.25,0.5,0.020235272994747307
deepseek-coder-1.3b,call-0,call,,,21,offtarget,erase,5.75,1.75,-4.0,0.08259661035721415
deepseek-coder-1.3b,call-0,call,,,21,random,erase,5.75,5.5,-0.25,0.01170363114034763
deepseek-coder-1.3b,call-0,call,,,22,jlens,erase,5.75,7.25,1.5,0.03942227277302531
deepseek-coder-1.3b,call-0,call,,,22,rlens,erase,5.75,7.25,1.5,0.03942227277302531
deepseek-coder-1.3b,call-0,call,,,22,logit,erase,5.75,7.25,1.5,0.03942227277302531
deepseek-coder-1.3b,call-0,call,,,22,offtarget,erase,5.75,0.0,-5.75,0.0997405931435677
deepseek-coder-1.3b,call-0,call,,,22,random,erase,5.75,5.75,0.0,0.004392965300327762
deepseek-coder-1.3b,arith-0,arith,,,19,jlens,erase,-2.0,-1.0,1.0,0.09025948658062867
deepseek-coder-1.3b,arith-0,arith,,,19,rlens,erase,-2.0,-1.0,1.0,0.08912078146892465
deepseek-coder-1.3b,arith-0,arith,,,19,logit,erase,-2.0,-1.5,0.5,0.050924921154132455
deepseek-coder-1.3b,arith-0,arith,,,19,offtarget,erase,-2.0,-2.75,-0.75,0.07695371190612195
deepseek-coder-1.3b,arith-0,arith,,,19,random,erase,-2.0,-2.25,-0.25,0.031070316814151816
deepseek-coder-1.3b,arith-0,arith,,,21,jlens,erase,-2.0,-0.625,1.375,0.10073268310779405
deepseek-coder-1.3b,arith-0,arith,,,21,rlens,erase,-2.0,-0.5,1.5,0.09737284700781386
deepseek-coder-1.3b,arith-0,arith,,,21,logit,erase,-2.0,-0.75,1.25,0.08141180724842646
deepseek-coder-1.3b,arith-0,arith,,,21,offtarget,erase,-2.0,-2.875,-0.875,0.08600443544813884
deepseek-coder-1.3b,arith-0,arith,,,21,random,erase,-2.0,-2.25,-0.25,0.03639846653580498
deepseek-coder-1.3b,arith-0,arith,,,22,jlens,erase,-2.0,0.25,2.25,0.1196243969017508
deepseek-coder-1.3b,arith-0,arith,,,22,rlens,erase,-2.0,0.25,2.25,0.1196243969017508
deepseek-coder-1.3b,arith-0,arith,,,22,logit,erase,-2.0,0.25,2.25,0.1196243969017508
deepseek-coder-1.3b,arith-0,arith,,,22,offtarget,erase,-2.0,-3.0,-1.0,0.09239343129541762
deepseek-coder-1.3b,arith-0,arith,,,22,random,erase,-2.0,-2.0,0.0,0.03356640801764251
deepseek-coder-1.3b,binding-0-outer-answer,binding,binding-0,outer,19,jlens,erase,4.75,4.75,0.0,0.12777631193247713
deepseek-coder-1.3b,binding-0-outer-answer,binding,binding-0,outer,19,rlens,erase,4.75,4.5,-0.25,0.14274811619751032
deepseek-coder-1.3b,binding-0-outer-answer,binding,binding-0,outer,19,logit,erase,4.75,4.5,-0.25,0.19432683158629954
deepseek-coder-1.3b,binding-0-outer-answer,binding,binding-0,outer,19,offtarget,erase,4.75,5.25,0.5,0.04396133854946593
deepseek-coder-1.3b,binding-0-outer-answer,binding,binding-0,outer,19,random,erase,4.75,4.625,-0.125,0.01165316572759261
deepseek-coder-1.3b,binding-0-outer-answer,binding,binding-0,outer,21,jlens,erase,4.75,3.75,-1.0,0.17762483558429115
deepseek-coder-1.3b,binding-0-outer-answer,binding,binding-0,outer,21,rlens,erase,4.75,3.75,-1.0,0.19392591738937037
deepseek-coder-1.3b,binding-0-outer-answer,binding,binding-0,outer,21,logit,erase,4.75,3.25,-1.5,0.22123695761776022
deepseek-coder-1.3b,binding-0-outer-answer,binding,binding-0,outer,21,offtarget,erase,4.75,5.875,1.125,0.07684069548050934
deepseek-coder-1.3b,binding-0-outer-answer,binding,binding-0,outer,21,random,erase,4.75,4.625,-0.125,0.011043488676295682
deepseek-coder-1.3b,binding-0-outer-answer,binding,binding-0,outer,22,jlens,erase,4.75,3.0,-1.75,0.20889616505234243
deepseek-coder-1.3b,binding-0-outer-answer,binding,binding-0,outer,22,rlens,erase,4.75,3.0,-1.75,0.20889616505234243
deepseek-coder-1.3b,binding-0-outer-answer,binding,binding-0,outer,22,logit,erase,4.75,3.0,-1.75,0.20889616505234243
deepseek-coder-1.3b,binding-0-outer-answer,binding,binding-0,outer,22,offtarget,erase,4.75,6.625,1.875,0.08851639217334863
deepseek-coder-1.3b,binding-0-outer-answer,binding,binding-0,outer,22,random,erase,4.75,4.625,-0.125,0.01205135082372838
deepseek-coder-1.3b,binding-0-inner-answer,binding,binding-0,inner,19,jlens,erase,-0.375,-0.6875,-0.3125,0.12841198426651154
deepseek-coder-1.3b,binding-0-inner-answer,binding,binding-0,inner,19,rlens,erase,-0.375,-0.828125,-0.453125,0.13216394158793832
deepseek-coder-1.3b,binding-0-inner-answer,binding,binding-0,inner,19,logit,erase,-0.375,-1.09375,-0.71875,0.17244472847640951
deepseek-coder-1.3b,binding-0-inner-answer,binding,binding-0,inner,19,offtarget,erase,-0.375,-0.140625,0.234375,0.11629892848144192
deepseek-coder-1.3b,binding-0-inner-answer,binding,binding-0,inner,19,random,erase,-0.375,-0.5,-0.125,0.02318551158885713
deepseek-coder-1.3b,binding-0-inner-answer,binding,binding-0,inner,21,jlens,erase,-0.375,-2.25,-1.875,0.2012697391849327
deepseek-coder-1.3b,binding-0-inner-answer,binding,binding-0,inner,21,rlens,erase,-0.375,-2.75,-2.375,0.21399473122463392
deepseek-coder-1.3b,binding-0-inner-answer,binding,binding-0,inner,21,logit,erase,-0.375,-3.25,-2.875,0.23449439396377106
deepseek-coder-1.3b,binding-0-inner-answer,binding,binding-0,inner,21,offtarget,erase,-0.375,0.75,1.125,0.2096948445537083
deepseek-coder-1.3b,binding-0-inner-answer,binding,binding-0,inner,21,random,erase,-0.375,-0.375,0.0,0.003016325959636741
deepseek-coder-1.3b,binding-0-inner-answer,binding,binding-0,inner,22,jlens,erase,-0.375,-4.5,-4.125,0.23515713906481636
deepseek-coder-1.3b,binding-0-inner-answer,binding,binding-0,inner,22,rlens,erase,-0.375,-4.5,-4.125,0.23515713906481636
deepseek-coder-1.3b,binding-0-inner-answer,binding,binding-0,inner,22,logit,erase,-0.375,-4.5,-4.125,0.23515713906481636
deepseek-coder-1.3b,binding-0-inner-answer,binding,binding-0,inner,22,offtarget,erase,-0.375,2.75,3.125,0.2579927983414621
deepseek-coder-1.3b,binding-0-inner-answer,binding,binding-0,inner,22,random,erase,-0.375,-0.375,0.0,0.0028152949106393667
deepseek-coder-1.3b,defuse-0-answer,defuse,,,19,jlens,erase,1.25,0.875,-0.375,0.11323433648851976
deepseek-coder-1.3b,defuse-0-answer,defuse,,,19,rlens,erase,1.25,0.7548828125,-0.4951171875,0.1241874459658582
deepseek-coder-1.3b,defuse-0-answer,defuse,,,19,logit,erase,1.25,0.4912109375,-0.7587890625,0.1736195735275488
deepseek-coder-1.3b,defuse-0-answer,defuse,,,19,offtarget,erase,1.25,2.44921875,1.19921875,0.10320530112435465
deepseek-coder-1.3b,defuse-0-answer,defuse,,,19,random,erase,1.25,1.25,0.0,0.008321717092513118
deepseek-coder-1.3b,defuse-0-answer,defuse,,,21,jlens,erase,1.25,0.25,-1.0,0.15618257081482648
deepseek-coder-1.3b,defuse-0-answer,defuse,,,21,rlens,erase,1.25,0.0,-1.25,0.1653866975669109
deepseek-coder-1.3b,defuse-0-answer,defuse,,,21,logit,erase,1.25,-0.25,-1.5,0.175280780885833
deepseek-coder-1.3b,defuse-0-answer,defuse,,,21,offtarget,erase,1.25,2.875,1.625,0.13850695968895077
deepseek-coder-1.3b,defuse-0-answer,defuse,,,21,random,erase,1.25,1.5,0.25,0.012382309964013702
deepseek-coder-1.3b,defuse-0-answer,defuse,,,22,jlens,erase,1.25,-1.28125,-2.53125,0.20941443584872693
deepseek-coder-1.3b,defuse-0-answer,defuse,,,22,rlens,erase,1.25,-1.28125,-2.53125,0.20941443584872693
deepseek-coder-1.3b,defuse-0-answer,defuse,,,22,logit,erase,1.25,-1.28125,-2.53125,0.20941443584872693
deepseek-coder-1.3b,defuse-0-answer,defuse,,,22,offtarget,erase,1.25,4.2919921875,3.0419921875,0.1798017821760094
deepseek-coder-1.3b,defuse-0-answer,defuse,,,22,random,erase,1.25,1.5,0.25,0.02277575121655632
deepseek-coder-1.3b,alias-0-answer,alias,,,19,jlens,erase,9.21875,9.0,-0.21875,0.14286462528795998
deepseek-coder-1.3b,alias-0-answer,alias,,,19,rlens,erase,9.21875,8.75,-0.46875,0.162319579290275
deepseek-coder-1.3b,alias-0-answer,alias,,,19,logit,erase,9.21875,7.875,-1.34375,0.2245384621306291
deepseek-coder-1.3b,alias-0-answer,alias,,,19,offtarget,erase,9.21875,9.28125,0.0625,0.0023001104083835515
deepseek-coder-1.3b,alias-0-answer,alias,,,19,random,erase,9.21875,9.25,0.03125,0.02505841260140479
deepseek-coder-1.3b,alias-0-answer,alias,,,21,jlens,erase,9.21875,6.5,-2.71875,0.18719683936663373
deepseek-coder-1.3b,alias-0-answer,alias,,,21,rlens,erase,9.21875,5.5,-3.71875,0.20349431427112552
deepseek-coder-1.3b,alias-0-answer,alias,,,21,logit,erase,9.21875,4.75,-4.46875,0.22946050482321484
deepseek-coder-1.3b,alias-0-answer,alias,,,21,offtarget,erase,9.21875,9.6875,0.46875,0.02253540271148638
deepseek-coder-1.3b,alias-0-answer,alias,,,21,random,erase,9.21875,9.28125,0.0625,0.004419840081295314
deepseek-coder-1.3b,alias-0-answer,alias,,,22,jlens,erase,9.21875,3.75,-5.46875,0.20821432163949447
deepseek-coder-1.3b,alias-0-answer,alias,,,22,rlens,erase,9.21875,3.75,-5.46875,0.20821432163949447
deepseek-coder-1.3b,alias-0-answer,alias,,,22,logit,erase,9.21875,3.75,-5.46875,0.20821432163949447
deepseek-coder-1.3b,alias-0-answer,alias,,,22,offtarget,erase,9.21875,10.25,1.03125,0.03612766835297223
deepseek-coder-1.3b,alias-0-answer,alias,,,22,random,erase,9.21875,9.3125,0.09375,0.0030431610191483304
deepseek-coder-1.3b,call-0-answer,call,,,19,jlens,erase,10.8125,10.5,-0.3125,0.11764626840242527
deepseek-coder-1.3b,call-0-answer,call,,,19,rlens,erase,10.8125,10.25,-0.5625,0.13571233255139423
deepseek-coder-1.3b,call-0-answer,call,,,19,logit,erase,10.8125,9.0,-1.8125,0.19716952125037368
deepseek-coder-1.3b,call-0-answer,call,,,19,offtarget,erase,10.8125,9.59375,-1.21875,0.04525951758682349
deepseek-coder-1.3b,call-0-answer,call,,,19,random,erase,10.8125,10.75,-0.0625,0.023190382040976662
deepseek-coder-1.3b,call-0-answer,call,,,21,jlens,erase,10.8125,8.75,-2.0625,0.1580127590525919
deepseek-coder-1.3b,call-0-answer,call,,,21,rlens,erase,10.8125,8.0,-2.8125,0.17179646546995753
deepseek-coder-1.3b,call-0-answer,call,,,21,logit,erase,10.8125,7.25,-3.5625,0.19264232167192255
deepseek-coder-1.3b,call-0-answer,call,,,21,offtarget,erase,10.8125,9.78125,-1.03125,0.030564868820449134
deepseek-coder-1.3b,call-0-answer,call,,,21,random,erase,10.8125,10.6875,-0.125,0.016895804975180014
deepseek-coder-1.3b,call-0-answer,call,,,22,jlens,erase,10.8125,6.5,-4.3125,0.181631941344839
deepseek-coder-1.3b,call-0-answer,call,,,22,rlens,erase,10.8125,6.5,-4.3125,0.181631941344839
deepseek-coder-1.3b,call-0-answer,call,,,22,logit,erase,10.8125,6.5,-4.3125,0.181631941344839
deepseek-coder-1.3b,call-0-answer,call,,,22,offtarget,erase,10.8125,9.75,-1.0625,0.025434552922467824
deepseek-coder-1.3b,call-0-answer,call,,,22,random,erase,10.8125,10.6875,-0.125,0.01600633341475735
deepseek-coder-1.3b,arith-0-answer,arith,,,19,jlens,erase,4.171875,4.375,0.203125,0.14398485731083344
deepseek-coder-1.3b,arith-0-answer,arith,,,19,rlens,erase,4.171875,4.125,-0.046875,0.16716911774636017
deepseek-coder-1.3b,arith-0-answer,arith,,,19,logit,erase,4.171875,3.25,-0.921875,0.2330448152788194
deepseek-coder-1.3b,arith-0-answer,arith,,,19,offtarget,erase,4.171875,4.25,0.078125,0.027248865173322975
deepseek-coder-1.3b,arith-0-answer,arith,,,19,random,erase,4.171875,4.109375,-0.0625,0.023806057714339864
deepseek-coder-1.3b,arith-0-answer,arith,,,21,jlens,erase,4.171875,3.75,-0.421875,0.22901133719491065
deepseek-coder-1.3b,arith-0-answer,arith,,,21,rlens,erase,4.171875,3.75,-0.421875,0.24314091736375604
deepseek-coder-1.3b,arith-0-answer,arith,,,21,logit,erase,4.171875,3.25,-0.921875,0.2751050563838955
deepseek-coder-1.3b,arith-0-answer,arith,,,21,offtarget,erase,4.171875,4.75,0.578125,0.07738017320877606
deepseek-coder-1.3b,arith-0-answer,arith,,,21,random,erase,4.171875,4.140625,-0.03125,0.02140366357916695
deepseek-coder-1.3b,arith-0-answer,arith,,,22,jlens,erase,4.171875,2.25,-1.921875,0.22616680706334918
deepseek-coder-1.3b,arith-0-answer,arith,,,22,rlens,erase,4.171875,2.25,-1.921875,0.22616680706334918
deepseek-coder-1.3b,arith-0-answer,arith,,,22,logit,erase,4.171875,2.25,-1.921875,0.22616680706334918
deepseek-coder-1.3b,arith-0-answer,arith,,,22,offtarget,erase,4.171875,5.25,1.078125,0.09735384803186128
deepseek-coder-1.3b,arith-0-answer,arith,,,22,random,erase,4.171875,4.15625,-0.015625,0.03479257265048541
deepseek-coder-1.3b,binding-1-outer,binding,binding-1,outer,19,jlens,erase,0.0625,0.59375,0.53125,0.05218662083323154
deepseek-coder-1.3b,binding-1-outer,binding,binding-1,outer,19,rlens,erase,0.0625,0.625,0.5625,0.049834366956814154
deepseek-coder-1.3b,binding-1-outer,binding,binding-1,outer,19,logit,erase,0.0625,0.125,0.0625,0.0027799412645343195
deepseek-coder-1.3b,binding-1-outer,binding,binding-1,outer,19,offtarget,erase,0.0625,-0.625,-0.6875,0.05678101193786619
deepseek-coder-1.3b,binding-1-outer,binding,binding-1,outer,19,random,erase,0.0625,0.0625,0.0,0.005803684770107096
deepseek-coder-1.3b,binding-1-outer,binding,binding-1,outer,21,jlens,erase,0.0625,0.625,0.5625,0.044512854579879885
deepseek-coder-1.3b,binding-1-outer,binding,binding-1,outer,21,rlens,erase,0.0625,0.65625,0.59375,0.0415384936450899
deepseek-coder-1.3b,binding-1-outer,binding,binding-1,outer,21,logit,erase,0.0625,0.609375,0.546875,0.03205987405504905
deepseek-coder-1.3b,binding-1-outer,binding,binding-1,outer,21,offtarget,erase,0.0625,-0.5625,-0.625,0.040061416464226146
deepseek-coder-1.3b,binding-1-outer,binding,binding-1,outer,21,random,erase,0.0625,0.0625,0.0,0.008609864353517273
deepseek-coder-1.3b,binding-1-outer,binding,binding-1,outer,22,jlens,erase,0.0625,0.5,0.4375,0.025040001855731554
deepseek-coder-1.3b,binding-1-outer,binding,binding-1,outer,22,rlens,erase,0.0625,0.5,0.4375,0.025040001855731554
deepseek-coder-1.3b,binding-1-outer,binding,binding-1,outer,22,logit,erase,0.0625,0.5,0.4375,0.025040001855731554
deepseek-coder-1.3b,binding-1-outer,binding,binding-1,outer,22,offtarget,erase,0.0625,-0.375,-0.4375,0.023710989288351903
deepseek-coder-1.3b,binding-1-outer,binding,binding-1,outer,22,random,erase,0.0625,0.0625,0.0,0.0003766653755582913
deepseek-coder-1.3b,binding-1-inner,binding,binding-1,inner,19,jlens,erase,-0.25,0.875,1.125,0.06614640535303895
deepseek-coder-1.3b,binding-1-inner,binding,binding-1,inner,19,rlens,erase,-0.25,1.0,1.25,0.0683117338692492
deepseek-coder-1.3b,binding-1-inner,binding,binding-1,inner,19,logit,erase,-0.25,0.25,0.5,0.02550211548254831
deepseek-coder-1.3b,binding-1-inner,binding,binding-1,inner,19,offtarget,erase,-0.25,-0.5,-0.25,0.05599270724393461
deepseek-coder-1.3b,binding-1-inner,binding,binding-1,inner,19,random,erase,-0.25,-0.25,0.0,0.0017030920917917118
deepseek-coder-1.3b,binding-1-inner,binding,binding-1,inner,21,jlens,erase,-0.25,1.0625,1.3125,0.07424776713993973
deepseek-coder-1.3b,binding-1-inner,binding,binding-1,inner,21,rlens,erase,-0.25,1.0625,1.3125,0.06929661314956873
deepseek-coder-1.3b,binding-1-inner,binding,binding-1,inner,21,logit,erase,-0.25,1.0,1.25,0.05434048205471673
deepseek-coder-1.3b,binding-1-inner,binding,binding-1,inner,21,offtarget,erase,-0.25,-1.09375,-0.84375,0.07553412796929505
deepseek-coder-1.3b,binding-1-inner,binding,binding-1,inner,21,random,erase,-0.25,0.0,0.25,0.011334355862511266
deepseek-coder-1.3b,binding-1-inner,binding,binding-1,inner,22,jlens,erase,-0.25,1.25,1.5,0.06737565395356651
deepseek-coder-1.3b,binding-1-inner,binding,binding-1,inner,22,rlens,erase,-0.25,1.25,1.5,0.06737565395356651
deepseek-coder-1.3b,binding-1-inner,binding,binding-1,inner,22,logit,erase,-0.25,1.25,1.5,0.06737565395356651
deepseek-coder-1.3b,binding-1-inner,binding,binding-1,inner,22,offtarget,erase,-0.25,-1.25,-1.0,0.0687463564317855
deepseek-coder-1.3b,binding-1-inner,binding,binding-1,inner,22,random,erase,-0.25,-0.25,0.0,0.004146889139999034
deepseek-coder-1.3b,defuse-1,defuse,,,19,jlens,erase,1.25,1.9375,0.6875,0.05421782322764541
deepseek-coder-1.3b,defuse-1,defuse,,,19,rlens,erase,1.25,1.9375,0.6875,0.04983080219670969
deepseek-coder-1.3b,defuse-1,defuse,,,19,logit,erase,1.25,1.1875,-0.0625,0.005350170922566123
deepseek-coder-1.3b,defuse-1,defuse,,,19,offtarget,erase,1.25,0.5625,-0.6875,0.058197491103881054
deepseek-coder-1.3b,defuse-1,defuse,,,19,random,erase,1.25,1.25,0.0,0.011986493695117959
deepseek-coder-1.3b,defuse-1,defuse,,,21,jlens,erase,1.25,1.875,0.625,0.041579503140150624
deepseek-coder-1.3b,defuse-1,defuse,,,21,rlens,erase,1.25,1.84375,0.59375,0.03629477012999171
deepseek-coder-1.3b,defuse-1,defuse,,,21,logit,erase,1.25,1.6640625,0.4140625,0.020822887432139142
deepseek-coder-1.3b,defuse-1,defuse,,,21,offtarget,erase,1.25,0.5,-0.75,0.05166231627931838
deepseek-coder-1.3b,defuse-1,defuse,,,21,random,erase,1.25,1.25,0.0,0.005427905103929544
deepseek-coder-1.3b,defuse-1,defuse,,,22,jlens,erase,1.25,1.59375,0.34375,0.016529236540870264
deepseek-coder-1.3b,defuse-1,defuse,,,22,rlens,erase,1.25,1.59375,0.34375,0.016529236540870264
deepseek-coder-1.3b,defuse-1,defuse,,,22,logit,erase,1.25,1.59375,0.34375,0.016529236540870264
deepseek-coder-1.3b,defuse-1,defuse,,,22,offtarget,erase,1.25,0.546875,-0.703125,0.03620399909082263
deepseek-coder-1.3b,defuse-1,defuse,,,22,random,erase,1.25,1.25,0.0,0.005097275127712016
deepseek-coder-1.3b,alias-1,alias,,,19,jlens,erase,-1.75,0.125,1.875,0.05970450300766588
deepseek-coder-1.3b,alias-1,alias,,,19,rlens,erase,-1.75,0.25,2.0,0.0580495771425601
deepseek-coder-1.3b,alias-1,alias,,,19,logit,erase,-1.75,-1.0,0.75,0.018564372987992593
deepseek-coder-1.3b,alias-1,alias,,,19,offtarget,erase,-1.75,-2.75,-1.0,0.031096894822663892
deepseek-coder-1.3b,alias-1,alias,,,19,random,erase,-1.75,-1.75,0.0,0.010474061642151762
deepseek-coder-1.3b,alias-1,alias,,,21,jlens,erase,-1.75,1.0,2.75,0.06699460856980169
deepseek-coder-1.3b,alias-1,alias,,,21,rlens,erase,-1.75,1.0,2.75,0.06239103678229674
