model,item_id,family,pair_id,arm,read,layer,direction,edit,clean_logit_diff,ablated_logit_diff,delta_logit_diff,edit_norm_ratio
starcoder2-3b,binding-2-inner-answer,binding,binding-2,inner,answer,16,jlens,erase,0.5,0.25,-0.25,0.010218830774553937
starcoder2-3b,binding-2-inner-answer,binding,binding-2,inner,answer,16,rlens,erase,0.5,0.25,-0.25,0.009661458755244537
starcoder2-3b,binding-2-inner-answer,binding,binding-2,inner,answer,16,logit,erase,0.5,0.5,0.0,0.015772873997472583
starcoder2-3b,binding-2-inner-answer,binding,binding-2,inner,answer,16,offtarget_j,erase,0.5,0.25,-0.25,0.007884349575769254
starcoder2-3b,binding-2-inner-answer,binding,binding-2,inner,answer,16,offtarget_r,erase,0.5,0.25,-0.25,0.011194293279424315
starcoder2-3b,binding-2-inner-answer,binding,binding-2,inner,answer,16,random,erase,0.5,0.5,0.0,0.00383450676660357
starcoder2-3b,binding-2-inner-answer,binding,binding-2,inner,answer,16,random_matched,erase,0.5,0.25,-0.25,0.010218830774553937
starcoder2-3b,binding-2-inner-answer,binding,binding-2,inner,answer,20,jlens,erase,0.5,0.5,0.0,0.033627513391692426
starcoder2-3b,binding-2-inner-answer,binding,binding-2,inner,answer,20,rlens,erase,0.5,0.25,-0.25,0.03633950781436532
starcoder2-3b,binding-2-inner-answer,binding,binding-2,inner,answer,20,logit,erase,0.5,0.5,0.0,0.05941257082964954
starcoder2-3b,binding-2-inner-answer,binding,binding-2,inner,answer,20,offtarget_j,erase,0.5,0.5,0.0,0.03105987413886832
starcoder2-3b,binding-2-inner-answer,binding,binding-2,inner,answer,20,offtarget_r,erase,0.5,0.5,0.0,0.04380174663246942
starcoder2-3b,binding-2-inner-answer,binding,binding-2,inner,answer,20,random,erase,0.5,0.25,-0.25,0.0019628448262070785
starcoder2-3b,binding-2-inner-answer,binding,binding-2,inner,answer,20,random_matched,erase,0.5,0.5,0.0,0.033627513391692426
starcoder2-3b,alias-2-use,alias,,,use,12,jlens,erase,12.75,12.875,0.125,0.004176690380413708
starcoder2-3b,alias-2-use,alias,,,use,12,rlens,erase,12.75,12.875,0.125,0.04226674324414263
starcoder2-3b,alias-2-use,alias,,,use,12,logit,erase,12.75,12.875,0.125,0.017167607846727734
starcoder2-3b,alias-2-use,alias,,,use,12,offtarget_j,erase,12.75,12.75,0.0,0.007991016676868133
starcoder2-3b,alias-2-use,alias,,,use,12,offtarget_r,erase,12.75,12.875,0.125,0.040888797384582835
starcoder2-3b,alias-2-use,alias,,,use,12,random,erase,12.75,12.875,0.125,0.017780882733058074
starcoder2-3b,alias-2-use,alias,,,use,12,random_matched,erase,12.75,12.875,0.125,0.004176689450256628
starcoder2-3b,alias-2-use,alias,,,use,16,jlens,erase,12.75,12.875,0.125,0.004144931301651957
starcoder2-3b,alias-2-use,alias,,,use,16,rlens,erase,12.75,12.75,0.0,0.0015446824051591759
starcoder2-3b,alias-2-use,alias,,,use,16,logit,erase,12.75,12.875,0.125,0.0006988672295956364
starcoder2-3b,alias-2-use,alias,,,use,16,offtarget_j,erase,12.75,12.75,0.0,0.006742275332988423
starcoder2-3b,alias-2-use,alias,,,use,16,offtarget_r,erase,12.75,12.875,0.125,0.02177023740211681
starcoder2-3b,alias-2-use,alias,,,use,16,random,erase,12.75,12.75,0.0,0.01379786051297081
starcoder2-3b,alias-2-use,alias,,,use,16,random_matched,erase,12.75,12.875,0.125,0.004144931301651957
starcoder2-3b,alias-2-use,alias,,,use,20,jlens,erase,12.75,12.75,0.0,0.008695308584664578
starcoder2-3b,alias-2-use,alias,,,use,20,rlens,erase,12.75,12.75,0.0,0.01596176973619125
starcoder2-3b,alias-2-use,alias,,,use,20,logit,erase,12.75,12.75,0.0,0.003905973604672418
starcoder2-3b,alias-2-use,alias,,,use,20,offtarget_j,erase,12.75,12.75,0.0,0.04057811902680754
starcoder2-3b,alias-2-use,alias,,,use,20,offtarget_r,erase,12.75,12.875,0.125,0.04921278539519201
starcoder2-3b,alias-2-use,alias,,,use,20,random,erase,12.75,12.75,0.0,3.0148594636627864e-05
starcoder2-3b,alias-2-use,alias,,,use,20,random_matched,erase,12.75,12.75,0.0,0.008695307948541843
starcoder2-3b,alias-2-post_use,alias,,,post_use,12,jlens,erase,12.75,12.75,0.0,0.004607512150218058
starcoder2-3b,alias-2-post_use,alias,,,post_use,12,rlens,erase,12.75,12.75,0.0,0.05350652992390812
starcoder2-3b,alias-2-post_use,alias,,,post_use,12,logit,erase,12.75,12.875,0.125,0.019628869295000073
starcoder2-3b,alias-2-post_use,alias,,,post_use,12,offtarget_j,erase,12.75,12.875,0.125,0.02141568090605022
starcoder2-3b,alias-2-post_use,alias,,,post_use,12,offtarget_r,erase,12.75,13.0,0.25,0.05201934453650767
starcoder2-3b,alias-2-post_use,alias,,,post_use,12,random,erase,12.75,12.875,0.125,0.0021985866390089306
starcoder2-3b,alias-2-post_use,alias,,,post_use,12,random_matched,erase,12.75,12.5,-0.25,0.0046075126467581985
starcoder2-3b,alias-2-post_use,alias,,,post_use,16,jlens,erase,12.75,12.75,0.0,0.02455143282725007
starcoder2-3b,alias-2-post_use,alias,,,post_use,16,rlens,erase,12.75,12.875,0.125,0.003977611944723486
starcoder2-3b,alias-2-post_use,alias,,,post_use,16,logit,erase,12.75,12.75,0.0,0.027667269069068218
starcoder2-3b,alias-2-post_use,alias,,,post_use,16,offtarget_j,erase,12.75,12.75,0.0,0.014976832195492926
starcoder2-3b,alias-2-post_use,alias,,,post_use,16,offtarget_r,erase,12.75,12.875,0.125,0.016983307095539774
starcoder2-3b,alias-2-post_use,alias,,,post_use,16,random,erase,12.75,12.875,0.125,0.008270180155580583
starcoder2-3b,alias-2-post_use,alias,,,post_use,16,random_matched,erase,12.75,12.875,0.125,0.02455143282725007
starcoder2-3b,alias-2-post_use,alias,,,post_use,20,jlens,erase,12.75,12.75,0.0,0.033949556448933486
starcoder2-3b,alias-2-post_use,alias,,,post_use,20,rlens,erase,12.75,12.75,0.0,0.034249833356867564
starcoder2-3b,alias-2-post_use,alias,,,post_use,20,logit,erase,12.75,12.75,0.0,0.015552079353279288
starcoder2-3b,alias-2-post_use,alias,,,post_use,20,offtarget_j,erase,12.75,12.75,0.0,0.022507670256329323
starcoder2-3b,alias-2-post_use,alias,,,post_use,20,offtarget_r,erase,12.75,12.875,0.125,0.032227159508106853
starcoder2-3b,alias-2-post_use,alias,,,post_use,20,random,erase,12.75,12.75,0.0,0.02807934445395043
starcoder2-3b,alias-2-post_use,alias,,,post_use,20,random_matched,erase,12.75,12.75,0.0,0.033949556448933486
starcoder2-3b,alias-2-call,alias,,,call,12,jlens,erase,12.75,12.875,0.125,0.009697677754390246
starcoder2-3b,alias-2-call,alias,,,call,12,rlens,erase,12.75,12.875,0.125,0.03587201142990568
starcoder2-3b,alias-2-call,alias,,,call,12,logit,erase,12.75,12.875,0.125,0.026194804193917044
starcoder2-3b,alias-2-call,alias,,,call,12,offtarget_j,erase,12.75,12.875,0.125,0.00520429241765657
starcoder2-3b,alias-2-call,alias,,,call,12,offtarget_r,erase,12.75,12.875,0.125,0.02882602708327102
starcoder2-3b,alias-2-call,alias,,,call,12,random,erase,12.75,12.75,0.0,0.010991645113103254
starcoder2-3b,alias-2-call,alias,,,call,12,random_matched,erase,12.75,12.75,0.0,0.009697677754390246
starcoder2-3b,alias-2-call,alias,,,call,16,jlens,erase,12.75,12.75,0.0,0.0029758113603693417
starcoder2-3b,alias-2-call,alias,,,call,16,rlens,erase,12.75,12.875,0.125,0.012865886366130494
starcoder2-3b,alias-2-call,alias,,,call,16,logit,erase,12.75,12.875,0.125,0.0177848677808318
starcoder2-3b,alias-2-call,alias,,,call,16,offtarget_j,erase,12.75,12.875,0.125,0.013060325258738344
starcoder2-3b,alias-2-call,alias,,,call,16,offtarget_r,erase,12.75,12.875,0.125,0.0010126820558047664
starcoder2-3b,alias-2-call,alias,,,call,16,random,erase,12.75,12.75,0.0,0.013530029927412365
starcoder2-3b,alias-2-call,alias,,,call,16,random_matched,erase,12.75,12.75,0.0,0.0029758122619016982
starcoder2-3b,alias-2-call,alias,,,call,20,jlens,erase,12.75,12.75,0.0,0.003250042722685338
starcoder2-3b,alias-2-call,alias,,,call,20,rlens,erase,12.75,12.75,0.0,0.002998293235417085
starcoder2-3b,alias-2-call,alias,,,call,20,logit,erase,12.75,12.75,0.0,0.003946801209246933
starcoder2-3b,alias-2-call,alias,,,call,20,offtarget_j,erase,12.75,12.75,0.0,0.022654249280723193
starcoder2-3b,alias-2-call,alias,,,call,20,offtarget_r,erase,12.75,12.75,0.0,0.016862777829893535
starcoder2-3b,alias-2-call,alias,,,call,20,random,erase,12.75,12.75,0.0,0.0051921991084872285
starcoder2-3b,alias-2-call,alias,,,call,20,random_matched,erase,12.75,12.75,0.0,0.0032500423506661344
starcoder2-3b,alias-2-answer,alias,,,answer,12,jlens,erase,12.75,12.75,0.0,0.03381295285554983
starcoder2-3b,alias-2-answer,alias,,,answer,12,rlens,erase,12.75,12.875,0.125,0.05355073610938412
starcoder2-3b,alias-2-answer,alias,,,answer,12,logit,erase,12.75,12.75,0.0,0.016775964198217003
starcoder2-3b,alias-2-answer,alias,,,answer,12,offtarget_j,erase,12.75,12.75,0.0,0.015126861378083212
starcoder2-3b,alias-2-answer,alias,,,answer,12,offtarget_r,erase,12.75,12.875,0.125,0.05811506021918616
starcoder2-3b,alias-2-answer,alias,,,answer,12,random,erase,12.75,12.75,0.0,0.012063013885153509
starcoder2-3b,alias-2-answer,alias,,,answer,12,random_matched,erase,12.75,12.875,0.125,0.033812955338446644
starcoder2-3b,alias-2-answer,alias,,,answer,16,jlens,erase,12.75,12.75,0.0,0.043834797764178694
starcoder2-3b,alias-2-answer,alias,,,answer,16,rlens,erase,12.75,12.75,0.0,0.07079623419715456
starcoder2-3b,alias-2-answer,alias,,,answer,16,logit,erase,12.75,12.875,0.125,0.029575077487066122
starcoder2-3b,alias-2-answer,alias,,,answer,16,offtarget_j,erase,12.75,12.75,0.0,0.02060490586134657
starcoder2-3b,alias-2-answer,alias,,,answer,16,offtarget_r,erase,12.75,12.75,0.0,0.03040058892940001
starcoder2-3b,alias-2-answer,alias,,,answer,16,random,erase,12.75,12.875,0.125,0.00574407277819125
starcoder2-3b,alias-2-answer,alias,,,answer,16,random_matched,erase,12.75,12.875,0.125,0.043834797764178694
starcoder2-3b,alias-2-answer,alias,,,answer,20,jlens,erase,12.75,12.875,0.125,0.11593458569359186
starcoder2-3b,alias-2-answer,alias,,,answer,20,rlens,erase,12.75,12.5,-0.25,0.11988983407667245
starcoder2-3b,alias-2-answer,alias,,,answer,20,logit,erase,12.75,12.5,-0.25,0.104818146483448
starcoder2-3b,alias-2-answer,alias,,,answer,20,offtarget_j,erase,12.75,12.625,-0.125,0.02680540108743345
starcoder2-3b,alias-2-answer,alias,,,answer,20,offtarget_r,erase,12.75,12.75,0.0,0.017876331731534315
starcoder2-3b,alias-2-answer,alias,,,answer,20,random,erase,12.75,12.75,0.0,0.02817024478904114
starcoder2-3b,alias-2-answer,alias,,,answer,20,random_matched,erase,12.75,12.875,0.125,0.11593459814177505
starcoder2-3b,call-2-use,call,,,use,12,jlens,erase,18.25,18.375,0.125,0.018447421340169034
starcoder2-3b,call-2-use,call,,,use,12,rlens,erase,18.25,18.125,-0.125,0.02481501643791456
starcoder2-3b,call-2-use,call,,,use,12,logit,erase,18.25,18.25,0.0,0.001924246934356496
starcoder2-3b,call-2-use,call,,,use,12,offtarget_j,erase,18.25,18.25,0.0,0.054337903655218414
starcoder2-3b,call-2-use,call,,,use,12,offtarget_r,erase,18.25,18.125,-0.125,0.05223693982851448
starcoder2-3b,call-2-use,call,,,use,12,random,erase,18.25,18.125,-0.125,0.0006006650276192319
starcoder2-3b,call-2-use,call,,,use,12,random_matched,erase,18.25,18.125,-0.125,0.018447421340169034
starcoder2-3b,call-2-use,call,,,use,16,jlens,erase,18.25,18.25,0.0,0.01766695156385544
starcoder2-3b,call-2-use,call,,,use,16,rlens,erase,18.25,18.5,0.25,0.00101873027809004
starcoder2-3b,call-2-use,call,,,use,16,logit,erase,18.25,18.125,-0.125,0.009708433154759758
starcoder2-3b,call-2-use,call,,,use,16,offtarget_j,erase,18.25,18.125,-0.125,0.0013338637228535425
starcoder2-3b,call-2-use,call,,,use,16,offtarget_r,erase,18.25,18.125,-0.125,0.03268130615034215
starcoder2-3b,call-2-use,call,,,use,16,random,erase,18.25,18.25,0.0,0.018734842152551796
starcoder2-3b,call-2-use,call,,,use,16,random_matched,erase,18.25,18.125,-0.125,0.01766695156385544
starcoder2-3b,call-2-use,call,,,use,20,jlens,erase,18.25,18.125,-0.125,0.01522036715616695
starcoder2-3b,call-2-use,call,,,use,20,rlens,erase,18.25,18.125,-0.125,0.018403409839121327
starcoder2-3b,call-2-use,call,,,use,20,logit,erase,18.25,18.125,-0.125,0.0012681250602111199
starcoder2-3b,call-2-use,call,,,use,20,offtarget_j,erase,18.25,18.125,-0.125,0.001827779233134026
starcoder2-3b,call-2-use,call,,,use,20,offtarget_r,erase,18.25,18.125,-0.125,0.018120407117735573
starcoder2-3b,call-2-use,call,,,use,20,random,erase,18.25,18.125,-0.125,0.013426766001820169
starcoder2-3b,call-2-use,call,,,use,20,random_matched,erase,18.25,18.125,-0.125,0.01522036715616695
starcoder2-3b,call-2-post_use,call,,,post_use,12,jlens,erase,18.25,18.125,-0.125,0.013760371421753863
starcoder2-3b,call-2-post_use,call,,,post_use,12,rlens,erase,18.25,18.25,0.0,0.03936552140814592
starcoder2-3b,call-2-post_use,call,,,post_use,12,logit,erase,18.25,18.25,0.0,0.006459496820985303
starcoder2-3b,call-2-post_use,call,,,post_use,12,offtarget_j,erase,18.25,18.5,0.25,0.00954882384164906
starcoder2-3b,call-2-post_use,call,,,post_use,12,offtarget_r,erase,18.25,18.125,-0.125,0.0542677494987251
starcoder2-3b,call-2-post_use,call,,,post_use,12,random,erase,18.25,18.125,-0.125,0.0019434630494292566
starcoder2-3b,call-2-post_use,call,,,post_use,12,random_matched,erase,18.25,18.125,-0.125,0.013760373437626294
starcoder2-3b,call-2-post_use,call,,,post_use,16,jlens,erase,18.25,18.125,-0.125,0.01849375581867778
starcoder2-3b,call-2-post_use,call,,,post_use,16,rlens,erase,18.25,18.25,0.0,0.00028601530911437145
starcoder2-3b,call-2-post_use,call,,,post_use,16,logit,erase,18.25,18.125,-0.125,0.0012987239366349386
starcoder2-3b,call-2-post_use,call,,,post_use,16,offtarget_j,erase,18.25,18.25,0.0,0.025534157335960813
starcoder2-3b,call-2-post_use,call,,,post_use,16,offtarget_r,erase,18.25,18.5,0.25,0.039170232106173965
starcoder2-3b,call-2-post_use,call,,,post_use,16,random,erase,18.25,18.25,0.0,0.0029666835461507374
starcoder2-3b,call-2-post_use,call,,,post_use,16,random_matched,erase,18.25,18.25,0.0,0.01849375581867778
starcoder2-3b,call-2-post_use,call,,,post_use,20,jlens,erase,18.25,18.25,0.0,0.013014577339749207
starcoder2-3b,call-2-post_use,call,,,post_use,20,rlens,erase,18.25,18.125,-0.125,0.009511411084418872
starcoder2-3b,call-2-post_use,call,,,post_use,20,logit,erase,18.25,18.125,-0.125,0.011105325426264514
starcoder2-3b,call-2-post_use,call,,,post_use,20,offtarget_j,erase,18.25,18.125,-0.125,0.00447230459597361
starcoder2-3b,call-2-post_use,call,,,post_use,20,offtarget_r,erase,18.25,18.25,0.0,0.0028903314690345685
starcoder2-3b,call-2-post_use,call,,,post_use,20,random,erase,18.25,18.125,-0.125,0.01856203242944811
starcoder2-3b,call-2-post_use,call,,,post_use,20,random_matched,erase,18.25,18.25,0.0,0.013014577339749207
starcoder2-3b,call-2-call,call,,,call,12,jlens,erase,18.25,18.25,0.0,0.015451453588480882
starcoder2-3b,call-2-call,call,,,call,12,rlens,erase,18.25,18.25,0.0,0.01682431575430847
starcoder2-3b,call-2-call,call,,,call,12,logit,erase,18.25,18.125,-0.125,0.0012917498496295987
starcoder2-3b,call-2-call,call,,,call,12,offtarget_j,erase,18.25,18.125,-0.125,0.018257847692315123
starcoder2-3b,call-2-call,call,,,call,12,offtarget_r,erase,18.25,18.125,-0.125,0.04156835257228781
starcoder2-3b,call-2-call,call,,,call,12,random,erase,18.25,18.25,0.0,0.015961342818736107
starcoder2-3b,call-2-call,call,,,call,12,random_matched,erase,18.25,18.125,-0.125,0.01545145465125936
starcoder2-3b,call-2-call,call,,,call,16,jlens,erase,18.25,18.25,0.0,0.013933991085504744
starcoder2-3b,call-2-call,call,,,call,16,rlens,erase,18.25,18.125,-0.125,0.02059228961113178
starcoder2-3b,call-2-call,call,,,call,16,logit,erase,18.25,18.125,-0.125,0.008228697740722993
starcoder2-3b,call-2-call,call,,,call,16,offtarget_j,erase,18.25,18.125,-0.125,0.009700732008769775
starcoder2-3b,call-2-call,call,,,call,16,offtarget_r,erase,18.25,18.25,0.0,0.015211126709926791
starcoder2-3b,call-2-call,call,,,call,16,random,erase,18.25,18.25,0.0,0.01937726515979828
starcoder2-3b,call-2-call,call,,,call,16,random_matched,erase,18.25,18.25,0.0,0.013933990195251718
starcoder2-3b,call-2-call,call,,,call,20,jlens,erase,18.25,18.125,-0.125,0.008273436375675286
starcoder2-3b,call-2-call,call,,,call,20,rlens,erase,18.25,18.125,-0.125,0.003394837210466206
starcoder2-3b,call-2-call,call,,,call,20,logit,erase,18.25,18.125,-0.125,0.02440799979519993
starcoder2-3b,call-2-call,call,,,call,20,offtarget_j,erase,18.25,18.125,-0.125,0.004064288252870891
starcoder2-3b,call-2-call,call,,,call,20,offtarget_r,erase,18.25,18.25,0.0,0.003425805509467852
starcoder2-3b,call-2-call,call,,,call,20,random,erase,18.25,18.125,-0.125,0.023912047191194705
starcoder2-3b,call-2-call,call,,,call,20,random_matched,erase,18.25,18.25,0.0,0.008273437096396257
starcoder2-3b,call-2-answer,call,,,answer,12,jlens,erase,18.25,18.25,0.0,0.04178087204389007
starcoder2-3b,call-2-answer,call,,,answer,12,rlens,erase,18.25,18.25,0.0,0.03502048546288583
starcoder2-3b,call-2-answer,call,,,answer,12,logit,erase,18.25,18.25,0.0,0.011438764987393116
starcoder2-3b,call-2-answer,call,,,answer,12,offtarget_j,erase,18.25,18.25,0.0,0.032974923374802
starcoder2-3b,call-2-answer,call,,,answer,12,offtarget_r,erase,18.25,18.125,-0.125,0.050928539413293734
starcoder2-3b,call-2-answer,call,,,answer,12,random,erase,18.25,18.25,0.0,0.010110775259488898
starcoder2-3b,call-2-answer,call,,,answer,12,random_matched,erase,18.25,18.125,-0.125,0.04178086721899031
starcoder2-3b,call-2-answer,call,,,answer,16,jlens,erase,18.25,18.25,0.0,0.04262484806783044
starcoder2-3b,call-2-answer,call,,,answer,16,rlens,erase,18.25,18.25,0.0,0.039883174091983935
starcoder2-3b,call-2-answer,call,,,answer,16,logit,erase,18.25,18.25,0.0,0.03338204919356634
starcoder2-3b,call-2-answer,call,,,answer,16,offtarget_j,erase,18.25,18.375,0.125,0.02103345289243401
starcoder2-3b,call-2-answer,call,,,answer,16,offtarget_r,erase,18.25,18.125,-0.125,0.010013498957588416
starcoder2-3b,call-2-answer,call,,,answer,16,random,erase,18.25,18.125,-0.125,0.017155845467670575
starcoder2-3b,call-2-answer,call,,,answer,16,random_matched,erase,18.25,18.25,0.0,0.04262484806783044
starcoder2-3b,call-2-answer,call,,,answer,20,jlens,erase,18.25,18.125,-0.125,0.09046444998546489
starcoder2-3b,call-2-answer,call,,,answer,20,rlens,erase,18.25,18.0,-0.25,0.09318932829032911
starcoder2-3b,call-2-answer,call,,,answer,20,logit,erase,18.25,18.25,0.0,0.0915539783210236
starcoder2-3b,call-2-answer,call,,,answer,20,offtarget_j,erase,18.25,18.375,0.125,0.010780249767344471
starcoder2-3b,call-2-answer,call,,,answer,20,offtarget_r,erase,18.25,18.125,-0.125,0.0012010814372567242
starcoder2-3b,call-2-answer,call,,,answer,20,random,erase,18.25,18.25,0.0,0.011996448697399756
starcoder2-3b,call-2-answer,call,,,answer,20,random_matched,erase,18.25,18.25,0.0,0.09046444998546489
starcoder2-3b,arith-2-use,arith,,,use,12,jlens,erase,4.5,4.5,0.0,0.012203401514573196
starcoder2-3b,arith-2-use,arith,,,use,12,rlens,erase,4.5,4.5,0.0,0.026681851431590846
starcoder2-3b,arith-2-use,arith,,,use,12,logit,erase,4.5,4.5,0.0,0.009317759181228239
starcoder2-3b,arith-2-use,arith,,,use,12,offtarget_j,erase,4.5,4.375,-0.125,0.005765425795432091
starcoder2-3b,arith-2-use,arith,,,use,12,offtarget_r,erase,4.5,4.5,0.0,0.04803034329844085
starcoder2-3b,arith-2-use,arith,,,use,12,random,erase,4.5,4.375,-0.125,0.0025741765203299693
starcoder2-3b,arith-2-use,arith,,,use,12,random_matched,erase,4.5,4.5,0.0,0.012203400532858844
starcoder2-3b,arith-2-use,arith,,,use,16,jlens,erase,4.5,4.375,-0.125,0.019372510753649097
starcoder2-3b,arith-2-use,arith,,,use,16,rlens,erase,4.5,4.375,-0.125,0.051813918032248246
starcoder2-3b,arith-2-use,arith,,,use,16,logit,erase,4.5,4.5,0.0,0.010916440843336827
starcoder2-3b,arith-2-use,arith,,,use,16,offtarget_j,erase,4.5,4.375,-0.125,0.009394799532324914
starcoder2-3b,arith-2-use,arith,,,use,16,offtarget_r,erase,4.5,4.375,-0.125,0.0342355663763296
starcoder2-3b,arith-2-use,arith,,,use,16,random,erase,4.5,4.5,0.0,0.01948786860332941
starcoder2-3b,arith-2-use,arith,,,use,16,random_matched,erase,4.5,4.375,-0.125,0.01937250893311963
starcoder2-3b,arith-2-use,arith,,,use,20,jlens,erase,4.5,4.5,0.0,0.026850567852853082
starcoder2-3b,arith-2-use,arith,,,use,20,rlens,erase,4.5,4.5,0.0,0.049618507598657415
starcoder2-3b,arith-2-use,arith,,,use,20,logit,erase,4.5,4.5,0.0,0.0020573265517833954
starcoder2-3b,arith-2-use,arith,,,use,20,offtarget_j,erase,4.5,4.5,0.0,0.028916693141171
starcoder2-3b,arith-2-use,arith,,,use,20,offtarget_r,erase,4.5,4.5,0.0,0.047000856294798034
starcoder2-3b,arith-2-use,arith,,,use,20,random,erase,4.5,4.5,0.0,0.0008450417998679521
starcoder2-3b,arith-2-use,arith,,,use,20,random_matched,erase,4.5,4.5,0.0,0.026850570723859192
starcoder2-3b,arith-2-post_use,arith,,,post_use,12,jlens,erase,4.5,4.5,0.0,0.00515194058491661
starcoder2-3b,arith-2-post_use,arith,,,post_use,12,rlens,erase,4.5,4.5,0.0,0.009195693314280266
starcoder2-3b,arith-2-post_use,arith,,,post_use,12,logit,erase,4.5,4.375,-0.125,0.0012576355439008057
starcoder2-3b,arith-2-post_use,arith,,,post_use,12,offtarget_j,erase,4.5,4.375,-0.125,0.012573891645261806
starcoder2-3b,arith-2-post_use,arith,,,post_use,12,offtarget_r,erase,4.5,4.375,-0.125,0.031451434317191815
starcoder2-3b,arith-2-post_use,arith,,,post_use,12,random,erase,4.5,4.5,0.0,0.0028945525452026607
starcoder2-3b,arith-2-post_use,arith,,,post_use,12,random_matched,erase,4.5,4.375,-0.125,0.005151939616919852
starcoder2-3b,arith-2-post_use,arith,,,post_use,16,jlens,erase,4.5,4.5,0.0,0.013518346354473748
starcoder2-3b,arith-2-post_use,arith,,,post_use,16,rlens,erase,4.5,4.5,0.0,0.003408871885257632
starcoder2-3b,arith-2-post_use,arith,,,post_use,16,logit,erase,4.5,4.5,0.0,0.00482612878172295
starcoder2-3b,arith-2-post_use,arith,,,post_use,16,offtarget_j,erase,4.5,4.5,0.0,0.016248568219484113
starcoder2-3b,arith-2-post_use,arith,,,post_use,16,offtarget_r,erase,4.5,4.375,-0.125,0.011127733514893197
starcoder2-3b,arith-2-post_use,arith,,,post_use,16,random,erase,4.5,4.5,0.0,0.024082838050280754
starcoder2-3b,arith-2-post_use,arith,,,post_use,16,random_matched,erase,4.5,4.5,0.0,0.0135183471919682
starcoder2-3b,arith-2-post_use,arith,,,post_use,20,jlens,erase,4.5,4.5,0.0,0.012635877005179357
starcoder2-3b,arith-2-post_use,arith,,,post_use,20,rlens,erase,4.5,4.5,0.0,0.02627063404435154
starcoder2-3b,arith-2-post_use,arith,,,post_use,20,logit,erase,4.5,4.5,0.0,0.007978297964289623
starcoder2-3b,arith-2-post_use,arith,,,post_use,20,offtarget_j,erase,4.5,4.5,0.0,0.013556439703504194
starcoder2-3b,arith-2-post_use,arith,,,post_use,20,offtarget_r,erase,4.5,4.5,0.0,0.021358670698692215
starcoder2-3b,arith-2-post_use,arith,,,post_use,20,random,erase,4.5,4.5,0.0,0.007856755095615522
starcoder2-3b,arith-2-post_use,arith,,,post_use,20,random_matched,erase,4.5,4.5,0.0,0.012635877005179357
starcoder2-3b,arith-2-call,arith,,,call,12,jlens,erase,4.5,4.5,0.0,0.021666023858855556
starcoder2-3b,arith-2-call,arith,,,call,12,rlens,erase,4.5,4.5,0.0,0.0006128304260823346
starcoder2-3b,arith-2-call,arith,,,call,12,logit,erase,4.5,4.375,-0.125,0.0030452151297163535
starcoder2-3b,arith-2-call,arith,,,call,12,offtarget_j,erase,4.5,4.375,-0.125,0.018395929458274025
starcoder2-3b,arith-2-call,arith,,,call,12,offtarget_r,erase,4.5,4.375,-0.125,0.015714163847888197
starcoder2-3b,arith-2-call,arith,,,call,12,random,erase,4.5,4.5,0.0,0.008797644757863429
starcoder2-3b,arith-2-call,arith,,,call,12,random_matched,erase,4.5,4.375,-0.125,0.021666023858855556
starcoder2-3b,arith-2-call,arith,,,call,16,jlens,erase,4.5,4.375,-0.125,0.005993166863218492
starcoder2-3b,arith-2-call,arith,,,call,16,rlens,erase,4.5,4.5,0.0,0.009655307508376414
starcoder2-3b,arith-2-call,arith,,,call,16,logit,erase,4.5,4.5,0.0,0.0033130897733060385
starcoder2-3b,arith-2-call,arith,,,call,16,offtarget_j,erase,4.5,4.5,0.0,0.002622907763584409
starcoder2-3b,arith-2-call,arith,,,call,16,offtarget_r,erase,4.5,4.5,0.0,0.009417550074308771
starcoder2-3b,arith-2-call,arith,,,call,16,random,erase,4.5,4.375,-0.125,0.007348191178168187
starcoder2-3b,arith-2-call,arith,,,call,16,random_matched,erase,4.5,4.5,0.0,0.005993166863218492
starcoder2-3b,arith-2-call,arith,,,call,20,jlens,erase,4.5,4.5,0.0,0.006255746330278581
starcoder2-3b,arith-2-call,arith,,,call,20,rlens,erase,4.5,4.5,0.0,0.024991204797037904
starcoder2-3b,arith-2-call,arith,,,call,20,logit,erase,4.5,4.5,0.0,0.012205486990567187
starcoder2-3b,arith-2-call,arith,,,call,20,offtarget_j,erase,4.5,4.5,0.0,0.010329353792504001
starcoder2-3b,arith-2-call,arith,,,call,20,offtarget_r,erase,4.5,4.5,0.0,0.01893089843058946
starcoder2-3b,arith-2-call,arith,,,call,20,random,erase,4.5,4.5,0.0,0.005357969644533465
starcoder2-3b,arith-2-call,arith,,,call,20,random_matched,erase,4.5,4.375,-0.125,0.00625574705276026
starcoder2-3b,arith-2-answer,arith,,,answer,12,jlens,erase,4.5,4.5,0.0,0.04399723417369696
starcoder2-3b,arith-2-answer,arith,,,answer,12,rlens,erase,4.5,4.5,0.0,0.03339098590774993
starcoder2-3b,arith-2-answer,arith,,,answer,12,logit,erase,4.5,4.5,0.0,0.015667408441814124
starcoder2-3b,arith-2-answer,arith,,,answer,12,offtarget_j,erase,4.5,4.5,0.0,0.05462968228330794
starcoder2-3b,arith-2-answer,arith,,,answer,12,offtarget_r,erase,4.5,4.5,0.0,0.0028902105748098714
starcoder2-3b,arith-2-answer,arith,,,answer,12,random,erase,4.5,4.5,0.0,0.019338639381032037
