layer,arm,example,rho,abs_error
0,all,5,0.9999997615814209,2.384185791015625e-07
0,all,6,1.0000005960464478,5.960464477539062e-07
0,all,7,0.9999998807907104,1.1920928955078125e-07
0,all,8,1.0000007152557373,7.152557373046875e-07
0,all,9,1.0000003576278687,3.5762786865234375e-07
0,no_attn,0,1.7592829465866089,0.7592829465866089
0,no_attn,1,2.2808704376220703,1.2808704376220703
0,no_attn,2,2.563854694366455,1.563854694366455
0,no_attn,3,2.78684663772583,1.78684663772583
0,no_attn,4,2.4345626831054688,1.4345626831054688
0,no_attn,5,2.2545523643493652,1.2545523643493652
0,no_attn,6,-1.1521782875061035,2.1521782875061035
0,no_attn,7,12.787561416625977,11.787561416625977
0,no_attn,8,4.780453205108643,3.7804532051086426
0,no_attn,9,2.2371349334716797,1.2371349334716797
0,no_ln,0,-0.009978837333619595,1.0099788373336196
0,no_ln,1,0.02023407444357872,0.9797659255564213
0,no_ln,2,0.013375876471400261,0.9866241235285997
0,no_ln,3,-0.00582470465451479,1.0058247046545148
0,no_ln,4,0.0022610416635870934,0.9977389583364129
0,no_ln,5,-0.005677887704223394,1.0056778877042234
0,no_ln,6,-0.013750255107879639,1.0137502551078796
0,no_ln,7,-0.0437549464404583,1.0437549464404583
0,no_ln,8,-0.046421173959970474,1.0464211739599705
0,no_ln,9,-0.034043096005916595,1.0340430960059166
0,no_identity,0,0.8714869618415833,0.12851303815841675
0,no_identity,1,0.689227283000946,0.31077271699905396
0,no_identity,2,0.6968858242034912,0.3031141757965088
0,no_identity,3,0.6855702996253967,0.31442970037460327
0,no_identity,4,0.700794517993927,0.299205482006073
0,no_identity,5,0.6706268787384033,0.3293731212615967
0,no_identity,6,0.8341206908226013,0.16587930917739868
0,no_identity,7,1.0774056911468506,0.07740569114685059
0,no_identity,8,0.7676253318786621,0.2323746681213379
0,no_identity,9,0.6941925287246704,0.3058074712753296
0,no_half,0,9.936657905578613,8.936657905578613
0,no_half,1,7.986249923706055,6.986249923706055
0,no_half,2,8.082390785217285,7.082390785217285
0,no_half,3,9.806329727172852,8.806329727172852
0,no_half,4,8.614862442016602,7.614862442016602
0,no_half,5,8.78232192993164,7.782321929931641
0,no_half,6,13.782150268554688,12.782150268554688
0,no_half,7,11.670599937438965,10.670599937438965
0,no_half,8,11.008392333984375,10.008392333984375
0,no_half,9,11.113608360290527,10.113608360290527
0,none,0,-0.05739259347319603,1.057392593473196
0,none,1,0.10102879256010056,0.8989712074398994
0,none,2,0.021016385406255722,0.9789836145937443
0,none,3,-0.18375325202941895,1.183753252029419
0,none,4,0.06557188928127289,0.9344281107187271
0,none,5,0.05498739704489708,0.9450126029551029
0,none,6,0.5501459836959839,0.4498540163040161
0,none,7,-0.14509040117263794,1.145090401172638
0,none,8,-0.20973509550094604,1.209735095500946
0,none,9,-0.3996470868587494,1.3996470868587494
3,all,0,1.0,0.0
3,all,1,0.9999998807907104,1.1920928955078125e-07
3,all,2,0.9999997615814209,2.384185791015625e-07
3,all,3,1.0000001192092896,1.1920928955078125e-07
3,all,4,0.9999998807907104,1.1920928955078125e-07
3,all,5,0.9999997615814209,2.384185791015625e-07
3,all,6,1.0000003576278687,3.5762786865234375e-07
3,all,7,0.9999998807907104,1.1920928955078125e-07
3,all,8,1.0000004768371582,4.76837158203125e-07
3,all,9,1.000000238418579,2.384185791015625e-07
3,no_attn,0,1.536003828048706,0.536003828048706
3,no_attn,1,1.8854432106018066,0.8854432106018066
3,no_attn,2,2.0563032627105713,1.0563032627105713
3,no_attn,3,2.2244205474853516,1.2244205474853516
3,no_attn,4,1.9967159032821655,0.9967159032821655
3,no_attn,5,1.940453052520752,0.940453052520752
3,no_attn,6,-0.20211419463157654,1.2021141946315765
3,no_attn,7,9.890677452087402,8.890677452087402
3,no_attn,8,3.9101529121398926,2.9101529121398926
3,no_attn,9,1.6080443859100342,0.6080443859100342
3,no_ln,0,0.024660440161824226,0.9753395598381758
3,no_ln,1,0.0449165403842926,0.9550834596157074
3,no_ln,2,0.036189399659633636,0.9638106003403664
3,no_ln,3,0.032837770879268646,0.9671622291207314
3,no_ln,4,0.02760794758796692,0.9723920524120331
3,no_ln,5,0.03650166094303131,0.9634983390569687
3,no_ln,6,-0.2823764681816101,1.28237646818161
3,no_ln,7,-0.41554561257362366,1.4155456125736237
3,no_ln,8,-0.2071489542722702,1.2071489542722702
3,no_ln,9,-0.1423291116952896,1.1423291116952896
3,no_identity,0,0.8484529852867126,0.15154701471328735
3,no_identity,1,0.7186786532402039,0.28132134675979614
3,no_identity,2,0.728786826133728,0.271213173866272
3,no_identity,3,0.7249696254730225,0.27503037452697754
3,no_identity,4,0.7288023233413696,0.27119767665863037
3,no_identity,5,0.7037200927734375,0.2962799072265625
3,no_identity,6,0.7718333601951599,0.2281666398048401
3,no_identity,7,1.0038386583328247,0.003838658332824707
3,no_identity,8,0.7643381953239441,0.2356618046760559
3,no_identity,9,0.7067152261734009,0.2932847738265991
3,no_half,0,6.067435264587402,5.067435264587402
3,no_half,1,5.397873401641846,4.397873401641846
3,no_half,2,5.487615585327148,4.487615585327148
3,no_half,3,6.63066291809082,5.63066291809082
3,no_half,4,5.796850681304932,4.796850681304932
3,no_half,5,5.965856552124023,4.965856552124023
3,no_half,6,8.638568878173828,7.638568878173828
3,no_half,7,7.464603900909424,6.464603900909424
3,no_half,8,7.363083839416504,6.363083839416504
3,no_half,9,7.628196716308594,6.628196716308594
3,none,0,0.006653856951743364,0.9933461430482566
3,none,1,-0.008537709712982178,1.0085377097129822
3,none,2,-0.06289175152778625,1.0628917515277863
3,none,3,-0.1615329533815384,1.1615329533815384
3,none,4,-0.04894593730568886,1.0489459373056889
3,none,5,-0.08242815732955933,1.0824281573295593
3,none,6,0.7508749961853027,0.24912500381469727
