model,arm,lens,layer,site,condition,condition_kind,condition_order,relative_depth,n_pairs,mean_delta_contrast_z,mean_delta_contrast_prob,sign_consistency_z,sign_consistency_prob,mean_contrast_prob_unsafe,mean_contrast_prob_safe,permutation_effect_size,permutation_p,permutation_null_sd,anchor_token_same_frac,corr_contrast_entropy,corr_contrast_norm,mean_delta_entropy,topk_enrichment_positive,topk_enrichment_negative,topk_enrichment_random,concept_rank_best
deepseek-coder-1.3b,mismatched_pairs,jlens,7,last_token,clean_heldout,clean,-1,0.3043,72,-0.08139538773322778,-1.8588346140233842e-05,0.3333333333333333,0.3611111111111111,-0.010674542665801855,-0.010655954319661619,-3.1053368193677633,0.0,0.02541045176244661,1.0,0.2253913351844127,-0.1435316981128648,1.6493892123819405e-05,0.875,0.75,0.0,168.0
deepseek-coder-1.3b,mismatched_pairs,jlens,7,last_token,normalize,baseline,0,0.3043,72,-0.1204682198670077,-2.2787855416787413e-05,0.2638888888888889,0.4444444444444444,-0.010495184168741052,-0.010472396313324266,-4.555599245955511,0.0,0.02649880487093319,1.0,-0.07379415150873463,-0.40734801757097844,6.96589365849487e-05,0.375,0.375,0.0,163.0
deepseek-coder-1.3b,mismatched_pairs,jlens,7,last_token,rename_only,atomic,11,0.3043,72,-0.07075888918964984,2.1845037804526638e-05,0.4166666666666667,0.5555555555555556,-0.010372585973654602,-0.010394431011459128,-2.3359536335074473,0.014,0.030038444742309715,1.0,-0.11446157841881495,-0.23407901988270385,5.71258481425474e-05,0.25,0.375,0.0,167.0
deepseek-coder-1.3b,mismatched_pairs,jlens,7,last_token,opaque_only,atomic,12,0.3043,72,-0.10871114450254893,-2.7683559367509115e-05,0.4027777777777778,0.4722222222222222,-0.010497818979098425,-0.010470135419730915,-3.4012935278078147,0.0,0.033166187336356304,0.6388888888888888,-0.21169457155978536,0.2908849234161893,0.0001168810148695323,0.25,0.125,0.03125,161.0
deepseek-coder-1.3b,mismatched_pairs,jlens,7,last_token,encode_only,atomic,13,0.3043,72,-0.13798070328065185,-4.9036102299332955e-05,0.2222222222222222,0.4583333333333333,-0.010558198197296845,-0.010509162094997512,-4.5565410044232415,0.0,0.030777337071304353,1.0,-0.02406383912462666,-0.44491283555112626,9.993128078597844e-05,0.375,0.375,0.0,159.0
deepseek-coder-1.3b,mismatched_pairs,jlens,7,last_token,flatten_only,atomic,14,0.3043,72,-0.04959908956020371,-4.120294996465379e-05,0.5,0.4305555555555556,-0.010391745737860666,-0.010350542787896013,-1.0976118059787539,0.298,0.04597843047265343,0.041666666666666664,-0.10399297602750807,0.15172675905783195,-7.374736125970788e-05,0.0,0.0,0.0625,148.0
deepseek-coder-1.3b,mismatched_pairs,jlens,7,last_token,rename_cumulative,cumulative,21,0.3043,72,-0.06606059830796099,6.331861135105519e-06,0.4166666666666667,0.5138888888888888,-0.010375137004027167,-0.010381468865162273,-2.0367280465095132,0.038,0.03193307236731743,1.0,-0.1850566417673999,-0.34727623088756826,3.149926434853345e-05,0.375,0.25,0.0,163.0
deepseek-coder-1.3b,mismatched_pairs,jlens,7,last_token,rename_opaque,cumulative,22,0.3043,72,-0.0679173033545676,-1.4698686623301456e-05,0.3611111111111111,0.4583333333333333,-0.010463614623038929,-0.01044891593641563,-1.654962987988168,0.098,0.040956618089069814,0.5,-0.02547233592122109,-0.03918272918492241,-8.145165863757439e-07,0.25,0.25,0.0,162.0
deepseek-coder-1.3b,mismatched_pairs,jlens,7,last_token,rename_opaque_encode,cumulative,23,0.3043,72,-0.07394830980067384,-4.308726447135098e-05,0.4722222222222222,0.5,-0.010500501031566765,-0.010457413767095414,-1.4739952978702955,0.136,0.0498298016722399,0.5694444444444444,-0.05214697996211272,-0.04412078470364462,4.612864095986257e-05,0.125,0.125,0.0,134.0
deepseek-coder-1.3b,mismatched_pairs,jlens,7,last_token,rename_opaque_encode_flatten,cumulative,24,0.3043,72,-0.03211414148622647,-3.2943566122782794e-05,0.4722222222222222,0.4861111111111111,-0.010552000821477305,-0.010519057255354522,-0.7365706948773886,0.508,0.04754201146605415,0.125,-0.4204812587439797,-0.02260682810502516,5.1559543238581064e-05,0.25,0.125,0.03125,103.0
deepseek-coder-1.3b,mismatched_pairs,jlens,11,last_token,clean_heldout,clean,-1,0.4783,72,-0.027720419854755568,8.198556958273019e-05,0.4027777777777778,0.5694444444444444,-0.010545372595538513,-0.010627358165121245,-0.8523577501318701,0.398,0.03270482359502851,1.0,0.0014118575609696252,0.08209859377737573,0.00013988896300546708,0.75,0.75,0.0,142.0
deepseek-coder-1.3b,mismatched_pairs,jlens,11,last_token,normalize,baseline,0,0.4783,72,-0.10106089283367907,-2.228545818450254e-05,0.3888888888888889,0.4861111111111111,-0.010171785760386033,-0.010149500302201532,-2.840431949099865,0.004,0.035820217211760756,1.0,-0.428718150500826,0.20121523441711484,0.00014086935544302095,0.125,0.125,0.03125,162.0
deepseek-coder-1.3b,mismatched_pairs,jlens,11,last_token,rename_only,atomic,11,0.4783,72,-0.13507494086417474,-1.1794084392468333e-06,0.2916666666666667,0.5138888888888888,-0.010215533420805958,-0.010214354012366712,-3.7377481828049355,0.0,0.03642640189191932,1.0,-0.4872475303162854,0.20998059735895866,9.324096534328123e-05,0.125,0.125,0.03125,186.0
deepseek-coder-1.3b,mismatched_pairs,jlens,11,last_token,opaque_only,atomic,12,0.4783,72,-0.06248266526210892,2.079408470450708e-05,0.4027777777777778,0.4722222222222222,-0.01028578876689088,-0.010306582851595386,-1.3190193743149294,0.262,0.05299870576724964,0.6388888888888888,0.48563679821617567,-0.4874887627742673,0.00023843271779907157,0.125,0.125,0.0,149.0
deepseek-coder-1.3b,mismatched_pairs,jlens,11,last_token,encode_only,atomic,13,0.4783,72,-0.14025886552101355,-0.0001029848883656664,0.3472222222222222,0.4583333333333333,-0.010176394478171718,-0.010073409589806051,-3.6763918077711573,0.0,0.03867825061112594,1.0,-0.35759271973562656,0.2340987336558963,4.0248777388310034e-05,0.125,0.25,0.03125,160.0
deepseek-coder-1.3b,mismatched_pairs,jlens,11,last_token,flatten_only,atomic,14,0.4783,72,-0.03429508045236431,-3.176869435876562e-05,0.5138888888888888,0.5,-0.010169553244286342,-0.010137784549927578,-0.8346352191750861,0.458,0.043065999506410366,0.041666666666666664,0.232453566738634,-0.3026843142250222,4.45510931854878e-05,0.125,0.25,0.03125,152.0
deepseek-coder-1.3b,mismatched_pairs,jlens,11,last_token,rename_cumulative,cumulative,21,0.4783,72,-0.014507979625626626,6.781138667686856e-05,0.4861111111111111,0.5694444444444444,-0.010179600198394274,-0.010247411585071142,-0.449247124938216,0.682,0.03369563483199731,1.0,-0.23060091445497832,-0.04671668304921572,-2.6139941361358332e-05,0.25,0.125,0.03125,154.0
deepseek-coder-1.3b,mismatched_pairs,jlens,11,last_token,rename_opaque,cumulative,22,0.4783,72,-0.06590285320318927,-6.083359749132706e-05,0.4166666666666667,0.4583333333333333,-0.010418743270349189,-0.010357909672857863,-1.720118998519277,0.104,0.03986287371948328,0.5,0.08751162864800528,-0.1914817158144653,2.099617108444443e-05,0.125,0.0,0.0,149.0
deepseek-coder-1.3b,mismatched_pairs,jlens,11,last_token,rename_opaque_encode,cumulative,23,0.4783,72,-0.0840269548166849,-2.3282994258017207e-05,0.4583333333333333,0.4722222222222222,-0.010329746342079638,-0.01030646334782162,-1.4336787256949641,0.132,0.0567445261324685,0.5694444444444444,-0.260153978750152,0.44679614034626025,5.880719884450899e-05,0.125,0.0,0.03125,175.0
deepseek-coder-1.3b,mismatched_pairs,jlens,11,last_token,rename_opaque_encode_flatten,cumulative,24,0.4783,72,-0.04007954254102913,-5.6731395943932e-05,0.4861111111111111,0.4722222222222222,-0.011078977016109935,-0.011022245620166004,-0.790792349767263,0.452,0.05102529293001562,0.125,-0.2925149969753567,0.057760824274764554,0.0001016646341236808,0.25,0.0,0.0,133.0
deepseek-coder-1.3b,mismatched_pairs,jlens,15,last_token,clean_heldout,clean,-1,0.6522,72,-0.052578947017296096,1.3095685559802604e-05,0.375,0.4583333333333333,-0.009518093663459749,-0.009531189349019552,-1.1628821370195725,0.21,0.0429420797190149,1.0,-0.2701240043883986,-0.3355498195066385,-0.00044358441504568604,0.75,0.5,0.03125,123.0
deepseek-coder-1.3b,mismatched_pairs,jlens,15,last_token,normalize,baseline,0,0.6522,72,-0.14140021656806961,-0.0001368274059737933,0.375,0.4444444444444444,-0.009718707484839807,-0.009581880078866012,-3.1543548898447877,0.0,0.045023356089699165,1.0,-0.45665693940704843,0.06430986101241479,-0.00016267931410009052,0.25,0.0,0.0,163.0
deepseek-coder-1.3b,mismatched_pairs,jlens,15,last_token,rename_only,atomic,11,0.6522,72,-0.14455057744113245,6.731541956357667e-06,0.2777777777777778,0.4583333333333333,-0.010070949005655977,-0.010077680547612334,-3.353192882455346,0.002,0.04280440800831907,1.0,-0.2783575853184404,-0.021998416523600572,0.0002523529247197873,0.125,0.125,0.03125,192.0
deepseek-coder-1.3b,mismatched_pairs,jlens,15,last_token,opaque_only,atomic,12,0.6522,72,-0.13416735319188616,-7.03326640416167e-05,0.375,0.3888888888888889,-0.009921378976576958,-0.00985104631253534,-2.8188388084420866,0.012,0.050788605087574004,0.6388888888888888,0.1276643410974139,0.023322481153407643,7.954709999670307e-05,0.25,0.0,0.0,160.0
