layer,task,accuracy,f1,auc,control_accuracy,selectivity,n_train,n_test,n_groups,pos_frac,converged,control_converged,notes,tag,tag_value,features
3,binding,0.3473360655737705,,,,,16142,4035,182,0.21255823173753594,True,True,,stratum,same_name_diff_binding,hidden
3,binding,0.9140614047385391,,,,,16142,4035,182,0.21255823173753594,True,True,,distance,dist_10_50,hidden
3,binding,0.9060175794455714,,,,,16142,4035,182,0.21255823173753594,True,True,,distance,dist_50_200,hidden
3,binding,0.9093333333333333,,,,,16142,4035,182,0.21255823173753594,True,True,,distance,dist_0_10,hidden
3,binding,0.9303135888501742,,,,,16142,4035,182,0.21255823173753594,True,True,,distance,dist_200_100000,hidden
3,defuse_edge,0.9043146143397355,0.8735874787848248,0.9806580804123595,0.574684831952664,0.3296297823870715,8111,2027,199,0.2114606963211362,True,True,,,,hidden
3,defuse_edge,0.965018656716418,,,,,8111,2027,199,0.2114606963211362,True,True,,stratum,positive,hidden
3,defuse_edge,0.9386145404663924,,,,,8111,2027,199,0.2114606963211362,True,True,,stratum,diff_name,hidden
3,defuse_edge,0.1504237288135593,,,,,8111,2027,199,0.2114606963211362,True,True,,stratum,same_name_diff_binding,hidden
3,defuse_edge,0.9260792430514488,,,,,8111,2027,199,0.2114606963211362,True,True,,stratum,distance_matched,hidden
3,defuse_edge,0.9044059795436664,,,,,8111,2027,199,0.2114606963211362,True,True,,distance,dist_50_200,hidden
3,defuse_edge,0.9184984781873521,,,,,8111,2027,199,0.2114606963211362,True,True,,distance,dist_10_50,hidden
3,defuse_edge,0.909261576971214,,,,,8111,2027,199,0.2114606963211362,True,True,,distance,dist_200_100000,hidden
3,defuse_edge,0.826,,,,,8111,2027,199,0.2114606963211362,True,True,,distance,dist_0_10,hidden
3,control_dep,0.6644703098094848,0.627921108074353,0.7193203347502313,0.5739213629111024,0.09054894689838244,2058,514,122,0.2938204430625729,True,True,,,,hidden
3,control_dep,0.6111111111111112,,,,,2058,514,122,0.2938204430625729,True,True,,stratum,positive,hidden
