pair_id,base_id,template,op_family,split,variant,layer,position,v_source,v_target,both_counterfactuals_correct,lens,margin_source_minus_target,margin_bound_minus_other,bound_rank,correct
base_0000_affine,base_0000,global_shadow,affine,calib,source,24,def_target,2,4,True,logit,-4.475830078125,-4.475830078125,1,False
base_0000_affine,base_0000,global_shadow,affine,calib,source,24,def_target,2,4,True,gram_random,0.4878736138343811,0.4878736138343811,2,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,24,def_target,2,4,True,probe,0.9857372045516968,0.9857372045516968,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,31,def_target,2,4,True,clens,1.0619659423828125,1.0619659423828125,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,31,def_target,2,4,True,logit,32.198760986328125,32.198760986328125,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,31,def_target,2,4,True,gram_random,0.6326849460601807,0.6326849460601807,2,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,31,def_target,2,4,True,probe,0.9921104907989502,0.9921104907989502,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,8,mutation,2,4,True,clens,0.06723389029502869,0.06723389029502869,1,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,8,mutation,2,4,True,logit,0.4877082407474518,0.4877082407474518,4,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,8,mutation,2,4,True,gram_random,0.005582384765148163,0.005582384765148163,5,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,8,mutation,2,4,True,probe,0.9912094473838806,0.9912094473838806,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,16,mutation,2,4,True,clens,0.004943490028381348,0.004943490028381348,1,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,16,mutation,2,4,True,logit,2.6585865020751953,2.6585865020751953,2,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,16,mutation,2,4,True,gram_random,0.05958770960569382,0.05958770960569382,7,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,16,mutation,2,4,True,probe,0.9891507625579834,0.9891507625579834,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,24,mutation,2,4,True,clens,0.05414891242980957,0.05414891242980957,2,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,24,mutation,2,4,True,logit,2.5978164672851562,2.5978164672851562,1,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,24,mutation,2,4,True,gram_random,0.16386128962039948,0.16386128962039948,7,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,24,mutation,2,4,True,probe,0.9913533329963684,0.9913533329963684,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,31,mutation,2,4,True,clens,0.8150186538696289,0.8150186538696289,2,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,31,mutation,2,4,True,logit,24.704986572265625,24.704986572265625,2,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,31,mutation,2,4,True,gram_random,0.8917954564094543,0.8917954564094543,4,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,31,mutation,2,4,True,probe,0.9868335723876953,0.9868335723876953,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,8,use,2,4,True,clens,0.018587306141853333,0.018587306141853333,2,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,8,use,2,4,True,logit,-0.7580370903015137,-0.7580370903015137,5,False
base_0000_affine,base_0000,global_shadow,affine,calib,source,8,use,2,4,True,gram_random,0.10806941241025925,0.10806941241025925,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,8,use,2,4,True,probe,0.9899073243141174,0.9899073243141174,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,16,use,2,4,True,clens,0.04998779296875,0.04998779296875,2,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,16,use,2,4,True,logit,1.3029470443725586,1.3029470443725586,2,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,16,use,2,4,True,gram_random,0.10674847662448883,0.10674847662448883,4,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,16,use,2,4,True,probe,0.9900936484336853,0.9900936484336853,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,24,use,2,4,True,clens,0.07199573516845703,0.07199573516845703,2,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,24,use,2,4,True,logit,2.2153663635253906,2.2153663635253906,2,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,24,use,2,4,True,gram_random,0.23639988899230957,0.23639988899230957,3,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,24,use,2,4,True,probe,0.9912236928939819,0.9912236928939819,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,31,use,2,4,True,clens,0.9653072357177734,0.9653072357177734,1,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,31,use,2,4,True,logit,29.26824951171875,29.26824951171875,1,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,31,use,2,4,True,gram_random,0.053698182106018066,0.053698182106018066,3,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,31,use,2,4,True,probe,0.9884161949157715,0.9884161949157715,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,8,answer,2,4,True,clens,0.0507611483335495,0.0507611483335495,2,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,8,answer,2,4,True,logit,1.4717836380004883,1.4717836380004883,3,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,8,answer,2,4,True,gram_random,0.011362336575984955,0.011362336575984955,4,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,8,answer,2,4,True,probe,0.9484400749206543,0.9484400749206543,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,16,answer,2,4,True,clens,-0.12676051259040833,-0.12676051259040833,4,False
base_0000_affine,base_0000,global_shadow,affine,calib,source,16,answer,2,4,True,logit,-1.6161775588989258,-1.6161775588989258,2,False
base_0000_affine,base_0000,global_shadow,affine,calib,source,16,answer,2,4,True,gram_random,-0.045754119753837585,-0.045754119753837585,8,False
base_0000_affine,base_0000,global_shadow,affine,calib,source,16,answer,2,4,True,probe,0.9783667922019958,0.9783667922019958,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,24,answer,2,4,True,clens,-0.5343024730682373,-0.5343024730682373,4,False
base_0000_affine,base_0000,global_shadow,affine,calib,source,24,answer,2,4,True,logit,1.9847602844238281,1.9847602844238281,2,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,24,answer,2,4,True,gram_random,0.3479101061820984,0.3479101061820984,2,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,24,answer,2,4,True,probe,0.9942671656608582,0.9942671656608582,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,31,answer,2,4,True,clens,0.7769279479980469,0.7769279479980469,1,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,31,answer,2,4,True,logit,23.563507080078125,23.563507080078125,1,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,31,answer,2,4,True,gram_random,0.662410318851471,0.662410318851471,3,True
base_0000_affine,base_0000,global_shadow,affine,calib,source,31,answer,2,4,True,probe,0.9957234263420105,0.9957234263420105,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,8,pre_def,2,4,True,clens,0.07110345363616943,-0.07110345363616943,3,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,8,pre_def,2,4,True,logit,0.13722842931747437,-0.13722842931747437,6,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,8,pre_def,2,4,True,gram_random,-0.013599783182144165,0.013599783182144165,4,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,8,pre_def,2,4,True,probe,-0.3785526752471924,0.3785526752471924,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,16,pre_def,2,4,True,clens,-0.20283913612365723,0.20283913612365723,1,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,16,pre_def,2,4,True,logit,-1.1229248046875,1.1229248046875,4,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,16,pre_def,2,4,True,gram_random,0.15251079201698303,-0.15251079201698303,9,False
base_0000_affine,base_0000,global_shadow,affine,calib,target,16,pre_def,2,4,True,probe,-0.35591650009155273,0.35591650009155273,0,True
base_0000_affine,base_0000,global_shadow,affine,calib,target,24,pre_def,2,4,True,clens,-0.25273770093917847,0.25273770093917847,6,True
